identifier,question_id,label,position
S150.Q39C:8.0,S150.Q39C,"A combat flying job, doesn't specify another theater (some may state ""my present assignment"" or ""same job I have now"" or etc.)",8
S32W.Q63A:1.0,S32W.Q63A,"Separate outfits out of deference to Southern customs (it's O.K. for South, but not for North, not where this camp is located)",1
S77B.Q40B:4.0,S77B.Q40B,"Keep in touch with schooling (""get in practice for full-time school afterward"", ""review and continuation"", ""keep in practice"")",4
S77B.Q42B:4.0,S77B.Q42B,"Keep in touch with schooling (""get in practice for full-time school afterward"", ""review and continuation"", ""keep in practice"")",4
S92.Q34:3.0,S92.Q34,"Isolationists plan: ""take neither side until forced into foreign affairs,"" ""mind her own business,"" and, ""avoid complications""",3
S106EU.Q41:3.0,S106EU.Q41,Veterans should be given government jobs only if they can do the work better than non-veterans who are trying for the same jobs,3
S32W.Q57A:6.0,S32W.Q57A,"More and statements of kinds of rights Negroes are entitled to (they should get better housing, should be able to sit anywhere)",6
S32W.Q58A:6.0,S32W.Q58A,"More and statements of kinds of rights Negroes are entitled to (they should get better housing, should be able to sit anywhere)",6
S125.Q34B:8.0,S125.Q34B,"War guilt; they attacked us; they started it; because I remember Pearl Harbor; Dec. 7, 1941 - not mentioning personal experience",8
S134.Q19:3.0,S134.Q19,"I obey cheerfully, provided I feel there is a good purpose in not telling us the reason why - otherwise I obey but don't like it",3
S230.Q37:3.0,S230.Q37,"A newspaper just for your unit (Squadron, company, detachment), giving news just about the men and activities in your own outfit",3
S32W.Q60A:5.0,S32W.Q60A,"It's a good idea because Negroes are inferior to whites (they are not as good as whites, they should not be classed with whites)",5
S32W.Q62A:5.0,S32W.Q62A,"It's a good idea because Negroes are inferior to whites (they are not as good as whites, they should not be classed with whites)",5
S32W.Q63A:5.0,S32W.Q63A,"Separate outfits because Negroes are inferior to whites (they are not as good as whites, they should not be classed with whites)",5
S91.Q93:3.0,S91.Q93,"I obey cheerfully, provided I feel there is a good purpose in not telling us the reason why - otherwise I obey but don't like it",3
S92.Q34:5.0,S92.Q34,"Internationalist plan: ""co-operate with England and Russia,"" ""education and a single world-wide government,"" ""pact with Britain""",5
S106EH.Q31:6.0,S106EH.Q31,"Semi-professional - managers, officials, (including those people who would be coded as professional if they had academic training)",6
S106EU.Q31:7.0,S106EU.Q31,"Semi-professional, managers, officials, (including those people who would be coded as professional if they had academic training)",7
S106EU.Q41:1.0,S106EU.Q41,"Veterans should get first chance at any government jobs they can do, even if some non-veterans could do the same work much better",1
S144.Q30A:6.0,S144.Q30A,"Semi-professional, managers, officials, (including those people who would be coded as professional if they had academic training)",6
S144.Q40:1.0,S144.Q40,"Ex-servicemen should get first chance at any government jobs they can do, even if other people could do the same work much better",1
S150.Q39C:2.0,S150.Q39C,"Instructor - locale unspecified or not in U.S. (may be phrased as ""training new crews"" or ""help in the training program"" or etc.)",2
S177.Q84:3.0,S177.Q84,"Time limit on combat: (when this idea is explicit, tally here even though word ""rotation"" is used; otherwise see codes 02 and 04)",3
S219A.Q29:1.0,S219A.Q29,"The method of figuring the points is good, but points won't count for release, compared with other things, as much as they should",1
S219B.Q29:1.0,S219B.Q29,"The method of figuring the points is good, but points won't count for release, compared with other things, as much as they should",1
S219C.Q27:1.0,S219C.Q27,"The method of figuring the points is good, but points won't count for release, compared with other things, as much as they should",1
S32W.Q60A:7.0,S32W.Q60A,"It's a good idea because I personally dislike or object to Negroes (I just don't like Negroes, I don't want to live with Negroes)",7
S32W.Q62A:7.0,S32W.Q62A,"It's a good idea because I personally dislike or object to Negroes (I just don't like Negroes, I don't want to live with Negroes)",7
S32W.Q63A:7.0,S32W.Q63A,"Separate outfits because I personally dislike or object to Negroes (I just don't like Negroes, I don't want to live with Negroes)",7
S35.Q26.1:12.0,S35.Q26.1,"Chemical Warfare, other (Army intelligence, Finance, Provost Marshall, Navy, Military Police (MP), Special Service, AGO Army Adm)",12
S35.Q26.2:12.0,S35.Q26.2,"Chemical Warfare, other (Army intelligence, Finance, Provost Marshall, Navy, Military Police (MP), Special Service, AGO Army Adm)",12
S77B.Q84:11.0,S77B.Q84,"Don't know (""I know very little of arrangements concerning visitors"", ""I don't know about this hospital, haven't been here long"")",11
S233.Q63:1.0,S233.Q63,"Educate the man; tell him; use movies, lectures; work harder on the present Army program; a general O.K. on what the Army has done",1
S32N.Q54A:7.0,S32N.Q54A,"More: inevitability of change answer (wars always change things, changes are always occurring, Negroes can't be kept down forever)",7
S35.Q19A.x:10.0,S35.Q19A.x,"Men in basic training or RTC who are not taking a technical course, and all men who did not answer questions 19a, 19b, 20a and 20b",10
S35.Q20A.x:7.0,S35.Q20A.x,"Men in basic training or RTC who are not taking a technical course, and all men who did not answer questions 19a, 19b, 20a and 20b",7
S35.Q20C:4.0,S35.Q20C,"Men in basic training or RTC who are not taking a technical course, and all men who did not answer questions 19a, 19b, 20a and 20b",4
S35.Q25:12.0,S35.Q25,"Chemical Warfare, other (Army intelligence, Finance, Provost Marshall, Navy, Military Police (MP), Special Service, AGO Army Adm.)",12
S35.Q4:5.0,S35.Q4,"South Atlantic: Delaware, District of Columbia Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, West Virginia",5
S115A.Q70.1:1.0,S115A.Q70.1,Indicates that all have broken relations or that Argentina has now broken relations (Argentina broke relations in middle of survey),1
S133A.Q11:3.0,S133A.Q11,"Middle west (Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin)",3
S133B.Q9:3.0,S133B.Q9,"Middle west (Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin)",3
S170.Q4:5.0,S170.Q4,"South Atlantic: Delaware, District of Columbia, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, West Virginia",5
S192A.Q31:2.0,S192A.Q31,"Send nurses into combat areas as soon as hospitals have been well set-up and reasonably safe areas established, but not before that",2
S40E.Q2:5.0,S40E.Q2,"South Atlantic: Delaware, District of Columbia, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, West Virginia",5
S40O.Q6:5.0,S40O.Q6,"South Atlantic: Delaware, District of Columbia, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, West Virginia",5
S44I.Q4:5.0,S44I.Q4,"South Atlantic: Delaware, District of Columbia, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, West Virginia",5
S44T.Q4:5.0,S44T.Q4,"South Atlantic: Delaware, District of Columbia, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, West Virginia",5
S44X.Q4:5.0,S44X.Q4,"South Atlantic: Delaware, District of Columbia, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, West Virginia",5
S77B.Q26B.3:3.0,S77B.Q26B.3,"Preference for mobility (""always wanted to travel"", ""I haven't lived in any one place for more than a year in the last five years"")",3
S144.Q40:3.0,S144.Q40,Ex-servicemen should be given government jobs only if they can do the work better than other people who are trying for the same jobs,3
S115A.Q75:2.0,S115A.Q75,"The year should be served after high school, or if the man does not go to or finish high school, to be served when he is 18 years old",2
S32W.Q60A:6.0,S32W.Q60A,"It's a good idea because separation is right in principle (races should be kept separate, the Negro is O.K. on his side of the fence)",6
S32W.Q63A:6.0,S32W.Q63A,"Separate outfits because separation is right in principle (races should be kept separate, the Negro is O.K. on his side of the fence)",6
S177.Q76:3.0,S177.Q76,"Aged beyond years, ""older"", (when reference is not specifically to physical health), don't enjoy things any more - tired, moody, sulky",3
S219C.Q44D:3.0,S219C.Q44D,"I am in no hurry to get out, if my turn comes before the emergency is over I'd just as soon let someone else be discharged in my place",3
S127.Q48:2.0,S127.Q48,Hitler didn't plan to conquer the United States at first but he decided to do so when we started sending supplies to Britain and Russia,2
S177.Q76:4.0,S177.Q76,"More bitter, cynical, harder, calloused, distrustful (specific comments showing above - E.g., ""learned to hate officers, not the Axis"")",4
S194.Q18C:3.0,S194.Q18C,"Headquarters detachment (includes adjutant's office, officers replacement, pool, chaplain corps, judge advocates office, Finance, base)",3
S232.Q28:3.0,S232.Q28,This outfit calls too many men gold-bricks - too many men who really have something wrong with them are accused of riding the sick book,3
S232.Q36:2.0,S232.Q36,"Another name for a class ""E"" allotment - a certain amount of money deducted from a soldier's pay each month and sent home to his family",2
S32N.Q50A:14.0,S32N.Q50A,"Better for the Negro: a matter of division of labor (soldiers will work to win the war; civilians, to make things better for the Negro)",14
S44I.Q49A.8:1.0,S44I.Q49A.8,"Runs most efficiently; ""satisfied with way things are regulated and put in order""; ""likes the way they work"" (emphasis on organization)",1
S44T.Q49B.8:1.0,S44T.Q49B.8,"Runs most efficiently; ""satisfied with way things are regulated and put in order""; ""likes the way they work"" (emphasis on organization)",1
S44X.Q49A.8:1.0,S44X.Q49A.8,"Runs most efficiently; ""satisfied with way things are regulated and put in order""; ""likes the way they work"" (emphasis on organization)",1
S77B.Q84:2.0,S77B.Q84,"Have a place for visitors to stay (""They could put in a guest house where friends and relatives would stay - the hotels cost too much"")",2
S186B.Q35:2.0,S186B.Q35,"Magazines covering world wide events: (non-fiction of generalized interest; Reader's Digest, Yank, Omnibook, Coronet, Fortune, Atlantic)",2
S32N.Q54A:12.0,S32N.Q54A,"About the same: time perspective answer (only time can change things like this, it will take generations to modify race attitudes, etc.)",12
S32W.Q57A:15.0,S32W.Q57A,"About the same because Negroes can't be trusted with more rights (they'll get out of control, they take advantage of what they have now)",15
S32W.Q58A:14.0,S32W.Q58A,"About the same because Negroes can't be trusted with more rights (they'll get out of control, they take advantage of what they have now)",14
S233.Q4:1.0,S233.Q4,"South (Alabama, Arkansas, Florida, Georgia, Louisiana, Mississippi, North Carolina, Oklahoma, South Carolina, Tennessee, Texas, Virginia)",1
S135A.Q36C:10.0,S135A.Q36C,"Combat flying in heavy bomber, or continue in present type combat flying (may mention necessity for a rest first), or just ""further combat""",10
S32N.Q50A:24.0,S32N.Q50A,"Win the war: Negroes can (must or will) demonstrate or earn in the war their right to better treatment, or, things will naturally be better",24
S40E.Q14A.x:2.0,S40E.Q14A.x,"No, planned to advance in some line of work as before E.g. ""go into business for myself"", ""become partner in firm for which I was salesman""",2
S40O.Q20A.x:2.0,S40O.Q20A.x,"No, planned to advance in some line of work as before E.g. ""go into business for myself"", ""become partner in firm for which I was salesman""",2
S44I.Q20A.5:1.0,S44I.Q20A.5,Chance to see action; has excitement; gets into combat or fighting (emphasis on personal aims; no implication of being best for war effort),1
S44T.Q20A.5:1.0,S44T.Q20A.5,Chance to see action; has excitement; gets into combat or fighting (emphasis on personal aims; no implication of being best for war effort),1
S44X.Q20A.5:1.0,S44X.Q20A.5,Chance to see action; has excitement; gets into combat or fighting (emphasis on personal aims; no implication of being best for war effort),1
S32N.Q51A:13.0,S32N.Q51A,"About the same: a distrustful cynical answer and militant (whites always make promises when they need us, then take them back after the war)",13
S44I.Q50A.9:1.0,S44I.Q50A.9,"Makes enemies; bad relations with other soldiers; hard to keep friends; you can't keep your friends (as part of job, not necessarily bad men)",1
S44T.Q50X.9:1.0,S44T.Q50X.9,"Makes enemies; bad relations with other soldiers; hard to keep friends; you can't keep your friends (as part of job, not necessarily bad men)",1
S44X.Q50A.9:1.0,S44X.Q50A.9,"Makes enemies; bad relations with other soldiers; hard to keep friends; you can't keep your friends (as part of job, not necessarily bad men)",1
S116.Q23A:3.0,S116.Q23A,"A class - a group taking the same course meet together and an instructor presents the material, leads discussions, gives assignments and tests",3
S125.V80:3.0,S125.V80,"North side - all organizations above line drawn between Kepuhi Pt. and Waiahole, exclusive of those organizations within Schofield and Wheeler",3
S133B.V109:5.0,S133B.V109,"Mainland - Whittier (a small post, principally port activities. no civilian community adjacent, but one could be visited on a three-day pass.)",5
S177.Q84:4.0,S177.Q84,"Rotation and T/D: (system of returning men to the States, as distinct from codes 02 and 03); send old men home; divisions in theater too long.",4
S207F.Qi10:5.0,S207F.Qi10,"Automatic (""up to T/O limits,"" ""mass promotion,"" ""up to whatever the job calls for""; length of time in grade, unit, etc.; openings in ratings)",5
S91.Q42A:3.0,S91.Q42A,"Shock, but neither fear nor anger: surprise or shock, followed by matter-of-factness, stunned but it passed, surprised, then taken for granted",3
S92.Q34:9.0,S92.Q34,"Disarmament plan: ""prevent arming of nations,"" ""disarm all other countries,"" ""disarm enemies with strong force,"" ""prevent enemies from rising""",9
S207G.Q48.1:1.0,S207G.Q48.1,"Officer - enlisted men relations in general (not friendly enough, pull rank on you, don't treat you like a man, not interested in your welfare)",1
S32W.Q12A.3:1.0,S32W.Q12A.3,"Sectional differences (people are more friendly here, or less friendly somewhere else, better living conditions, recreation, hospitality, etc.)",1
S32N.Q54A:4.0,S32N.Q54A,"More: racial contacts answer (there will be more association and better understanding between whites and Negroes through contacts in Army, etc.)",4
