,identifier,parent_id,question
339,S63G.Q11,S63G,"How long have you been in the Army? E. If you have been in the Army before, then were out for a while, just check the length of time since you entered this last time. If you were in the National Guard, check the length of time since your outfit came into the Army."
340,S63G.Q12,S63G,Has the Army classified you as a Limited Service man?
341,S63G.Q13,S63G,How long have you been in the camp where you are now stationed?
342,S63G.Q14,S63G,What branch of the Army are you in now?
343,S63G.Q15,S63G,"If you had a choice, which one of these branches of the Army would you like to be in?"
344,S63G.Q16,S63G,Do you think that after the war the training you are getting in the Army will or will not help you to get a better job than you had before you went into the Army?
345,S63G.Q17,S63G,"Do you feel proud of your company (battery, squadron, troop)?"
346,S63G.Q18,S63G,How interested are you in your Army job?
347,S63G.Q19,S63G,Would you change to some other Army job if given a chance?
348,S63G.Q20,S63G,Do you usually feel that what you are doing in the Army is worthwhile or not?
349,S63G.Q21,S63G,Do you think you can make good in the Army?
350,S63G.Q22,S63G,"In general, what sort of a time do you have in the Army?"
351,S63G.Q23,S63G,"In general, how would you say you feel most of the time, in good spirits or in low spirits?"
352,S63G.Q24,S63G,Are you ever worried and upset?
353,S63G.Q25,S63G,"If it were up to you, what kind of outfit would you rather be in?"
354,S63G.Q26,S63G,"If it were up to you to choose, do you think you could do more for your country as a soldier or as a worker in a war job?"
355,S63G.Q27,S63G,How satisfied are you about being in your present Army job instead of some other Army job?
356,S63G.Q28,S63G,Do you feel that everything possible has been done to place you in the Army job where you best fit?
357,S63G.Q29,S63G,Do you consider your own present job or duty in the Army an important one in the war effort?
358,S63G.Q30,S63G,"On the whole, do you think the Army is giving you a chance to show what you can do?"
359,S63G.Q31,S63G,Do you think a soldier with ability has a good chance for promotion in the Army?
360,S63G.Q32,S63G,Do you ever feel that you are not as good a soldier as most of the other men in your outfit?
361,S63G.Q33,S63G,Do you think you might want to stay in the Army after the war?
362,S63G.Q34,S63G,After the war do you think you would like to come back to your old outfit for two weeks of training every year?
363,S63G.Q35,S63G,"On the whole, would you say you are well adjusted or poorly adjusted to Army life?"
364,S63G.Q36,S63G,"If you were sent into actual fighting right now, how do you think you would do?"
365,S63G.Q37,S63G,Which of the following statements best tells the way you feel about getting into the fighting?
366,S63G.Q38,S63G,About how much longer from now do you guess the war will last with Germany?
367,S63G.Q39,S63G,Which comes closest to your idea of how hard it is going to be to beat the Germans?
368,S63G.Q40,S63G,About how much longer from now do you guess the war will last with Japan?
369,S63G.Q41,S63G,Which comes closest to your idea of how hard it is going to be to beat the Japanese?
370,S63G.Q42,S63G,How do you think this war will come out for the Allies?
371,S63G.Q43,S63G,Do you think there will be another war in the next 25 years or so?
372,S63G.Q44,S63G,"If you were going to be sent overseas with a combat unit, would you rather be sent to fight the Germans or would you rather be sent to fight the Japanese?"
373,S63G.Q45,S63G,"Do the men in your company (battery, squadron, troop) cooperate, and work well together?"
374,S63G.Q46,S63G,How many of the men in your company would you say are good all-around soldiers?
375,S63G.Q47,S63G,Do you like to work with the other fellows in your company?
376,S63G.Q48,S63G,How do you think your company would show up under combat conditions?
377,S63G.Q49,S63G,Do you feel proud of your present job or duty?
378,S63G.Q50,S63G,Do you feel proud of your regiment? (if you are not part of a regiment answer this question for the largest unit to which you belong.)
379,S63G.Q51A,S63G,Do you belong to a division or regiment that is well known in the Army for what it has done in the past?
380,S63G.Q51B.n,S63G,What is it best known for?
381,S63G.Q52,S63G,How many furloughs have you had in the past 12 months?
382,S63G.Q53,S63G,About how many times in the past 30 days have you had leave from camp for 12 hours or more at a time?
383,S63G.Q54,S63G,Do you feel that you have been given your fair share of furloughs and passes?
384,S63G.Q55,S63G,"Up to now, has the war made things better or worse for your family and friends back home (such things as jobs, pay, and living conditions)?"
385,S63G.Q56A,S63G,Do you think that after the war soldiers in your outfit will find it easier or harder to get jobs than they did before the war?
386,S63G.Q56B.n,S63G,What is the reason for your answer?
387,S63G.Q57A,S63G,Do you think that things will be better or worse for you personally after the war than they were before the war?
388,S63G.Q57B.n,S63G,What are the reasons for your answer?
389,S63G.Q58,S63G,Do you think the problems this country will have after the war are getting too much or too little attention at the present time?
390,S63G.Q59,S63G,"Which do you think are the most dangerous to fight against, the Germans or the Japanese?"
391,S63G.Q60,S63G,"Would you say that most of the men in your outfit usually put all they have into their Army training and regular duties, or do they usually work just hard enough to get by?"
392,S63G.Q61,S63G,"How about you yourself - would you honestly say that you usually put all you have into your Army training and regular duties, or do you usually work just hard enough to get by?"
393,S63G.Q62,S63G,"When something happens so that your outfit has to work overtime, what do most of the men usually do?"
394,S63G.Q63,S63G,How about you yourself - when something happens so that you have to work overtime what do you usually do?
395,S63G.Q64,S63G,How much of your training or duty time is used in doing things that do not seem important to you?
396,S63G.Q65,S63G,"When your officers or noncoms give you something to do, do they tell you enough about it so that you can do a good job?"
397,S63G.Q66,S63G,"In general, how well do you think the Army is run?"
398,S63G.Q67,S63G,Do you think the equipment of the American Army is better or worse than the equipment of the German Army?
399,S63G.Q68,S63G,"When you get a very important job to do, do you worry about whether you will do all right or not?"
400,S63G.Q69,S63G,Suppose you were working at your Regular Army job and a general you had never seen before came up and asked you questions about what you were doing. do you think you would make a good impression on him?
401,S63G.Q70,S63G,Do too many of the Army rules and regulations seem useless to you?
402,S63G.Q71,S63G,How important is it to you personally to make a good record in the Army?
403,S63G.Q72A,S63G,Do you think that some of the Army drill or training you are getting is not needed to make men good soldiers?
404,S63G.Q72B.n,S63G,"If yes, just what is not needed?"
405,S63G.Q73A,S63G,Do you think you should be getting more of any kind of Army drill or training than you get now?
