,CARD,DECK,BALLOT,S193.Q1,S193.Q2,S193.Q3,S193.Q4,S193.Q5,S193.Q6,S193.Q7,S193.Q8,S193.Q9,S193.Q10,S193.Q11A,S193.Q11B,S193.Q12,S193.Q13,S193.Q14,S193.Q15,S193.Q16,S193.Q17,S193.Q18,S193.Q19,S193.Q20,S193.Q21,S193.Q22,S193.Q23,S193.Q24,S193.Q25,S193.Q26,S193.Q27,S193.Q28A,S193.Q28B.1,S193.Q28B.2,S193.Q28B.3,S193.Q28B.4,S193.Q28B.5,S193.Q28B.6,S193.Q28B.7,S193.Q28B.8,S193.Q28B.9,S193.Q28B.10,S193.Q28B.11,S193.Q29,S193.Q30,S193.Q31,S193.Q32.1,S193.Q32.2,S193.Q32.3,S193.Q32.4,S193.Q32.5,S193.Q32.6,S193.Q32.7,S193.Q32.8,S193.Q32.9,S193.Q32.10,S193.Q32.11,S193.Q32.12,S193.Q33A,S193.Q33B.n,S193.Q34,S193.Q35,S193.Q36,S193.Q37,S193.Q38,S193.Q39,S193.Q40,S193.Q41,S193.Q42A,S193.Q42B.n,S193.Q43A,S193.Q43B.n,S193.Q44A,S193.Q44B.n,S193.Q45,CARD..1,DECK..1,BALLOT..1,S193.Q46,S193.Q47,S193.Q48.1,S193.Q48.2,S193.Q48.3,S193.Q48.4,S193.Q48.5,S193.Q48.6,S193.Q48.7,S193.Q48.8,S193.Q48.9,S193.Q48.10,S193.Q48.11,S193.Q48.12,S193.Q49,S193.Q50,S193.Q51,S193.Q52,S193.Q53,S193.Q54,S193.Q55,S193.Q56.n,S193.V57,S193.V58,S193.V59
295,1.0,193.0,296.0,2.0,10.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,3.0,,3.0,,2.0,,3.0,2.0,193.0,296.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,,7.0,2145.0,3.0
296,1.0,193.0,297.0,3.0,11.0,4.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,0.0,5.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,2.0,1.0,2.0,3.0,3.0,3.0,0.0,7.0,2.0,,3.0,,2.0,,2.0,2.0,193.0,297.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,5.0,5.0,2.0,,5.0,2165.0,3.0
297,1.0,193.0,298.0,2.0,10.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,0.0,2.0,1.0,1.0,1.0,2.0,7.0,3.0,,3.0,,2.0,,3.0,2.0,193.0,298.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,3.0,2150.0,3.0
298,1.0,193.0,299.0,1.0,10.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,,3.0,,2.0,,2.0,2.0,193.0,299.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,2.0,,4.0,1119.0,2.0
299,1.0,193.0,300.0,1.0,6.0,8.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,9.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,,3.0,,2.0,,2.0,2.0,193.0,300.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,,3.0,2123.0,3.0
300,1.0,193.0,301.0,1.0,6.0,5.0,1.0,11.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,3.0,2.0,3.0,3.0,3.0,1.0,1.0,7.0,4.0,,3.0,,2.0,,2.0,2.0,193.0,301.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,,7.0,2135.0,3.0
301,1.0,193.0,302.0,2.0,3.0,6.0,4.0,9.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,3.0,2.0,3.0,1.0,3.0,5.0,4.0,,3.0,,2.0,,1.0,2.0,193.0,302.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,,5.0,1145.0,2.0
302,1.0,193.0,303.0,1.0,5.0,7.0,1.0,6.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,,3.0,,2.0,,2.0,2.0,193.0,303.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,,3.0,2110.0,3.0
303,1.0,193.0,304.0,3.0,4.0,8.0,4.0,14.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,,3.0,,2.0,,1.0,2.0,193.0,304.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,11.0,2104.0,3.0
304,1.0,193.0,305.0,1.0,10.0,4.0,1.0,5.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,,3.0,,2.0,,3.0,2.0,193.0,305.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,,7.0,2112.0,3.0
305,1.0,193.0,306.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,,3.0,,2.0,,2.0,2.0,193.0,306.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,,3.0,2153.0,3.0
306,1.0,193.0,307.0,1.0,5.0,4.0,2.0,5.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,3.0,,2.0,,2.0,2.0,193.0,307.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,,4.0,1118.0,2.0
307,1.0,193.0,308.0,1.0,10.0,4.0,6.0,8.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,1.0,1.0,2.0,2.0,6.0,3.0,,3.0,,2.0,,3.0,2.0,193.0,308.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,2.0,2.0,3.0,1.0,,3.0,2104.0,3.0
308,1.0,193.0,309.0,1.0,9.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,,2.0,,2.0,2.0,193.0,309.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,2.0,1146.0,2.0
309,1.0,193.0,310.0,3.0,6.0,6.0,4.0,14.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,,3.0,,2.0,,2.0,2.0,193.0,310.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,1.0,,12.0,1108.0,1.0
310,1.0,193.0,311.0,4.0,3.0,6.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,,3.0,,2.0,,3.0,2.0,193.0,311.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,4.0,1.0,,12.0,1128.0,1.0
311,1.0,193.0,312.0,3.0,2.0,6.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,,2.0,,3.0,2.0,193.0,312.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,,11.0,2114.0,3.0
312,1.0,193.0,313.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,3.0,,3.0,,2.0,,3.0,2.0,193.0,313.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,1.0,,3.0,2164.0,3.0
313,1.0,193.0,314.0,1.0,4.0,6.0,3.0,10.0,1.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,3.0,0.0,3.0,1.0,1.0,4.0,2.0,7.0,4.0,,3.0,,2.0,,3.0,2.0,193.0,314.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,,8.0,2103.0,3.0
314,1.0,193.0,315.0,1.0,4.0,7.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,3.0,1.0,1.0,2.0,3.0,7.0,4.0,,3.0,,2.0,,3.0,2.0,193.0,315.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,,12.0,1150.0,1.0
315,1.0,193.0,316.0,1.0,9.0,6.0,1.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,2.0,,3.0,,2.0,,0.0,2.0,193.0,316.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,,7.0,2107.0,3.0
316,1.0,193.0,317.0,1.0,0.0,5.0,3.0,6.0,3.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,6.0,6.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0,,4.0,,2.0,,3.0,2.0,193.0,317.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,0.0,1.0,,7.0,1117.0,2.0
317,1.0,193.0,318.0,1.0,2.0,5.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,0.0,1.0,1.0,0.0,7.0,3.0,,4.0,,2.0,,3.0,2.0,193.0,318.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,5.0,3.0,1.0,,12.0,1159.0,1.0
318,1.0,193.0,319.0,2.0,7.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,7.0,3.0,,4.0,,2.0,,3.0,2.0,193.0,319.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,5.0,3.0,2.0,1.0,,2.0,1132.0,1.0
319,1.0,193.0,320.0,1.0,5.0,6.0,4.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,3.0,3.0,3.0,1.0,7.0,1.0,,4.0,,2.0,,3.0,2.0,193.0,320.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,5.0,1.0,,11.0,2118.0,1.0
320,1.0,193.0,321.0,3.0,7.0,7.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,,4.0,,2.0,,2.0,2.0,193.0,321.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,1141.0,2.0
321,1.0,193.0,322.0,1.0,6.0,6.0,3.0,8.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,3.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,,4.0,,2.0,,3.0,2.0,193.0,322.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,,7.0,1115.0,2.0
322,1.0,193.0,323.0,1.0,11.0,4.0,2.0,7.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,3.0,7.0,1.0,,0.0,,0.0,,0.0,2.0,193.0,323.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,5.0,1239.0,2.0
323,1.0,193.0,324.0,1.0,11.0,1.0,3.0,10.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,0.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,2.0,193.0,324.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2134.0,3.0
324,1.0,193.0,325.0,1.0,10.0,6.0,2.0,4.0,3.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,,0.0,,0.0,,2.0,2.0,193.0,325.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,4.0,4.0,4.0,1.0,,11.0,1125.0,1.0
325,1.0,193.0,326.0,1.0,4.0,6.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,2.0,193.0,326.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1164.0,1.0
326,1.0,193.0,327.0,1.0,10.0,6.0,3.0,4.0,1.0,0.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,4.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,2.0,193.0,327.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,1.0,,8.0,1110.0,2.0
