,CARD,DECK,BALLOT,FORM,S203B.Qi1,S203B.Qi2,S203B.Qi3,S203B.Qi4,S203B.Qi5,S203B.Qi6,S203B.Qi7,S203B.Qi8,S203B.Qi9,S203B.Qi10,S203B.Qi11,S203B.Qi12A,S203B.Qi12B,S203B.Qi12C,S203B.Qi12D,S203B.Qi12E,S203B.Qi12F,S203B.Qi12G,S203B.Qi12H,S203B.Qi12I,S203B.Qi12J,S203B.Qi13,S203B.Qi14,S203B.Qi15,S203B.Qi16,S203B.Qi17A1,S203B.Qi17A2,S203B.Qi17A3,S203B.Qi17A4,S203B.Qi17A5,S203B.Qi17B,S203B.Qi17C,S203B.Qi18A,S203B.Qi18B,S203B.Qii1,S203B.Qii2,S203B.Qii3,S203B.Qii4,S203B.Qii5,S203B.Qii6,S203B.Qii7A1,S203B.Qii7A2,S203B.Qii7A3,S203B.Qii7A4,S203B.Qii7A5,S203B.Qii7A6,S203B.Qii7A7,S203B.Qii7B,S203B.Qii7C,S203B.Qii8A,S203B.Qii8B,S203B.Qii9,S203B.Qii10A,S203B.Qii10B,S203B.Qii10C,S203B.Qii10D,S203B.Qii10E,S203B.Qii10F,S203B.Qii11,S203B.Qii12A,S203B.Qii13A,S203B.Qii13B,S203B.Qiii1,S203B.Qiii2,S203B.Qiii3A,S203B.Qiii3B,S203B.Qiii3C,S203B.Qiii4,S203B.Qiii5.n,S203B.Qiii6,CARD..1,DECK..1,BALLOT..1,FORM..1,S203B.Qiii7,S203B.Viii8,S203B.Viii9.1,S203B.Viii9.2
38,1.0,203.0,39.0,2.0,1.0,3.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,,1.0,2.0,203.0,39.0,2.0,4.0,5.0,72.0,244.0
39,1.0,203.0,40.0,2.0,2.0,6.0,6.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,7.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0,,1.0,2.0,203.0,40.0,2.0,4.0,5.0,60.0,9.0
40,1.0,203.0,41.0,2.0,1.0,2.0,9.0,5.0,6.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,3.0,,1.0,2.0,203.0,41.0,2.0,4.0,5.0,71.0,437.0
41,1.0,203.0,42.0,2.0,1.0,3.0,8.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,,1.0,2.0,203.0,42.0,2.0,4.0,5.0,71.0,556.0
42,1.0,203.0,43.0,2.0,1.0,1.0,3.0,6.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,,1.0,2.0,203.0,43.0,2.0,4.0,5.0,71.0,491.0
43,1.0,203.0,44.0,2.0,1.0,1.0,8.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,44.0,2.0,4.0,5.0,71.0,370.0
44,1.0,203.0,45.0,2.0,1.0,4.0,9.0,6.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,45.0,2.0,4.0,5.0,72.0,268.0
45,1.0,203.0,46.0,2.0,1.0,3.0,4.0,6.0,7.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,46.0,2.0,4.0,5.0,71.0,631.0
46,1.0,203.0,47.0,2.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,1.0,2.0,203.0,47.0,2.0,4.0,5.0,53.0,50.0
47,1.0,203.0,48.0,2.0,1.0,2.0,6.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,,1.0,2.0,203.0,48.0,2.0,4.0,5.0,56.0,63.0
48,1.0,203.0,49.0,2.0,3.0,2.0,10.0,8.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,,1.0,2.0,203.0,49.0,2.0,4.0,5.0,54.0,55.0
49,1.0,203.0,50.0,2.0,1.0,3.0,3.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,,1.0,2.0,203.0,50.0,2.0,4.0,5.0,71.0,638.0
50,1.0,203.0,51.0,2.0,1.0,3.0,4.0,7.0,6.0,1.0,1.0,4.0,3.0,3.0,7.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,5.0,0.0,4.0,,1.0,2.0,203.0,51.0,2.0,4.0,5.0,72.0,233.0
51,1.0,203.0,52.0,2.0,1.0,3.0,4.0,3.0,0.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,7.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,5.0,0.0,4.0,,1.0,2.0,203.0,52.0,2.0,4.0,5.0,71.0,382.0
52,1.0,203.0,53.0,2.0,4.0,6.0,9.0,6.0,0.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,,1.0,2.0,203.0,53.0,2.0,4.0,5.0,71.0,634.0
53,1.0,203.0,54.0,2.0,1.0,2.0,3.0,7.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,,1.0,2.0,203.0,54.0,2.0,4.0,5.0,56.0,71.0
54,1.0,203.0,55.0,2.0,1.0,2.0,12.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,,1.0,2.0,203.0,55.0,2.0,4.0,5.0,71.0,525.0
55,1.0,203.0,56.0,2.0,1.0,6.0,9.0,2.0,0.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,,1.0,2.0,203.0,56.0,2.0,4.0,5.0,71.0,420.0
56,1.0,203.0,57.0,2.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,,1.0,2.0,203.0,57.0,2.0,4.0,5.0,71.0,500.0
57,1.0,203.0,58.0,2.0,1.0,2.0,3.0,7.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,,1.0,2.0,203.0,58.0,2.0,4.0,5.0,55.0,80.0
58,1.0,203.0,59.0,2.0,1.0,4.0,3.0,5.0,6.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,,1.0,2.0,203.0,59.0,2.0,4.0,5.0,72.0,230.0
59,1.0,203.0,60.0,2.0,4.0,3.0,7.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,3.0,0.0,5.0,0.0,6.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,,1.0,2.0,203.0,60.0,2.0,4.0,5.0,72.0,217.0
60,1.0,203.0,61.0,2.0,2.0,2.0,6.0,6.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,,1.0,2.0,203.0,61.0,2.0,4.0,5.0,55.0,100.0
61,1.0,203.0,62.0,2.0,1.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,5.0,0.0,1.0,,1.0,2.0,203.0,62.0,2.0,4.0,5.0,71.0,534.0
62,1.0,203.0,63.0,2.0,2.0,3.0,9.0,4.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,2.0,2.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,3.0,5.0,0.0,1.0,,1.0,2.0,203.0,63.0,2.0,4.0,5.0,71.0,600.0
63,1.0,203.0,64.0,2.0,1.0,6.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,0.0,7.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,64.0,2.0,4.0,5.0,62.0,38.0
64,1.0,203.0,65.0,2.0,1.0,1.0,7.0,4.0,2.0,4.0,1.0,4.0,2.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,65.0,2.0,4.0,5.0,54.0,85.0
65,1.0,203.0,66.0,2.0,1.0,2.0,10.0,4.0,7.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,66.0,2.0,4.0,5.0,71.0,607.0
66,1.0,203.0,67.0,2.0,2.0,2.0,4.0,7.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,67.0,2.0,4.0,5.0,55.0,75.0
67,1.0,203.0,68.0,2.0,1.0,1.0,2.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,68.0,2.0,4.0,5.0,71.0,338.0
68,1.0,203.0,69.0,2.0,1.0,6.0,8.0,8.0,3.0,4.0,3.0,3.0,2.0,3.0,6.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,69.0,2.0,4.0,5.0,62.0,34.0
69,1.0,203.0,70.0,2.0,1.0,3.0,11.0,3.0,7.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,2.0,1.0,2.0,5.0,0.0,2.0,,3.0,2.0,203.0,70.0,2.0,4.0,5.0,71.0,343.0
70,1.0,203.0,71.0,2.0,1.0,4.0,3.0,5.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,3.0,2.0,203.0,71.0,2.0,4.0,5.0,52.0,28.0
71,1.0,203.0,72.0,2.0,1.0,1.0,9.0,6.0,6.0,5.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,72.0,2.0,4.0,5.0,54.0,54.0
72,1.0,203.0,73.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,73.0,2.0,4.0,5.0,52.0,29.0
73,1.0,203.0,74.0,2.0,3.0,2.0,9.0,6.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,74.0,2.0,4.0,5.0,55.0,56.0
74,1.0,203.0,75.0,2.0,1.0,1.0,2.0,5.0,7.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,,1.0,2.0,203.0,75.0,2.0,4.0,5.0,71.0,387.0
75,1.0,203.0,76.0,2.0,3.0,3.0,10.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,,2.0,2.0,203.0,76.0,2.0,13.0,2.0,82.0,165.0
76,1.0,203.0,77.0,2.0,2.0,6.0,6.0,6.0,5.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,,2.0,2.0,203.0,77.0,2.0,13.0,2.0,81.0,126.0
77,1.0,203.0,78.0,2.0,3.0,6.0,8.0,6.0,7.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,,2.0,2.0,203.0,78.0,2.0,13.0,2.0,81.0,124.0
