identifier,question_id,label,position
S68.V39:45.0,S68.V39,"AUTOMOTIVE REPAIR, CHASSIS, FOUNDRY AND TOLL DRESSING, SHEET METAL WORK AND WELDING, SHEET METAL WORK AND AUTOMOTIVE REPAIR, BUSINESS AND OFFICE MACHINE REPAIR",45
S68.V40:22.0,S68.V40,"PHOTOGRAPHY AND PHOTOGRAPHIC LABORATORY WORK, PHOTOGRAPHY AND DRAFTING, PHOTOGRAPHY AND LITHOGRAPHY, MOTION PICTURE PROJECTION",22
S68.V40:37.0,S68.V40,"MACHINISTS, AIRPLANE MECHANICS, GENERAL, AIRPLANE ENGINE MECHANICS, AIRPLANE INSTRUMENT AND EQUIPMENT REPAIR, AUTOMOTIVE ENGINE MECHANICS, ARMAMENT AND AMMUNITION MECHANICS, INSTRUMENT REPAIR (NONE ELECTRICAL),  INSTRUMENT AND ARMAMENT MECHANICS",37
S68.V40:45.0,S68.V40,"AUTOMOTIVE REPAIR, CHASSIS, FOUNDRY AND TOLL DRESSING, SHEET METAL WORK AND WELDING, SHEET METAL WORK AND AUTOMOTIVE REPAIR, BUSINESS AND OFFICE MACHINE REPAIR",45
S68.V41:22.0,S68.V41,"PHOTOGRAPHY AND PHOTOGRAPHIC LABORATORY WORK, PHOTOGRAPHY AND DRAFTING, PHOTOGRAPHY AND LITHOGRAPHY, MOTION PICTURE PROJECTION",22
S68.V41:37.0,S68.V41,"MACHINISTS, AIRPLANE MECHANICS, GENERAL, AIRPLANE ENGINE MECHANICS, AIRPLANE INSTRUMENT AND EQUIPMENT REPAIR, AUTOMOTIVE ENGINE MECHANICS, ARMAMENT AND AMMUNITION MECHANICS, INSTRUMENT REPAIR (NONE ELECTRICAL),  INSTRUMENT AND ARMAMENT MECHANICS",37
S68.V41:45.0,S68.V41,"AUTOMOTIVE REPAIR, CHASSIS, FOUNDRY AND TOLL DRESSING, SHEET METAL WORK AND WELDING, SHEET METAL WORK AND AUTOMOTIVE REPAIR, BUSINESS AND OFFICE MACHINE REPAIR",45
S68.V42:22.0,S68.V42,"PHOTOGRAPHY AND PHOTOGRAPHIC LABORATORY WORK, PHOTOGRAPHY AND DRAFTING, PHOTOGRAPHY AND LITHOGRAPHY, MOTION PICTURE PROJECTION",22
S68.V42:37.0,S68.V42,"MACHINISTS, AIRPLANE MECHANICS, GENERAL, AIRPLANE ENGINE MECHANICS, AIRPLANE INSTRUMENT AND EQUIPMENT REPAIR, AUTOMOTIVE ENGINE MECHANICS, ARMAMENT AND AMMUNITION MECHANICS, INSTRUMENT REPAIR (NONE ELECTRICAL),  INSTRUMENT AND ARMAMENT MECHANICS",37
S68.V42:45.0,S68.V42,"AUTOMOTIVE REPAIR, CHASSIS, FOUNDRY AND TOLL DRESSING, SHEET METAL WORK AND WELDING, SHEET METAL WORK AND AUTOMOTIVE REPAIR, BUSINESS AND OFFICE MACHINE REPAIR",45
S68.V43:22.0,S68.V43,"PHOTOGRAPHY AND PHOTOGRAPHIC LABORATORY WORK, PHOTOGRAPHY AND DRAFTING, PHOTOGRAPHY AND LITHOGRAPHY, MOTION PICTURE PROJECTION",22
S68.V43:37.0,S68.V43,"MACHINISTS, AIRPLANE MECHANICS, GENERAL, AIRPLANE ENGINE MECHANICS, AIRPLANE INSTRUMENT AND EQUIPMENT REPAIR, AUTOMOTIVE ENGINE MECHANICS, ARMAMENT AND AMMUNITION MECHANICS, INSTRUMENT REPAIR (NONE ELECTRICAL),  INSTRUMENT AND ARMAMENT MECHANICS",37
S68.V43:45.0,S68.V43,"AUTOMOTIVE REPAIR, CHASSIS, FOUNDRY AND TOLL DRESSING, SHEET METAL WORK AND WELDING, SHEET METAL WORK AND AUTOMOTIVE REPAIR, BUSINESS AND OFFICE MACHINE REPAIR",45
S72.V57:7.0,S72.V57,"BLANDING, DREW FIELD, MCCLELLAN, FT. MCPHERSON FT. BENNING, AIR BASE, SHELBY, HARBOR DEFENSES, JACKSON, SMYRNA AIR BASE, FORREST",7
S74.Q63:nan,S74.Q63,"THE RESPONDENTS WERE SHOWN A SERIES OF INKBLOT PICTURES - \(M. HARROWER-ERICKSON ITEMS\). THEY WERE ASKED TO LOOK AT PICTURE AND SEE IF IT OR ANY PART OF IT REMINDED THEM OF SOMETHING OR RESEMBLED SOMETHING THEY HAD SEEN.  IF THEY SAW TWO THINGS, THEY WERE ASKED TO DESIGNATE FIRST AND SECOND CHOICES.",
S76.Qv7.2:nan,S76.Qv7.2,DATA FOR THE FEW REMAINING QUESTIONS FOR EACH FORM IRRETRIVABLE BECAUSE OF INSUFFICIENT DOCUMENTATION CONCERNING THE SAME SAMPLE GROUPS.,
S77A.V107:nan,S77A.V107,ORIGINAL SURVEY DOCUMENTATION SPECIFIES THAT THIS VARIABLE APPLIES TO WALTER REED HOSPITAL PATIENTS ONLY. IT IS NOT KNOW WHAT THE CODES ARE FOR THE PATIENTS AT THE OTHER HOSPITALS.,
S77B.V107:nan,S77B.V107,ORIGINAL SURVEY DOCUMENTATION SPECIFIES THAT THIS VARIABLE APPLIES TO WALTER REED HOSPITAL PATIENTS ONLY. IT IS NOT KNOW WHAT THE CODES ARE FOR THE PATIENTS AT THE OTHER HOSPITALS.,
S86.V105:1.0,S86.V105,"304 FA. BN.; 307 INF. REGT.; 262 INF. REGT.; RTC- 9TH REGT.; 306 HDQTRS. AND AIR BASE SQDN. AND 330 COMBAT CREW TR. BN.; 487TH BOMB GRP.; 75 INF. DIV.; 275 ENG.; 375 MED.-DIV. HDQTS.; 990, 246, 828, 989, 995 SIG. CORPS; 834 AND 835 BOMB SQD. OF 486 BOMB GRP.",1
S86.V105:2.0,S86.V105,"306 INF. REGT.; 307 INF.-77 DIV.; 263 INF. REGT., 66 DIV.; 330 STATIC PERSONNEL; 75 INF. DIV. 290 COMBAT; 118, 221, 3110 , 996, 999, SIG. CORPS; 39TH COMBAT CREW TNG. SCHOOL",2
S86.V105:3.0,S86.V105,306 FA. BN.; 307 INF.-77 DIV.; 721 AND 870 FA.; UTC-32 BN.; 75 INF. DIV. 289 COMBAT; 832 AND 833 BOMB SQD. OF 486 BOMB GRP,3
S87.V88:2.0,S87.V88,"304 FA BN; 307 INF. REGT.; 263 INF. REGT., 66 DIV.; UTC-32 BN; 306 HDQTS. AND AIR BASE SQDN. STATIC PERSONNEL; 487 BOMB GROUP; 75 INF. DIV.-SP. TRPS.; 118, 221, 996, 3103, 3110 SIG. CORPS.; 834 AND 835 BOMB GROUP",2
S93.V50:nan,S93.V50,"DATA FOR THE FOLLOWING QUESTIONS NOT PROVIDED BY SURVEY ORGANIZATION. P. ""YANK"" IS THE ENLISTED MEN'S MAGAZINE. YOUR ANSWERS TO THE FOLLOWING QUESTIONS WILL HELP TO KEEP IT THE KIND OF MAGAZINE YOU WANT.",
S133A.Q78:1.0,S133A.Q78,A CORRESPONDENCE COURSE - THE TEACHER SENDS YOU THE LESSONS BY MAIL AND YOU SEND THEM BACK TO HIM BY MAIL TO BE CORRECTED,1
S144.Q25.11:1.0,S144.Q25.11,"ALL OTHER (TEACHERS, GOVERNMENT CLERK, AUTO REPAIR, PERSONAL SERVICE AMUSEMENT, REGULAR ARMY, FINANCE, REAL ESTATE, ETC.)",1
S186B.Q48B.2:5.0,S186B.Q48B.2,WILLING TO GO LATER - AFTER ZI SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY OF ZI AVAILABLE WHO HAVEN'T BEEN OVER YET,5
S207G.Q11:5.0,S207G.Q11,"AUTOMATIC (""UP TO T/O LIMITS,"" ""MASS PROMOTION,"" ""UP TO WHATEVER THE JOB CALLS FOR""; LENGTH OF TIME IN GRADE, UNIT, ETC.)",5
S32N.Q11:1.0,S32N.Q11,"Any general mention of ""North"" (any place outside the South, anywhere a Negro's treated like a man, anywhere North, etc.)",1
S32W.Q11:1.0,S32W.Q11,"ANY GENERAL MENTION OF ""NORTH"" (ANY PLACE OUTSIDE THE SOUTH, ANYWHERE A NEGRO,S TREATED LIKE A MAN, ANYWHERE NORTH, ETC.)",1
S40O.Q17:1.0,S40O.Q17,"PROFESSIONAL OR SEMI-PROFESSIONAL OCCUPATION (I.E. DOCTORS, DENTISTS, LAWYERS, TEACHERS, ENGINEERS, SOCIAL WORKERS, ETC.)",1
S77B.Q41:1.0,S77B.Q41,A CORRESPONDENCE COURSE - THE TEACHER SENDS YOU THE LESSONS BY MAIL AND YOU SEND THEM BACK TO HIM BY MAIL TO BE CORRECTED,1
S133A.Q35:2.0,S133A.Q35,"CHECKED #1 AND ONE OR MORE ACTUAL SYMPTOMS MENTIONED (EXAMPLES: ""IT GIVES ME COLDS ALL THE TIME"", MY TEETH ARE BAD"", ETC.)",2
S133B.Q35.3:1.0,S133B.Q35.3,"DEFENSE AGAINST AIR ATTACK - IDENTIFICATION OF PLANES, CAMOUFLAGE AND CONCEALMENT, COVER, DISPERSING, HANDLING BOMBS, ETC.",1
S32N.Q34:8.0,S32N.Q34,"World War III - any line up like World Wars I and II - (same set up as last time, those defeated now fighting the winners)",8
S32W.Q7A.1:1.0,S32W.Q7A.1,"CRITICISMS OF OPERATION (TOO CROWDED, TO INFREQUENT, TOO SMALL, WAIT TOO LONG, SCHEDULES IRREGULAR, PRICES TOO HIGH, ETC.)",1
S125.Q4:5.0,S125.Q4,"SOUTH ATLANTIC (DELAWARE, MARYLAND, NORTH CAROLINA, SOUTH CAROLINA, VIRGINIA, WEST VIRGINIA, DISTRICT OF COLUMBIA, FLORIDA)",5
S133B.V109:8.0,S133B.V109,"ALEUTIANS - FT. GLENN, SUBPOST (A SMALL POST WITH PRINCIPALLY PORT ACTIVITIES. REACHED BY A TWO-HOUR BOAT TRIP FROM UMNAK.)",8
S32N.Q54A:5.0,S32N.Q54A,"More: statement of the specific ways in which it will be better (we'll be allowed to vote, there'll be less discrimination)",5
S32N.Q7A.1:1.0,S32N.Q7A.1,"Criticisms of operation (too crowded, too infrequent, too small, wait too long, schedules irregular, prices too high, etc.)",1
S116.Q23A:1.0,S116.Q23A,A CORRESPONDENCE COURSE - THE INSTRUCTOR SENDS YOU THE LESSONS BY MAIL AND YOU SEND THEM BACK TO HIM BY MAIL TO BE CORRECTED,1
S133B.Q35.8:1.0,S133B.Q35.8,"TAKING CARE OF SELF UNDER ALASKAN CONDITIONS - EXPOSURE TO SEVERE WEATHER, SCOUTING FOR FOOD, COOKING OWN FOOD, SKIING, ETC.",1
S144.Q13:1.0,S144.Q13,"RADIO OPERATOR (ANYTHING PERTAINING TO RADIO) - INCLUDES RADAR, ALSO ADVANCED TELEPHONE AND TELETYPE IF CONNECTED WITH RADIO",1
S146.Q54:2.0,S146.Q54,"TAKING ATABRINE WON'T KEEP YOU FROM GETTING MALARIA, BUT IT WILL KEEP YOU FROM FEELING SICK FOR A WHILE IF YOU HAVE MALARIA'",2
S150.Q39C:7.0,S150.Q39C,"A COMBAT FLYING JOB, IN ANOTHER THEATER (SOME MAY STATE IT AS ""CONTINUE WITH PRESENT ASSIGNMENT IN ANOTHER THEATER"" OR ETC.)",7
S192A.Q31:1.0,S192A.Q31,"SEND NURSES INTO COMBAT AREAS WHEN THEIR HOSPITALS GO IN, NO MATTER HOW DANGEROUS IT IS OR WHAT THE LIVING CONDITIONS MAY BE",1
S227.Q15:2.0,S227.Q15,"A NEWS BROADCAST 5 OR 6 TIMES A DAY: (A FEW 5 MINUTE SUMMARIES, ONE OR TWO 15 MINUTE BROADCASTS AND ONE 30 MINUTE BROADCAST)",2
S227.Q16:1.0,S227.Q16,"A NEWS BROADCAST 5 OR 6 TIMES A DAY: (A FEW 5 MINUTE SUMMARIES, ONE OR TWO 15 MINUTE BROADCASTS AND ONE 30 MINUTE BROADCAST)",1
S233.Q22:4.0,S233.Q22,"IT DEPENDS ON CIRCUMSTANCES, ON PERSON, ON WHETHER MAN CAN GET MEDICAL ATTENTION OR NOT, ETC. (PARTIAL SYMPATHY TOWARD AWOL)",4
S32N.Q50A:16.0,S32N.Q50A,"Better for the Negro: a statement indicating acceptance of a ""both"" position (at the same time we should try to win the war)",16
S32N.Q54A:21.0,S32N.Q54A,"Less rights and privileges: an historical answer (things are getting worse now, look at how they're treating Negro soldiers)",21
S44I.Q50A.15:1.0,S44I.Q50A.15,TOO MUCH RESPONSIBILITY; IT IS FOR A MORE EDUCATED MAN THAN I AM; I AM PERSONALLY NOT FITTED FOR IT; CAN'T MEET REQUIREMENTS,1
S44T.Q50X.15:1.0,S44T.Q50X.15,TOO MUCH RESPONSIBILITY; IT IS FOR A MORE EDUCATED MAN THAN I AM; I AM PERSONALLY NOT FITTED FOR IT; CAN'T MEET REQUIREMENTS,1
S44X.Q50A.15:1.0,S44X.Q50A.15,TOO MUCH RESPONSIBILITY; IT IS FOR A MORE EDUCATED MAN THAN I AM; I AM PERSONALLY NOT FITTED FOR IT; CAN'T MEET REQUIREMENTS,1
S136.Q22:2.0,S136.Q22,THEY SHOULD PAY BY SENDING JAPANESE LABORERS TO WORK IN ALLIED COUNTRIES WHICH NEED ADDITIONAL MAN-POWER TO REPAIR WAR DAMAGE,2
S157E.Q28B.2:5.0,S157E.Q28B.2,WILLING TO GO LATER - AFTER Z.I. SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY OF Z.I. AVAILABLE WHO HAVEN'T BEEN OVER YET,5
S157E.Q31B.2:5.0,S157E.Q31B.2,WILLING TO GO LATER - AFTER Z.I. SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY OF Z.I. AVAILABLE WHO HAVEN'T BEEN OVER YET,5
S157O.Q24B.2:5.0,S157O.Q24B.2,WILLING TO GO LATER - AFTER Z.I. SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY OF Z.I. AVAILABLE WHO HAVEN'T BEEN OVER YET,5
S157O.Q27B.2:5.0,S157O.Q27B.2,WILLING TO GO LATER - AFTER Z.I. SOLDIERS (U.S. COMMANDOS) HAVE GONE OVER; PLENTY OF Z.I. AVAILABLE WHO HAVEN'T BEEN OVER YET,5
S218C.Q54:1.0,S218C.Q54,"YES, MY JOB IS ESSENTIAL - MEN IN JOBS LIKE MINE PROBABLY WILL NOT BE RELEASED EVEN THOUGH THEY HAVE ENOUGH POINTS TO GET OUT",1
S32N.Q50A:22.0,S32N.Q50A,"Win the war: there will be more time or a better chance to improve Negro conditions after the war, or ""things will be better""",22
S32N.Q54A:13.0,S32N.Q54A,"About the same: distrustful cynical answer (whites always make promises when they need us, then take them back after the war)",13
S32W.Q60A:2.0,S32W.Q60A,"IT'S A GOOD IDEA BECAUSE INTERMINGLING WOULD LEAD TO VIOLENCE, FIGHTS, TROUBLE (THEY COULDN'T GET ALONG, THEY DON'T MIX WELL)",2
S32W.Q62A:2.0,S32W.Q62A,"IT'S A GOOD IDEA BECAUSE INTERMINGLING WOULD LEAD TO VIOLENCE, FIGHTS, TROUBLE (THEY COULDN'T GET ALONG, THEY DON'T MIX WELL)",2
S112.Q19:3.0,S112.Q19,"I OBEY CHEERFULLY, PROVIDED I FEEL THERE IS A GOOD PURPOSE IN NOT TELLING THE REASON WHY, - OTHERWISE I OBEY BUT DON'T LIKE IT",3
S113.Q25:3.0,S113.Q25,"I OBEY CHEERFULLY, PROVIDED I FEEL THERE IS A GOOD PURPOSE IN NOT TELLING THE REASON WHY, - OTHERWISE I OBEY BUT DON'T LIKE IT",3
S150.Q39C:8.0,S150.Q39C,"A COMBAT FLYING JOB, DOESN'T SPECIFY ANOTHER THEATER (SOME MAY STATE ""MY PRESENT ASSIGNMENT"" OR ""SAME JOB I HAVE NOW"" OR ETC.)",8
S32W.Q63A:1.0,S32W.Q63A,"SEPARATE OUTFITS OUT OF DEFERENCE TO SOUTHERN CUSTOMS (IT'S O.K. FOR SOUTH, BUT NOT FOR NORTH, NOT WHERE THIS CAMP IS LOCATED)",1
S77B.Q40B:4.0,S77B.Q40B,"KEEP IN TOUCH WITH SCHOOLING (""GET IN PRACTICE FOR FULL-TIME SCHOOL AFTERWARD"", ""REVIEW AND CONTINUATION"", ""KEEP IN PRACTICE"")",4
S77B.Q42B:4.0,S77B.Q42B,"KEEP IN TOUCH WITH SCHOOLING (""GET IN PRACTICE FOR FULL-TIME SCHOOL AFTERWARD"", ""REVIEW AND CONTINUATION"", ""KEEP IN PRACTICE"")",4
S92.Q34:3.0,S92.Q34,"ISOLATIONISTS PLAN: ""TAKE NEITHER SIDE UNTIL FORCED INTO FOREIGN AFFAIRS,"" ""MIND HER OWN BUSINESS,"" AND, ""AVOID COMPLICATIONS""",3
S106EU.Q41:3.0,S106EU.Q41,VETERANS SHOULD BE GIVEN GOVERNMENT JOBS ONLY IF THEY CAN DO THE WORK BETTER THAN NON-VETERANS WHO ARE TRYING FOR THE SAME JOBS,3
S32W.Q57A:6.0,S32W.Q57A,"MORE AND STATEMENTS OF KINDS OF RIGHTS NEGROES ARE ENTITLED TO (THEY SHOULD GET BETTER HOUSING, SHOULD BE ABLE TO SIT ANYWHERE)",6
S32W.Q58A:6.0,S32W.Q58A,"MORE AND STATEMENTS OF KINDS OF RIGHTS NEGROES ARE ENTITLED TO (THEY SHOULD GET BETTER HOUSING, SHOULD BE ABLE TO SIT ANYWHERE)",6
S125.Q34B:8.0,S125.Q34B,"WAR GUILT; THEY ATTACKED US; THEY STARTED IT; BECAUSE I REMEMBER PEARL HARBOR; DEC. 7, 1941 - NOT MENTIONING PERSONAL EXPERIENCE",8
S134.Q19:3.0,S134.Q19,"I OBEY CHEERFULLY, PROVIDED I FEEL THERE IS A GOOD PURPOSE IN NOT TELLING US THE REASON WHY - OTHERWISE I OBEY BUT DON'T LIKE IT",3
S230.Q37:3.0,S230.Q37,"A NEWSPAPER JUST FOR YOUR UNIT (SQUADRON, COMPANY, DETACHMENT), GIVING NEWS JUST ABOUT THE MEN AND ACTIVITIES IN YOUR OWN OUTFIT",3
S32W.Q60A:5.0,S32W.Q60A,"IT'S A GOOD IDEA BECAUSE NEGROES ARE INFERIOR TO WHITES (THEY ARE NOT AS GOOD AS WHITES, THEY SHOULD NOT BE CLASSED WITH WHITES)",5
S32W.Q62A:5.0,S32W.Q62A,"IT'S A GOOD IDEA BECAUSE NEGROES ARE INFERIOR TO WHITES (THEY ARE NOT AS GOOD AS WHITES, THEY SHOULD NOT BE CLASSED WITH WHITES)",5
S32W.Q63A:5.0,S32W.Q63A,"SEPARATE OUTFITS BECAUSE NEGROES ARE INFERIOR TO WHITES (THEY ARE NOT AS GOOD AS WHITES, THEY SHOULD NOT BE CLASSED WITH WHITES)",5
S91.Q93:3.0,S91.Q93,"I OBEY CHEERFULLY, PROVIDED I FEEL THERE IS A GOOD PURPOSE IN NOT TELLING US THE REASON WHY - OTHERWISE I OBEY BUT DON'T LIKE IT",3
S92.Q34:5.0,S92.Q34,"INTERNATIONALIST PLAN: ""CO-OPERATE WITH ENGLAND AND RUSSIA,"" ""EDUCATION AND A SINGLE WORLD-WIDE GOVERNMENT,"" ""PACT WITH BRITAIN""",5
S106EH.Q31:6.0,S106EH.Q31,"SEMI-PROFESSIONAL - MANAGERS, OFFICIALS, (INCLUDING THOSE PEOPLE WHO WOULD BE CODED AS PROFESSIONAL IF THEY HAD ACADEMIC TRAINING",6
S106EU.Q31:7.0,S106EU.Q31,"SEMI-PROFESSIONAL, MANAGERS, OFFICIALS, (INCLUDING THOSE PEOPLE WHO WOULD BE CODED AS PROFESSIONAL IF THEY HAD ACADEMIC TRAINING)",7
S106EU.Q41:1.0,S106EU.Q41,"VETERANS SHOULD GET FIRST CHANCE AT ANY GOVERNMENT JOBS THEY CAN DO, EVEN IF SOME NON-VETERANS COULD DO THE SAME WORK MUCH BETTER",1
S144.Q30A:6.0,S144.Q30A,"SEMI-PROFESSIONAL, MANAGERS, OFFICIALS, (INCLUDING THOSE PEOPLE WHO WOULD BE CODED AS PROFESSIONAL IF THEY HAD ACADEMIC TRAINING)",6
S144.Q40:1.0,S144.Q40,"EX-SERVICEMEN SHOULD GET FIRST CHANCE AT ANY GOVERNMENT JOBS THEY CAN DO, EVEN IF OTHER PEOPLE COULD DO THE SAME WORK MUCH BETTER",1
S150.Q39C:2.0,S150.Q39C,"INSTRUCTOR - LOCALE UNSPECIFIED OR NOT IN U.S. (MAY BE PHRASED AS ""TRAINING NEW CREWS"" OR ""HELP IN THE TRAINING PROGRAM"" OR ETC.)",2
S177.Q84:3.0,S177.Q84,"TIME LIMIT ON COMBAT: (WHEN THIS IDEA IS EXPLICIT, TALLY HERE EVEN THOUGH WORD ""ROTATION"" IS USED; OTHERWISE SEE CODES 02 AND 04)",3
S219A.Q29:1.0,S219A.Q29,"THE METHOD OF FIGURING THE POINTS IS GOOD, BUT POINTS WON'T COUNT FOR RELEASE, COMPARED WITH OTHER THINGS, AS MUCH AS THEY SHOULD",1
S219B.Q29:1.0,S219B.Q29,"THE METHOD OF FIGURING THE POINTS IS GOOD, BUT POINTS WON'T COUNT FOR RELEASE, COMPARED WITH OTHER THINGS, AS MUCH AS THEY SHOULD",1
S219C.Q27:1.0,S219C.Q27,"THE METHOD OF FIGURING THE POINTS IS GOOD, BUT POINTS WON'T COUNT FOR RELEASE, COMPARED WITH OTHER THINGS, AS MUCH AS THEY SHOULD",1
S32W.Q60A:7.0,S32W.Q60A,"IT'S A GOOD IDEA BECAUSE I PERSONALLY DISLIKE OR OBJECT TO NEGROES (I JUST DON'T LIKE NEGROES, I DON'T WANT TO LIVE WITH NEGROES)",7
S32W.Q62A:7.0,S32W.Q62A,"IT'S A GOOD IDEA BECAUSE I PERSONALLY DISLIKE OR OBJECT TO NEGROES (I JUST DON'T LIKE NEGROES, I DON'T WANT TO LIVE WITH NEGROES)",7
S32W.Q63A:7.0,S32W.Q63A,"SEPARATE OUTFITS BECAUSE I PERSONALLY DISLIKE OR OBJECT TO NEGROES (I JUST DON'T LIKE NEGROES, I DON'T WANT TO LIVE WITH NEGROES)",7
S35.Q26.1:12.0,S35.Q26.1,"CHEMICAL WARFARE, OTHER (ARMY INTELLIGENCE, FINANCE, PROVOST MARSHALL, NAVY, MILITARY POLICE (MP), SPECIAL SERVICE, AGO ARMY ADM)",12
S35.Q26.2:12.0,S35.Q26.2,"CHEMICAL WARFARE, OTHER (ARMY INTELLIGENCE, FINANCE, PROVOST MARSHALL, NAVY, MILITARY POLICE (MP), SPECIAL SERVICE, AGO ARMY ADM)",12
S77B.Q84:11.0,S77B.Q84,"DON'T KNOW (""I KNOW VERY LITTLE OF ARRANGEMENTS CONCERNING VISITORS"", ""I DON'T KNOW ABOUT THIS HOSPITAL, HAVEN'T BEEN HERE LONG"")",11
S233.Q63:1.0,S233.Q63,"EDUCATE THE MAN; TELL HIM; USE MOVIES, LECTURES; WORK HARDER ON THE PRESENT ARMY PROGRAM; A GENERAL O.K. ON WHAT THE ARMY HAS DONE",1
S32N.Q54A:7.0,S32N.Q54A,"More: Inevitability of change answer (wars always change things, changes are always occurring, Negroes can't be kept down forever)",7
S35.Q19A.x:10.0,S35.Q19A.x,"MEN IN BASIC TRAINING OR RTC WHO ARE NOT TAKING A TECHNICAL COURSE, AND ALL MEN WHO DID NOT ANSWER QUESTIONS 19A, 19B, 20A AND 20B",10
S35.Q20A.x:7.0,S35.Q20A.x,"MEN IN BASIC TRAINING OR RTC WHO ARE NOT TAKING A TECHNICAL COURSE, AND ALL MEN WHO DID NOT ANSWER QUESTIONS 19A, 19B, 20A AND 20B",7
S35.Q20C:4.0,S35.Q20C,"MEN IN BASIC TRAINING OR RTC WHO ARE NOT TAKING A TECHNICAL COURSE, AND ALL MEN WHO DID NOT ANSWER QUESTIONS 19A, 19B, 20A AND 20B",4
S35.Q25:12.0,S35.Q25,"CHEMICAL WARFARE, OTHER (ARMY INTELLIGENCE, FINANCE, PROVOST MARSHALL, NAVY, MILITARY POLICE (MP), SPECIAL SERVICE, AGO ARMY ADM.)",12
S35.Q4:5.0,S35.Q4,"SOUTH ATLANTIC: DELAWARE, DISTRICT OF COLUMBIA FLORIDA, GEORGIA, MARYLAND, NORTH CAROLINA, SOUTH CAROLINA, VIRGINIA, WEST VIRGINIA",5
S115A.Q70.1:1.0,S115A.Q70.1,INDICATES THAT ALL HAVE BROKEN RELATIONS OR THAT ARGENTINA HAS NOW BROKEN RELATIONS (ARGENTINA BROKE RELATIONS IN MIDDLE OF SURVEY),1
S133A.Q11:3.0,S133A.Q11,"MIDDLE WEST (ILLINOIS, INDIANA, IOWA, KANSAS, MICHIGAN, MINNESOTA, MISSOURI, NEBRASKA, NORTH DAKOTA, OHIO, SOUTH DAKOTA, WISCONSIN)",3
S133B.Q9:3.0,S133B.Q9,"MIDDLE WEST (ILLINOIS, INDIANA, IOWA, KANSAS, MICHIGAN, MINNESOTA, MISSOURI, NEBRASKA, NORTH DAKOTA, OHIO, SOUTH DAKOTA, WISCONSIN)",3
S170.Q4:5.0,S170.Q4,"SOUTH ATLANTIC: DELAWARE, DISTRICT OF COLUMBIA, FLORIDA, GEORGIA, MARYLAND, NORTH CAROLINA, SOUTH CAROLINA, VIRGINIA, WEST VIRGINIA",5
S192A.Q31:2.0,S192A.Q31,"SEND NURSES INTO COMBAT AREAS AS SOON AS HOSPITALS HAVE BEEN WELL SET-UP AND REASONABLY SAFE AREAS ESTABLISHED, BUT NOT BEFORE THAT",2
S40E.Q2:5.0,S40E.Q2,"SOUTH ATLANTIC: DELAWARE, DISTRICT OF COLUMBIA, FLORIDA, GEORGIA, MARYLAND, NORTH CAROLINA, SOUTH CAROLINA, VIRGINIA, WEST VIRGINIA",5
S40O.Q6:5.0,S40O.Q6,"SOUTH ATLANTIC: DELAWARE, DISTRICT OF COLUMBIA, FLORIDA, GEORGIA, MARYLAND, NORTH CAROLINA, SOUTH CAROLINA, VIRGINIA, WEST VIRGINIA",5
S44I.Q4:5.0,S44I.Q4,"SOUTH ATLANTIC: DELAWARE, DISTRICT OF COLUMBIA, FLORIDA, GEORGIA, MARYLAND, NORTH CAROLINA, SOUTH CAROLINA, VIRGINIA, WEST VIRGINIA",5
S44T.Q4:5.0,S44T.Q4,"SOUTH ATLANTIC: DELAWARE, DISTRICT OF COLUMBIA, FLORIDA, GEORGIA, MARYLAND, NORTH CAROLINA, SOUTH CAROLINA, VIRGINIA, WEST VIRGINIA",5
S44X.Q4:5.0,S44X.Q4,"SOUTH ATLANTIC: DELAWARE, DISTRICT OF COLUMBIA, FLORIDA, GEORGIA, MARYLAND, NORTH CAROLINA, SOUTH CAROLINA, VIRGINIA, WEST VIRGINIA",5
S77B.Q26B.3:3.0,S77B.Q26B.3,"PREFERENCE FOR MOBILITY (""ALWAYS WANTED TO TRAVEL"", ""I HAVEN'T LIVED IN ANY ONE PLACE FOR MORE THAN A YEAR IN THE LAST FIVE YEARS"")",3
S144.Q40:3.0,S144.Q40,EX-SERVICEMEN SHOULD BE GIVEN GOVERNMENT JOBS ONLY IF THEY CAN DO THE WORK BETTER THAN OTHER PEOPLE WHO ARE TRYING FOR THE SAME JOBS,3
S115A.Q75:2.0,S115A.Q75,"THE YEAR SHOULD BE SERVED AFTER HIGH SCHOOL, OR IF THE MAN DOES NOT GO TO OR FINISH HIGH SCHOOL, TO BE SERVED WHEN HE IS 18 YEARS OLD",2
S32W.Q60A:6.0,S32W.Q60A,"IT'S A GOOD IDEA BECAUSE SEPARATION IS RIGHT IN PRINCIPLE (RACES SHOULD BE KEPT SEPARATE, THE NEGRO IS O.K. ON HIS SIDE OF THE FENCE)",6
S32W.Q63A:6.0,S32W.Q63A,"SEPARATE OUTFITS BECAUSE SEPARATION IS RIGHT IN PRINCIPLE (RACES SHOULD BE KEPT SEPARATE, THE NEGRO IS O.K. ON HIS SIDE OF THE FENCE)",6
