,identifier,parent_id,question
179,S115B.Q85A,S115B," DO YOU KNOW OF ANY POST REGULATION, REGIMENTAL REGULATION, OR OTHER REGULATION WHICH AUTHORIZES AN ENLISTED MAN HAVING A COMPLAINT OR GRIEVANCE TO PRESENT THE MATTER DIRECTLY TO HIS REGIMENTAL OR SEPARATE BATTALION COMMANDER WITHOUT PERMISSION OF HIS ORGZATION COMMANDER IF HIS ORGANIZATION COMMANDER HAS ALREADY HEARD HIS COMPLAINT OR GRIEVANCE AND THE ENLISTED MAN IS NOT SATISFIED WITH THE DECISION?"
180,S115B.Q85B,S115B," IF YOU DO NOT KNOW OF ANY REGULATION LIKE THAT DESCRIBED ABOVE, DO YOU THINK IT WOULD BE A GOOD IDEA TO HAVE SUCH A POST OR REGIMENTAL REGULATION?"
181,S115B.Q86.n,S115B," LONG AS THIS QUESTIONNAIRE IS, IT DOES NOT COVER EVERYTHING. THE SPACE BELOW IS FOR ANY COMMENTS, SUGGESTIONS, QUESTIONS, OR GRIPES THAT YOU WOULD LIKE TO MAKE."
182,S115B.V87,S115B, SCHEDULE:
183,S115B.V88,S115B, POST:
184,S115B.V89,S115B, SERIAL NUMBERS WITHIN EACH POST:
185,S115B.V90,S115B, MAJOR COMMAND IDENTIFICATION:
186,S101D.Q1,S101D, WHAT IS YOUR RANK?
187,S101D.Q2,S101D, HOW LONG HAVE YOU BEEN IN YOUR PRESENT RANK?
188,S101D.Q3,S101D, ARE YOU:
189,S101D.Q4,S101D, HOW LONG HAVE YOU BEEN OVERSEAS?
190,S101D.Q5.1,S101D, WHAT MONTH AND YEAR DID YOU JOIN THIS OUTFIT? E. MONTH:
191,S101D.Q5.2,S101D,S101DQ5. WHAT MONTH AND YEAR DID YOU JOIN THIS OUTFIT? E. YEAR:
192,S101D.Q6A.n,S101D, GIVE THE APPROXIMATE DATE OF THE FIRST TIME YOU CAME UNDER ENEMY FIRE.
193,S101D.Q6B,S101D," ABOUT HOW MANY DAYS ALTOGETHER, HAVE YOU BEEN IN COMBAT NOT COUNTING THE DAYS YOU'VE SPENT BACK OF THE LINE OR AWAY FROM THE FRONT?  ANP (ACTUAL NUMBER DAYS)"
194,S101D.Q7,S101D, WHAT BRANCH OF THE ARMY ARE YOU IN NOW?
195,S101D.Q8,S101D," IF YOU HAD A CHOICE, WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN?"
196,S101D.Q9A,S101D, ARE YOU:
197,S101D.Q9B,S101D, IF YOU HAD A CHANCE TO CHOOSE WOULD YOU RATHER BE A LINE OFFICER OR A STAFF OFFICER?
198,S101D.Q9C,S101D, WHO HAVE A BETTER CHANCE FOR PROMOTION?
199,S101D.Q9D,S101D, HOW DO YOU FEEL ABOUT THE COMPARATIVE PROMOTION OPPORTUNITIES OF LINE OFFICERS AND STAFF OFFICERS?
200,S101D.Q10.n,S101D," ASIDE FROM A CHANCE TO RETURN HOME, WHAT IN YOUR OPINION WOULD HELP MOST TO RAISE THE MORALE IN YOUR COMPANY EVEN HIGHER THAN IT MAY BE NOW?"
201,S101D.Q11,S101D, HOW MUCH OF THE TIME YOU WERE IN COMBAT WERE YOU A MEMBER OF THE COMPANY YOU ARE NOW IN?
202,S101D.Q12,S101D, ABOUT HOW MANY BATTLE CASUALTIES (KILLED AND WOUNDED) HAS YOUR PRESENT COMPANY HAD SINCE YOU FIRST WENT INTO COMBAT WITH IT?
203,S101D.Q13,S101D," IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS?"
204,S101D.Q14,S101D, HOW DO YOU FEEL ABOUT THE IMPORTANCE OF THE RIFLEMAN'S JOB IN MODERN BATTLE?
205,S101D.Q15,S101D, WHAT SORT OF TEAMWORK DID THE MEN IN YOUR COMPANY SHOW IN ACTUAL BATTLE?
206,S101D.Q16,S101D, DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT?
207,S101D.Q17,S101D," WHEN YOU WERE FIGHTING IN A PARTICULAR BATTLE, DID YOU EVER HAVE THE FEELING THAT IT WASN'T WORTH THE COST?"
208,S101D.Q18,S101D," WHILE YOU WERE AT THE BATTLE FRONT, DID YOUR LEADERS EXPLAIN THE WHOLE BATTLE SO YOU COULD SEE JUST HOW YOUR COMPANY'S PART FITTED INTO THE CAMPAIGN AS A WHOLE?"
209,S101D.Q19,S101D," WHILE YOU WERE IN COMBAT, DID YOU FEEL THAT THE TROOPS IN THE REAR, IN GENERAL, WERE DOING AS MUCH AS THEY COULD UNDER THE CIRCUMSTANCES, FOR THE MEN WHO WERE DOING THE FIGHTING?"
210,S101D.Q20,S101D, DID YOU RECEIVE ANY OF THE FOLLOWING DECORATIONS?
211,S101D.Q21A,S101D, HOW DO YOU FEEL ABOUT THE WAY IN WHICH THE SILVER STAR IS AWARDED TO ENLISTED MEN?
212,S101D.Q21B,S101D, DO YOU KNOW ANY ENLISTED MEN WHO DESERVED SILVER STARS BUT DID NOT GET THEM?
213,S101D.Q22,S101D, IN GENERAL WOULD YOU SAY THAT BATTLE FIGHTING BECAME MORE FRIGHTENING OR LESS FRIGHTENING THE MORE YOU SAW OF IT?
214,S101D.Q23,S101D, WHICH OF THE FOLLOWING STATEMENTS BEST TELLS THE WAY YOU WOULD FEEL ABOUT GOING BACK INTO ACTUAL BATTLE?
215,S101D.Q24,S101D, ARE YOU EVER WORRIED AND UPSET?
216,S101D.Q25,S101D," IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY?"
217,S101D.Q26A,S101D, DO YOU THINK THAT THE EQUIPMENT OF THE AMERICAN ARMY IS BETTER OR WORSE THAN THE EQUIPMENT OF THE JAPANESE ARMY?
218,S101D.Q26B,S101D, IF YOU THINK SOME JAPANESE WEAPONS ARE BETTER THAN OURS WHAT ARE THEY?
219,S101D.Q27,S101D,THINK OF ALL THE MEN IN YOUR PLATOON (OR EQUIVALENT UNIT) JUST BEFORE YOU WENT INTO ACTION FOR THE FIRST TIME. NOW THINK OF THE ONE MAN WHO HAD SERVED THE MOST TIME IN THE GUARDHOUSE. HOW DID HE DO IN ACTUAL BATTLE AS COMPARED WITH OTHER MEN IN THE PLATOON?
220,S101D.Q28,S101D, HOW MANY OF THE NON-COMS IN YOUR OUTFIT ARE THE KIND YOU WOULD WANT SERVING UNDER YOU IN COMBAT?
221,S101D.Q29,S101D," IF SOME OF THE NON-COMS YOU HAVE ARE NOT THE KIND YOU WOULD WANT IN COMBAT, WHY HAVEN'T YOU REPLACED THEM?"
222,S101D.Q30A,S101D, HOW MANY OF THE OFFICERS IN YOUR COMPANY (OR BATTERY) ARE THE KIND YOU WOULD WANT TO SERVE WITH IN COMBAT?
223,S101D.Q30B,S101D, HOW MANY OF THE MEN IN YOUR COMPANY ARE THE KIND YOU WOULD WANT SERVING UNDER YOU IN COMBAT?
224,S101D.Q30C,S101D, HOW MANY OF THE OFFICERS IN YOUR COMPANY (OR BATTERY) ARE THE KIND WHO ARE WILLING TO GO THROUGH ANYTHING THEY ASK THEIR MEN TO GO THROUGH?
225,S101D.Q30D,S101D, HOW MANY OF THE OFFICERS IN YOUR COMPANY (OR BATTERY) TAKE A PERSONAL INTEREST IN THEIR MEN?
226,S101D.Q31A,S101D, HESITANCY OF OFFICERS TO TAKE NECESSARY PERSONAL RISKS?
227,S101D.Q31B,S101D, UNDERESTIMATION OF THE FIGHTING ABILITY OF THE ENEMY?
228,S101D.Q31C,S101D, INABILITY OF COMPANY OFFICERS TO MAKE MISSION CLEAR TO THE MEN?
229,S101D.Q31D,S101D, FATIGUE OF TROOPS FROM BEING KEPT IN COMBAT TOO LONG?
230,S101D.Q31E,S101D, EVERY MAN FOR HIMSELF INSTEAD OF TEAMWORK?
231,S101D.Q31F,S101D, LACK OF NECESSARY WEAPONS AND TOOLS?
232,S101D.Q31G,S101D, POOR LEADERSHIP BY NONCOMS?
233,S101D.Q31H,S101D, LACK OF CONVICTION OF WHAT WE ARE FIGHTING FOR?
234,S101D.Q31I,S101D, FAILURE OF COMPANY OFFICERS TO UNDERSTAND ORDERS FROM ABOVE?
235,S101D.Q31J,S101D, LACK OF SELF-CONFIDENCE AMONG OWN MEN?
236,S101D.Q31K,S101D, POOR DISCIPLINE IN COMBAT?
237,S101D.Q31L,S101D, INADEQUATE COMMUNICATION WITH OTHER COMPANIES AND WITH HIGHER HEADQUARTERS?
238,S101D.Q31M,S101D," LACK OF FOOD, CLOTHING OR PERSONAL EQUIPMENT FOR MEN?"
239,S101D.Q31N,S101D, HESITANCY OF ENLISTED MEN TO TAKE NECESSARY PERSONAL RISKS?
240,S101D.Q31O,S101D, POOR JUDGMENT BY COMPANY OFFICERS IN COMBAT?
241,S101D.Q31P,S101D, FEAR ON THE PART OF OFFICERS WHICH TRANSMITTED ITSELF TO THE MEN?
242,S101D.Q31Q,S101D, INSUFFICIENT CARE FOR PERSONAL NEEDS OF THE MEN?
243,S101D.Q31R,S101D, INADEQUATE RECONNAISSANCE OF ENEMY POSITIONS?
244,S101D.Q31S,S101D, LACK OF ENDURANCE DUE TO POOR PHYSICAL CONDITION?
245,S101D.Q31T,S101D, INADEQUATE TRAINING OF OUR TROOPS FOR COMBAT?
246,S101D.Q32,S101D, DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING?
247,S101D.Q33,S101D, DO YOU THINK THERE WILL BE ANOTHER WAR IN THE NEXT 25 YEARS OR SO?
248,S101D.Q34,S101D," AFTER THE WAR IS OVER, DO YOU THINK THE UNITED STATES WILL BE A BETTER PLACE OR A WORSE PLACE TO LIVE IN THAN IT WAS BEFORE THE WAR?"
249,S101D.Q35A,S101D, WHICH COMES CLOSEST TO YOUR IDEA OF HOW HARD IT IS GOING TO BE TO BEAT THE GERMANS?
250,S101D.Q35B,S101D, WHICH COMES CLOSEST TO YOUR IDEA OF HOW HARD IT IS GOING TO BE TO BEAT THE JAPANESE?
251,S101D.Q36A,S101D, TACTICAL AIR FORCE?
252,S101D.Q36B,S101D, MEDICAL TROOPS?
253,S101D.Q36C,S101D, QUARTERMASTER TROOPS?
254,S101D.Q36D,S101D, ORDNANCE TROOPS?
255,S101D.Q36E,S101D, ENGINEER TROOPS?
256,S101D.Q36F,S101D, ARTILLERY?
257,S101D.Q36G,S101D, TANKS?
258,S101D.Q36H.n,S101D, PARACHUTISTS?
259,S101D.Q36I,S101D, INFANTRY?
260,S101D.Q36J,S101D, MARINES?
261,S101D.Q37A,S101D," BEFORE YOU WENT INTO COMBAT FOR THE FIRST TIME, HOW MUCH CONFIDENCE DID YOU HAVE IN YOUR MEN?"
262,S101D.Q37B,S101D," DID YOU HAVE MORE OR LESS CONFIDENCE IN YOUR MEN, THE MORE TIMES YOUR OUTFIT WENT INTO COMBAT?"
263,S101D.Q38,S101D, DID SUPPLIES YOU MUCH WANTED OR NEEDED AT THE FRONT EVER FAIL TO REACH YOU?
264,S101D.Q39,S101D," HAVE YOU LISTENED TO RADIO TOKYO? IF YES, HOW DID YOU FEEL ABOUT THE RADIO PROPAGANDA?"
265,S101D.Q40A,S101D, WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE JAPANESE AFTER THE WAR?
266,S101D.Q40B,S101D, WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE GERMANS AFTER THE WAR?
267,S101D.Q41.n,S101D," ON THE BASIS OF YOUR EXPERIENCE IN AMPHIBIOUS WARFARE, WHAT SUGGESTIONS HAVE YOU TO OFFER ABOUT HOW MEN CAN BE MENTALLY CONDITIONED IN THE U.S. FOR AMPHIBIOUS WARFARE?"
268,S101D.Q42,S101D," IN GENERAL, DID YOU USUALLY FEEL MORE SCARED BEFORE GOING INTO COMBAT, DURING COMBAT, OR AFTER COMBAT?"
269,S101D.Q43A,S101D, VIOLENT POUNDING OF THE HEART?
270,S101D.Q43B,S101D, SINKING FEELING IN THE STOMACH?
271,S101D.Q43C,S101D, FEELING OF WEAKNESS OR FEELING FAINT?
272,S101D.Q43D,S101D, FEELING SICK AT THE STOMACH?
273,S101D.Q43E,S101D, COLD SWEAT?
274,S101D.Q43F,S101D, VOMITING?
275,S101D.Q43G,S101D, SHAKING OR TREMBLING ALL OVER?
276,S101D.Q43H,S101D, URINATING IN PANTS?
277,S101D.Q43I,S101D, LOSING CONTROL OF BOWELS?
278,S101D.Q43J,S101D, FEELING OF STIFFNESS?
279,S101D.Q44,S101D," IN YOUR OPINION, WHAT SHOULD BE DONE WITH MEN WHO CRACK UP IN ACTION, THAT IS, MEN WHO GET SHELL-SHOCKED, BLOW THEIR TOPS, GO HAYWIRE?"
280,S101D.Q45A.n,S101D, THINK OF THE TIME WHEN YOU HAD THE WORST SCARE YOU EVER HAD UNDER FIRE. WHAT MADE YOU SCARED?
281,S101D.Q45B.n,S101D, WHAT HELPED YOU TO SNAP OUT OF IT?
282,S101D.Q46.n,S101D," WHEN THE GOING IS TOUGH FOR YOUR MEN, WHAT DO YOU THINK ARE THE INCENTIVES WHICH KEEP THEM FIGHTING?"
283,S101D.Q47A,S101D," WHEN THE GOING WAS TOUGH, HOW MUCH DID IT HELP YOU TO THINK THAT YOU HAD TO FINISH THE JOB IN ORDER TO GET HOME AGAIN?"
284,S101D.Q47B,S101D," WHEN THE GOING WAS TOUGH, HOW MUCH DID IT HELP YOU TO THINK THAT YOU COULD NOT LET THE OTHER MEN DOWN?"
285,S101D.Q47C,S101D," WHEN THE GOING WAS TOUGH, HOW MUCH DID IT HELP YOU TO THINK OF WHAT WE ARE FIGHTING FOR?"
286,S101D.Q47D,S101D," WHEN THE GOING WAS TOUGH, HOW MUCH WERE YOU HELPED BY THOUGHTS OF HATRED FOR THE ENEMY?"
287,S101D.Q47E,S101D, WHEN THE GOING WAS TOUGH HOW MUCH DID PRAYER HELP YOU?
288,S101D.Q48A.n,S101D, WHAT THINGS HAVE YOU EVER DONE WHICH YOU ARE PRETTY SURE HELPED TO MAKE YOUR MEN LESS AFRAID JUST BEFORE GOING INTO ACTION OR DURING ACTION?
289,S101D.Q48B.n,S101D," WHAT THINGS HAVE YOU TRIED, IN ORDER TO MAKE YOUR MEN LESS AFRAID, WHICH IN YOUR OPINION DID NOT WORK?"
290,S101D.Q49,S101D," CONSIDER THE FOLLOWING STATEMENT: ""COMPANY OFFICERS WHO HAVE SHOWED LITTLE CONCERN FOR THE WELFARE OF THEIR MEN BEFORE COMBAT OFTEN TURN OUT TO BE SUCCESSFUL LEADERS OF MEN IN BATTLE."" WHAT HAVE YOU OBSERVED ON THIS POINT?"
291,S101D.Q50A,S101D, DO YOU THINK YOU WERE IN TOUGH ENOUGH PHYSICAL CONDITION AT THE TIME YOU WENT INTO YOUR FIRST BATTLE?
292,S101D.Q50B,S101D," IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOU ARE IN AT THE PRESENT TIME?"
293,S101D.Q50C,S101D, DO YOU THINK YOUR MEN WERE IN TOUGH ENOUGH PHYSICAL CONDITION AT THE TIME YOU WENT INTO YOUR FIRST BATTLE?
294,S101D.Q50D,S101D," IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOUR MEN ARE IN AT THE PRESENT TIME?"
295,S101D.Q51A,S101D, DO YOU THINK THE ARMY TRIED HARD ENOUGH TO GET GOOD FOOD TO YOU AT THE BATTLE FRONT?
296,S101D.Q51B,S101D, DO YOU THINK THE ARMY TRIED HARD ENOUGH TO GET MAIL REGULARLY TO YOU AT THE BATTLE FRONT?
297,S101D.Q52.n,S101D," ON THE BASIS OF YOUR ACTUAL COMBAT EXPERIENCE, WHAT IMPROVEMENTS DO YOU THINK COULD BE MADE IN EXISTING METHODS OF TRAINING MEN UNDER SIMULATED BATTLE CONDITIONS?"
298,S101D.Q53A,S101D, IS THERE ANY TYPE OF TRAINING YOU THINK NEW TROOPS SHOULD BE GETTING MORE OF BEFORE BEING SENT INTO YOUR OUTFIT AS REPLACEMENTS?
299,S101D.Q53B,S101D, IS THERE ANY TYPE OF TRAINING WHICH YOU THINK NEW TROOPS GET TOO MUCH OF BECAUSE IT DOES NOT HELP IN BATTLE?
300,S101D.Q54A,S101D," ""I WANT VERY MUCH TO GET INTO IT AS SOON AS POSSIBLE?"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
301,S101D.Q54B,S101D," ""I AM READY TO GO ANYTIME?"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
302,S101D.Q54C,S101D," ""I HOPE I WON'T HAVE TO GO BUT IF I DO I THINK I WILL DO ALL RIGHT?"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
303,S101D.Q54D,S101D," ""I HOPE I WON'T HAVE TO GO BECAUSE I DON'T THINK I WOULD DO VERY WELL?"" E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
304,S101D.Q54E,S101D," NONE OF THE ABOVE FITS (ENLISTED MAN WOULD WRITE IN HIS OWN STATEMENT) E. OFFICERS, ESTIMATE: PERCENTAGE OF ENLISTED MEN WHO WOULD CHOOSE THIS STATEMENT AS THEIR ATTITUDE.  ANP (ACTUAL NUMBER PERCENTAGES)"
305,S101D.Q55A,S101D," BEFORE YOU WENT INTO COMBAT FOR THE FIRST TIME, HOW MUCH CONFIDENCE DID YOU HAVE IN YOURSELF?"
306,S101D.Q55B,S101D," DID YOU HAVE MORE OR LESS CONFIDENCE IN YOURSELF, THE MORE TIMES YOU WENT INTO COMBAT?"
307,S101D.Q56,S101D," IF THE GERMANS WERE TO OFFER TO STOP FIGHTING NOW AND TO GIVE UP ALL THE COUNTRIES AND TERRITORY THEY HAVE TAKEN OVER, WHAT DO YOU THINK WE SHOULD DO?"
308,S101D.Q57,S101D," IF THE JAPANESE WERE TO OFFER TO STOP FIGHTING NOW AND TO GIVE UP ALL THE COUNTRIES AND TERRITORY THEY HAVE TAKEN OVER, WHAT DO YOU THINK WE SHOULD DO?"
309,S101D.Q58.1,S101D, DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
310,S101D.Q58.2,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
311,S101D.Q58.3,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
312,S101D.Q58.4,S101D, DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
313,S101D.Q58.5,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
314,S101D.Q58.6,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
315,S101D.Q58.7,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
316,S101D.Q58.8,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
317,S101D.Q58.9,S101D, DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
318,S101D.Q58.10,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
319,S101D.Q58.11,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
320,S101D.Q58.12,S101D, DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
321,S101D.Q58.13,S101D,DURING THE PAST MONTH WHICH TWO OF THE FOLLOWING HAVE WORRIED OR BOTHERED YOU MOST?
322,S101D.Q59,S101D, HOW DO YOU FEEL ABOUT THE JOB SPECIAL SERVICE DID FOR THE MEN WHEN THEY CAME OUT OF BATTLE?
323,S101D.Q60A,S101D," ALL TOLD, FROM THE TIME HE LEAVES THE UNITED STATES TO THE TIME HE RETURNS, ABOUT HOW LONG DO YOU THINK THE AVERAGE COMBAT SOLDIER (WHO HAS BEEN THROUGH THE FIGHTING WHICH YOUR DIVISION HAS BEEN THROUGH) CAN REMAIN OVERSEAS BEFORE HIS PHYSICAL EFFICIENCY BECOMES SO LOW THAT IT SERIOUSLY IMPAIRS HIS VALUE AS A SOLDIER?"
324,S101D.Q60B,S101D," ALL TOLD, FROM THE TIME HE LEAVES THE UNITED STATES TO THE TIME HE RETURNS, ABOUT HOW LONG DO YOU THINK THE AVERAGE COMBAT SOLDIER (WHO HAS BEEN THROUGH THE FIGHTING WHICH YOUR DIVISION HAS BEEN THROUGH) CAN REMAIN OVERSEAS BEFORE HIS MORALE BECOMES SO LOW THAT IT SERIOUSLY IMPAIRS HIS VALUE AS A SOLDIER?"
325,S101D.Q61A.1,S101D," SUPPOSE YOU WERE PERMITTED TO SEND A FEW ABLE-BODIED ENLISTED MEN FROM YOUR COMPANY HOME TO THE UNITED STATES UNDER A ROTATION PROGRAM. TAKING INTO ACCOUNT THE EFFECTS ON THE GENERAL MORALE, WHICH OF THE FOLLOWING TYPES OF MEN WOULD YOU GIVE PREFERENCE TO? E. FIRST PREFERENCE:  "
326,S101D.Q61A.2,S101D," SUPPOSE YOU WERE PERMITTED TO SEND A FEW ABLE-BODIED ENLISTED MEN FROM YOUR COMPANY HOME TO THE UNITED STATES UNDER A ROTATION PROGRAM. TAKING INTO ACCOUNT THE EFFECTS ON THE GENERAL MORALE, WHICH OF THE FOLLOWING TYPES OF MEN WOULD YOU GIVE PREFERENCE TO? E. SECOND PREFERENCE:  "
327,S101D.Q61B,S101D, DO YOU THINK IT WOULD BE A GOOD IDEA OR A POOR IDEA TO CHOOSE MEN BY LOT TO BE RETURNED TO THE UNITED STATES UNDER A ROTATION PROGRAM?
328,S101D.Q62.n,S101D, IF YOU HAVE ANY FURTHER REMARKS TO MAKE ON ANY SUBJECT RELATING TO YOUR COMBAT EXPERIENCE PLEASE WRITE THEM BELOW AS FULLY AS YOU LIKE:
329,S101D.V63,S101D, IDENTIFICATION OF SAMPLE GROUPS WITHIN THE 7TH INFANTRY DIVISION:
330,S63G.Q1,S63G, WHAT IS YOUR ARMY RANK OR GRADE?
331,S63G.Q2,S63G, HOW OLD WERE YOU ON YOUR LAST BIRTHDAY?
332,S63G.Q3,S63G, HOW FAR DID YOU GO IN SCHOOL?
333,S63G.Q4,S63G, IN WHAT STATE OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY? E. SECTION:
334,S63G.Q5,S63G, WHERE WERE YOU LIVING MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY?
335,S63G.Q6.x,S63G," ARE YOU SINGLE, MARRIED, DIVORCED OR SEPARATED, OR WIDOWED? F. IF MARRIED:  Q.7. WERE YOU MARRIED BEFORE OR AFTER ENTERING THE ARMY?"
336,S63G.Q8,S63G, HOW MANY CHILDREN DO YOU HAVE?
337,S63G.Q9,S63G, IS YOUR WIFE NOW EXPECTING A BABY?
338,S63G.Q10,S63G, HOW DID YOU COME INTO THE ARMY?
339,S63G.Q11,S63G," HOW LONG HAVE YOU BEEN IN THE ARMY? E. IF YOU HAVE BEEN IN THE ARMY BEFORE, THEN WERE OUT FOR A WHILE, JUST CHECK THE LENGTH OF TIME SINCE YOU ENTERED THIS LAST TIME. IF YOU WERE IN THE NATIONAL GUARD, CHECK THE LENGTH OF TIME SINCE YOUR OUTFIT CAME INTO THE ARMY. "
340,S63G.Q12,S63G, HAS THE ARMY CLASSIFIED YOU AS A LIMITED SERVICE MAN?
341,S63G.Q13,S63G, HOW LONG HAVE YOU BEEN IN THE CAMP WHERE YOU ARE NOW STATIONED?
342,S63G.Q14,S63G, WHAT BRANCH OF THE ARMY ARE YOU IN NOW?
343,S63G.Q15,S63G," IF YOU HAD A CHOICE, WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN?"
344,S63G.Q16,S63G, DO YOU THINK THAT AFTER THE WAR THE TRAINING YOU ARE GETTING IN THE ARMY WILL OR WILL NOT HELP YOU TO GET A BETTER JOB THAN YOU HAD BEFORE YOU WENT INTO THE ARMY?
345,S63G.Q17,S63G," DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)?"
346,S63G.Q18,S63G, HOW INTERESTED ARE YOU IN YOUR ARMY JOB?
347,S63G.Q19,S63G, WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE?
348,S63G.Q20,S63G, DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT?
349,S63G.Q21,S63G, DO YOU THINK YOU CAN MAKE GOOD IN THE ARMY?
350,S63G.Q22,S63G," IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY?"
351,S63G.Q23,S63G," IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS?"
352,S63G.Q24,S63G, ARE YOU EVER WORRIED AND UPSET?
353,S63G.Q25,S63G," IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN?"
354,S63G.Q26,S63G," IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB?"
355,S63G.Q27,S63G, HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB?
356,S63G.Q28,S63G, DO YOU FEEL THAT EVERYTHING POSSIBLE HAS BEEN DONE TO PLACE YOU IN THE ARMY JOB WHERE YOU BEST FIT?
357,S63G.Q29,S63G, DO YOU CONSIDER YOUR OWN PRESENT JOB OR DUTY IN THE ARMY AN IMPORTANT ONE IN THE WAR EFFORT?
358,S63G.Q30,S63G," ON THE WHOLE, DO YOU THINK THE ARMY IS GIVING YOU A CHANCE TO SHOW WHAT YOU CAN DO?"
359,S63G.Q31,S63G, DO YOU THINK A SOLDIER WITH ABILITY HAS A GOOD CHANCE FOR PROMOTION IN THE ARMY?
360,S63G.Q32,S63G, DO YOU EVER FEEL THAT YOU ARE NOT AS GOOD A SOLDIER AS MOST OF THE OTHER MEN IN YOUR OUTFIT?
361,S63G.Q33,S63G, DO YOU THINK YOU MIGHT WANT TO STAY IN THE ARMY AFTER THE WAR?
362,S63G.Q34,S63G, AFTER THE WAR DO YOU THINK YOU WOULD LIKE TO COME BACK TO YOUR OLD OUTFIT FOR TWO WEEKS OF TRAINING EVERY YEAR?
363,S63G.Q35,S63G," ON THE WHOLE, WOULD YOU SAY YOU ARE WELL ADJUSTED OR POORLY ADJUSTED TO ARMY LIFE?"
364,S63G.Q36,S63G," IF YOU WERE SENT INTO ACTUAL FIGHTING RIGHT NOW, HOW DO YOU THINK YOU WOULD DO?"
365,S63G.Q37,S63G, WHICH OF THE FOLLOWING STATEMENTS BEST TELLS THE WAY YOU FEEL ABOUT GETTING INTO THE FIGHTING?
