,CARD,DECK,BALLOT,S157O.FORM,S157O.Q1,S157O.Q2,S157O.Q3,S157O.Q4,S157O.Q5,S157O.Q6,S157O.Q7,S157O.Q8,S157O.Q9,S157O.Q10,S157O.Q11,S157O.Q12,S157O.Q13,S157O.Q14,S157O.Q15,S157O.Q16,S157O.Q17,S157O.Q18,S157O.V18,S157O.Q19,S157O.Q20,S157O.Q21,S157O.Q22,S157O.Q23,S157O.Q24A,S157O.Q24B.1,S157O.Q24B.2,S157O.Q25,S157O.Q26,S157O.Q27A,S157O.Q27B.1,S157O.Q27B.2,S157O.Q28,S157O.Q29,S157O.Q30A,S157O.Q30B,S157O.Q31,S157O.Q32,S157O.Q33,S157O.Q34,S157O.Q35,S157O.Q36,S157O.Q37,S157O.Q38,S157O.Q39.n,S157O.Q40A.n,S157O.Q40B,S157O.Q41,S157O.Q42,S157O.Q43,S157O.Q44,S157O.Q45,S157O.Q46,S157O.Q47,S157O.Q48,S157O.Q49,S157O.Q50,S157O.Q51A.n,S157O.Q51B,CARD..1,DECK..1,BALLOT..1,FORM..1,S157O.Q52,S157O.Q53,S157O.Q54,S157O.Q55,S157O.Q56,S157O.Q57,S157O.Q58,S157O.Q59A,S157O.Q59B,S157O.Q60A,S157O.Q60B,S157O.Q60C,S157O.Q60D,S157O.Q60E,S157O.Q60F,S157O.Q60G,S157O.Q60H,S157O.V61,S157O.V62,S157O.V63,S157O.V64,S157O.V65,S157O.V66,S157O.V67,S157O.V68,S157O.V69,S157O.V70,S157O.V71
1266,1.0,157.0,1267.0,2.0,2.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,13.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,,,4.0,3.0,6.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,,2.0,2.0,157.0,1267.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,4.0,31.0,29.0
1267,1.0,157.0,1268.0,2.0,1.0,6.0,4.0,1.0,5.0,3.0,5.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,13.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,,,4.0,5.0,6.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,7.0,2.0,157.0,1268.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,4.0,31.0,32.0
1268,1.0,157.0,1269.0,2.0,2.0,7.0,4.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,1.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,,,3.0,4.0,6.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,,1.0,2.0,157.0,1269.0,2.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,3.0,30.0,32.0
1269,1.0,157.0,1270.0,2.0,2.0,7.0,4.0,2.0,4.0,1.0,6.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,6.0,13.0,1.0,5.0,4.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,,,1.0,3.0,6.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,,8.0,2.0,157.0,1270.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,10.0,58.0,27.0
1270,1.0,157.0,1271.0,2.0,2.0,8.0,6.0,2.0,4.0,1.0,6.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,4.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,,3.0,2.0,6.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,,8.0,2.0,157.0,1271.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,3.0,30.0,59.0
1271,1.0,157.0,1272.0,2.0,2.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,11.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,6.0,1.0,,,4.0,5.0,6.0,6.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,,2.0,2.0,157.0,1272.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,4.0,31.0,57.0
1272,1.0,157.0,1273.0,2.0,2.0,8.0,4.0,2.0,4.0,2.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,1.0,13.0,3.0,5.0,1.0,0.0,1.0,1.0,2.0,5.0,3.0,1.0,6.0,2.0,,,2.0,5.0,6.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,,2.0,2.0,157.0,1273.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,4.0,31.0,49.0
1273,1.0,157.0,1274.0,2.0,2.0,7.0,3.0,1.0,5.0,3.0,6.0,5.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,2.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,2.0,,,4.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,4.0,2.0,157.0,1274.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,2.0,48.0,50.0
1274,1.0,157.0,1275.0,2.0,1.0,6.0,5.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,1.0,13.0,1.0,5.0,6.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,,,1.0,5.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,4.0,2.0,157.0,1275.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,4.0,31.0,11.0
1275,1.0,157.0,1276.0,2.0,2.0,7.0,4.0,1.0,5.0,3.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,2.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,3.0,,,1.0,5.0,6.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,,4.0,2.0,157.0,1276.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,4.0,31.0,59.0
1276,1.0,157.0,1277.0,2.0,2.0,7.0,2.0,1.0,5.0,3.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,1.0,13.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,,,3.0,4.0,6.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,4.0,2.0,157.0,1277.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,2.0,48.0,51.0
1277,1.0,157.0,1278.0,2.0,1.0,7.0,3.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,4.0,13.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,,,4.0,4.0,6.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,,4.0,2.0,157.0,1278.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,2.0,48.0,66.0
1278,1.0,157.0,1279.0,2.0,2.0,7.0,9.0,1.0,5.0,3.0,5.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,1.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,6.0,2.0,,,4.0,1.0,6.0,6.0,2.0,3.0,4.0,4.0,1.0,2.0,5.0,,5.0,2.0,157.0,1279.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,2.0,48.0,35.0
1279,1.0,157.0,1280.0,2.0,2.0,7.0,9.0,1.0,5.0,3.0,7.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,2.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,,,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,,7.0,2.0,157.0,1280.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,3.0,30.0,11.0
1280,1.0,157.0,1281.0,2.0,2.0,9.0,7.0,1.0,5.0,3.0,7.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,1.0,13.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,,,2.0,4.0,6.0,6.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,,8.0,2.0,157.0,1281.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,3.0,30.0,63.0
1281,1.0,157.0,1282.0,2.0,2.0,6.0,3.0,1.0,5.0,3.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,2.0,13.0,1.0,5.0,1.0,0.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,1.0,,,2.0,4.0,6.0,6.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,,9.0,2.0,157.0,1282.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,10.0,58.0,10.0
1282,1.0,157.0,1283.0,2.0,2.0,7.0,3.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,4.0,13.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,2.0,,,3.0,4.0,6.0,6.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,2.0,157.0,1283.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,2.0,48.0,55.0
1283,1.0,157.0,1284.0,2.0,2.0,7.0,3.0,1.0,5.0,3.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,1.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,,,3.0,4.0,6.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,,9.0,2.0,157.0,1284.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,2.0,48.0,57.0
1284,1.0,157.0,1285.0,2.0,2.0,10.0,9.0,1.0,5.0,3.0,7.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,13.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,,,3.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,11.0,2.0,157.0,1285.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,5.0,6.0,16.0,4.0,4.0,1.0,3.0,30.0,20.0
1285,1.0,157.0,1286.0,2.0,2.0,7.0,4.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,13.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,3.0,6.0,1.0,,,2.0,4.0,6.0,6.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,,10.0,2.0,157.0,1286.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,4.0,4.0,1.0,10.0,58.0,25.0
1286,1.0,157.0,1287.0,2.0,2.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,4.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,,,3.0,4.0,6.0,6.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,,2.0,2.0,157.0,1287.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,4.0,31.0,6.0
1287,1.0,157.0,1288.0,2.0,2.0,6.0,4.0,1.0,5.0,3.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,4.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,5.0,2.0,6.0,1.0,,,2.0,5.0,6.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,,1.0,2.0,157.0,1288.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,4.0,31.0,68.0
1288,1.0,157.0,1289.0,2.0,2.0,9.0,4.0,2.0,4.0,1.0,7.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,6.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,,,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,3.0,2.0,157.0,1289.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,4.0,31.0,7.0
1289,1.0,157.0,1290.0,2.0,2.0,6.0,3.0,1.0,5.0,3.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,13.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,2.0,4.0,0.0,4.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,,2.0,2.0,157.0,1290.0,2.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,4.0,31.0,15.0
1290,1.0,157.0,1291.0,2.0,4.0,0.0,0.0,2.0,4.0,1.0,8.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,13.0,13.0,1.0,5.0,1.0,0.0,2.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,,,5.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,,6.0,2.0,157.0,1291.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,5.0,6.0,13.0,4.0,4.0,1.0,2.0,48.0,33.0
1291,1.0,157.0,1292.0,2.0,2.0,7.0,3.0,2.0,4.0,1.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,2.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,,,3.0,5.0,6.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,,2.0,2.0,157.0,1292.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,4.0,31.0,3.0
1292,1.0,157.0,1293.0,2.0,2.0,9.0,7.0,2.0,4.0,1.0,7.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,13.0,13.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,,,2.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,,8.0,2.0,157.0,1293.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,6.0,13.0,4.0,4.0,1.0,3.0,30.0,65.0
1293,1.0,157.0,1294.0,2.0,2.0,9.0,5.0,2.0,4.0,1.0,7.0,5.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,1.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,,,3.0,2.0,6.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,,4.0,2.0,157.0,1294.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,3.0,30.0,17.0
1294,1.0,157.0,1295.0,2.0,2.0,7.0,6.0,2.0,4.0,1.0,8.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,2.0,13.0,1.0,5.0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,,,1.0,1.0,6.0,6.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,,6.0,2.0,157.0,1295.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,6.0,13.0,4.0,4.0,1.0,4.0,31.0,60.0
1295,1.0,157.0,1296.0,2.0,3.0,2.0,7.0,2.0,4.0,1.0,6.0,5.0,1.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,2.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,,1.0,5.0,6.0,6.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,,9.0,2.0,157.0,1296.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,4.0,31.0,1.0
1296,1.0,157.0,1297.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,2.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,,,1.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,,2.0,2.0,157.0,1297.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,6.0,13.0,4.0,4.0,1.0,4.0,31.0,24.0
1297,1.0,157.0,1298.0,2.0,2.0,6.0,4.0,2.0,4.0,1.0,7.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,2.0,13.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,,,1.0,6.0,6.0,6.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,,9.0,2.0,157.0,1298.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,10.0,58.0,14.0
1298,1.0,157.0,1299.0,2.0,2.0,7.0,5.0,2.0,4.0,1.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,1.0,4.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,,,3.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,,1.0,2.0,157.0,1299.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,13.0,4.0,4.0,1.0,3.0,30.0,7.0
1299,1.0,157.0,1300.0,2.0,3.0,7.0,9.0,2.0,4.0,1.0,6.0,5.0,5.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,4.0,13.0,1.0,5.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,,,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,,11.0,2.0,157.0,1300.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,6.0,13.0,4.0,4.0,1.0,3.0,30.0,39.0
1300,1.0,157.0,1301.0,2.0,2.0,7.0,4.0,2.0,1.0,1.0,6.0,5.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,2.0,99.0,99.0,9.0,9.0,99.0,9.0,15.0,14.0,9.0,9.0,2.0,4.0,13.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,,,2.0,4.0,6.0,6.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,,5.0,2.0,157.0,1301.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,6.0,13.0,4.0,4.0,1.0,3.0,30.0,13.0
