,CARD,DECK,BALLOT,S159.Q1,S159.Q2,S159.Q3.x,S159.Q5,S159.Q6,S159.Q7,S159.Q8,S159.Q9,S159.Q10,S159.Q11,S159.Q12,S159.Q13,S159.Q14A,S159.Q14B,S159.Q14C,S159.Q15A.1,S159.Q15A.2,S159.Q15A.3,S159.Q15A.4,S159.Q15A.5,S159.Q15A.6,S159.Q15A.7,S159.Q15A.8,S159.V15A1,S159.Q15B,S159.Q15C,S159.Q16,S159.Q17,S159.Q18,S159.Q19,S159.Q20,S159.Q21,S159.Q22,S159.Q23,S159.Q24,S159.Q25A,S159.Q25B,S159.Q25C,S159.Q26,S159.Q27,S159.Q28,S159.Q29A,S159.Q29B,S159.Q30,S159.Q31,S159.Q32,S159.Q33,S159.Q34,S159.Q35,S159.Q36,S159.Q37,S159.Q38,S159.Q39,S159.Q40,S159.Q41,S159.Q42,S159.Q43,S159.Q44,S159.Q45,S159.Q46,S159.Q47,S159.Q48,CARD..1,DECK..1,BALLOT..1,S159.Q49,S159.Q50,S159.Q51,S159.Q52A,S159.Q52B,S159.Q52C,S159.Q52D,S159.Q52E,S159.Q52F,S159.Q53,S159.Q54,S159.Q55,S159.Q56.n,S159.Q57.n,S159.Q57A.n,S159.Q57B.n,S159.V58,S159.V59,S159.V60,S159.V61,S159.V62,S159.V63
649,1.0,159.0,650.0,1.0,9.0,1.0,1.0,4.0,7.0,5.0,1.0,3.0,5.0,1.0,3.0,7.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,9.0,2.0,1.0,3.0,1.0,1.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,159.0,650.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,6.0,1.0,6.0,0.0,5.0,90.0
650,1.0,159.0,651.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,6.0,5.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,3.0,8.0,7.0,5.0,2.0,2.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,0.0,2.0,10.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,7.0,3.0,2.0,159.0,651.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,0.0,3.0,3.0,0.0,5.0,98.0
651,1.0,159.0,652.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,4.0,5.0,4.0,3.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,8.0,7.0,5.0,2.0,4.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,2.0,9.0,2.0,2.0,159.0,652.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,0.0,2.0,7.0,0.0,5.0,98.0
652,1.0,159.0,653.0,8.0,9.0,6.0,2.0,4.0,5.0,7.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,2.0,9.0,3.0,3.0,3.0,1.0,2.0,2.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,8.0,3.0,2.0,159.0,653.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,6.0,3.0,6.0,0.0,4.0,90.0
653,1.0,159.0,654.0,5.0,6.0,1.0,1.0,5.0,3.0,7.0,4.0,6.0,5.0,12.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,7.0,8.0,4.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,3.0,2.0,159.0,654.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,,,,,0.0,0.0,3.0,0.0,1.0,90.0
654,1.0,159.0,655.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,6.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,9.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,7.0,3.0,4.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,3.0,3.0,3.0,1.0,4.0,2.0,0.0,3.0,4.0,3.0,2.0,159.0,655.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,,,,,6.0,1.0,8.0,0.0,1.0,98.0
655,1.0,159.0,656.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,9.0,9.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,8.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,11.0,2.0,2.0,159.0,656.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,,,,,4.0,4.0,1.0,0.0,3.0,98.0
656,1.0,159.0,657.0,4.0,5.0,1.0,1.0,6.0,4.0,5.0,2.0,4.0,3.0,10.0,3.0,6.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,159.0,657.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,,,,,1.0,2.0,7.0,0.0,3.0,0.0
657,1.0,159.0,658.0,1.0,1.0,6.0,2.0,6.0,2.0,3.0,1.0,5.0,3.0,4.0,3.0,7.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,8.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,7.0,4.0,2.0,2.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,159.0,658.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,,5.0,4.0,3.0,2.0,5.0,98.0
658,1.0,159.0,659.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,2.0,5.0,4.0,3.0,7.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,9.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,3.0,2.0,159.0,659.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,4.0,3.0,5.0,98.0
659,1.0,159.0,660.0,4.0,5.0,1.0,1.0,5.0,4.0,6.0,1.0,4.0,1.0,10.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,8.0,7.0,4.0,2.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,8.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,159.0,660.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,,,,,6.0,0.0,3.0,0.0,5.0,0.0
660,1.0,159.0,661.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,4.0,5.0,10.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,1.0,2.0,7.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,159.0,661.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,6.0,0.0,3.0,0.0
661,1.0,159.0,662.0,4.0,4.0,1.0,1.0,5.0,3.0,6.0,2.0,4.0,5.0,10.0,3.0,6.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,3.0,2.0,159.0,662.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,6.0,4.0,6.0,0.0,3.0,0.0
662,1.0,159.0,663.0,8.0,10.0,1.0,1.0,6.0,7.0,6.0,1.0,4.0,5.0,16.0,3.0,10.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,8.0,3.0,2.0,159.0,663.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,6.0,5.0,5.0,0.0,5.0,0.0
663,1.0,159.0,664.0,8.0,4.0,5.0,2.0,6.0,5.0,6.0,1.0,6.0,5.0,10.0,3.0,10.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,159.0,664.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,6.0,3.0,3.0,0.0,5.0,0.0
664,1.0,159.0,665.0,2.0,2.0,1.0,1.0,6.0,2.0,5.0,5.0,4.0,5.0,10.0,3.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,0.0,6.0,1.0,4.0,3.0,3.0,3.0,3.0,5.0,8.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,1.0,1.0,3.0,2.0,159.0,665.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,1.0,2.0,6.0,0.0,5.0,0.0
665,1.0,159.0,666.0,6.0,4.0,6.0,2.0,7.0,3.0,5.0,2.0,1.0,5.0,10.0,3.0,6.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,2.0,3.0,1.0,7.0,2.0,4.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,159.0,666.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,,,,,4.0,0.0,5.0,2.0,4.0,0.0
666,1.0,159.0,667.0,4.0,2.0,1.0,1.0,6.0,3.0,5.0,1.0,4.0,1.0,10.0,3.0,11.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,8.0,4.0,9.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,7.0,7.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,159.0,667.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,,5.0,3.0,3.0,3.0,4.0,0.0
667,1.0,159.0,668.0,4.0,9.0,5.0,3.0,5.0,5.0,5.0,1.0,4.0,5.0,10.0,3.0,7.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,9.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,668.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,,,,,0.0,5.0,3.0,4.0,2.0,0.0
668,1.0,159.0,669.0,8.0,9.0,1.0,1.0,5.0,7.0,8.0,3.0,5.0,1.0,10.0,3.0,7.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,7.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,159.0,669.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,,,,4.0,3.0,6.0,0.0,4.0,0.0
669,1.0,159.0,670.0,4.0,4.0,1.0,1.0,5.0,3.0,5.0,1.0,6.0,5.0,5.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,8.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,159.0,670.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,3.0,7.0,0.0,5.0,0.0
670,1.0,159.0,671.0,8.0,5.0,1.0,1.0,7.0,2.0,6.0,2.0,6.0,5.0,10.0,3.0,11.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,8.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,10.0,3.0,2.0,159.0,671.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,6.0,0.0,3.0,0.0,5.0,0.0
671,1.0,159.0,672.0,2.0,8.0,1.0,1.0,7.0,4.0,5.0,3.0,6.0,5.0,10.0,3.0,10.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,2.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,5.0,2.0,2.0,159.0,672.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,5.0,3.0,0.0,4.0,0.0
672,1.0,159.0,673.0,4.0,2.0,1.0,1.0,6.0,3.0,5.0,1.0,6.0,5.0,10.0,3.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,9.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,1.0,7.0,8.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,159.0,673.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,6.0,1.0,0.0,4.0,0.0
673,1.0,159.0,674.0,1.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,10.0,3.0,11.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,7.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,8.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,159.0,674.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,,,,6.0,2.0,8.0,0.0,0.0,0.0
674,1.0,159.0,675.0,2.0,10.0,5.0,3.0,5.0,7.0,4.0,1.0,6.0,5.0,10.0,3.0,10.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,159.0,675.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,2.0,8.0,0.0,5.0,0.0
675,1.0,159.0,676.0,4.0,0.0,6.0,2.0,1.0,0.0,5.0,1.0,3.0,5.0,3.0,3.0,6.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,6.0,9.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,159.0,676.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,,,,,6.0,2.0,8.0,0.0,2.0,0.0
676,1.0,159.0,677.0,8.0,10.0,1.0,1.0,5.0,7.0,7.0,1.0,6.0,5.0,10.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,8.0,8.0,2.0,2.0,1.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,2.0,159.0,677.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,5.0,4.0,1.0,0.0,4.0,0.0
677,1.0,159.0,678.0,2.0,2.0,1.0,1.0,6.0,2.0,5.0,5.0,4.0,5.0,10.0,3.0,6.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,3.0,9.0,3.0,3.0,3.0,1.0,3.0,3.0,8.0,7.0,5.0,2.0,4.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,7.0,3.0,2.0,159.0,678.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,3.0,7.0,4.0,5.0,0.0
678,1.0,159.0,679.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,5.0,5.0,10.0,3.0,6.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,7.0,7.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,159.0,679.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,4.0,3.0,8.0,0.0,4.0,0.0
679,1.0,159.0,680.0,2.0,2.0,1.0,1.0,6.0,2.0,4.0,5.0,2.0,5.0,10.0,3.0,7.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,1.0,7.0,8.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,159.0,680.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,5.0,0.0,4.0,0.0,5.0,0.0
680,1.0,159.0,681.0,8.0,9.0,6.0,2.0,5.0,7.0,6.0,1.0,6.0,5.0,10.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,6.0,7.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,8.0,3.0,2.0,159.0,681.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,6.0,5.0,1.0,0.0,5.0,0.0
681,1.0,159.0,682.0,2.0,6.0,1.0,1.0,6.0,5.0,6.0,1.0,6.0,5.0,10.0,3.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,7.0,5.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,2.0,3.0,1.0,4.0,1.0,7.0,3.0,1.0,8.0,3.0,2.0,159.0,682.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,,,,,4.0,3.0,4.0,0.0,1.0,0.0
682,1.0,159.0,683.0,4.0,9.0,1.0,1.0,6.0,7.0,7.0,1.0,6.0,2.0,10.0,3.0,6.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,9.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,7.0,0.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,7.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,10.0,3.0,2.0,159.0,683.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,3.0,0.0,6.0,0.0,3.0,0.0
683,1.0,159.0,684.0,4.0,5.0,1.0,1.0,5.0,2.0,8.0,3.0,1.0,3.0,10.0,3.0,10.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,9.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,7.0,3.0,2.0,159.0,684.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,,,,,6.0,3.0,3.0,0.0,4.0,0.0
684,1.0,159.0,685.0,6.0,9.0,5.0,3.0,6.0,7.0,6.0,2.0,5.0,5.0,10.0,3.0,11.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,159.0,685.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,,,,,6.0,6.0,1.0,0.0,3.0,0.0
685,1.0,159.0,686.0,2.0,5.0,1.0,1.0,4.0,7.0,6.0,1.0,6.0,5.0,10.0,3.0,10.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,3.0,4.0,3.0,3.0,7.0,2.0,3.0,2.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,159.0,686.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,,,,,6.0,3.0,8.0,0.0,2.0,0.0
686,1.0,159.0,687.0,8.0,11.0,4.0,2.0,4.0,7.0,6.0,1.0,6.0,5.0,10.0,3.0,10.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,9.0,1.0,1.0,3.0,1.0,1.0,4.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,7.0,7.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,5.0,3.0,2.0,159.0,687.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,6.0,5.0,5.0,0.0,3.0,0.0
