CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.48B.,Q.48B..1,Q.49.,Q.50.,V.51.,V.52.
1,186,117,3,5,2,2,6,8,1,3,1,5,7,1,2,1,6,2,2,2,3,4,1,2,2,3,3,1,1,3,2,3,1,5,2,2,9,3,2,2,3,2,2,2,2,2,99,99,9,9,99,99,9,9,5,157
1,186,118,4,5,2,9,6,7,1,3,1,5,7,2,1,2,2,2,1,3,2,4,1,2,2,3,1,1,2,2,3,2,2,4,2,4,2,1,2,2,3,2,3,2,4,3,99,99,9,9,99,99,9,9,5,117
1,186,119,3,4,2,3,6,8,1,2,2,2,4,1,1,2,2,3,1,1,2,1,1,1,1,2,1,1,3,2,3,4,1,4,1,3,1,1,2,1,3,1,2,2,2,3,99,99,9,9,99,99,9,9,5,213
1,186,120,3,4,2,4,6,8,1,3,1,6,7,2,2,2,6,1,1,3,3,3,1,2,2,2,2,1,2,2,3,4,2,1,1,3,4,1,2,2,2,2,3,2,3,2,99,99,9,9,99,99,9,9,5,115
1,186,121,4,4,2,9,6,6,1,2,2,2,2,1,2,1,2,1,1,1,2,3,1,2,3,3,2,1,2,2,2,4,1,4,1,4,7,2,2,1,3,2,2,2,4,1,99,99,9,9,99,99,9,9,5,107
1,186,122,3,4,2,4,6,6,1,1,2,2,3,1,2,2,2,1,2,2,2,4,2,3,2,3,2,1,2,2,1,3,2,1,1,3,9,2,2,2,3,1,2,2,2,3,99,99,9,9,99,99,9,9,5,123
1,186,123,4,6,2,2,6,6,1,2,2,3,4,2,1,2,2,3,2,2,1,4,2,2,2,3,2,1,3,1,2,3,2,3,1,3,1,3,2,2,3,2,2,2,4,3,99,99,9,9,99,99,9,9,5,397
1,186,124,4,6,2,4,6,7,1,2,2,2,5,2,2,2,9,1,2,4,1,4,1,2,1,3,2,2,3,2,2,3,2,4,1,4,1,1,2,2,2,1,1,2,4,2,99,99,9,9,99,99,9,9,5,204
1,186,125,4,6,2,5,6,6,1,3,2,2,3,4,2,1,1,1,1,4,1,2,1,1,1,1,3,1,4,1,0,2,1,3,1,4,2,2,2,1,3,1,0,2,2,2,99,99,9,9,99,99,9,9,5,75
1,186,126,3,6,2,4,6,6,1,3,2,2,4,1,2,1,6,1,2,3,2,2,2,2,2,3,2,1,3,2,2,2,1,4,2,2,2,1,2,2,2,1,1,2,4,6,99,99,9,9,99,99,9,9,5,367
1,186,127,4,6,2,8,6,6,1,3,2,3,3,2,2,2,1,1,2,2,1,3,2,2,2,3,2,3,2,2,2,2,1,2,2,2,1,3,2,3,2,1,1,2,4,6,99,99,9,9,99,99,9,9,5,81
1,186,128,2,5,1,5,6,6,4,0,2,3,4,1,2,1,2,2,2,1,3,5,3,2,3,3,2,0,2,2,2,2,1,5,1,4,1,2,2,2,4,2,1,1,9,9,0,0,0,5,99,99,0,0,14,23
1,186,129,1,5,2,5,6,6,4,2,2,4,4,1,1,1,2,2,2,4,3,4,3,2,2,3,2,1,3,1,1,4,1,3,3,3,9,3,2,1,3,2,1,1,9,9,1,3,2,4,99,1,1,2,14,26
1,186,130,1,5,2,4,6,6,4,3,1,6,7,2,1,2,2,3,2,3,2,3,1,3,2,1,2,1,3,3,3,4,1,3,3,2,1,2,2,2,4,1,2,1,9,9,1,3,2,3,6,99,1,3,12,7
1,186,131,1,6,2,1,6,6,4,3,2,4,4,2,2,2,2,1,2,2,3,3,1,2,2,1,2,2,2,2,1,4,2,2,1,3,1,1,2,3,2,1,1,1,9,9,1,3,2,3,2,99,1,2,13,43
1,186,132,1,5,2,7,6,6,4,3,1,5,5,1,1,2,2,1,2,4,2,4,1,2,2,3,2,3,2,2,3,2,1,4,1,3,1,1,2,1,3,2,2,1,9,9,1,3,2,3,5,99,3,3,12,137
1,186,133,1,5,1,3,6,6,4,3,2,3,3,1,1,1,1,3,3,4,2,3,1,2,2,2,2,1,1,2,3,4,1,5,2,2,2,2,3,2,3,2,3,1,9,9,1,3,2,3,10,99,2,3,13,80
1,186,134,1,6,2,6,6,6,4,3,2,3,3,1,1,2,1,2,3,1,3,4,1,2,3,3,2,2,2,3,1,3,2,3,3,1,9,2,2,3,2,2,1,1,9,9,1,3,2,4,99,1,2,2,13,62
1,186,135,1,5,2,4,6,6,4,3,2,3,3,1,1,1,2,1,1,3,2,3,1,2,2,3,2,1,2,1,3,3,1,4,2,3,2,1,2,2,3,1,2,1,9,9,1,3,2,3,4,99,0,0,13,64
1,186,136,2,5,2,6,6,6,4,3,2,2,3,2,2,1,2,2,2,3,2,4,1,2,2,3,2,3,2,2,1,2,1,5,3,2,9,3,2,2,3,2,2,1,9,9,1,3,2,3,5,99,3,3,14,132
1,186,137,2,5,1,5,6,6,4,2,1,4,5,2,2,1,2,2,2,4,1,2,1,1,1,1,1,1,2,2,3,3,1,4,2,2,1,1,1,1,3,1,2,1,9,9,1,3,2,1,3,99,1,3,13,40
1,186,138,2,5,1,9,6,6,4,3,1,5,4,1,2,1,9,2,2,4,2,5,3,2,2,2,2,1,1,1,3,2,1,2,1,2,1,1,2,1,1,1,2,1,9,9,1,3,2,3,6,99,1,2,13,31
1,186,139,2,5,1,7,6,6,4,3,2,7,7,1,1,1,2,2,2,3,3,3,3,0,2,2,3,1,1,2,3,4,2,1,1,3,1,2,2,2,3,2,2,1,9,9,1,3,2,2,8,99,2,3,14,114
1,186,140,2,6,1,4,6,6,4,2,2,2,3,1,2,2,2,2,3,2,2,3,1,2,3,3,2,3,0,2,1,2,1,4,2,4,1,2,2,2,3,2,1,1,9,9,1,3,2,4,99,2,3,3,12,79
1,186,141,2,5,2,6,6,6,4,3,1,5,6,1,1,1,6,3,2,1,3,4,1,2,3,3,2,2,2,2,1,4,2,1,2,4,1,2,3,4,2,2,1,1,9,9,1,3,2,4,99,7,1,3,13,56
1,186,142,2,6,2,3,6,6,4,3,2,2,3,2,2,2,2,2,3,4,3,4,1,2,3,1,2,2,2,2,1,1,1,5,1,4,1,1,2,1,3,2,1,1,4,2,1,3,2,4,99,4,2,3,13,58
1,186,143,4,6,2,9,6,7,10,1,2,2,5,2,2,2,2,1,3,2,2,2,1,2,3,3,2,1,2,3,2,4,2,2,1,4,1,1,2,1,1,1,1,1,9,9,7,1,1,4,99,2,4,3,9,71
1,186,144,4,6,1,1,6,7,10,3,2,4,5,1,2,2,2,2,2,4,1,2,1,1,2,1,1,1,3,2,3,3,2,3,1,3,2,1,2,1,3,2,2,1,9,9,7,1,1,4,99,2,3,2,10,16
1,186,145,4,6,1,2,6,7,10,3,1,5,5,2,1,2,6,1,1,2,2,2,1,2,1,1,1,1,1,2,3,2,1,3,2,2,0,1,1,1,2,2,2,1,9,9,7,0,1,4,99,5,2,3,10,49
1,186,146,3,6,2,2,6,6,10,3,1,5,5,2,1,1,5,2,1,4,2,4,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,3,2,1,1,9,9,8,3,1,4,99,2,5,2,9,50
1,186,147,4,6,1,2,6,6,10,2,2,2,5,2,2,2,2,1,2,4,1,3,1,1,2,3,2,1,3,2,1,2,1,4,1,4,5,3,2,2,3,1,1,1,9,9,9,4,1,4,99,1,4,3,8,35
1,186,148,4,6,1,7,6,6,10,3,1,4,6,1,2,1,2,3,2,4,2,2,1,1,2,3,2,1,3,1,3,4,2,1,4,2,1,2,2,3,4,2,2,1,9,9,9,7,1,4,99,2,3,3,3,9
1,186,149,4,6,2,4,6,6,10,3,1,5,7,4,1,2,2,2,3,1,2,3,1,1,2,3,2,1,2,2,1,4,2,1,2,2,9,2,3,4,5,2,2,1,9,9,10,7,1,4,99,9,3,1,8,60
1,186,150,4,5,2,2,6,5,10,3,1,6,7,1,1,1,2,1,2,4,1,3,2,2,3,3,1,1,3,2,2,1,2,2,1,4,2,1,2,2,3,2,2,1,9,9,0,0,1,4,99,3,5,4,8,44
1,186,151,3,6,1,2,6,5,10,2,2,2,3,2,2,1,1,1,2,2,3,1,3,2,3,3,2,1,3,3,1,1,1,5,3,2,1,1,2,2,2,2,1,1,9,9,5,6,1,4,99,1,4,3,8,29
1,186,152,3,6,1,2,6,5,10,2,1,5,5,2,2,1,6,1,1,4,2,4,2,2,2,3,2,1,3,1,1,1,1,3,1,4,2,1,1,1,3,1,1,1,9,9,5,8,1,4,99,4,6,3,9,4
1,186,153,4,5,1,2,6,5,10,3,2,3,4,2,2,2,1,1,2,1,2,3,2,2,3,3,2,1,3,3,1,1,1,4,4,3,1,1,2,4,3,2,1,1,9,9,6,1,1,4,99,11,5,3,8,27
1,186,154,4,6,2,2,6,5,10,3,2,3,3,2,1,2,6,1,2,4,1,3,2,2,2,3,2,1,3,2,1,1,1,3,1,4,1,1,1,1,3,1,1,1,9,9,6,1,1,4,99,4,4,3,8,32
1,186,155,3,6,1,2,6,5,5,3,1,5,5,4,2,1,2,1,1,2,2,3,3,3,1,3,2,1,3,1,2,2,1,3,1,4,2,1,1,1,5,2,1,1,9,9,7,5,1,4,99,10,6,3,6,27
1,186,156,3,6,1,2,6,5,5,3,2,3,3,2,2,2,2,2,2,4,2,2,1,2,2,3,3,1,3,2,2,2,1,3,2,3,1,3,2,2,3,2,1,1,9,9,7,0,1,4,99,4,5,3,6,64
1,186,157,3,5,2,2,6,5,10,3,2,2,0,1,2,2,1,1,2,4,1,3,2,2,2,3,1,1,3,1,3,3,2,3,1,4,2,1,2,1,1,1,3,1,9,9,7,2,1,4,99,3,4,3,7,42
1,186,158,4,6,1,2,6,5,10,3,1,5,5,2,1,2,2,2,3,1,2,2,1,2,2,3,2,1,1,1,2,3,2,1,1,4,1,2,2,2,3,2,2,1,9,9,7,5,1,4,99,1,6,3,10,58
1,186,159,4,6,1,2,6,5,10,2,2,2,3,2,2,1,4,1,2,3,2,2,1,2,2,3,2,1,3,1,3,4,2,3,1,3,2,2,2,2,3,1,2,1,9,9,7,5,1,4,99,2,4,3,3,37
1,186,160,4,6,2,4,6,5,10,3,2,3,5,2,1,1,6,2,4,4,2,3,1,3,2,3,2,1,2,2,1,4,2,2,1,4,9,1,2,2,4,1,1,1,9,9,7,5,1,4,99,2,6,3,3,38
1,186,161,4,5,2,4,6,5,10,3,1,5,5,1,1,2,1,3,3,1,2,4,1,2,2,3,2,1,2,2,3,3,2,2,2,2,1,1,2,1,4,2,2,1,9,9,8,7,1,4,99,2,3,3,7,59
1,186,162,4,6,2,2,6,5,5,2,2,3,4,3,2,1,6,1,2,2,1,5,3,2,3,0,2,1,2,1,1,3,1,4,1,3,1,1,2,3,3,2,1,1,9,9,9,4,1,4,99,4,3,3,6,13
1,186,163,4,6,1,5,6,5,10,2,2,3,3,2,2,1,2,2,1,2,2,2,1,2,2,3,2,1,3,3,3,3,1,2,3,2,5,1,1,1,3,1,2,1,9,9,10,5,1,4,99,6,3,3,8,54
1,186,164,3,6,1,6,6,4,10,3,1,3,0,2,1,2,2,3,2,4,3,4,3,3,3,1,2,1,3,2,3,3,1,2,2,2,9,2,2,2,3,2,1,1,9,9,4,4,1,4,99,0,4,3,3,29
1,186,165,4,6,2,1,6,3,10,3,1,5,7,1,1,2,2,1,2,4,1,3,2,2,2,3,2,1,3,2,1,1,2,3,2,3,6,2,2,2,3,2,1,1,9,9,6,1,1,4,99,11,5,3,8,33
1,186,166,4,6,1,2,6,3,10,3,2,4,4,3,2,3,1,3,2,3,2,4,3,2,3,3,2,1,2,3,1,3,2,3,2,4,0,3,2,3,4,1,1,1,9,9,7,1,1,4,99,2,3,3,7,2
1,186,167,2,6,1,3,6,6,10,2,2,2,4,2,2,2,2,2,3,3,3,2,3,2,2,3,2,1,3,1,1,2,1,3,1,4,1,1,1,1,2,2,1,1,9,9,6,8,2,4,99,2,4,3,8,1
1,186,168,1,5,1,2,6,7,10,2,2,2,2,2,2,1,9,2,2,1,2,4,2,2,3,3,2,1,3,3,2,1,1,3,1,4,1,1,2,2,3,1,1,1,9,9,6,3,0,4,99,4,4,4,9,58
1,186,169,1,6,1,3,6,4,5,3,2,4,4,2,1,2,2,2,2,1,2,4,2,3,2,3,2,1,2,3,1,3,2,2,4,1,8,2,2,4,2,0,1,1,9,9,9,5,2,4,99,7,3,4,6,131
1,186,170,2,5,1,4,6,6,10,2,2,3,5,2,2,1,2,2,1,2,2,3,2,2,2,3,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,9,9,2,1,1,4,99,2,4,3,3,21
1,186,171,1,6,2,1,6,6,14,3,1,3,3,1,1,1,1,1,3,2,3,5,2,2,2,3,2,1,2,2,1,3,1,4,4,1,2,2,3,1,2,2,1,1,9,9,6,0,1,4,99,6,5,2,7,24
1,186,172,0,6,1,9,6,6,10,3,1,7,9,2,1,2,2,2,2,3,2,4,1,2,1,3,2,1,2,2,1,4,2,1,2,3,2,2,2,2,3,2,1,1,9,9,8,4,1,4,99,6,6,3,10,2
1,186,173,1,6,2,2,6,5,10,3,1,4,3,1,1,1,6,1,1,3,2,3,2,2,2,3,2,1,2,1,3,2,2,2,2,3,1,1,1,1,5,2,1,1,9,9,2,1,1,4,99,3,3,2,10,26
1,186,174,1,6,1,2,6,5,5,3,1,3,5,1,1,2,1,1,2,2,3,3,3,2,3,3,2,1,2,2,1,3,2,1,3,2,4,2,2,2,3,2,1,1,9,9,8,4,1,4,99,4,3,3,6,72
1,186,175,1,6,1,2,6,5,0,3,2,3,3,3,2,2,1,1,3,2,3,1,3,2,3,3,2,3,2,2,1,1,1,4,2,2,9,1,0,4,4,1,1,1,9,9,9,1,1,4,99,3,2,3,6,156
1,186,176,1,6,2,7,6,4,5,2,2,3,5,1,2,1,1,2,2,4,3,1,1,1,1,3,2,2,4,2,2,4,1,2,4,1,9,2,2,2,4,2,1,1,9,9,5,2,1,4,99,9,1,2,6,69
1,186,177,2,5,2,1,6,4,5,2,2,2,2,2,1,2,6,1,2,4,2,3,3,2,2,1,2,1,0,2,2,3,1,3,2,3,9,1,2,2,3,2,2,1,9,9,7,1,1,4,99,5,3,3,6,151
1,186,178,4,6,1,6,6,5,5,3,2,3,4,3,2,2,6,1,2,4,1,1,1,1,1,1,1,1,3,1,2,2,1,3,2,3,1,1,2,1,2,1,2,1,9,9,5,10,2,3,6,99,3,3,6,78
1,186,179,4,6,2,3,6,5,12,3,1,6,8,1,1,2,1,1,3,4,2,2,1,3,2,2,2,1,2,1,3,4,2,0,1,4,9,2,3,2,2,2,3,1,9,9,6,3,2,3,5,99,1,3,7,33
1,186,180,4,6,1,2,6,6,10,3,2,3,5,0,2,2,2,2,3,4,2,3,1,1,2,1,2,1,3,2,3,3,2,2,2,3,1,1,2,2,1,2,3,1,3,3,5,5,1,3,6,99,3,3,3,16
1,186,181,4,6,1,2,6,6,10,3,2,2,3,2,2,2,2,1,2,4,2,3,3,3,0,3,1,1,3,2,4,4,2,3,2,2,2,1,2,2,3,1,2,1,9,9,6,1,1,3,6,99,0,0,8,34
1,186,182,4,6,1,1,6,6,13,3,2,3,5,3,2,2,6,3,1,3,2,1,1,1,1,3,1,1,3,2,3,4,2,3,1,4,1,1,2,2,3,2,2,1,9,9,7,7,1,3,5,99,3,3,9,3
1,186,183,4,6,2,2,6,5,10,3,1,6,7,3,0,1,2,3,2,3,2,3,2,3,2,1,3,1,2,2,3,3,1,3,2,3,2,3,2,2,3,2,3,1,9,9,9,1,1,3,6,99,6,4,10,64
1,186,184,3,6,1,6,6,3,10,1,2,10,0,1,2,1,2,2,3,4,2,5,2,2,3,3,2,1,2,2,1,2,1,2,3,3,5,1,2,2,4,2,1,1,3,4,4,5,1,3,7,99,4,3,3,44
1,186,185,4,6,1,3,6,5,5,3,1,5,5,2,1,1,2,1,2,4,2,3,3,1,2,3,2,3,3,0,0,0,0,3,2,2,9,3,2,2,4,0,0,1,9,9,6,2,1,5,99,99,0,2,6,91
1,186,186,1,3,1,3,1,4,4,0,2,2,10,2,2,1,6,1,2,2,1,3,1,3,2,1,3,1,3,2,4,4,1,2,1,3,9,3,2,2,4,2,2,2,2,6,99,99,9,9,99,99,9,9,12,159
1,186,187,1,3,1,1,1,4,4,3,1,5,5,1,0,2,1,2,4,3,0,3,3,0,1,1,1,1,2,1,2,3,2,3,3,1,9,3,2,3,4,2,3,2,3,6,99,99,9,9,99,99,9,9,12,139
1,186,188,1,3,1,7,1,4,4,3,1,5,5,2,1,2,2,2,2,4,1,4,2,2,2,3,2,3,2,1,3,3,1,2,1,3,9,3,2,2,4,2,3,2,2,3,99,99,9,9,99,99,9,9,12,105
1,186,189,1,3,1,7,1,3,4,2,2,3,2,2,2,2,10,1,2,4,1,3,1,1,2,2,1,1,3,2,3,3,1,2,2,2,9,1,2,3,3,1,2,2,2,2,99,99,9,9,99,99,9,9,12,93
1,186,190,1,3,1,8,1,3,4,2,2,2,4,2,2,2,1,2,3,4,2,1,1,1,1,1,1,1,1,2,3,3,2,3,3,1,4,2,2,2,5,2,2,2,2,2,99,99,9,9,99,99,9,9,12,112
1,186,191,1,3,1,6,1,2,4,3,2,3,3,2,2,1,2,3,1,4,2,4,3,2,2,3,2,3,3,1,1,2,1,3,3,2,9,3,2,2,4,2,3,2,4,1,99,99,9,9,99,99,9,9,12,16
1,186,192,1,6,1,3,1,5,4,3,2,3,4,2,1,1,1,3,2,2,3,4,1,3,3,3,2,3,2,1,3,4,1,4,3,2,2,2,2,2,3,1,3,2,2,2,99,99,9,9,99,99,9,9,12,72
1,186,193,1,3,1,3,1,5,4,2,2,3,4,1,1,2,2,1,2,2,2,3,1,2,2,3,2,2,2,1,1,2,2,2,1,2,1,1,2,3,3,1,3,2,2,1,99,99,9,9,99,99,9,9,12,15
1,186,194,1,3,1,6,1,5,4,3,2,4,7,2,1,1,6,1,2,4,3,3,1,1,2,1,1,1,2,2,3,4,2,2,2,3,1,1,1,1,2,2,3,2,2,2,99,99,9,9,99,99,9,9,12,19
1,186,195,1,3,1,9,1,5,4,3,2,4,5,1,2,2,1,1,2,1,2,3,1,1,3,2,2,1,3,2,3,4,2,1,2,2,1,1,2,1,3,2,2,2,2,1,99,99,9,9,99,99,9,9,12,27
1,186,196,1,2,1,6,1,5,4,3,2,2,2,1,2,1,6,1,2,4,3,1,3,2,2,1,2,1,3,2,1,3,1,4,1,2,5,1,2,1,2,0,0,2,9,9,99,99,9,9,99,99,9,9,12,28
1,186,197,1,4,2,8,1,5,4,3,2,5,6,1,1,1,2,2,2,2,2,4,3,2,2,3,2,1,2,2,1,3,2,2,0,2,9,2,2,3,4,2,1,2,3,3,99,99,9,9,99,99,9,9,12,101
1,186,198,1,3,1,4,1,5,4,3,1,5,8,2,1,3,2,2,3,2,2,3,1,1,2,1,2,1,2,2,3,4,2,2,2,1,7,3,2,2,4,2,3,2,2,1,99,99,9,9,99,99,9,9,12,51
1,186,199,1,3,1,7,1,6,4,3,2,0,0,0,0,0,0,0,2,3,2,1,1,1,1,1,3,3,3,3,3,4,2,2,1,3,5,3,2,1,4,2,3,2,2,1,99,99,9,9,99,99,9,9,12,62
1,186,200,1,3,1,5,1,6,4,2,2,4,6,2,1,2,2,3,2,4,2,3,1,3,2,1,3,1,3,2,3,4,2,2,1,4,2,1,2,2,3,0,3,2,2,1,99,99,9,9,99,99,9,9,12,14
1,186,201,1,3,1,2,1,6,4,3,2,2,3,1,1,1,6,3,2,4,1,1,1,1,1,1,1,1,3,2,3,4,1,4,1,3,2,1,2,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,12,17
1,186,202,1,3,1,5,1,6,4,3,1,5,7,1,2,1,2,2,2,4,2,2,1,1,1,1,1,3,2,1,3,4,2,2,1,3,1,1,2,2,2,2,3,2,3,2,99,99,9,9,99,99,9,9,12,18
1,186,203,1,3,1,3,1,6,4,3,1,10,8,1,1,2,1,2,3,4,3,3,1,2,1,3,1,1,2,2,3,3,2,2,1,2,4,2,3,2,3,2,3,2,4,3,99,99,9,9,99,99,9,9,12,48
1,186,204,1,2,1,2,1,6,4,2,1,2,5,1,1,2,1,2,3,4,3,4,3,2,1,1,2,2,0,2,1,3,1,3,1,2,9,1,1,2,4,2,1,2,4,2,99,99,9,9,99,99,9,9,12,115
1,186,205,1,2,1,2,1,6,4,2,2,3,2,1,1,1,2,2,2,2,1,3,3,2,2,2,2,1,3,2,3,3,1,3,2,2,5,1,2,3,3,2,3,2,3,2,99,99,9,9,99,99,9,9,12,123
1,186,206,1,5,2,6,1,4,4,3,2,2,3,2,2,3,2,1,3,1,2,2,1,2,3,3,2,2,2,2,3,4,2,1,1,2,9,2,3,2,3,2,1,1,9,9,1,0,2,4,99,2,2,2,14,74
1,186,207,1,4,1,2,1,5,10,2,2,2,3,2,2,2,2,3,2,1,2,2,2,2,2,3,2,1,2,1,4,4,2,2,3,2,2,1,2,2,2,1,3,2,1,5,99,99,9,9,99,99,9,9,10,106
1,186,208,2,4,1,2,1,6,5,2,2,3,5,0,1,1,6,3,1,1,2,2,1,1,1,3,2,0,3,2,3,3,2,3,2,3,2,0,2,2,3,0,2,2,4,9,99,99,9,9,99,99,9,9,6,128
1,186,209,1,3,1,9,1,7,1,3,1,5,8,1,1,2,2,1,2,4,2,2,1,1,1,2,1,1,2,2,3,4,1,5,1,2,1,1,1,1,2,2,3,2,2,2,99,99,9,9,99,99,9,9,5,134
1,186,210,1,3,2,9,1,5,1,2,2,2,3,2,1,1,2,1,2,3,1,2,1,1,1,1,1,1,2,2,3,4,2,3,1,3,9,1,2,1,1,1,3,2,3,2,99,99,9,9,99,99,9,9,5,17
1,186,211,1,3,1,6,1,5,1,3,2,2,3,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,3,3,4,2,1,1,3,9,1,1,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,5,140
1,186,212,1,4,1,7,1,5,1,2,2,2,4,2,2,1,6,1,3,4,3,3,3,3,2,0,3,1,2,3,3,2,2,1,2,4,1,1,2,1,2,2,2,2,1,2,99,99,9,9,99,99,9,9,5,336
1,186,213,3,4,1,2,3,6,10,2,2,3,5,1,2,1,9,2,2,4,2,2,1,1,1,3,3,2,3,2,3,4,2,3,2,3,9,1,2,1,3,1,2,2,2,2,99,99,9,9,99,99,9,9,10,73
1,186,214,3,5,1,2,3,6,5,3,2,3,4,2,2,1,6,3,2,4,1,2,1,1,1,3,3,3,3,2,3,3,1,4,1,3,1,1,2,1,3,1,2,2,2,3,99,99,9,9,99,99,9,9,6,33
1,186,215,3,5,1,5,3,6,10,2,2,2,3,1,2,1,2,3,2,3,2,2,1,1,2,3,3,1,2,1,3,4,1,3,1,4,2,1,2,2,3,2,1,2,3,2,99,99,9,9,99,99,9,9,10,83
1,186,216,3,4,1,8,3,6,10,2,2,4,4,2,1,1,9,3,2,4,1,1,1,1,1,0,1,1,3,2,3,4,1,3,1,3,2,3,2,2,3,1,3,2,3,1,99,99,9,9,99,99,9,9,2,131
1,186,217,3,4,1,2,3,6,10,3,2,4,7,2,2,2,6,1,1,4,2,2,1,1,1,1,1,1,3,2,3,4,1,3,1,3,1,1,2,1,2,1,3,2,2,2,99,99,9,9,99,99,9,9,2,43
1,186,218,3,4,2,7,3,6,10,3,2,4,5,2,1,2,9,1,2,4,2,2,1,1,2,1,1,1,3,1,3,4,1,4,1,3,1,1,2,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,149
1,186,219,3,4,1,7,3,6,10,3,2,3,5,1,2,2,6,2,3,3,2,1,1,1,1,1,2,1,3,2,3,4,2,0,1,3,1,3,2,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,171
1,186,220,3,4,1,7,3,6,10,2,2,3,4,2,1,2,9,3,2,4,2,2,1,1,1,1,1,1,3,2,3,4,1,3,2,2,1,1,2,1,3,2,3,2,1,1,99,99,9,9,99,99,9,9,2,174
1,186,221,3,4,1,7,3,6,10,2,2,4,3,2,1,2,6,3,2,4,1,2,1,1,1,1,1,1,3,2,3,4,2,1,2,3,1,1,2,1,3,2,3,2,3,1,99,99,9,9,99,99,9,9,2,177
1,186,222,3,4,1,5,3,6,10,3,2,4,6,1,1,2,6,0,1,3,2,1,1,1,1,1,1,1,3,2,3,4,2,0,1,3,1,1,1,1,1,2,3,2,2,1,99,99,9,9,99,99,9,9,2,114
1,186,223,3,4,1,3,3,6,10,3,2,4,0,2,2,2,2,1,2,1,2,3,1,1,1,1,0,1,2,1,1,3,1,3,1,3,9,2,2,2,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,196
1,186,224,3,4,1,2,3,6,10,3,2,2,3,2,2,2,2,1,2,3,1,2,1,1,1,1,1,1,3,2,3,4,2,4,2,2,1,1,2,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,2
1,186,225,3,4,1,5,3,6,10,2,2,4,5,2,0,1,4,1,2,1,3,3,1,3,2,0,2,1,2,2,1,0,2,3,2,2,2,1,2,1,2,1,3,2,4,1,99,99,9,9,99,99,9,9,2,33
1,186,226,3,4,1,4,3,6,10,3,1,6,7,1,1,2,2,1,1,4,2,4,1,1,2,3,2,1,3,2,3,4,1,3,2,2,1,2,2,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,51
1,186,227,3,4,1,2,3,6,10,3,1,7,9,2,1,2,1,2,2,2,1,2,1,1,2,2,1,1,3,2,2,4,2,1,2,2,1,3,2,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,57
1,186,228,3,4,1,7,3,6,10,3,1,5,6,1,1,2,6,1,2,4,1,2,1,1,1,2,3,3,3,2,3,4,1,3,2,3,2,1,2,1,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,58
1,186,229,3,4,1,9,3,6,10,3,1,5,7,2,1,1,6,3,3,1,2,3,1,1,2,1,2,1,2,3,3,4,2,1,3,3,4,1,2,1,5,2,3,2,2,1,99,99,9,9,99,99,9,9,2,78
1,186,230,3,4,1,7,3,6,10,3,2,3,5,2,2,1,2,1,3,4,1,3,1,1,1,1,3,1,3,2,3,4,1,4,1,3,1,3,2,2,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,90
1,186,231,3,4,1,5,3,6,10,3,2,3,5,1,2,2,2,2,2,4,2,2,1,1,2,3,1,1,2,2,3,4,1,4,1,3,2,1,2,1,3,2,2,2,2,1,99,99,9,9,99,99,9,9,2,92
1,186,232,3,4,1,2,3,6,10,3,1,10,10,1,1,2,2,3,3,2,1,2,1,1,1,2,3,3,3,2,3,4,2,3,1,2,1,1,2,2,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,94
1,186,233,3,4,1,4,3,6,10,2,2,4,5,3,1,2,2,3,3,4,2,3,1,1,1,1,2,1,3,3,1,4,2,3,2,2,1,2,3,1,2,2,1,2,2,9,99,99,9,9,99,99,9,9,2,104
1,186,234,3,4,1,1,3,6,10,3,2,3,5,2,1,2,2,1,2,2,2,2,1,1,1,3,1,1,3,2,4,4,2,1,3,2,9,1,2,2,4,2,3,2,2,1,99,99,9,9,99,99,9,9,2,222
1,186,235,3,4,1,7,3,7,10,3,2,3,4,1,1,2,4,2,2,3,1,1,1,1,1,1,3,1,3,2,3,4,1,3,1,2,1,1,2,1,2,0,2,2,2,2,99,99,9,9,99,99,9,9,2,163
