CARD.,DECK,BALLOT.,FORM,V.I.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.5..2,Q.5..3,Q.5..4,Q.5..5,Q.5..6,Q.5..7,Q.5..8,Q.5..9,Q.5..10,Q.5..11,Q.5..12,Q.6.,Q.7.,Q.7a.,Q.7a..1,Q.7a..2,Q.7a..3,Q.7a..4,Q.7a..5,Q.7a..6,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.12a.,Q.12a..1,Q.12a..2,Q.12a..3,Q.12a..4,Q.12a..5,Q.12a..6,Q.12a..7,Q.12a..8,Q.12a..9,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.18a.,Q.18a..1,Q.18a..2,Q.18a..3,Q.18a..4,Q.18a..5,Q.18a..6,Q.18a..7,Q.18a..8,Q.18a..9,Q.18a..10,Q.18a..11,Q.18a..12,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,CARD..1,DECK.1,BALLOT,FORM.,V.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.42a.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.50.,Q.50a.,Q.51.,Q.51a.,Q.52.,Q.53.,Q.54.,Q.54a.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.74a.,Q.75.,Q.76.,Q.76a.,Q.77.,Q.77a.,CARD..2,DECK.,BALLOT.1,FORM.1,V..1,V..2,V..3,V..4,V..5,V..6,V..7,V..8,V..9,V..10,V..11,V..12
1,32,4746,1,2,6,2,1,11,2,2,2,2,2,2,2,2,2,2,1,2,2,5,4,2,2,2,1,2,2,2,3,3,1,0,2,1,2,2,2,2,2,2,2,2,2,74,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,3,2,2,32,4746,1,2,1,2,3,2,3,4,3,2,2,1,1,5,1,1,1,1,1,1,2,7,3,3,2,1,2,1,3,39,2,11,3,3,3,14,3,3,1,2,2,3,2,4,1,1,2,2,3,1,3,2,1,3,1,2,21,1,2,24,2,24,3,32,4746,1,2,0,0,4,1,1,1,4,12,12,88,3
1,32,4747,1,2,3,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,2,2,2,2,5,2,2,64,1,2,2,1,2,2,2,2,2,2,2,64,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,1,1,2,2,32,4747,1,2,1,1,3,3,2,4,3,2,3,3,12,6,3,3,2,3,2,2,3,13,5,3,1,2,1,1,2,27,2,14,3,3,3,14,1,3,2,3,2,1,3,2,1,1,3,2,2,2,3,2,2,3,2,2,24,2,1,14,2,21,3,32,4747,1,2,1,2,5,1,1,3,5,12,6,82,3
1,32,4748,1,2,5,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,1,2,2,2,2,2,2,4,2,2,54,1,2,2,1,2,2,2,2,2,2,2,56,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,7,1,2,2,32,4748,1,2,1,4,3,1,3,4,3,3,2,3,12,4,1,1,1,1,2,2,2,7,5,4,3,2,2,1,1,18,3,25,1,4,4,31,1,2,1,2,4,3,3,2,3,1,2,2,2,2,2,3,2,3,2,2,24,2,2,24,1,14,3,32,4748,1,2,2,2,6,0,1,2,5,12,6,82,3
1,32,4749,1,2,3,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,5,3,1,2,2,2,2,2,2,3,4,2,61,2,1,2,2,1,2,2,2,2,2,2,61,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,2,2,32,4749,1,2,1,2,3,2,3,1,3,2,2,2,12,1,2,1,1,1,1,1,1,3,1,1,1,2,1,2,2,26,1,5,1,1,1,5,1,1,2,1,2,2,2,1,1,1,3,3,1,2,2,1,1,3,2,2,21,2,2,24,2,23,3,32,4749,1,2,1,3,1,3,3,6,4,12,5,83,3
1,32,4750,1,2,7,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,1,2,2,1,2,2,2,4,3,2,0,1,2,2,1,2,2,2,2,2,2,2,64,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,5,2,3,2,32,4750,1,2,2,2,3,2,3,1,3,2,2,2,12,2,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,15,1,3,4,1,4,31,1,1,1,2,2,5,2,1,3,1,1,2,1,2,2,2,2,1,1,2,21,1,2,24,3,36,3,32,4750,1,2,1,1,2,3,2,5,5,12,12,0,3
1,32,4751,1,2,4,4,1,6,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,31,1,1,2,2,2,2,2,2,2,2,2,59,4,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,2,2,2,32,4751,1,2,1,2,2,2,2,11,3,2,2,3,12,2,2,1,1,1,2,1,1,1,5,1,1,3,1,1,2,27,2,16,3,5,5,32,5,0,5,0,5,0,0,0,1,1,3,3,3,1,4,2,2,3,1,2,21,1,2,21,2,21,3,32,4751,1,2,1,0,8,1,2,6,4,12,9,96,3
1,32,4752,1,2,2,4,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,0,2,1,2,2,2,2,2,2,2,2,2,64,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,1,2,32,4752,1,2,2,1,2,1,2,4,3,2,1,3,12,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,3,31,1,3,1,1,1,3,1,1,2,1,2,2,3,2,1,1,1,1,2,1,3,2,1,2,1,2,21,1,2,21,2,21,3,32,4752,1,2,4,3,2,1,1,8,4,11,12,0,3
1,32,4753,1,2,2,4,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,3,2,2,22,1,2,2,2,2,1,2,2,2,2,2,58,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,2,32,4753,1,2,2,1,2,1,1,11,3,2,1,2,12,1,3,2,3,3,1,1,1,1,1,1,1,1,1,3,2,27,1,9,4,1,1,9,3,1,1,1,2,1,4,2,1,1,2,2,2,2,1,1,1,3,1,2,21,1,2,21,4,44,3,32,4753,1,2,5,4,1,1,3,1,5,11,12,45,3
1,32,4754,1,2,7,5,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,2,2,2,2,2,2,1,0,3,1,0,3,2,2,2,1,2,2,2,2,2,2,57,4,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,4,2,1,2,32,4754,1,2,2,2,1,1,1,2,3,2,1,2,12,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,22,2,14,1,1,1,9,1,1,1,2,2,2,2,2,3,1,2,2,2,1,2,2,1,3,2,2,24,2,2,24,2,24,3,32,4754,1,2,6,1,2,1,2,2,4,11,6,82,3
1,32,4755,1,2,4,5,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,1,2,2,2,2,2,2,4,4,2,56,1,2,2,2,2,2,2,1,2,2,2,56,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,2,3,2,32,4755,1,2,1,3,3,2,3,3,3,2,2,1,6,4,3,2,2,3,3,2,2,7,3,3,2,1,2,3,1,11,2,11,1,3,2,21,1,2,1,1,3,1,3,3,1,1,2,2,3,2,3,3,2,2,2,2,21,2,2,21,2,22,3,32,4755,1,2,0,0,8,0,1,1,4,12,6,82,3
1,32,4756,1,2,3,5,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,52,1,2,2,2,2,2,2,2,2,1,2,52,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,32,4756,1,2,2,2,1,3,2,4,3,2,2,2,12,2,2,1,1,1,3,1,3,13,5,4,1,3,1,2,3,39,2,14,3,1,3,16,3,3,2,1,2,3,2,2,1,1,2,2,1,3,3,2,2,2,1,2,24,2,2,24,1,14,3,32,4756,1,2,4,1,4,2,2,1,5,12,5,82,3
1,32,4757,1,2,3,5,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,3,2,2,0,2,1,2,2,2,2,2,2,2,2,2,61,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,1,1,2,3,2,32,4757,1,2,1,1,2,1,1,11,3,1,1,3,12,1,1,1,1,1,1,1,1,1,2,3,1,3,1,2,2,27,1,3,1,1,1,1,1,1,2,1,2,2,3,2,3,1,2,2,2,3,1,2,2,3,2,2,24,2,2,24,2,23,3,32,4757,1,2,3,1,2,1,2,2,4,9,5,82,3
1,32,4758,1,2,3,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,2,72,1,2,2,1,2,2,2,2,2,2,2,72,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,4,1,2,2,32,4758,1,2,2,1,1,1,1,2,1,1,1,3,12,1,1,1,1,1,4,3,1,4,1,4,1,3,1,1,1,18,2,11,4,1,1,3,1,1,1,2,3,2,3,3,1,1,2,2,1,2,3,2,3,3,2,2,24,2,2,24,2,24,3,32,4758,1,2,5,3,4,2,0,1,4,1,6,82,3
1,32,4759,1,2,7,1,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,62,2,1,2,2,2,2,2,2,2,2,2,62,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,6,1,2,2,32,4759,1,2,2,1,2,1,1,1,1,1,1,2,12,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,27,2,16,3,1,1,6,1,1,2,1,2,3,3,1,1,1,2,3,1,2,1,3,1,3,2,2,21,2,2,24,2,24,3,32,4759,1,2,4,4,2,2,2,7,4,1,6,83,3
1,32,4760,1,2,4,1,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,5,2,2,2,2,1,2,2,5,0,2,72,2,2,2,2,1,2,2,2,2,2,2,72,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,32,4760,1,2,2,2,1,1,3,11,1,2,2,2,12,3,1,1,1,1,1,1,2,6,1,3,1,3,3,2,1,18,2,11,1,3,3,11,1,3,2,2,2,2,4,2,1,1,3,3,2,1,3,3,2,3,2,2,21,2,2,21,2,24,3,32,4760,1,2,4,1,4,0,1,6,4,4,6,82,3
1,32,4761,1,2,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,4,2,74,2,1,2,2,2,2,2,2,2,2,2,74,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,32,4761,1,2,2,2,2,2,2,2,1,1,2,2,12,1,2,1,1,1,1,1,1,3,1,3,1,2,1,1,3,32,2,14,1,1,3,15,1,1,2,2,2,3,2,3,1,1,2,2,3,2,3,2,1,3,2,2,21,2,2,23,2,21,3,32,4761,1,2,2,3,3,1,1,1,4,2,6,82,3
1,32,4762,1,2,3,1,1,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,3,1,2,47,1,2,2,1,2,2,2,2,2,2,2,71,1,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,3,2,2,32,4762,1,2,2,3,3,2,3,2,1,2,2,1,1,2,3,2,2,2,1,1,2,7,2,2,1,1,2,1,3,36,3,23,3,1,2,21,1,2,1,1,2,3,3,3,1,1,2,2,3,2,2,4,2,3,1,2,21,1,2,21,1,11,3,32,4762,1,2,2,0,6,1,2,1,5,4,12,45,3
1,32,4763,1,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,2,2,2,2,2,1,2,1,1,2,23,1,2,2,1,2,2,2,2,2,2,2,59,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,8,1,2,2,32,4763,1,2,1,1,3,1,2,11,1,2,3,3,12,2,3,2,4,3,1,1,1,1,1,1,1,2,2,2,1,18,1,3,2,1,1,6,1,1,2,1,2,2,3,2,1,1,3,2,1,1,2,2,2,2,1,2,21,3,2,21,3,51,3,32,4763,1,2,1,3,1,2,2,3,5,4,12,45,3
1,32,4764,1,2,3,1,1,13,1,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,1,4,1,2,0,5,1,2,2,2,2,2,2,2,2,2,71,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,32,4764,1,2,2,1,3,1,3,11,1,1,1,1,12,3,3,2,2,3,1,1,1,1,1,1,1,2,1,2,2,26,1,3,5,1,1,3,1,1,2,1,1,1,2,1,3,3,3,3,1,1,3,4,1,1,1,2,21,1,2,21,2,21,3,32,4764,1,2,3,3,1,3,2,4,4,1,12,2,3
1,32,4765,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,2,2,2,2,1,1,1,2,71,3,2,2,2,2,2,2,1,2,2,2,62,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,1,2,2,32,4765,1,2,2,1,1,1,1,4,1,1,1,2,12,3,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,27,1,3,1,1,1,3,3,1,2,1,2,2,3,2,3,1,2,3,2,1,2,1,1,1,1,2,21,1,2,21,3,51,3,32,4765,1,2,5,3,2,1,2,8,5,1,12,45,3
1,32,4766,1,2,4,6,2,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,2,2,1,1,2,47,1,2,2,1,2,2,2,2,2,2,2,43,5,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,4,1,3,2,32,4766,1,2,2,1,1,1,2,7,1,1,1,1,6,1,1,1,1,1,3,2,2,7,1,2,1,1,0,3,3,31,3,22,1,2,2,22,1,2,2,2,2,3,3,2,1,1,2,2,2,1,1,3,1,5,2,2,21,4,4,0,2,21,3,32,4766,1,2,4,3,9,0,1,1,5,1,8,96,3
1,32,4767,1,2,7,3,1,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,2,2,2,1,2,2,2,2,2,2,55,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,1,1,2,32,4767,1,2,2,1,1,1,1,2,1,1,1,2,12,1,1,1,1,1,4,1,1,2,1,3,1,2,1,2,2,27,1,8,1,1,1,3,1,1,2,1,2,1,1,1,3,1,2,2,1,1,1,1,1,3,2,2,24,1,2,24,3,36,3,32,4767,1,2,6,4,3,3,3,2,5,1,8,96,3
1,32,4768,1,2,5,10,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,1,34,1,2,2,1,2,2,2,2,2,2,2,33,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,32,4768,1,2,2,1,1,1,1,4,3,1,1,1,6,2,1,1,1,1,1,1,1,7,2,1,1,2,3,1,3,36,2,15,1,1,3,11,1,1,2,2,2,1,3,1,1,1,2,2,1,1,3,1,1,2,1,2,21,1,2,21,2,21,3,32,4768,1,2,6,2,2,3,0,1,4,9,7,53,4
1,32,4769,1,2,3,8,2,6,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,1,4,4,1,0,1,2,2,1,2,2,2,2,2,2,2,23,5,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,8,3,2,2,32,4769,1,2,2,2,2,1,2,2,3,2,3,3,12,4,2,1,1,1,3,2,2,6,2,3,3,3,3,2,3,37,1,1,3,1,1,3,4,1,1,2,2,2,3,2,1,1,3,4,2,1,2,2,2,3,1,2,21,1,2,24,3,36,3,32,4769,1,2,2,0,3,1,1,6,5,12,10,30,4
1,32,4770,1,2,6,8,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,2,2,2,1,2,2,2,3,2,2,22,1,2,2,1,2,2,2,2,2,2,2,21,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,3,2,2,32,4770,1,2,1,3,1,1,1,11,3,1,2,1,11,3,2,1,1,1,3,2,2,7,1,3,1,2,1,2,3,31,2,12,2,3,3,0,1,1,1,2,2,3,3,2,1,1,2,2,1,2,3,3,2,2,1,2,22,1,1,13,2,22,3,32,4770,1,2,4,0,4,1,0,1,5,10,10,35,4
1,32,4771,1,2,1,8,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,0,1,2,2,1,2,2,2,2,2,2,2,16,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,5,2,3,2,32,4771,1,2,2,2,1,3,2,1,3,2,2,1,8,1,1,1,1,1,3,2,1,5,2,2,2,1,1,1,1,18,3,22,2,1,3,15,3,1,2,1,2,1,3,2,1,1,3,2,4,1,3,3,1,2,1,1,21,1,2,24,5,52,3,32,4771,1,2,2,1,6,0,1,3,5,12,10,30,4
1,32,4772,1,2,4,8,1,6,2,2,2,2,2,2,2,2,2,1,2,2,2,3,5,2,2,2,2,2,2,1,3,3,3,21,1,2,2,1,2,2,2,2,2,2,2,21,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,2,1,2,32,4772,1,2,2,1,2,1,2,1,3,3,2,2,12,6,1,1,1,1,2,1,1,2,1,1,1,2,1,2,3,0,1,3,1,1,1,6,1,1,1,2,2,2,2,2,3,1,3,2,2,1,2,2,2,3,1,2,22,1,2,22,2,22,3,32,4772,1,2,4,1,2,1,2,5,4,12,10,30,4
1,32,4773,1,2,3,8,1,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,4,0,0,23,1,2,2,1,2,2,2,2,2,2,2,23,2,1,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,1,2,1,2,32,4773,1,2,1,1,2,1,1,1,4,1,2,3,9,3,2,1,1,1,4,2,1,1,1,1,1,3,1,2,2,24,1,8,1,4,4,31,1,4,2,2,2,2,2,3,1,1,3,2,2,1,1,1,1,2,1,3,31,1,1,14,2,24,3,32,4773,1,2,3,2,4,1,2,3,7,13,10,30,4
1,32,4774,1,2,3,9,1,6,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,1,2,54,1,2,2,1,2,2,2,2,2,2,2,47,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,2,1,2,32,4774,1,2,2,2,1,2,1,3,2,2,1,2,12,1,1,1,1,1,3,2,3,13,2,3,3,2,2,2,1,18,2,16,3,3,3,16,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,3,2,2,2,2,24,1,1,11,1,14,3,32,4774,1,2,5,1,5,0,2,1,2,7,10,30,4
1,32,4775,1,2,2,8,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,5,2,1,2,2,2,2,2,2,5,5,2,43,1,2,2,1,2,2,2,2,2,2,2,33,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,32,4775,1,2,3,1,1,1,1,4,2,2,3,2,12,0,1,1,1,1,4,3,1,4,1,3,1,2,1,2,3,39,2,16,3,3,1,9,4,4,4,2,4,2,2,2,3,3,3,3,2,1,1,2,2,4,1,3,34,1,3,34,4,44,3,32,4775,1,2,3,1,4,1,2,4,7,8,7,56,4
1,32,4776,1,2,4,8,1,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,5,4,2,14,1,2,2,2,2,2,2,1,2,2,2,22,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,32,4776,1,2,1,4,1,1,3,11,2,2,1,3,12,3,1,1,1,1,4,1,1,1,1,1,1,2,1,2,2,27,1,3,3,1,1,6,3,3,2,1,2,1,4,2,3,1,3,3,2,1,1,4,4,3,3,3,34,1,3,34,4,44,3,32,4776,1,2,4,2,3,1,3,8,7,7,0,35,4
1,32,4777,1,2,7,8,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,1,5,2,2,2,2,1,2,2,4,2,2,23,1,2,1,1,2,2,2,2,2,2,2,23,5,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,5,1,2,2,32,4777,1,2,2,2,2,2,2,1,3,2,2,2,12,2,2,1,1,1,1,1,1,2,1,1,1,2,1,3,3,36,1,6,1,1,1,0,1,1,2,1,2,2,1,1,3,3,3,3,1,1,1,1,1,3,1,1,13,1,1,13,1,13,3,32,4777,1,2,2,4,1,3,3,4,1,12,10,35,4
1,32,4778,1,2,4,8,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,4,4,2,34,1,2,2,2,2,2,2,2,2,2,1,34,5,1,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,2,2,2,32,4778,1,2,2,2,2,1,1,4,3,3,3,1,12,3,2,1,1,1,5,1,1,1,1,1,1,2,1,2,2,27,5,32,3,1,1,9,1,3,2,1,2,1,2,2,3,1,3,2,1,1,2,2,2,2,1,1,14,1,1,14,1,14,3,32,4778,1,2,4,1,4,2,3,5,1,12,10,30,4
1,32,4779,1,2,6,8,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,4,1,1,0,1,2,2,1,2,2,2,2,2,2,2,31,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,6,2,2,2,32,4779,1,2,2,1,3,1,2,1,3,2,3,1,9,5,3,2,4,4,3,3,1,1,2,1,1,2,1,1,1,14,3,21,2,1,1,8,3,1,2,2,1,2,2,3,1,1,2,2,2,1,3,2,2,2,1,1,0,1,1,14,2,23,3,32,4779,1,2,2,1,4,1,1,1,2,12,7,56,4
1,32,4780,1,2,3,8,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,2,2,2,2,1,4,4,3,0,4,2,2,2,2,2,2,2,2,1,2,23,4,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,3,2,32,4780,1,2,3,4,2,2,3,4,3,3,2,3,6,5,2,1,1,1,2,2,3,11,2,3,3,1,3,1,1,18,3,21,1,2,2,22,1,2,1,2,2,5,3,3,1,1,2,2,2,3,2,3,2,3,2,2,24,1,3,34,4,44,3,32,4780,1,2,0,0,8,0,1,1,7,12,7,53,4
1,32,4781,1,2,3,8,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,4,3,2,86,5,2,1,1,2,2,2,2,2,2,2,23,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,32,4781,1,2,2,1,2,1,2,1,3,2,2,1,6,4,1,1,1,1,3,1,1,3,2,4,1,2,3,2,1,12,4,31,4,1,4,31,1,4,4,2,2,5,3,3,1,1,2,2,5,2,4,4,1,4,1,1,11,1,3,34,4,44,3,32,4781,1,2,3,2,4,1,1,1,7,12,7,56,4
1,32,4782,1,2,3,8,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,3,1,1,0,1,2,2,1,2,2,2,2,2,2,2,23,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,32,4782,1,2,2,2,2,1,1,3,3,2,2,1,8,4,3,2,3,3,4,1,1,5,2,3,2,2,1,2,1,18,2,16,2,3,3,16,1,3,1,2,2,2,3,2,3,1,4,4,2,2,1,2,2,3,3,2,22,1,3,34,1,14,3,32,4782,1,2,5,1,5,1,1,8,8,12,7,53,4
1,32,4783,1,2,6,8,1,8,2,2,2,2,2,1,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,1,3,1,2,21,1,2,2,2,2,2,2,2,2,2,1,21,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,2,32,4783,1,2,2,1,2,1,1,1,3,2,3,3,12,6,1,1,1,1,1,1,1,2,1,3,1,2,2,2,3,39,1,4,1,1,1,4,1,1,1,2,1,1,2,1,3,3,3,3,1,1,1,4,4,3,1,3,34,1,3,34,3,36,3,32,4783,1,2,5,5,2,3,2,4,7,12,7,53,4
1,32,4784,1,2,7,8,1,6,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,1,2,1,2,14,4,1,2,2,2,2,2,2,2,2,2,23,5,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,6,2,2,2,32,4784,1,2,2,1,2,1,2,2,3,2,3,2,12,6,2,1,1,1,4,3,2,7,1,4,3,2,3,2,3,31,2,14,4,3,1,8,3,3,1,2,2,2,3,1,4,1,5,2,2,2,3,3,2,2,1,1,11,1,3,31,3,36,3,32,4784,1,2,3,2,4,1,0,5,8,12,10,35,4
1,32,4785,1,2,6,8,1,7,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,4,2,0,1,2,2,2,2,2,2,2,2,2,1,21,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,2,32,4785,1,2,2,2,3,1,2,3,3,3,2,3,12,4,3,2,4,3,2,2,1,1,1,3,1,2,1,2,3,39,2,16,3,4,3,16,3,3,2,1,3,2,2,2,1,1,1,2,2,1,3,2,2,3,1,2,21,1,4,11,4,44,3,32,4785,1,2,2,1,5,1,2,5,8,12,10,30,4
1,32,4786,1,2,2,8,1,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,1,2,2,2,4,2,2,93,3,1,2,2,1,2,2,2,2,2,2,93,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2,32,4786,1,2,2,1,1,1,2,4,3,2,2,1,12,3,1,1,1,1,2,1,1,5,1,1,1,2,1,3,3,37,1,1,2,1,1,8,1,1,2,1,3,1,3,1,1,1,2,2,1,1,2,2,1,2,1,3,34,1,3,34,3,36,3,32,4786,1,2,3,4,2,3,2,1,7,12,10,30,4
1,32,4787,1,2,3,8,1,6,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,2,2,2,2,2,1,4,2,2,22,1,2,1,2,2,2,2,2,2,2,2,22,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,2,1,2,32,4787,1,2,2,1,2,1,1,1,3,2,2,1,8,2,3,2,3,2,2,1,2,7,1,3,2,1,1,2,3,37,2,11,2,2,1,3,3,2,2,1,2,2,2,1,1,1,3,1,1,1,1,2,2,3,1,2,22,1,3,31,4,41,3,32,4787,1,2,5,3,4,3,3,6,8,12,10,35,4
