CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.24F.,Q.24G.,Q.24H.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.36C.,Q.36D.,Q.36E.,Q.36F.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41A.,Q.41B.,Q.42.,Q.44A.,Q.44B.,Q.44C.,Q.44D.,V.45.,V.46.,V.47.,V.48.
1,219,402,3,3,6,2,8,1,6,3,4,2,5,1,1,3,2,2,3,3,5,2,1,2,5,4,3,2,1,1,2,1,2,2,2,5,10,4,4,3,3,3,2,1,4,1,1,1,2,1,1,4,3,2,4,2,2,2,2,1,1,2,3,3,6,708
1,219,403,3,2,5,2,8,2,1,3,4,2,4,2,3,6,3,1,3,4,7,2,1,2,5,3,3,1,1,1,2,1,2,1,2,2,9,1,3,2,4,3,2,1,3,1,1,1,2,2,2,4,3,4,3,2,4,2,2,1,2,2,3,3,6,702
1,219,404,3,1,4,1,7,1,6,2,4,1,2,2,4,6,3,1,3,3,5,2,1,1,3,3,2,3,1,1,2,1,2,1,2,2,4,4,2,3,4,3,2,1,1,1,2,2,1,2,2,4,3,4,4,2,2,1,2,3,1,1,3,5,6,412
1,219,405,3,2,5,1,8,2,1,2,4,2,1,1,1,3,1,1,3,3,7,1,3,2,5,5,4,1,1,1,1,1,1,1,1,5,4,6,5,5,3,3,2,2,2,1,1,1,1,1,2,5,3,3,3,1,3,1,2,1,1,1,3,5,6,2
1,219,406,3,2,4,1,8,2,6,4,4,1,2,1,3,4,2,1,3,2,3,1,2,2,3,4,3,1,1,3,3,1,3,1,2,5,4,1,4,3,3,2,2,2,2,2,1,1,1,1,1,2,2,3,3,2,4,2,2,1,1,1,3,5,6,402
1,219,407,3,3,5,3,8,1,6,3,4,1,4,1,3,4,3,1,3,3,5,2,1,1,4,4,3,1,1,1,2,1,2,1,2,2,8,4,4,3,3,3,2,1,1,1,2,2,1,2,2,4,3,2,4,2,1,1,2,2,1,2,3,3,6,720
1,219,408,3,2,4,2,7,1,6,2,4,1,3,3,3,4,2,1,2,2,3,2,1,2,5,2,3,1,3,1,3,1,3,1,2,2,6,2,2,3,3,3,1,1,2,1,2,1,1,1,1,2,3,2,4,2,4,2,2,2,3,2,3,3,6,710
1,219,409,3,2,5,1,8,1,6,4,4,1,2,3,3,6,2,1,1,3,3,1,2,1,4,2,2,1,1,1,3,1,2,1,2,2,6,5,6,2,3,3,2,1,1,1,2,2,1,2,2,1,3,3,4,2,2,2,3,4,7,4,3,5,6,416
1,219,410,3,2,5,2,7,2,1,4,4,1,3,2,3,3,2,1,3,2,3,1,1,2,5,5,4,1,2,1,2,1,2,1,2,5,7,1,3,3,5,2,2,1,2,1,2,2,1,2,2,5,3,2,4,4,1,2,2,1,2,2,3,3,6,716
1,219,411,3,4,6,2,8,2,2,6,4,1,5,1,4,6,2,1,2,5,9,2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,12,3,1,2,3,2,1,1,1,1,2,2,1,2,1,5,4,3,4,1,2,1,1,2,3,3,3,5,6,406
1,219,412,3,2,4,2,7,1,6,2,4,1,3,3,3,5,1,1,2,3,5,2,2,1,4,3,3,1,1,1,2,1,2,1,2,2,5,6,3,4,5,3,3,2,4,1,1,1,1,1,1,5,3,2,3,2,2,3,1,2,3,1,3,3,6,706
1,219,413,3,2,7,1,6,2,6,4,4,2,5,3,3,5,3,2,2,2,3,1,2,2,3,2,3,1,3,1,3,3,3,1,3,4,9,1,4,4,3,3,2,2,1,1,2,2,2,1,2,5,3,2,4,1,2,2,3,4,7,4,3,5,9,56
1,219,414,3,2,5,1,8,2,6,6,4,1,2,4,3,4,2,1,2,2,3,1,2,2,4,1,1,1,1,1,1,1,2,1,1,1,5,2,1,3,3,3,1,1,5,1,2,1,1,2,2,4,3,2,4,4,2,1,1,1,5,3,3,5,6,404
1,219,415,3,2,5,3,7,2,6,2,4,1,2,3,3,5,1,1,2,2,5,1,2,1,5,1,3,1,1,1,3,1,3,1,3,2,6,4,2,2,4,2,2,1,1,1,2,2,1,2,2,4,2,2,3,3,2,2,2,3,3,1,3,3,6,714
1,219,416,3,1,4,2,7,2,1,3,4,1,4,2,4,5,3,2,3,4,5,2,2,2,5,4,4,3,1,3,3,1,2,3,3,5,9,4,4,1,5,2,3,2,1,1,2,0,2,1,1,4,1,5,1,4,2,3,2,1,1,1,3,3,6,704
1,219,417,3,5,4,1,5,2,6,6,4,0,2,1,3,5,1,1,3,3,2,2,1,1,4,2,2,1,1,1,1,1,3,1,3,2,4,5,2,2,4,3,2,1,1,1,2,1,1,1,1,4,2,3,5,2,4,2,2,2,1,1,3,5,6,414
1,219,418,3,3,7,2,7,2,6,6,8,2,4,4,4,5,2,1,3,3,4,2,1,1,4,4,2,1,1,1,2,1,2,1,2,2,8,2,3,3,4,3,2,2,3,1,2,1,2,1,2,4,2,2,4,2,3,1,1,1,5,3,3,5,3,401
1,219,419,3,2,6,1,5,1,6,4,8,1,2,1,4,4,2,2,1,2,3,1,2,1,5,3,2,1,3,1,1,1,3,1,3,3,6,3,4,5,4,3,2,1,1,1,2,2,2,2,2,1,3,4,3,1,4,2,2,2,1,1,3,5,3,1
1,219,420,3,3,6,2,8,2,2,3,8,1,4,1,3,5,3,1,3,2,7,1,2,1,5,4,3,3,2,1,1,2,2,1,2,3,9,1,4,3,4,3,2,1,2,2,1,1,1,1,2,2,4,4,2,1,2,2,2,1,1,1,3,5,3,3
1,219,421,3,4,5,1,8,2,3,6,6,2,6,1,4,5,4,1,3,3,5,1,2,0,5,4,1,1,2,1,1,2,2,1,2,4,13,1,5,2,5,3,1,2,1,1,1,1,1,1,2,5,3,2,3,2,4,2,2,1,1,1,3,5,8,23
1,219,422,3,3,6,2,8,2,1,4,6,2,6,1,3,6,3,1,2,5,5,2,3,2,5,5,4,3,3,3,3,3,3,3,3,5,10,3,5,2,5,3,2,2,3,1,1,1,2,2,2,5,3,3,3,1,4,1,2,1,1,2,3,5,8,323
1,219,423,3,3,3,2,8,2,2,3,6,2,1,3,3,5,1,1,2,2,5,1,1,2,5,2,3,3,1,1,1,1,3,1,3,5,5,5,2,3,4,2,2,1,5,1,1,2,2,1,1,4,2,3,3,1,2,4,2,1,3,1,3,5,8,713
1,219,424,3,3,4,2,8,2,1,5,6,2,4,2,2,3,1,2,2,3,5,1,2,2,5,4,3,3,2,1,2,1,1,1,3,5,9,6,4,3,4,3,3,2,2,1,1,1,2,1,1,4,2,4,3,4,2,3,2,3,2,1,3,5,8,723
1,219,425,3,3,2,1,8,2,6,3,6,2,1,3,4,3,1,2,3,2,5,1,1,2,5,2,3,2,1,1,2,1,2,1,2,2,2,2,2,2,3,3,1,1,1,1,2,2,1,2,2,5,3,2,3,2,2,2,2,3,3,2,3,5,8,43
1,219,426,3,2,4,2,8,1,6,4,8,1,2,3,3,5,1,3,2,4,5,2,1,2,5,2,3,3,1,1,3,3,3,1,3,5,4,3,2,5,3,3,2,5,2,1,2,1,1,2,2,3,3,2,4,4,4,2,2,1,3,2,3,5,3,413
1,219,427,3,3,3,1,8,2,1,4,6,1,2,2,4,6,1,1,1,2,3,1,2,2,5,5,4,2,2,1,1,2,2,1,1,5,4,1,4,4,5,3,1,2,1,1,2,1,1,2,2,4,3,2,4,4,3,1,2,1,2,1,3,5,8,313
1,219,428,3,4,5,1,8,2,4,6,6,0,2,1,3,3,1,1,3,1,5,1,2,2,5,5,4,3,3,3,1,1,3,2,3,5,9,1,5,4,5,3,2,1,2,1,1,1,1,2,2,2,3,3,3,2,2,3,2,2,1,1,3,5,8,303
1,219,429,3,3,6,2,8,1,6,4,6,1,6,1,2,4,1,1,3,5,7,2,1,1,3,4,3,1,1,1,2,1,2,1,2,2,9,2,2,3,3,3,2,1,2,1,1,1,2,1,1,4,3,2,4,3,1,2,2,1,2,2,3,5,8,13
1,219,430,3,3,5,2,8,2,6,4,6,2,5,3,3,4,3,1,3,2,3,1,1,2,1,5,4,3,1,1,1,3,1,1,2,3,8,4,5,1,5,3,2,2,4,1,2,1,2,2,2,4,3,3,3,1,3,4,1,1,3,2,3,5,8,718
1,219,431,3,3,6,2,8,2,1,3,5,2,3,4,3,6,2,1,3,4,5,1,1,2,5,2,3,1,1,1,1,1,3,1,3,5,8,1,4,2,4,2,1,1,1,1,2,2,1,1,2,4,2,2,5,2,2,1,1,2,5,3,3,5,9,418
1,219,432,3,3,4,2,8,2,2,6,6,1,3,1,2,2,2,1,3,3,5,2,3,1,4,4,3,1,3,3,2,1,3,1,3,2,9,2,2,4,3,3,2,1,2,1,2,2,1,2,2,5,3,1,6,1,1,2,2,1,1,2,3,5,8,708
1,219,433,3,4,5,2,8,2,2,5,6,0,2,3,4,6,1,1,3,5,7,2,2,1,4,4,3,1,1,1,1,1,1,1,2,5,9,1,3,3,4,1,2,2,4,1,1,1,2,1,1,5,1,4,1,1,3,2,2,3,3,1,3,5,8,728
1,219,434,3,2,5,3,7,2,6,2,1,3,1,2,4,5,3,2,3,3,5,1,2,2,5,5,4,3,1,1,3,1,3,1,2,5,6,5,4,3,5,2,1,4,1,1,2,2,1,2,2,2,2,1,5,2,2,2,2,1,2,2,3,1,0,401
1,219,435,3,2,4,3,7,2,1,2,1,3,3,2,2,4,1,1,3,4,5,2,1,1,5,2,4,0,0,0,4,0,0,0,0,5,6,1,6,3,3,3,3,2,1,1,2,1,2,2,2,5,2,4,4,1,2,2,1,3,6,2,3,1,3,641
1,219,436,3,1,4,3,6,1,6,3,1,3,1,3,3,6,1,1,3,4,5,2,2,1,3,3,2,1,1,1,1,1,2,1,2,1,5,2,1,2,3,2,1,2,2,1,2,1,2,1,1,1,3,3,3,2,2,2,1,1,3,3,3,1,3,601
1,219,437,3,5,4,3,6,1,6,2,1,3,1,4,3,5,3,1,2,3,3,2,1,1,4,4,3,1,2,1,1,1,1,1,2,5,14,7,2,2,3,1,2,1,1,1,1,2,1,1,2,1,3,2,3,4,1,2,1,1,5,2,3,1,3,651
1,219,438,3,2,4,3,6,1,6,2,1,3,3,2,2,3,2,1,2,2,3,1,2,1,4,4,3,1,1,1,1,1,2,1,2,2,14,2,4,4,3,3,2,2,1,1,1,1,2,2,2,4,4,4,5,2,3,2,1,2,2,2,3,1,3,621
1,219,439,3,2,4,3,7,1,6,2,1,3,3,3,3,6,2,1,2,4,7,2,1,1,4,3,3,3,1,1,1,1,1,1,1,5,7,5,3,3,4,2,1,1,2,1,1,2,3,1,0,4,2,2,4,1,4,3,2,1,3,1,3,1,3,721
1,219,440,3,2,4,3,6,1,6,5,1,3,3,3,2,3,2,1,2,2,2,2,1,1,5,4,3,1,1,1,2,0,1,1,3,5,5,7,2,3,3,4,5,5,1,1,1,1,1,1,1,5,1,4,6,4,4,4,1,1,5,3,3,1,3,731
1,219,441,3,2,5,3,7,1,6,2,1,3,2,4,4,7,1,1,2,5,10,2,1,1,3,3,2,3,1,1,1,1,1,1,3,1,6,2,3,1,1,3,2,1,5,1,2,2,1,1,1,4,3,3,3,5,4,3,1,1,5,3,3,1,0,403
1,219,442,3,3,5,3,7,2,1,3,1,3,4,1,2,3,1,1,3,3,3,1,1,2,5,2,3,3,3,3,1,1,3,1,3,5,11,1,6,2,3,3,1,2,1,1,2,1,1,2,2,5,3,2,5,3,2,2,2,1,1,1,3,1,0,503
1,219,443,3,2,5,3,7,1,6,2,1,3,4,1,1,2,1,1,2,4,5,1,3,2,5,5,4,3,1,3,1,1,3,3,3,5,9,1,5,0,0,3,1,1,1,1,2,2,1,2,2,5,3,3,3,1,4,3,2,1,1,1,3,1,3,703
1,219,444,3,1,4,3,7,1,6,2,1,3,2,2,2,2,2,3,3,3,4,2,2,2,5,4,2,2,1,1,1,2,1,1,2,3,9,4,4,2,3,4,2,2,2,1,1,1,2,2,1,5,2,2,5,3,3,2,2,1,2,2,3,1,3,633
1,219,445,3,2,5,3,7,1,6,2,1,3,1,3,3,6,2,1,3,2,5,2,1,2,5,3,3,1,1,1,3,1,3,1,3,2,5,1,2,2,3,2,2,2,3,1,1,1,2,2,2,4,2,4,1,1,4,3,1,1,3,2,3,1,3,603
1,219,446,3,2,5,3,7,1,6,2,1,3,3,2,4,4,2,1,3,4,5,2,2,2,5,4,3,1,1,1,3,3,2,1,3,5,14,5,6,4,3,4,2,3,2,1,2,2,1,1,1,5,4,3,3,2,4,1,2,3,2,2,3,1,3,713
1,219,447,3,3,5,3,7,1,6,2,15,1,3,3,3,5,1,1,3,3,4,1,1,2,5,5,4,3,1,1,3,3,3,3,3,5,6,6,5,5,5,4,4,4,4,1,1,2,2,1,1,1,1,3,3,1,2,1,1,3,3,2,3,3,5,702
1,219,448,3,2,5,1,8,2,6,6,14,1,4,3,3,4,2,2,2,3,3,1,1,2,5,4,3,1,3,3,3,1,3,3,3,5,6,2,2,2,4,3,2,2,2,1,2,1,1,2,2,5,3,2,4,1,3,1,1,1,3,2,3,3,4,12
1,219,449,3,2,5,3,6,1,6,3,14,2,3,1,3,4,1,3,2,4,4,1,1,1,4,2,2,1,2,1,1,1,2,1,2,1,7,1,1,4,3,3,2,1,1,1,2,2,1,2,2,4,3,2,4,2,1,1,2,1,2,2,3,3,4,622
1,219,450,3,2,7,1,7,1,6,3,15,1,1,3,3,3,2,1,2,1,2,1,1,2,5,5,3,1,1,3,3,1,3,1,3,5,7,2,2,2,0,3,1,1,1,1,2,2,1,2,2,5,3,2,4,2,2,2,1,1,3,2,3,3,5,2
1,219,451,3,3,5,3,7,2,6,4,14,1,4,1,4,3,1,1,2,1,3,1,2,1,4,4,1,1,1,1,1,1,3,1,2,4,7,2,5,1,5,3,1,2,4,1,1,1,2,2,2,1,4,5,2,1,3,1,2,1,1,1,3,3,4,402
1,219,452,3,2,4,1,7,2,1,5,13,1,1,3,4,6,1,1,3,3,4,2,1,2,5,3,4,1,3,1,1,3,2,1,1,5,5,2,2,2,4,2,1,1,1,2,2,2,1,1,2,5,2,2,4,2,1,2,2,2,3,3,3,3,2,12
1,219,453,3,2,4,1,8,2,2,5,12,2,2,1,2,3,1,1,3,3,4,2,3,1,5,5,3,3,1,1,3,1,2,1,1,5,7,3,4,4,4,3,2,2,2,1,2,1,1,2,2,5,3,3,3,2,2,2,2,1,1,1,3,3,1,8
1,219,454,3,2,5,2,7,2,6,3,12,1,5,1,2,3,2,2,2,4,5,2,1,1,5,4,3,1,1,2,3,1,3,1,3,2,10,4,4,2,4,3,2,2,4,2,1,1,1,1,1,4,1,4,1,3,3,4,2,1,2,2,3,3,1,758
1,219,455,3,2,4,1,7,2,6,3,12,1,3,3,4,6,2,3,3,4,4,2,1,2,5,4,3,1,1,1,1,3,2,1,2,5,6,2,2,3,0,1,2,1,5,1,1,2,1,1,1,5,1,2,6,2,1,1,2,2,2,2,3,3,1,1
1,219,456,3,3,5,1,8,2,6,4,12,2,4,1,3,5,1,2,2,3,4,1,1,2,5,5,4,1,2,2,1,3,1,1,2,5,6,6,5,3,0,4,2,2,4,1,1,1,2,2,1,2,3,3,3,2,3,2,2,2,3,1,3,3,1,21
1,219,457,3,2,6,1,6,2,2,2,12,1,2,1,3,3,3,1,3,2,3,1,2,1,5,5,3,1,1,1,1,1,2,1,2,1,9,1,4,2,5,3,1,2,1,1,2,2,1,2,2,2,3,3,4,1,2,3,2,1,1,1,3,3,1,11
1,219,458,3,2,6,2,6,1,6,4,12,2,3,1,3,4,3,1,3,4,5,2,2,2,5,4,4,3,1,1,3,1,2,1,2,3,10,6,4,2,4,2,2,2,1,1,1,1,1,1,1,2,2,1,5,2,3,4,2,1,1,1,3,3,1,793
1,219,459,3,2,5,1,6,2,6,2,12,2,4,2,4,4,1,1,1,2,3,1,1,2,4,3,3,1,1,1,2,3,2,1,2,5,5,2,2,3,5,3,2,1,2,1,2,2,1,1,1,4,1,4,1,1,4,2,2,3,2,2,3,3,1,25
1,219,460,3,2,5,2,7,1,6,3,12,1,4,2,3,3,2,1,2,1,3,1,1,2,5,4,4,3,1,2,3,1,3,3,3,5,8,2,4,1,0,3,2,5,5,1,1,1,2,2,2,5,2,2,3,1,2,3,2,2,2,2,3,3,1,7
1,219,461,3,3,7,1,4,1,6,3,12,0,3,4,4,8,4,1,3,5,5,2,1,2,5,5,4,1,1,1,2,2,1,1,2,5,8,1,1,2,3,3,1,1,4,2,1,1,2,1,1,3,3,2,4,2,4,4,1,1,5,3,3,3,1,27
1,219,462,3,4,6,1,6,2,6,3,12,2,4,4,4,7,4,1,3,4,9,2,1,1,3,1,2,1,1,1,2,1,2,1,2,1,9,6,1,3,3,3,3,1,1,1,2,2,1,2,2,4,3,3,6,4,1,1,1,1,5,3,3,3,1,17
1,219,463,3,5,7,2,4,2,6,3,12,1,3,2,1,4,3,3,3,5,6,2,1,1,1,5,3,1,3,3,2,1,3,1,3,4,8,4,5,3,3,1,4,4,1,1,2,1,1,2,2,5,1,2,4,2,2,1,2,2,2,2,3,3,1,727
1,219,464,3,3,6,2,6,1,6,3,12,2,3,4,2,4,2,1,2,3,4,1,1,1,4,2,2,1,1,1,1,1,3,1,3,2,9,4,2,3,3,2,2,1,1,1,2,2,1,2,2,4,1,2,4,3,1,2,1,2,5,3,3,3,1,719
1,219,465,3,4,6,1,7,2,6,4,12,2,4,4,4,6,1,2,3,4,5,1,1,1,3,1,1,1,2,1,3,1,2,1,1,1,9,3,1,3,3,3,1,5,2,1,1,1,1,2,2,4,3,3,3,3,4,2,1,1,5,3,3,3,1,18
1,219,466,3,2,6,2,7,1,6,3,12,2,5,1,3,4,2,1,1,3,3,1,1,2,5,5,3,1,1,3,2,1,1,2,2,5,10,1,5,2,5,3,1,2,4,1,1,1,2,1,1,1,3,1,4,2,3,2,2,1,1,1,3,3,1,782
1,219,467,3,2,4,1,8,1,6,3,12,2,5,1,4,5,3,1,2,2,3,1,3,1,4,3,3,1,2,1,1,1,2,2,2,3,6,4,3,5,3,3,3,1,1,1,2,2,1,2,2,5,3,3,5,1,4,2,1,3,1,1,3,5,9,36
1,219,468,3,2,4,1,6,2,6,4,12,1,3,4,4,6,1,3,3,3,4,2,1,2,5,3,3,1,1,1,1,1,2,1,2,2,6,2,3,3,4,3,1,1,1,1,2,2,1,1,1,4,3,2,5,2,2,1,1,1,4,3,3,3,1,6
1,219,469,3,2,4,1,7,1,6,3,12,1,3,3,3,5,3,1,3,3,4,2,1,1,5,5,2,1,1,1,3,1,1,1,1,1,5,5,6,4,4,3,2,1,1,1,2,1,1,1,2,5,3,1,5,2,2,2,1,1,3,1,3,3,1,16
1,219,470,3,2,6,2,7,2,1,3,12,1,5,1,1,2,2,1,2,3,5,2,2,2,5,4,0,3,1,1,1,1,3,1,3,1,10,2,4,4,3,3,1,2,1,1,1,2,1,1,1,3,3,4,3,2,4,3,2,1,1,1,3,3,1,26
1,219,471,3,2,6,1,6,2,1,3,12,1,3,2,2,4,2,2,2,2,3,1,1,1,4,2,3,1,1,1,1,2,2,1,2,3,8,1,2,4,3,3,2,2,1,1,2,2,1,2,2,4,3,3,4,2,3,2,2,1,1,1,3,3,1,14
1,219,472,3,2,6,1,6,2,1,3,12,1,3,1,3,8,4,0,0,0,0,1,1,2,5,5,4,1,1,1,1,3,3,1,2,0,8,1,4,2,2,2,2,3,2,1,1,1,2,2,2,5,2,4,5,3,4,3,2,1,1,2,3,3,1,12
1,219,473,3,3,5,2,8,2,6,3,12,1,6,3,4,5,2,1,3,3,3,2,2,2,5,5,4,1,1,1,1,1,1,1,1,5,14,2,4,2,5,2,2,1,3,1,1,1,2,2,1,5,2,1,6,2,2,2,3,4,7,4,3,3,1,2
1,219,474,3,3,5,3,8,1,6,3,1,3,5,3,2,4,2,1,3,4,5,2,1,1,4,3,4,2,1,1,2,1,2,1,2,5,8,2,3,3,3,2,2,2,4,2,1,1,2,1,1,4,1,5,2,1,2,1,1,2,3,2,3,1,3,628
1,219,475,3,3,5,3,7,1,6,2,1,3,4,1,2,3,2,1,3,3,3,1,1,1,4,2,3,1,1,2,2,3,2,1,3,2,7,1,2,2,3,3,2,2,3,2,1,1,2,2,2,5,2,2,3,2,2,2,1,2,6,2,3,1,3,618
1,219,476,3,2,4,3,6,1,6,2,1,3,4,2,2,4,2,1,3,3,5,2,1,1,5,5,4,3,1,1,1,2,2,1,2,5,7,1,5,3,3,1,2,2,1,1,1,1,1,2,2,5,1,5,1,1,2,1,1,1,2,2,3,1,3,648
1,219,477,3,2,6,3,7,1,6,3,14,1,5,1,3,4,3,2,2,3,4,1,3,2,5,5,4,1,1,1,1,2,1,1,2,5,10,1,4,2,4,3,2,2,4,1,1,1,1,1,2,2,2,2,3,3,2,2,2,1,1,1,3,3,4,22
1,219,478,3,2,6,3,6,1,6,3,15,1,5,1,1,2,2,1,1,5,5,1,2,2,5,4,3,0,1,2,2,1,2,3,2,3,11,4,4,3,4,2,3,2,3,1,1,1,2,1,2,4,2,2,4,1,2,2,2,2,1,1,3,3,5,712
1,219,479,3,2,6,1,8,1,6,4,14,1,5,1,3,3,2,2,1,2,3,1,2,2,5,4,4,3,3,3,1,1,3,1,3,3,9,5,4,3,3,2,3,3,2,1,1,1,2,2,2,2,1,4,2,1,3,3,2,1,1,1,3,3,4,2
1,219,480,3,2,6,3,8,2,1,3,14,1,3,2,4,6,1,1,3,4,7,2,1,2,4,3,2,1,1,1,1,1,3,1,2,3,9,1,3,2,4,3,1,2,1,1,2,1,1,2,2,4,3,3,4,4,3,2,2,1,2,2,3,3,4,602
1,219,481,3,2,4,3,7,1,6,2,13,1,2,3,4,6,2,1,3,5,7,1,1,1,3,3,2,3,1,1,1,1,2,1,3,2,4,2,2,2,3,3,2,1,2,1,2,2,2,2,2,5,3,3,6,1,2,2,1,1,3,2,3,3,2,712
1,219,482,3,2,6,3,7,1,6,3,15,1,4,2,3,4,1,1,3,3,4,2,1,1,5,4,3,1,1,1,1,1,1,1,2,3,8,2,2,3,3,2,2,2,4,1,1,1,2,1,1,2,1,4,3,1,2,2,2,1,1,1,3,3,5,720
1,219,483,3,2,5,3,8,1,6,3,14,1,4,3,2,5,2,1,3,4,5,2,1,2,5,5,3,1,1,3,1,1,1,1,3,5,6,4,3,2,4,3,1,2,1,1,2,1,2,1,1,4,3,5,2,1,3,1,1,3,2,2,3,3,4,10
1,219,484,3,2,5,1,6,1,6,3,13,1,3,2,3,4,2,3,1,3,4,1,1,2,5,5,2,1,2,1,1,1,2,2,2,5,7,1,5,2,5,1,4,1,1,1,2,1,1,2,0,1,2,2,4,1,3,2,1,3,2,1,3,3,2,10
1,219,485,3,2,5,3,6,1,6,3,15,1,3,1,3,6,2,2,3,3,4,1,1,1,4,3,3,1,1,1,1,1,2,1,2,2,7,6,3,1,3,2,2,2,2,2,2,1,2,2,2,0,1,3,3,2,3,2,2,1,1,1,3,3,5,710
1,219,486,3,2,6,3,6,1,6,4,14,2,3,1,4,4,1,2,3,3,5,1,2,1,5,5,1,1,1,1,1,1,3,1,3,5,7,4,5,2,5,4,2,2,4,1,1,1,2,1,2,1,3,1,1,1,4,1,2,1,1,1,3,3,4,610
1,219,487,3,2,4,1,8,2,1,2,14,2,4,3,4,6,3,1,1,3,5,1,2,2,5,5,3,1,3,1,1,2,1,1,2,3,5,1,5,5,5,3,2,2,2,1,1,1,2,2,1,5,3,4,2,1,3,1,2,1,1,1,3,3,4,20
1,219,488,3,3,5,3,8,2,2,4,14,1,4,1,2,4,1,3,3,5,5,2,2,2,4,4,3,1,3,1,1,1,2,1,2,5,10,1,4,2,5,3,1,2,4,1,1,1,2,2,2,2,2,4,2,2,2,1,2,2,6,2,3,3,4,620
1,219,489,3,3,6,3,8,1,6,4,13,1,5,2,2,3,3,1,2,4,5,2,2,1,5,4,3,2,1,2,2,1,1,3,3,5,10,4,4,4,5,2,2,2,3,1,1,1,2,1,1,5,2,4,2,2,3,3,2,1,1,2,3,3,2,730
1,219,490,3,2,5,3,8,2,6,3,13,1,5,1,2,3,1,2,2,3,4,1,2,2,1,4,3,3,3,3,2,1,2,1,2,5,10,1,4,2,5,2,2,2,4,1,1,1,2,1,1,5,1,5,2,1,3,2,2,1,1,1,3,3,2,740
1,219,491,3,2,5,3,6,1,6,4,13,1,5,2,3,5,2,1,3,4,5,1,2,1,3,2,3,1,1,1,3,1,2,1,2,2,8,4,5,4,4,5,6,6,6,3,3,0,3,0,0,0,0,0,0,0,0,5,3,4,7,4,3,3,2,716
1,219,492,3,4,6,1,8,2,2,5,13,2,1,3,3,4,2,1,2,3,5,1,1,1,5,4,2,3,1,1,2,1,3,1,2,2,8,1,2,2,4,3,1,2,3,2,1,2,1,2,2,4,2,3,3,1,2,1,1,2,3,1,3,3,2,16
1,219,493,3,2,5,2,7,2,6,4,14,1,3,2,2,3,1,1,2,3,3,1,1,1,4,4,2,1,1,2,2,1,1,1,2,2,6,3,4,3,4,5,6,6,6,3,3,0,3,0,0,0,0,0,0,0,0,5,3,4,7,4,3,3,4,616
1,219,494,3,2,6,3,5,1,6,4,15,1,2,1,3,4,3,2,3,4,7,1,2,1,4,2,3,1,2,1,3,1,2,1,3,5,7,6,5,1,3,3,2,5,5,1,1,1,2,1,1,1,3,2,3,1,2,2,2,1,1,1,3,3,5,706
1,219,495,3,2,6,2,6,2,6,3,14,2,5,3,0,8,1,1,2,2,4,1,1,2,5,5,3,1,2,1,3,1,3,1,2,2,10,1,4,3,5,3,6,2,1,1,1,1,2,2,1,5,3,4,4,0,4,2,2,2,6,2,3,3,4,6
1,219,496,3,3,5,3,8,1,6,4,13,2,5,1,3,4,1,1,2,4,7,1,2,2,5,5,4,3,3,3,3,3,3,3,3,5,10,4,5,3,5,1,2,2,3,1,2,1,2,1,1,5,1,2,4,1,2,3,2,1,1,1,3,3,2,726
1,219,497,3,2,6,3,5,1,6,4,13,1,5,1,2,2,2,2,2,4,7,1,2,1,5,5,3,1,2,1,1,2,1,1,3,4,11,1,5,2,5,3,2,2,4,2,1,1,2,2,1,1,3,5,4,1,4,3,2,1,1,1,3,3,2,706
1,219,498,3,2,6,3,7,2,6,3,14,1,5,1,2,2,1,1,3,3,5,2,1,2,4,2,3,1,1,1,3,1,3,1,3,1,9,7,4,0,0,3,1,1,1,1,0,1,1,1,1,1,3,0,4,0,1,1,2,1,1,1,3,3,4,16
1,219,499,3,2,7,3,6,2,2,4,15,1,2,4,3,6,1,1,3,3,5,2,1,1,3,1,1,1,2,1,2,1,2,1,2,1,9,3,1,5,3,3,2,3,3,1,1,1,1,1,1,5,3,2,3,4,1,1,1,1,5,3,3,3,5,716
1,219,500,3,4,6,3,8,2,6,6,14,2,3,3,2,4,1,1,3,5,8,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,9,2,1,4,3,4,2,2,2,2,1,1,1,2,2,4,3,4,2,1,2,1,2,3,3,2,3,3,4,606
1,219,501,3,2,5,3,6,1,6,3,13,1,5,1,3,4,1,1,3,4,6,2,2,2,4,4,4,1,1,1,2,1,2,1,2,4,9,4,4,3,4,3,3,2,5,1,1,1,2,1,1,5,3,4,4,2,4,3,2,1,1,2,3,3,2,736
1,219,502,3,2,4,1,8,2,6,2,13,2,1,3,4,6,1,1,3,4,5,2,1,2,5,5,4,1,3,3,3,1,3,1,2,5,4,2,3,3,5,3,1,1,1,1,2,2,1,2,2,4,3,3,5,1,3,2,1,3,3,2,3,3,2,6
