CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.24A.,Q.24B.,Q.25A.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31A.,Q.31B.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.37.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.44C.,Q.45.,Q.47.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.54.,Q.54..1,Q.1A.,Q.1B.,Q.1C.,Q.1D.,Q.1E.,Q.1F.,Q.1G.,Q.1H.,Q.2A.,Q.2B.,Q.2C.,Q.2D.,Q.3..1,Q.4..1,Q.5..1,Q.5..2,Q.6.,Q.7A.,Q.7B.,Q.7C.,Q.7D.,Q.7E.,Q.9.,V.10.,V.12.,V.13.
1,198,67,2,2,3,3,2,3,3,3,6,24,2,2,3,6,1,2,3,2,3,3,6,6,4,4,1,6,9,1,2,3,2,99,9,9,9,99,9,9,0,0,1,4,9,3,4,4,4,3,1,1,2,2,0,0,5,5,2,1,2,5,2,2,198,67,2,9,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,9,2,9,9,9,9,9,9,9,3,36,3
1,198,68,1,2,3,3,3,4,3,1,7,33,1,1,2,6,2,2,2,2,2,3,1,3,3,4,4,99,1,2,8,4,1,99,9,9,9,99,9,9,0,0,2,4,9,5,17,4,3,2,2,2,3,2,0,0,1,9,2,2,3,7,1,2,198,68,1,3,9,2,1,1,1,2,2,1,2,2,1,1,2,1,2,1,9,2,1,3,2,1,1,1,6,46,3
1,198,69,2,2,4,4,2,4,3,1,5,24,1,1,3,6,1,2,2,2,1,2,1,4,1,2,4,99,1,2,4,2,9,4,3,2,4,11,3,2,0,0,2,4,9,2,2,2,2,4,1,1,3,2,0,0,1,0,2,2,1,5,1,2,198,69,2,9,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,9,1,9,9,9,9,9,9,9,6,48,3
1,198,70,2,2,4,4,4,4,3,1,5,23,2,4,4,4,1,1,2,2,1,1,1,1,4,3,1,2,9,1,2,3,0,99,9,9,9,99,9,9,0,0,2,3,9,3,2,2,4,4,1,1,3,2,0,0,1,6,2,2,2,7,2,2,198,70,2,9,1,2,1,2,2,2,2,1,2,2,1,1,2,2,2,9,2,9,9,9,9,9,9,9,3,46,3
1,198,71,2,2,4,4,3,4,8,1,5,32,2,3,5,4,4,1,2,2,3,3,3,3,3,3,1,5,9,2,2,1,9,8,4,2,2,2,2,1,0,0,2,1,1,1,2,4,8,2,2,2,3,2,0,0,1,5,2,2,1,5,1,2,198,71,2,9,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,9,1,9,9,9,9,9,9,9,1,46,3
1,198,72,2,2,4,4,3,4,3,1,5,33,2,3,1,4,4,1,2,2,1,3,1,1,2,1,1,2,9,2,3,2,9,9,4,2,3,17,3,2,0,0,1,3,9,2,17,4,1,1,2,2,3,2,0,0,1,6,2,3,3,4,2,2,198,72,2,9,1,2,1,1,2,2,1,1,1,1,2,2,2,3,3,9,2,9,9,9,9,9,9,9,2,37,3
1,198,73,2,2,4,4,4,4,3,1,5,31,2,3,7,6,1,3,2,2,2,1,1,2,4,4,4,99,1,2,8,4,1,99,9,9,9,99,9,9,0,0,1,4,9,5,2,4,1,1,2,2,3,2,0,0,1,6,2,1,4,4,3,2,198,73,2,9,3,2,1,1,2,1,2,1,1,2,2,2,1,2,3,9,2,9,9,9,9,9,9,9,6,36,3
1,198,74,2,2,3,3,4,4,3,4,5,23,1,1,7,6,2,1,3,2,1,4,6,6,1,2,4,99,4,2,2,4,2,99,9,9,9,99,9,9,0,0,1,4,9,5,17,17,2,3,1,2,2,2,0,0,1,6,3,1,2,9,1,2,198,74,2,9,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,9,2,9,9,9,9,9,9,9,6,54,2
1,198,75,2,2,3,3,4,4,3,4,5,23,1,1,7,6,2,1,3,2,1,4,6,6,1,2,4,99,4,2,2,4,2,99,9,9,9,99,9,9,0,0,1,4,9,5,17,17,2,3,1,2,2,2,0,0,1,6,3,1,2,9,1,2,198,75,2,9,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,9,2,9,9,9,9,9,9,9,6,54,2
1,198,76,2,2,3,3,4,4,3,4,5,23,1,1,7,6,2,1,3,2,1,4,6,6,1,2,4,99,4,2,2,4,2,99,9,9,9,99,9,9,0,0,1,4,9,5,17,17,2,3,1,2,2,2,0,0,1,6,3,1,2,9,1,2,198,76,2,9,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,9,2,9,9,9,9,9,9,9,6,54,2
1,198,77,2,2,3,3,4,4,3,4,5,23,1,1,7,6,2,1,3,2,1,4,6,6,1,2,4,99,4,2,2,4,2,99,9,9,9,99,9,9,0,0,1,4,9,5,17,17,2,3,1,2,2,2,0,0,1,6,3,1,2,9,1,2,198,77,2,9,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,9,2,9,9,9,9,9,9,9,6,54,2
1,198,78,1,2,3,3,3,3,3,4,7,24,1,1,4,6,3,1,3,2,1,4,6,6,1,4,1,1,9,1,3,2,9,1,1,2,3,2,2,3,0,0,3,4,9,3,2,2,4,3,1,1,3,2,0,0,1,6,3,2,1,5,1,2,198,78,1,1,9,1,1,2,2,2,1,2,2,2,1,1,2,2,3,1,9,1,1,3,3,1,1,3,2,46,3
1,198,79,2,2,4,4,4,4,3,3,5,26,1,1,6,6,1,1,2,0,4,2,1,4,2,4,1,2,9,1,2,2,9,8,4,2,2,2,1,2,0,0,3,1,1,1,2,2,4,4,1,1,3,2,0,0,1,9,3,2,2,7,3,2,198,79,2,9,1,2,2,1,2,2,1,1,2,3,1,1,2,2,2,9,3,9,9,9,9,9,9,9,2,48,3
1,198,80,2,2,4,1,3,3,8,3,7,28,2,4,1,5,2,2,2,2,1,1,2,1,3,2,1,4,9,1,2,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,4,4,2,1,1,2,3,2,0,0,1,5,3,2,2,12,1,2,198,80,2,9,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,9,1,9,9,9,9,9,9,9,3,36,3
1,198,81,1,3,3,5,4,4,3,1,5,29,2,2,2,4,3,1,2,2,1,1,1,1,3,2,1,2,9,2,3,1,9,9,4,2,3,2,2,1,0,0,2,1,1,1,2,2,4,5,1,1,3,2,0,0,1,5,1,2,2,4,1,2,198,81,1,1,9,2,1,2,2,2,2,1,2,2,1,1,1,2,1,3,9,1,1,3,2,1,2,1,1,46,3
1,198,82,2,3,3,4,3,4,3,1,5,28,1,1,7,6,2,1,5,2,1,3,5,1,4,1,3,99,1,2,3,4,2,99,9,9,9,99,9,9,0,0,3,4,9,5,2,2,5,4,1,1,3,2,0,0,1,7,1,2,1,4,3,2,198,82,2,9,1,2,1,2,1,2,1,1,2,2,1,1,1,2,1,9,2,9,9,9,9,9,9,9,6,48,3
1,198,83,1,3,3,4,4,4,3,1,5,23,2,3,7,4,1,1,3,2,1,4,6,6,1,3,1,2,9,2,3,1,9,9,4,2,3,2,3,1,0,0,2,2,1,1,2,2,4,1,2,1,3,2,0,0,1,7,1,1,1,1,1,2,198,83,1,1,9,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,9,1,2,1,1,1,1,1,1,48,3
1,198,84,2,3,3,3,5,4,3,1,5,33,1,1,2,4,1,1,2,2,2,6,1,4,3,2,3,99,5,2,4,4,2,99,9,9,9,99,9,9,0,0,3,3,9,3,2,2,8,3,1,2,3,2,0,0,1,7,1,2,2,5,1,2,198,84,2,9,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,9,2,9,9,9,9,9,9,9,6,46,3
1,198,85,1,3,3,4,2,4,3,2,5,37,2,2,7,5,2,3,2,2,1,1,1,1,4,2,4,99,1,2,7,4,1,99,9,9,9,99,9,9,0,0,3,4,9,5,4,4,2,4,1,1,3,2,0,0,1,8,1,2,4,12,1,2,198,85,1,3,9,2,2,2,2,1,2,1,2,1,1,1,1,1,1,2,9,2,2,3,2,1,1,1,6,37,3
1,198,86,1,3,3,4,6,4,3,1,5,25,2,3,6,4,1,1,1,2,1,2,1,4,3,3,1,0,9,2,3,1,9,3,4,2,3,4,1,1,0,0,1,1,1,1,4,4,3,4,1,2,3,2,0,0,1,1,1,1,4,5,3,2,198,86,1,1,9,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,9,1,1,3,2,1,1,1,1,36,3
1,198,87,1,3,3,4,3,4,3,3,5,35,1,2,9,6,4,3,2,2,2,3,1,3,4,3,1,5,9,3,4,2,9,8,3,1,4,4,1,2,0,0,2,2,2,2,4,4,5,4,1,1,2,2,0,0,1,7,1,2,1,3,1,2,198,87,1,1,9,2,1,1,2,2,2,2,1,3,3,1,1,1,2,1,9,1,1,3,2,1,1,2,2,54,2
1,198,88,1,3,3,3,3,4,3,1,6,27,2,3,4,6,1,1,3,2,1,4,6,6,1,4,1,0,9,2,3,2,9,8,4,2,0,4,1,2,0,0,1,3,9,3,2,2,4,3,1,1,3,2,0,0,1,6,1,2,1,5,1,2,198,88,1,1,9,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,9,1,1,2,2,1,1,1,2,46,3
1,198,89,2,3,3,4,3,4,3,1,6,37,1,1,2,6,1,1,2,2,1,1,1,1,4,2,3,99,5,2,3,3,2,99,9,9,9,99,9,9,0,0,2,4,9,5,2,2,3,4,1,1,3,2,0,0,1,8,1,2,2,4,1,2,198,89,2,9,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,9,1,9,9,9,9,9,9,9,6,48,3
1,198,90,2,3,3,4,3,4,3,3,6,35,1,1,4,5,1,1,2,2,1,3,2,3,4,1,1,0,9,2,2,2,9,7,2,3,2,2,2,2,0,0,2,2,2,3,2,2,5,4,1,2,3,2,0,0,1,6,1,2,2,3,3,2,198,90,2,9,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,9,1,9,9,9,9,9,9,9,2,46,3
1,198,91,1,3,3,3,4,4,3,2,6,33,2,3,1,6,1,3,2,2,1,1,1,1,4,2,1,5,9,2,3,3,2,99,9,9,9,99,9,9,0,0,2,3,9,3,4,4,4,4,1,1,3,2,0,0,1,5,1,1,2,4,1,2,198,91,1,3,9,2,1,1,2,2,1,1,1,2,2,1,3,2,1,2,9,1,1,2,2,1,1,3,3,37,3
1,198,92,2,3,3,3,2,4,3,1,6,24,2,2,6,6,4,1,2,2,1,3,1,6,1,3,3,99,5,2,8,3,7,99,9,9,9,99,9,9,0,0,2,3,9,6,4,4,3,3,1,1,3,2,0,0,1,7,1,2,2,12,1,2,198,92,2,9,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,6,46,3
1,198,93,2,3,3,4,3,4,3,3,6,37,2,3,8,4,3,1,5,2,1,3,5,5,4,1,2,6,9,1,2,3,6,99,9,9,9,99,9,9,0,0,2,3,9,3,4,4,5,4,1,1,3,2,0,0,1,5,1,2,3,1,1,2,198,93,2,9,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,9,1,9,9,9,9,9,9,9,5,37,3
1,198,94,2,3,3,3,2,4,3,1,6,37,1,1,4,3,4,1,5,2,3,6,5,5,4,4,2,6,9,2,3,2,9,5,2,2,3,4,3,2,0,0,2,3,9,3,4,4,4,3,1,1,2,2,0,0,1,7,1,2,3,2,1,2,198,94,2,9,3,2,1,2,2,2,1,2,2,2,1,2,2,2,1,9,2,9,9,9,9,9,9,9,4,54,2
1,198,95,1,3,3,3,2,4,3,3,6,38,2,2,9,6,1,3,2,2,3,3,1,3,4,3,2,1,9,1,2,4,2,99,9,9,9,99,9,9,0,0,3,1,4,3,4,4,2,4,1,1,3,2,0,0,1,8,1,2,1,12,1,2,198,95,1,2,9,2,2,2,1,2,2,1,2,3,1,2,2,1,1,2,9,1,1,4,4,1,1,3,5,37,3
1,198,96,1,3,3,4,3,4,3,1,7,33,2,3,7,5,2,1,2,2,1,1,1,1,2,2,1,5,9,2,4,2,9,8,3,2,4,2,2,2,0,0,2,4,9,3,2,2,5,4,1,1,3,2,0,0,1,6,1,2,3,1,1,2,198,96,1,1,9,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,9,1,1,3,2,1,1,4,2,48,3
1,198,97,2,3,3,4,3,4,3,1,7,38,2,3,4,5,2,1,2,2,1,1,1,1,4,2,4,99,5,2,8,4,2,99,9,9,9,99,9,9,0,0,1,4,9,5,4,4,3,3,1,1,3,2,0,0,1,7,1,1,4,7,1,2,198,97,2,9,1,2,2,2,1,2,2,2,2,2,2,3,3,1,2,9,2,9,9,9,9,9,9,9,6,36,3
1,198,98,1,3,4,4,5,4,3,1,5,25,2,2,7,0,4,1,3,2,1,2,1,4,4,4,1,8,9,2,4,1,9,2,4,2,4,5,3,2,0,0,1,1,1,1,2,2,5,4,1,2,3,2,0,0,1,5,1,2,3,3,3,2,198,98,1,1,9,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,9,1,1,3,2,1,1,1,1,48,3
1,198,99,1,3,4,4,4,4,3,3,5,27,2,3,7,0,3,1,2,2,1,3,1,4,4,3,2,1,9,2,4,3,2,99,9,9,9,99,9,9,0,0,1,2,4,6,4,4,7,4,1,1,3,2,0,0,1,5,1,2,2,1,3,2,198,99,1,1,9,2,1,1,2,2,1,2,2,3,2,4,2,2,2,1,9,1,1,3,1,1,1,2,5,37,3
1,198,100,1,3,4,4,3,4,3,2,5,24,2,2,6,6,1,1,2,2,1,2,4,4,3,3,1,1,9,2,3,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,4,4,3,4,1,1,3,2,0,0,1,6,1,1,2,6,1,2,198,100,1,1,9,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,9,3,1,3,2,1,1,4,3,36,3
1,198,101,1,3,4,4,4,4,3,1,5,32,2,2,3,6,2,1,2,2,1,1,1,1,4,2,2,3,9,2,4,2,9,5,2,2,3,4,2,2,0,0,2,3,9,6,4,4,4,4,1,1,3,2,0,0,1,6,1,2,2,5,1,2,198,101,1,1,9,2,2,2,2,2,2,2,2,1,1,2,2,1,1,3,9,1,1,3,2,1,2,2,4,47,3
1,198,102,1,3,4,4,4,4,3,1,5,26,2,2,2,5,1,1,2,2,1,1,1,1,3,2,1,0,9,2,4,4,1,99,9,9,9,99,9,9,0,0,1,4,9,9,4,4,4,4,1,1,3,2,0,0,1,5,1,2,1,1,2,2,198,102,1,2,9,1,2,1,2,2,1,2,2,2,1,2,2,1,1,1,9,1,1,3,2,1,2,2,3,46,3
1,198,103,2,3,4,4,4,3,3,1,5,38,1,1,2,6,1,1,2,2,1,1,1,1,0,2,2,6,9,3,3,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,4,4,4,3,1,1,2,2,0,0,1,1,1,2,3,7,3,2,198,103,2,9,1,2,1,2,1,2,1,2,2,3,1,3,1,1,1,9,1,9,9,9,9,9,9,9,5,37,3
1,198,104,1,3,4,4,4,4,3,1,5,29,1,1,3,6,4,1,2,2,3,6,1,4,4,4,1,0,9,1,2,1,9,3,4,1,2,17,1,2,0,0,1,1,2,1,17,4,3,2,2,2,3,2,0,0,1,5,1,2,1,4,1,2,198,104,1,1,9,2,1,2,1,2,2,1,2,1,1,2,2,2,2,3,9,3,3,3,1,1,1,2,1,37,3
1,198,105,2,3,3,4,3,4,3,1,5,37,2,3,2,6,2,1,2,2,1,1,1,1,4,2,2,2,9,2,3,4,2,99,9,9,9,99,9,9,0,0,9,4,9,3,2,2,3,4,1,1,3,2,0,0,1,7,2,2,1,5,1,2,198,105,2,9,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,9,1,9,9,9,9,9,9,9,5,48,3
1,198,106,1,3,3,4,3,4,3,1,5,38,2,2,7,6,1,1,5,2,1,3,5,5,4,1,2,1,9,2,3,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,3,3,1,2,2,2,2,2,0,0,1,6,2,2,2,3,1,2,198,106,1,1,9,1,1,2,2,2,1,1,2,1,1,2,2,2,3,1,9,1,1,3,2,1,1,1,5,38,3
1,198,107,2,3,3,5,4,4,3,1,5,29,2,2,4,1,3,1,4,2,1,2,5,5,4,1,3,99,1,2,8,4,1,99,9,9,9,99,9,9,0,0,2,4,9,5,4,4,4,4,1,1,3,2,0,0,1,5,2,1,3,5,1,2,198,107,2,9,1,1,2,1,2,1,2,2,2,1,3,2,2,2,2,9,2,9,9,9,9,9,9,9,6,37,3
1,198,108,1,3,3,4,4,4,3,1,5,29,1,1,3,6,1,1,2,2,1,1,1,1,3,2,1,5,9,1,2,3,2,99,9,9,9,99,9,9,0,0,1,4,9,3,4,4,4,4,1,1,3,2,0,0,1,7,2,1,3,5,1,2,198,108,1,1,9,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,9,1,1,3,2,1,1,2,3,37,3
1,198,109,2,3,3,4,4,4,3,1,5,37,2,3,5,6,3,1,5,2,1,3,5,5,4,1,1,5,9,1,2,4,0,99,9,9,9,99,9,9,0,0,1,4,1,3,4,4,5,4,1,1,3,2,0,0,1,5,2,2,1,4,1,2,198,109,2,9,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,9,2,9,9,9,9,9,9,9,3,37,3
1,198,110,1,3,3,4,4,4,3,3,5,32,2,2,3,5,1,1,2,2,2,3,2,4,3,4,2,1,9,1,2,2,9,9,4,1,2,4,1,2,0,0,2,2,2,2,4,4,4,4,2,1,3,2,0,0,1,6,2,2,3,9,1,2,198,110,1,1,9,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,9,1,1,2,2,1,1,2,4,38,3
1,198,111,2,3,3,3,3,4,3,1,5,33,2,4,2,4,3,1,2,2,2,6,4,4,4,4,2,5,9,2,4,4,2,99,9,9,9,99,9,9,0,0,1,4,9,3,4,4,3,3,1,1,2,2,0,0,1,7,2,2,3,3,2,2,198,111,2,9,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,9,2,9,9,9,9,9,9,9,5,54,2
1,198,112,2,3,3,4,4,4,3,3,6,26,2,4,2,5,4,1,7,2,1,1,1,2,4,4,2,0,9,2,4,4,4,99,9,9,9,99,9,9,0,0,3,4,9,3,4,4,4,4,1,1,3,2,0,0,1,7,2,1,2,2,1,2,198,112,2,9,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,9,1,9,9,9,9,9,9,9,5,36,3
1,198,113,1,3,3,4,3,4,3,1,6,31,1,1,5,5,2,2,2,2,2,1,2,2,4,4,2,0,9,2,3,2,9,5,1,2,3,4,3,2,0,0,3,3,9,6,3,4,3,2,2,2,3,2,0,0,1,7,2,2,3,4,1,2,198,113,1,2,9,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,9,1,1,3,2,2,1,1,4,38,3
1,198,114,2,3,3,3,2,3,4,4,6,38,1,1,6,4,2,1,2,2,2,1,2,2,4,2,1,2,9,1,2,1,9,10,4,0,0,21,0,1,0,0,1,2,1,2,4,4,2,3,2,1,3,2,0,0,1,5,2,2,3,11,2,2,198,114,2,9,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,9,2,9,9,9,9,9,9,9,1,54,2
1,198,115,2,3,4,6,2,2,6,1,5,35,2,2,12,4,3,1,2,2,1,1,1,1,4,2,4,99,3,2,2,4,2,99,9,9,9,99,9,9,0,0,9,3,9,4,16,16,6,5,2,1,2,2,0,0,5,6,2,2,2,7,2,2,198,115,2,9,1,1,1,1,2,1,2,1,2,1,1,1,2,2,3,9,1,9,9,9,9,9,9,9,6,54,2
1,198,116,2,3,4,4,3,4,3,1,7,27,2,2,3,4,4,1,3,2,2,2,1,4,4,4,4,99,0,2,8,4,0,99,9,9,9,99,9,9,0,0,3,4,9,5,2,2,7,5,1,1,3,2,0,0,1,8,2,2,1,12,3,2,198,116,2,9,1,2,2,1,1,2,1,1,2,3,1,2,1,1,1,9,1,9,9,9,9,9,9,9,6,48,3
1,198,117,1,3,4,4,4,4,3,1,7,27,2,2,9,6,4,2,3,2,2,2,2,3,2,2,2,4,9,2,3,4,2,99,9,9,9,99,9,9,0,0,2,4,9,3,17,4,1,2,2,2,3,2,0,0,1,8,2,2,2,3,1,2,198,117,1,2,9,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,9,1,1,3,2,1,1,1,5,37,3
1,198,118,2,3,4,5,2,3,10,4,7,36,2,3,3,6,1,1,3,2,2,1,2,3,3,2,4,99,5,2,8,4,2,99,9,9,9,99,9,9,0,0,3,4,9,5,18,18,2,5,3,1,3,2,0,0,5,0,3,1,5,5,1,2,198,118,2,9,1,1,1,1,2,2,1,1,1,1,1,1,1,2,3,9,3,9,9,9,9,9,9,9,6,53,2
1,198,119,2,3,4,5,2,3,10,4,7,36,2,3,3,6,1,1,3,2,2,1,2,3,3,2,4,99,5,2,8,4,2,99,9,9,9,99,9,9,0,0,3,4,9,5,18,18,2,5,3,1,3,2,0,0,5,0,3,1,5,5,1,2,198,119,2,9,1,1,1,1,2,2,1,1,1,1,1,1,1,2,3,9,3,9,9,9,9,9,9,9,6,53,2
1,198,120,1,4,1,6,7,4,8,2,4,30,3,2,7,6,1,1,2,1,1,5,1,3,4,4,2,4,9,1,3,1,9,5,4,3,3,10,1,2,0,0,1,1,1,4,4,4,3,6,1,1,3,2,0,0,1,5,2,2,1,5,2,2,198,120,1,0,9,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,9,3,1,3,3,2,1,2,4,47,3
1,198,121,2,4,1,3,3,4,3,1,3,32,1,1,1,5,2,1,2,2,1,3,1,2,4,3,1,5,9,1,3,2,9,8,4,1,3,4,1,2,0,0,1,1,1,1,4,4,3,3,1,1,3,2,0,0,1,5,1,2,1,2,1,2,198,121,2,9,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,9,2,9,9,9,9,9,9,9,2,46,3
1,198,122,1,4,1,4,4,4,3,1,4,26,2,3,1,5,2,1,2,2,1,1,1,3,4,3,2,5,9,3,4,1,9,8,4,3,4,16,1,4,0,0,1,2,1,1,16,16,4,4,1,1,3,2,0,0,1,7,1,2,1,1,1,2,198,122,1,1,9,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,9,1,1,2,2,1,1,3,4,65,2
1,198,123,2,2,1,1,5,4,8,1,3,20,1,1,9,6,1,1,3,1,1,5,6,6,3,4,1,8,9,1,2,1,9,2,4,1,2,4,1,1,0,0,1,1,1,1,4,4,5,1,1,2,3,2,0,0,1,5,1,2,1,12,1,2,198,123,2,9,1,2,1,2,2,2,2,2,2,3,2,2,2,1,1,9,2,9,9,9,9,9,9,9,1,37,3
1,198,124,2,2,1,1,4,4,3,1,1,24,2,2,5,5,1,1,2,2,1,1,1,1,3,4,1,1,9,1,2,2,9,6,4,1,2,11,1,2,0,0,1,1,2,1,4,4,4,1,3,1,3,2,0,0,1,5,1,2,1,12,1,2,198,124,2,9,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,9,1,9,9,9,9,9,9,9,2,37,3
1,198,125,2,2,1,1,4,4,3,1,3,29,3,2,3,5,3,1,2,1,1,3,1,4,4,3,1,6,9,2,2,1,9,10,3,2,2,12,1,1,0,0,1,1,1,1,4,4,5,1,1,1,3,2,0,0,1,8,1,3,3,12,1,2,198,125,2,9,1,1,1,2,2,2,1,1,2,3,2,1,2,1,1,9,2,9,9,9,9,9,9,9,1,37,3
1,198,126,1,2,1,1,4,4,3,2,4,19,1,1,9,5,1,1,3,2,1,4,6,6,1,0,2,1,9,1,2,4,2,99,9,9,9,99,9,9,0,0,2,3,9,3,4,4,4,1,1,2,3,2,0,0,1,6,1,2,2,12,3,2,198,126,1,1,9,2,2,1,2,2,1,1,1,3,3,2,2,1,2,2,9,3,1,3,3,1,2,3,5,37,3
1,198,127,2,2,1,1,4,4,3,1,4,19,1,1,2,5,1,1,2,2,1,4,1,3,1,2,3,99,0,2,8,4,0,99,9,9,9,99,9,9,0,0,2,4,9,5,4,4,4,1,1,1,3,2,0,0,1,5,1,2,2,5,1,2,198,127,2,9,1,2,2,1,1,2,2,1,1,2,3,2,2,1,1,9,2,9,9,9,9,9,9,9,6,47,3
1,198,128,1,2,1,1,4,4,3,2,4,31,1,1,4,4,2,1,2,2,1,1,1,1,4,2,2,0,9,2,2,3,2,99,9,9,9,99,9,9,0,0,2,4,9,3,4,4,2,1,1,2,3,2,0,0,1,6,1,2,2,12,1,2,198,128,1,1,9,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,9,1,1,3,2,1,1,1,5,37,3
1,198,129,2,2,1,1,3,4,3,2,4,18,1,1,5,5,3,1,3,2,1,4,6,6,1,2,1,5,9,2,2,3,3,99,9,9,9,99,9,9,0,0,1,2,4,6,4,4,8,1,1,2,3,2,0,0,1,6,1,2,1,11,1,2,198,129,2,9,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,9,2,9,9,9,9,9,9,9,3,46,3
1,198,130,2,2,1,1,4,4,3,2,4,25,1,1,6,1,2,1,2,2,1,5,1,2,4,4,1,8,9,1,2,1,9,9,4,1,2,4,1,1,0,0,1,1,1,1,4,4,4,1,1,1,3,2,0,0,1,6,1,2,2,11,1,2,198,130,2,9,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,9,1,9,9,9,9,9,9,9,1,46,3
1,198,131,1,2,1,1,4,4,3,1,4,31,2,4,4,4,1,1,7,2,1,6,4,4,4,2,2,0,9,2,4,2,9,9,4,2,4,18,1,2,0,0,2,2,3,2,4,4,4,1,1,2,3,2,0,0,1,0,1,2,2,12,1,2,198,131,1,1,9,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,9,2,1,2,2,1,1,3,4,36,3
1,198,132,2,2,1,1,5,4,8,1,4,21,1,1,3,1,1,1,2,2,3,6,1,3,3,4,1,2,9,1,2,2,9,1,4,1,2,4,1,2,0,0,1,2,2,2,4,4,4,1,1,2,3,2,0,1,1,0,1,2,1,12,3,2,198,132,2,9,1,1,2,2,2,1,1,2,2,2,2,1,3,1,1,9,2,9,9,9,9,9,9,9,2,46,3
1,198,133,1,2,1,1,4,4,3,2,4,20,1,1,3,6,1,1,2,2,2,4,1,3,2,2,1,2,9,2,2,1,9,9,4,2,2,5,3,2,0,0,1,2,2,3,4,4,3,1,1,2,3,2,0,0,1,6,1,2,1,12,1,2,198,133,1,1,9,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,9,1,1,3,2,1,1,1,1,36,3
1,198,134,2,2,1,1,6,4,3,1,4,29,2,4,3,5,1,1,2,2,2,3,1,4,4,3,5,0,0,4,8,5,0,0,0,0,0,21,0,0,0,0,9,4,9,3,4,4,6,1,1,2,3,2,0,0,5,6,1,2,1,12,1,2,198,134,2,9,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,9,2,9,9,9,9,9,9,9,6,46,3
1,198,135,2,2,1,1,4,4,3,1,4,23,2,2,5,5,1,1,2,2,3,1,1,2,4,4,1,5,9,1,2,2,9,8,4,3,2,4,3,2,0,0,1,2,2,2,4,4,2,1,1,1,3,2,0,0,5,0,1,2,1,12,3,2,198,135,2,9,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,2,47,3
