CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39J.,Q.40.,Q.40A.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.44.,Q.45.,Q.46.,Q.46A.,Q.46B.,Q.46C.,Q.46D.,Q.46E.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.47F.,Q.47G.,Q.47H.,Q.48.,Q.49.,CARD..1,DECK..1,BALLOT..1,V.50.,V.51.,V.52.,V.53.
1,47,87,1,1,1,1,1,3,4,2,5,1,2,1,3,2,1,6,1,1,1,1,2,1,3,3,2,3,2,2,2,3,2,1,1,1,1,1,2,2,1,1,3,2,2,2,2,2,2,3,3,3,1,3,1,2,1,3,1,3,1,1,1,2,1,1,1,2,47,87,7,7,9,2223
1,47,88,1,1,1,1,2,4,2,2,1,2,1,2,2,2,1,6,2,1,1,2,1,1,1,2,3,7,3,3,2,3,2,2,2,2,1,1,2,2,3,1,4,1,2,1,1,1,1,1,2,1,2,98,98,2,1,3,1,3,1,1,1,3,1,1,1,2,47,88,7,6,9,2048
1,47,89,2,1,2,1,2,1,1,5,2,2,1,2,2,1,2,6,2,2,3,2,2,2,3,2,3,1,2,2,2,1,3,2,2,2,1,1,1,1,2,1,4,2,2,2,3,3,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,89,8,9,9,2128
1,47,90,2,1,1,1,1,2,5,5,1,2,2,2,2,2,2,6,2,2,2,2,2,2,3,4,2,3,2,3,1,3,1,1,1,1,4,1,2,1,4,1,4,2,2,1,2,2,1,3,3,1,9,99,99,99,9,3,1,3,2,1,1,2,1,1,1,2,47,90,6,9,9,2174
1,47,91,2,1,2,1,1,2,7,3,2,2,2,2,2,1,3,6,2,1,3,1,1,1,2,2,2,3,3,3,1,1,2,1,1,2,3,2,4,2,2,1,4,2,2,1,2,3,1,1,3,3,1,8,1,3,1,3,1,3,1,3,1,3,1,1,1,2,47,91,6,7,9,2220
1,47,92,2,1,2,1,1,1,5,3,1,2,1,2,2,3,3,6,2,2,2,2,2,1,2,2,2,3,2,3,1,3,3,1,2,1,1,1,1,4,4,3,0,0,2,2,1,2,1,1,3,3,1,3,3,1,1,1,3,1,0,3,1,1,3,2,1,2,47,92,3,4,9,2200
1,47,93,2,1,1,1,2,4,5,4,2,3,1,2,1,1,2,6,1,1,1,2,2,1,2,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,4,1,2,4,2,1,2,2,1,1,3,1,1,3,4,2,1,1,3,2,3,3,3,3,3,1,1,2,47,93,0,6,9,2189
1,47,94,2,1,1,1,0,0,5,4,2,2,1,2,3,1,2,6,2,2,1,2,1,1,1,1,2,3,3,3,1,2,2,2,1,1,4,3,3,3,4,1,2,1,2,1,2,2,1,3,3,1,9,99,99,99,9,2,1,3,2,2,1,1,1,1,1,2,47,94,5,8,9,2241
1,47,95,3,1,1,1,4,6,7,5,5,3,1,1,3,3,2,6,1,1,1,2,1,1,1,2,2,4,3,3,1,4,2,1,2,2,3,3,3,2,4,1,2,4,2,2,2,2,2,1,3,3,1,3,1,1,2,3,3,3,3,3,1,3,1,1,1,2,47,95,4,10,9,2231
1,47,96,5,1,1,1,11,11,2,5,3,5,1,2,2,2,4,6,3,1,2,2,4,2,2,1,1,2,2,1,3,4,1,1,4,1,2,2,2,9,5,1,4,2,2,1,4,4,1,3,1,1,2,98,98,1,1,3,1,3,1,1,1,1,1,4,1,2,47,96,8,6,9,2047
1,47,97,6,1,2,1,1,2,4,3,2,2,1,2,3,3,2,6,2,1,3,2,2,2,3,4,2,3,2,2,1,1,1,1,2,1,2,2,2,2,5,1,1,4,2,2,2,4,1,1,1,0,9,99,99,99,9,3,3,3,3,1,1,1,1,2,1,2,47,97,6,8,9,2135
1,47,98,6,1,1,1,2,5,7,4,2,3,2,2,2,1,3,6,1,1,1,2,2,1,1,2,2,3,3,3,2,2,3,2,2,2,2,3,2,2,4,1,2,4,2,1,1,1,1,1,3,1,1,10,3,1,2,3,1,3,1,1,1,1,1,1,1,2,47,98,8,6,9,2218
1,47,99,2,1,2,2,1,2,4,3,1,2,1,2,3,2,1,5,2,1,2,2,4,2,3,4,2,6,3,2,1,2,1,1,1,1,3,2,2,2,1,3,2,4,2,1,2,2,1,1,1,1,9,99,99,99,9,3,1,3,1,1,1,3,1,2,1,2,47,99,7,6,9,2181
1,47,100,2,1,1,2,0,0,7,4,2,1,1,1,3,2,1,5,1,1,2,2,2,1,1,3,2,4,3,3,1,1,1,1,1,2,2,1,1,3,3,1,3,2,2,1,1,1,1,1,3,3,2,98,98,1,1,3,1,3,1,1,1,1,1,2,1,2,47,100,8,10,9,2022
1,47,101,2,1,1,2,0,0,5,4,2,5,1,2,1,1,2,5,2,1,2,2,1,3,3,2,2,5,2,1,1,1,4,1,1,1,2,3,2,5,5,1,0,1,2,1,1,5,1,3,3,3,1,3,1,2,3,3,1,3,1,2,1,2,1,3,1,2,47,101,6,4,9,2195
1,47,102,3,1,2,2,1,3,2,5,2,2,1,2,3,2,2,6,1,1,2,2,2,2,2,3,2,5,2,3,1,2,1,1,1,1,2,2,1,3,4,1,3,2,2,1,1,2,1,1,3,3,2,98,98,1,1,3,1,3,1,3,1,1,1,1,1,2,47,102,7,5,9,2227
1,47,103,2,1,1,2,3,4,2,2,2,2,1,1,3,2,2,6,1,1,1,2,4,1,2,2,2,3,2,3,1,4,4,2,1,4,4,3,2,3,4,1,5,5,2,2,2,2,2,1,1,1,2,98,98,1,1,3,3,3,1,1,1,3,1,2,1,2,47,103,6,8,9,2112
1,47,104,2,1,1,2,2,4,7,5,1,1,1,2,2,3,1,6,2,1,2,2,1,1,1,1,2,6,2,2,1,4,4,1,3,1,2,2,3,2,5,1,4,1,2,1,5,5,1,3,3,1,1,3,1,2,1,3,1,3,1,2,1,1,1,1,1,2,47,104,7,6,9,2018
1,47,105,2,1,2,2,2,4,7,4,2,2,1,2,2,1,2,6,2,2,3,2,1,2,2,3,2,5,3,3,1,1,2,1,1,1,3,3,2,2,4,1,0,3,2,1,1,3,1,1,3,1,9,99,99,99,9,3,1,3,1,3,1,1,1,2,1,2,47,105,7,4,9,2253
1,47,106,1,1,2,2,0,0,1,3,1,2,1,2,3,1,3,6,2,3,3,2,1,3,2,2,2,3,3,1,1,2,1,1,3,1,3,3,2,3,5,1,2,1,2,1,3,3,2,3,1,3,2,98,98,2,1,3,1,1,1,1,1,1,1,2,1,2,47,106,7,8,9,2084
1,47,107,3,1,0,3,2,6,7,3,2,1,1,3,4,3,6,5,2,1,2,2,4,2,1,3,3,6,1,3,1,1,1,1,1,1,2,2,2,3,1,1,5,5,2,2,2,3,1,1,3,3,9,99,99,99,9,1,1,1,1,3,1,3,1,1,2,2,47,107,4,8,9,2169
1,47,108,6,1,2,1,5,5,5,2,1,2,1,2,3,1,2,7,3,1,1,2,5,2,3,3,2,3,2,2,3,4,4,3,1,4,3,3,3,6,2,1,2,1,2,2,2,3,1,3,3,3,2,98,98,2,1,3,1,3,1,1,1,1,1,2,1,2,47,108,8,8,9,2053
1,47,109,3,1,1,1,1,3,2,2,1,1,1,2,3,1,1,7,1,1,1,2,3,2,3,3,3,6,2,2,1,1,4,1,3,4,1,1,2,7,4,1,4,2,2,1,3,4,1,1,1,1,2,98,98,1,1,2,1,2,2,2,2,2,1,3,1,2,47,109,2,6,9,2110
1,47,110,3,1,2,1,2,6,4,4,2,3,1,1,3,2,2,7,2,2,2,2,1,2,2,2,2,7,3,3,1,4,2,2,1,1,3,3,3,2,5,1,3,2,2,2,1,1,1,2,3,2,1,3,1,2,1,1,1,1,3,3,1,3,1,1,1,2,47,110,3,7,9,2019
1,47,111,1,1,1,1,2,2,3,3,1,3,2,1,2,1,2,7,1,1,1,2,2,3,3,2,2,7,3,3,1,3,3,2,1,2,2,2,2,4,3,1,3,2,2,2,2,2,2,1,2,1,2,98,98,2,1,1,3,1,3,3,3,3,3,1,1,2,47,111,0,10,9,2054
1,47,112,2,1,2,1,3,4,5,4,2,2,1,2,3,3,2,7,2,1,2,2,1,2,2,10,2,7,3,3,3,4,4,2,3,4,2,2,2,9,5,1,2,3,2,1,1,1,1,1,1,1,1,3,2,2,1,3,1,3,1,1,1,1,1,2,1,2,47,112,8,10,9,2213
1,47,113,4,1,2,1,7,7,6,5,1,2,2,2,1,4,2,8,2,1,3,2,3,2,3,3,2,8,3,3,1,4,2,2,1,1,3,4,2,3,5,1,3,2,2,2,1,3,2,1,3,3,9,99,99,99,9,3,3,3,3,3,3,1,1,1,2,2,47,113,4,8,9,2124
1,47,114,2,1,2,2,2,3,5,5,2,1,5,3,1,3,3,7,3,3,3,2,4,2,3,4,2,8,3,2,1,1,4,1,1,4,1,1,1,4,5,1,5,5,2,3,1,3,1,1,3,1,9,99,99,99,9,2,3,2,3,3,2,2,3,2,1,2,47,114,0,8,9,2106
1,47,115,2,1,2,2,2,6,7,4,1,1,2,1,3,2,3,7,2,3,2,2,2,1,0,3,2,4,2,2,2,1,3,2,1,2,2,2,3,2,5,1,2,4,2,1,1,1,2,1,2,1,1,3,1,1,1,3,1,3,1,2,2,1,1,2,1,2,47,115,6,8,9,2211
1,47,116,3,1,2,2,2,2,2,2,1,5,2,2,4,1,4,7,2,3,2,2,4,3,3,3,2,6,3,2,1,3,3,2,1,4,2,2,2,4,3,3,2,4,2,2,2,2,1,3,3,1,2,98,98,2,1,1,1,3,3,3,1,3,1,1,1,2,47,116,4,3,9,2092
1,47,117,6,2,1,2,1,3,5,5,2,2,1,3,4,1,3,4,3,2,2,2,5,2,3,3,3,5,2,3,1,3,2,1,2,3,1,1,2,4,1,1,4,2,2,1,2,5,1,2,3,3,1,10,9,8,1,3,3,3,3,1,1,3,3,2,1,2,47,117,4,4,9,2028
1,47,118,3,2,1,2,2,10,2,2,3,1,1,2,1,2,2,4,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,3,2,2,7,3,1,4,3,2,3,2,2,1,3,1,3,1,6,1,1,1,1,3,1,3,0,1,1,1,1,1,2,47,118,4,6,9,2228
1,47,119,1,2,1,1,7,7,1,3,2,1,1,2,3,2,2,5,2,1,2,2,2,1,1,1,2,2,3,3,1,3,2,1,1,2,2,2,2,3,3,1,2,3,2,1,1,2,1,1,3,3,2,98,98,1,1,3,3,3,3,1,1,1,3,1,1,2,47,119,5,10,9,2035
1,47,120,3,2,1,1,3,7,7,3,3,5,1,2,3,2,2,5,1,1,2,2,1,1,3,2,3,1,3,3,2,1,3,1,3,2,2,3,3,2,3,1,3,4,2,2,2,3,2,1,3,1,1,10,98,2,2,3,3,3,3,1,1,3,1,1,1,2,47,120,5,5,9,2023
1,47,121,5,2,2,1,7,7,5,5,1,2,1,1,3,2,2,6,1,1,1,1,2,1,1,2,2,2,3,3,1,4,4,3,1,1,2,1,2,5,4,1,5,5,2,1,2,2,1,1,3,3,9,99,99,99,9,3,1,3,1,1,1,3,1,2,2,2,47,121,7,10,9,2182
1,47,122,2,2,1,2,1,3,3,5,2,3,1,2,3,3,2,6,3,3,2,2,1,2,1,2,2,2,2,3,1,4,1,1,1,1,3,3,2,3,3,1,2,3,2,1,3,1,3,3,3,3,9,99,99,99,9,3,1,3,2,1,1,2,1,2,1,2,47,122,6,8,9,2161
1,47,123,3,2,1,2,2,3,2,2,1,2,1,1,3,2,2,6,1,1,1,2,1,1,3,3,2,3,2,3,1,1,1,1,1,4,2,2,2,3,5,1,5,5,2,1,2,1,1,1,1,3,2,98,98,2,1,3,1,3,3,1,1,3,1,1,1,2,47,123,6,9,9,2113
1,47,124,4,2,2,2,1,1,7,0,2,0,1,3,1,2,2,6,3,1,3,2,4,2,3,3,2,3,1,1,1,1,1,1,1,4,1,1,1,3,4,4,4,3,2,2,3,4,1,1,1,1,1,10,1,3,2,1,3,1,3,3,2,3,3,1,2,2,47,124,0,99,9,2086
1,47,125,2,2,2,1,3,4,5,5,2,2,1,1,3,2,2,7,1,1,1,1,1,1,1,1,2,1,2,2,2,4,3,2,4,4,2,2,2,2,3,2,5,5,2,2,3,2,1,3,3,1,9,99,99,99,9,1,2,3,3,3,3,2,1,1,1,2,47,125,2,6,9,2150
1,47,126,2,2,2,1,5,7,2,5,1,3,1,2,4,1,2,7,2,3,2,2,2,3,1,1,2,1,3,3,1,3,3,1,4,3,3,3,3,5,1,2,3,2,2,2,2,2,2,1,3,1,2,98,98,2,1,2,1,3,1,2,2,2,1,1,1,2,47,126,4,7,9,2061
1,47,127,2,2,1,1,4,6,5,4,2,5,1,1,3,4,2,7,1,3,2,3,1,1,1,2,2,1,3,3,2,4,3,1,3,2,3,3,3,0,4,1,3,2,2,1,1,1,2,1,1,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,127,8,10,9,2139
1,47,128,2,0,3,1,9,9,6,2,0,2,0,0,0,0,6,1,1,1,2,2,4,1,3,3,3,2,2,2,2,2,4,1,1,1,3,3,1,0,1,1,5,5,0,5,5,4,2,3,3,3,2,98,98,1,1,3,0,2,1,1,1,1,0,1,1,2,47,128,6,9,9,2006
1,47,129,0,1,1,1,4,7,3,4,2,2,1,2,1,3,3,1,2,1,2,2,4,3,2,1,2,3,2,3,1,4,1,1,1,3,2,3,2,3,5,1,4,3,5,5,3,2,1,3,3,3,9,99,99,99,9,3,2,3,2,1,3,1,1,1,3,2,47,129,5,4,9,2172
1,47,130,2,1,1,1,0,0,5,2,1,1,1,0,3,2,1,2,2,1,2,2,3,1,3,2,2,3,3,4,0,4,4,4,4,4,1,1,2,7,3,1,4,4,5,5,3,3,1,3,3,3,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,2,47,130,9,99,9,2201
1,47,131,2,1,2,1,1,2,3,1,2,2,1,3,4,4,3,2,2,2,3,2,5,2,0,4,3,3,2,2,4,3,3,3,3,0,2,2,2,5,1,2,4,2,5,1,1,3,1,3,3,3,2,98,98,1,3,3,1,3,1,1,1,2,2,2,1,2,47,131,6,7,9,2036
1,47,132,1,1,3,1,2,2,2,2,1,1,1,1,3,3,5,2,1,1,1,2,2,1,2,3,2,3,3,3,2,4,3,4,4,4,1,1,1,2,4,2,4,1,5,5,5,5,1,3,3,3,2,98,98,1,1,2,2,2,2,2,1,2,3,1,1,2,47,132,1,8,9,2085
1,47,133,2,1,2,1,11,0,7,0,4,1,1,0,0,0,6,3,2,1,0,2,0,2,3,3,2,3,2,1,1,0,5,0,0,1,2,2,2,2,1,4,4,2,5,1,5,5,1,3,3,3,1,8,1,2,1,3,1,3,1,1,0,1,1,2,1,2,47,133,8,99,9,2225
1,47,134,6,1,2,2,4,4,7,3,2,2,1,2,3,4,2,5,2,1,2,2,1,2,1,2,2,3,2,2,1,1,1,1,1,1,2,2,2,2,5,1,4,3,2,1,2,2,1,2,1,1,9,99,99,99,9,3,1,3,1,1,1,1,1,2,2,2,47,134,8,4,6,4101
1,47,135,6,1,2,3,7,7,6,4,4,4,4,3,2,1,1,5,3,2,3,3,4,2,3,4,2,3,3,2,4,4,4,4,4,4,4,3,3,3,4,3,0,3,2,1,3,4,1,2,3,3,9,99,99,99,9,3,1,3,3,1,1,3,1,3,1,2,47,135,6,3,3,4174
1,47,136,6,1,2,1,4,7,7,5,2,3,1,2,1,1,4,7,1,2,2,2,1,2,2,2,2,4,3,3,1,1,1,1,1,1,4,2,1,1,4,1,5,5,1,1,1,1,1,1,1,1,9,99,99,99,9,3,1,3,3,1,1,1,1,2,1,2,47,136,7,10,4,4178
1,47,137,0,1,1,2,7,7,5,4,2,2,1,2,2,1,6,7,2,1,1,2,1,1,1,1,2,3,3,2,2,2,1,1,1,1,3,2,2,2,5,1,2,4,1,1,1,2,1,1,2,1,9,99,99,99,9,3,1,3,1,1,1,3,1,2,3,2,47,137,7,7,0,4155
1,47,138,6,1,2,2,2,4,7,3,2,1,1,2,1,2,2,7,2,1,2,2,4,3,2,6,2,3,3,1,1,2,1,1,2,2,2,2,2,3,5,1,5,4,1,1,1,2,1,1,3,1,9,99,99,99,9,3,1,3,1,3,1,1,1,3,1,2,47,138,7,9,6,4151
1,47,139,6,2,2,1,1,1,6,4,4,2,2,3,1,1,1,2,1,3,2,2,3,2,3,3,2,3,1,2,1,4,3,1,4,1,1,3,5,1,1,1,4,1,1,2,4,3,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,139,8,7,6,4068
1,47,140,6,2,2,1,2,2,4,2,1,1,1,3,2,2,1,2,3,2,3,2,1,2,3,3,3,3,1,1,4,4,1,1,1,1,4,3,4,6,1,1,4,2,1,1,1,1,1,1,1,3,9,99,99,99,9,3,1,3,1,1,1,0,1,3,3,2,47,140,8,4,6,4113
1,47,141,6,3,1,1,0,0,7,4,2,2,1,2,2,2,2,4,2,1,2,2,1,1,1,1,2,3,3,3,1,3,3,3,3,1,2,1,1,3,2,1,5,5,1,1,1,4,1,3,2,3,9,99,99,99,9,3,2,3,3,1,1,2,1,2,1,2,47,141,5,7,6,4236
1,47,142,3,2,1,1,1,1,5,4,1,1,1,1,4,4,1,4,3,1,1,2,1,1,1,1,1,1,1,1,0,4,4,4,4,4,1,1,1,0,5,3,4,2,1,1,4,4,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,3,1,2,47,142,8,2,2,4227
1,47,143,1,2,1,1,4,7,6,1,1,1,1,1,3,2,1,4,1,1,1,2,1,2,3,1,3,4,2,2,1,4,4,4,1,1,1,1,1,3,5,1,4,1,1,1,1,1,1,3,3,3,9,99,99,99,9,1,1,2,2,2,1,2,1,1,1,2,47,143,3,4,1,4046
1,47,144,6,2,2,1,2,1,1,1,2,1,1,2,3,2,1,4,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,3,1,2,7,1,4,4,5,1,1,4,4,1,1,1,3,9,99,99,99,9,0,0,0,0,0,0,0,0,0,0,2,47,144,9,99,5,4109
1,47,145,6,2,2,2,2,2,6,4,1,1,1,2,3,3,1,3,2,3,3,2,1,1,3,3,3,6,2,2,1,4,4,1,1,4,2,2,2,5,3,1,5,5,1,2,2,3,1,1,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,145,8,7,6,4239
1,47,146,6,2,2,2,0,0,4,1,2,1,1,2,2,1,2,2,2,2,3,2,1,2,3,3,3,3,1,3,1,1,1,1,1,1,3,3,2,0,1,1,4,3,1,1,1,3,2,3,2,3,9,99,99,99,9,3,1,3,2,1,1,1,1,2,1,2,47,146,7,8,6,4219
1,47,147,6,2,2,2,3,8,3,2,2,2,1,3,3,2,2,1,3,2,2,2,1,2,3,2,3,3,2,2,1,1,1,1,1,1,2,2,2,3,3,2,4,2,1,1,5,5,1,3,3,3,9,99,99,99,9,3,1,1,1,1,2,2,1,1,1,2,47,147,5,7,6,4161
1,47,148,1,2,2,2,11,11,4,5,1,1,1,3,3,3,1,1,3,2,3,2,1,2,3,4,3,1,1,2,4,4,4,1,4,4,4,2,4,7,3,1,2,3,1,1,2,2,1,1,1,3,9,99,99,99,9,3,1,3,1,1,1,1,3,1,1,2,47,148,7,6,2,4150
1,47,149,6,2,2,2,0,0,7,2,2,2,1,2,3,1,1,1,2,3,2,1,3,2,3,3,3,7,3,3,1,3,3,3,1,1,2,2,2,3,5,1,2,4,1,2,2,3,2,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,149,8,3,4,4117
1,47,150,6,2,1,2,3,4,2,5,4,1,5,2,2,2,1,4,2,1,2,2,1,1,1,1,2,3,1,1,2,1,4,1,4,1,1,1,1,3,2,1,4,5,1,3,4,3,1,3,3,1,9,99,99,99,9,3,1,3,1,1,0,1,1,1,1,2,47,150,8,4,6,4220
1,47,151,6,2,2,2,4,4,5,4,2,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,2,2,2,2,1,4,4,3,1,1,3,3,3,0,1,2,4,2,1,1,1,1,1,1,1,3,9,99,99,99,9,3,1,3,1,1,1,1,1,3,3,2,47,151,8,8,5,4038
1,47,152,1,2,2,2,2,10,7,3,2,1,1,3,3,2,1,4,2,3,3,2,1,2,3,8,2,3,2,2,1,4,4,1,1,1,1,1,1,2,4,1,2,4,1,1,3,1,1,3,3,3,9,99,99,99,9,3,1,2,1,1,1,1,1,1,1,2,47,152,7,9,1,4037
1,47,153,0,2,2,4,1,3,1,5,1,3,1,1,3,2,1,4,3,3,3,2,4,3,2,6,3,6,3,1,1,4,1,1,1,3,3,1,3,2,5,1,3,1,1,3,1,1,1,2,2,3,9,99,99,99,9,3,1,3,1,1,1,1,1,3,1,2,47,153,8,8,0,4221
1,47,154,6,2,1,1,1,4,7,4,2,1,1,1,3,3,1,5,1,1,1,2,1,1,1,1,2,3,1,3,1,0,5,4,1,4,4,2,3,10,5,1,2,1,1,1,1,3,1,1,1,3,9,99,99,99,9,3,3,1,3,1,1,3,1,1,1,2,47,154,4,8,6,4212
1,47,155,6,3,2,1,2,2,7,5,2,1,2,1,4,3,1,6,2,3,1,2,2,1,1,1,2,3,2,1,3,4,1,1,4,3,1,1,1,2,5,1,3,2,1,1,1,1,1,3,2,1,9,99,99,99,9,3,3,2,3,2,1,3,1,1,1,2,47,155,3,8,6,4255
1,47,156,6,2,2,1,3,10,7,4,2,1,1,2,2,3,6,6,2,1,2,2,1,1,1,1,2,1,2,3,2,4,4,1,1,1,2,3,2,5,5,1,3,2,1,1,3,1,1,1,2,1,9,99,99,99,9,3,3,3,3,3,1,3,1,2,1,2,47,156,4,5,4,4094
1,47,157,6,2,1,2,3,2,7,2,2,1,1,1,2,2,1,5,1,1,3,2,1,2,1,8,2,3,3,3,1,1,1,1,1,1,1,1,1,9,5,1,4,1,1,1,2,3,1,1,3,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,2,2,47,157,8,8,6,4048
1,47,158,6,2,1,2,2,4,7,5,2,4,2,2,1,1,2,5,2,1,2,2,4,2,2,6,0,5,3,3,1,4,1,1,1,1,2,1,3,7,4,1,2,4,1,1,1,2,1,1,3,1,9,99,99,99,9,3,1,3,3,1,1,3,1,2,1,2,47,158,6,7,6,4039
1,47,159,4,2,2,2,2,4,6,4,1,4,1,3,1,1,3,5,3,3,2,2,4,2,1,1,2,6,1,3,1,2,1,1,2,3,2,3,5,2,5,1,1,3,1,2,1,1,1,2,2,2,9,99,99,99,9,1,1,3,1,3,1,3,1,2,1,2,47,159,5,9,3,4008
1,47,160,6,2,2,2,3,3,7,2,1,4,1,2,2,2,2,5,2,1,2,2,1,2,1,1,2,3,2,2,3,4,3,3,3,4,3,2,2,3,5,2,5,5,1,1,3,1,1,1,1,1,9,99,99,99,9,2,1,2,1,1,1,1,1,2,3,2,47,160,6,9,4,4175
1,47,161,6,2,2,2,0,5,6,4,2,2,4,1,0,2,1,6,1,1,1,2,1,2,1,1,2,6,1,3,1,3,4,1,1,1,2,2,2,5,2,1,4,2,1,2,2,1,2,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,161,8,7,6,4089
1,47,162,6,2,2,2,7,7,7,4,2,1,1,2,3,2,2,6,2,1,3,3,1,1,1,1,2,5,3,3,4,4,5,2,2,4,3,2,3,7,1,1,2,1,1,1,1,2,1,1,3,1,9,99,99,99,9,3,1,3,1,0,1,3,1,1,3,2,47,162,6,9,6,4152
1,47,163,6,2,1,3,4,7,7,4,3,2,1,1,3,1,2,5,2,1,2,2,1,1,1,1,2,7,3,3,1,3,3,4,1,1,1,1,2,3,5,3,4,1,1,1,1,1,1,2,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,163,8,8,4,4248
1,47,164,6,2,2,1,1,2,7,4,5,1,1,1,3,2,2,7,1,1,1,2,1,0,1,1,2,3,2,2,1,1,4,2,0,3,2,2,2,2,3,1,3,2,1,1,1,1,1,1,3,3,9,99,99,99,9,3,1,3,1,1,1,3,1,1,2,2,47,164,7,9,6,4076
1,47,165,6,3,2,2,0,0,7,5,3,2,1,2,3,3,5,7,1,1,1,2,2,2,3,3,2,3,3,3,1,1,2,1,3,2,1,1,2,1,2,1,4,3,1,1,1,2,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,2,1,2,47,165,8,8,6,4149
1,47,166,6,2,2,2,4,6,5,4,1,1,5,2,2,1,2,8,1,1,1,2,1,1,1,0,2,4,3,3,1,4,4,1,1,4,2,1,1,3,4,1,3,1,1,2,1,1,1,1,2,2,9,99,99,99,9,3,3,1,3,1,3,1,3,1,3,2,47,166,3,10,6,4021
1,47,167,6,1,2,1,2,2,3,4,2,2,2,3,3,1,2,1,3,2,3,2,4,2,3,4,3,3,3,3,1,1,1,1,1,2,2,2,2,5,1,1,4,1,1,2,1,3,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,3,1,2,47,167,8,7,5,4200
1,47,168,2,1,2,1,1,0,7,3,3,3,4,2,3,1,3,2,3,3,3,2,4,2,3,0,2,1,1,3,0,4,1,1,2,1,2,4,1,0,1,4,4,1,1,1,1,1,1,1,3,3,9,99,99,99,9,0,0,0,0,0,0,0,0,0,0,2,47,168,9,99,2,4034
1,47,169,4,1,2,1,4,2,5,2,1,1,1,1,3,1,1,3,2,1,1,2,1,1,1,2,2,1,1,2,1,1,4,1,1,1,1,1,1,2,4,4,4,2,1,2,4,3,1,3,3,3,9,99,99,99,9,3,3,3,3,3,1,1,1,1,1,2,47,169,5,99,3,4190
1,47,170,3,1,2,1,8,8,7,3,2,1,1,3,3,1,1,4,3,3,3,2,2,2,3,3,2,2,1,1,4,1,1,1,1,1,1,1,2,5,4,1,4,1,1,2,3,4,1,3,3,3,9,99,99,99,9,3,3,3,1,1,1,1,1,1,1,2,47,170,7,7,2,4115
1,47,171,6,1,2,2,0,0,7,4,0,3,3,2,3,3,3,1,2,2,3,2,3,2,3,3,2,8,2,3,3,2,1,1,1,1,1,2,2,6,1,4,2,4,1,2,3,3,2,3,3,3,9,99,99,99,9,0,0,0,0,0,0,0,0,0,1,2,47,171,9,99,0,4154
1,47,172,6,1,2,2,0,0,5,1,1,1,1,1,3,2,1,2,2,1,2,2,3,2,1,1,3,4,1,1,1,1,1,4,1,1,1,1,1,6,2,4,4,2,1,1,1,5,1,3,3,3,9,99,99,99,9,0,0,0,0,0,0,0,0,1,1,2,47,172,9,99,5,4116
1,47,173,3,1,1,2,0,0,8,0,2,3,0,3,1,0,3,3,3,3,3,2,4,2,3,0,2,4,4,4,0,2,1,2,0,0,4,3,3,5,2,4,5,0,1,1,0,0,3,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,3,1,2,47,173,8,99,2,4224
1,47,174,3,1,2,2,1,3,7,5,2,2,1,3,4,1,3,4,3,2,3,2,3,2,3,3,3,6,2,2,1,1,1,1,1,1,3,1,2,6,2,1,4,2,1,2,5,3,2,1,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,3,1,2,47,174,8,6,2,4209
1,47,175,6,1,0,2,10,10,4,3,2,3,2,3,2,1,1,4,3,2,3,2,3,2,2,6,3,3,3,3,2,1,1,1,1,1,2,2,2,6,1,1,2,4,1,2,1,1,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,3,1,2,47,175,8,6,4,4192
