CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,Q.36C.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36H.,Q.36I.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.,V.63.
1,101,227,1,1,1,1,4,4,3,30,2,2,1,2,2,3,3,4,1,1,1,3,2,2,3,8,2,3,2,3,1,2,1,2,3,2,4,1,2,1,1,4,1,4,4,4,2,1,4,4,4,4,2,1,1,1,4,4,1,1,4,3,1,4,3,3,1,1,3,2,101,227,1,1,1,1,1,3,2,1,1,2,2,2,2,1,2,2,4,4,2,4,4,4,4,4,1,2,1,5,3,2,3,2,4,2,3,1,1,1,2,1,20,70,5,4,2,3,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,4,4,3,3,4,4,4
1,101,228,1,2,3,1,3,3,4,40,2,7,1,2,2,1,1,3,1,1,1,1,3,1,1,8,2,2,2,2,2,2,6,1,6,2,3,1,1,1,2,2,1,2,2,4,1,2,1,2,2,2,1,3,1,2,2,2,2,3,1,4,2,1,3,2,1,1,1,2,101,228,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,4,2,4,4,4,4,4,4,3,2,1,2,2,1,2,1,1,1,3,2,2,1,2,0,75,20,0,5,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,0,1,4
1,101,229,1,1,5,3,4,5,3,60,2,2,1,2,2,2,1,3,2,1,1,1,2,2,1,4,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,4,1,1,2,4,1,1,4,1,1,1,4,2,4,2,4,1,1,0,4,2,1,4,3,3,1,1,3,2,101,229,1,3,1,1,3,3,1,2,1,1,1,1,3,1,2,2,4,4,4,4,4,4,4,4,1,1,2,3,2,2,2,1,3,1,3,2,1,2,1,5,70,25,0,0,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,3,0,3,4
1,101,230,1,1,5,3,4,7,3,114,2,13,1,1,2,3,1,3,3,2,1,1,2,3,3,8,1,2,1,7,3,3,2,2,2,2,5,1,2,1,1,1,4,4,3,4,2,1,4,4,4,4,4,2,4,4,4,2,4,4,4,2,1,1,3,3,1,1,2,2,101,230,1,2,1,1,2,3,2,1,3,2,1,1,1,4,1,0,0,1,0,1,0,0,0,1,3,1,1,5,5,5,4,1,4,1,3,2,1,1,1,5,10,80,0,5,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,4,6,3,5,0,1,4
1,101,231,1,2,3,1,3,10,3,120,2,9,1,2,2,2,1,3,2,2,1,1,3,3,2,8,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,4,4,2,3,4,4,4,4,4,4,4,2,1,4,4,4,4,2,4,4,4,1,4,3,3,1,1,1,2,101,231,1,2,1,1,3,3,1,1,1,2,1,3,2,1,1,1,4,4,1,4,4,4,4,4,3,1,1,1,2,5,3,2,1,2,1,2,1,1,2,50,40,10,0,0,2,1,3,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,6,3,4,0,3,4
1,101,232,1,2,3,1,3,10,3,120,2,2,1,2,2,2,1,3,2,2,1,1,2,1,3,0,2,1,2,9,1,1,6,2,3,1,1,1,1,1,1,4,2,4,2,4,4,4,1,1,4,4,2,2,4,4,4,2,2,4,4,3,3,4,3,3,1,1,1,2,101,232,1,1,1,1,3,3,1,1,1,2,1,1,1,1,1,2,4,4,2,4,4,4,4,4,3,1,1,5,1,2,4,1,4,1,3,2,1,1,2,0,20,80,0,0,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,3,6,2,4,2,5,4
1,101,233,1,1,3,3,4,8,3,130,2,2,1,1,2,1,2,3,1,1,1,1,2,2,1,0,1,2,4,2,2,2,2,0,3,1,1,2,2,1,1,4,4,4,2,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,1,1,1,2,101,233,1,1,3,1,3,3,2,2,1,1,3,1,1,1,2,2,4,4,4,4,4,4,4,4,1,2,1,3,3,2,4,1,3,1,3,1,1,1,2,0,20,60,18,2,2,1,3,3,2,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,4,5,4,4
1,101,234,1,1,2,1,4,8,3,45,2,2,1,2,2,2,1,3,1,1,1,2,3,3,1,8,1,2,2,3,1,1,2,2,3,2,4,2,2,2,1,4,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,1,4,4,1,3,1,1,3,3,1,1,1,2,101,234,1,1,1,1,1,2,3,1,4,1,2,3,1,1,2,2,4,4,2,4,2,4,4,4,1,5,5,4,1,2,2,1,3,1,3,1,1,1,2,5,15,80,0,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,3,6,2,4,3,4,4
1,101,235,1,1,5,1,4,10,2,80,2,2,1,2,2,3,1,3,2,1,1,2,3,1,1,8,1,3,2,2,1,2,1,2,2,2,2,1,2,1,1,1,4,4,2,4,1,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,3,2,3,3,3,1,1,2,101,235,1,1,1,1,3,3,3,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,5,1,5,5,1,3,1,3,1,2,1,1,1,1,25,50,25,0,0,1,1,3,3,2,2,2,2,2,2,2,1,1,2,2,2,2,4,3,2,4,3,5,4
1,101,236,1,1,5,1,4,11,2,98,2,2,2,2,1,1,1,3,2,1,1,1,2,1,3,8,1,2,2,2,1,1,2,2,2,2,3,1,2,1,1,3,4,4,1,4,1,1,1,4,4,1,1,1,4,4,4,4,4,1,4,3,1,1,3,3,1,1,1,2,101,236,1,1,1,1,1,0,1,1,1,1,2,1,1,1,2,3,4,4,2,4,4,4,4,4,3,5,1,2,1,3,2,1,2,2,1,1,1,2,2,5,79,11,3,2,2,1,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,3,5,4,6,6,3,4
1,101,237,1,1,2,3,2,8,4,0,5,5,2,1,1,2,2,3,2,2,1,1,2,0,1,8,1,3,2,3,2,2,2,0,6,1,1,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,2,3,2,1,1,1,2,101,237,1,1,1,1,0,0,1,2,0,1,1,1,1,2,1,2,1,2,4,4,1,4,4,3,1,1,1,1,1,1,2,2,3,1,3,1,1,1,2,0,0,75,25,0,2,0,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,3
1,101,238,1,1,3,1,4,11,3,65,14,0,2,1,3,1,3,4,1,1,1,1,3,1,1,8,1,2,2,2,2,2,2,1,3,1,3,1,2,1,1,4,4,1,1,4,1,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,1,4,3,3,1,1,1,2,101,238,1,1,1,1,3,3,1,2,1,1,1,2,2,1,1,1,4,2,4,4,4,4,4,4,1,1,1,3,2,1,2,1,2,1,2,1,1,1,1,0,20,80,0,0,2,1,3,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,3,4,3,2,3
1,101,239,1,1,5,3,4,5,3,60,2,2,2,3,3,1,1,3,1,2,1,1,0,1,1,8,1,2,2,2,1,2,1,1,3,1,1,1,1,1,1,4,4,4,1,4,1,4,1,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,3,3,1,1,1,2,101,239,1,1,1,1,3,3,1,1,1,1,2,3,3,1,2,2,4,4,2,4,4,4,4,4,1,1,1,5,1,5,4,1,4,1,3,1,1,1,2,0,25,60,15,0,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,6,5,4,0,5,4
1,101,240,1,1,4,1,4,5,3,110,2,2,2,1,3,2,1,4,3,1,1,3,4,1,3,8,2,2,2,3,3,2,2,1,0,3,3,2,2,2,2,4,4,4,4,4,1,4,4,1,4,1,2,2,4,4,4,1,4,2,1,3,1,4,3,3,1,1,1,2,101,240,1,1,1,1,1,3,3,1,1,1,2,2,1,3,1,4,4,4,2,4,2,4,4,4,3,3,1,1,5,3,4,3,4,3,2,2,1,1,2,1,49,50,0,0,2,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,4,5,4
1,101,241,1,1,4,1,4,5,3,120,2,2,2,1,3,1,2,3,2,2,1,1,3,1,1,8,2,1,2,2,2,2,2,2,3,1,1,1,2,1,1,4,4,4,1,4,2,4,4,4,4,4,1,1,4,4,4,4,4,4,4,2,2,1,3,3,1,1,1,2,101,241,1,2,1,1,1,3,1,1,1,2,1,3,1,1,2,4,4,4,4,4,4,4,4,4,3,1,1,1,2,2,4,1,2,1,3,1,1,2,1,0,95,5,0,0,2,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,4,0,3,3,4,4,4
1,101,242,1,1,5,3,4,10,2,138,2,9,2,1,3,2,1,3,2,2,1,1,3,1,1,8,2,3,2,9,2,1,2,2,0,3,2,2,2,2,2,4,1,4,1,1,1,1,4,1,4,1,1,1,4,4,2,1,4,1,1,3,3,4,3,2,1,2,1,2,101,242,1,1,1,1,3,3,1,1,3,1,1,1,1,2,2,2,2,4,2,4,2,4,4,2,3,1,1,5,3,5,2,2,2,2,3,2,1,1,2,5,10,75,0,10,2,1,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,5,5,3,4,4,4
1,101,243,1,2,5,1,4,10,2,30,2,7,2,2,3,2,1,3,2,1,1,3,2,1,1,8,2,2,2,3,2,2,2,2,3,2,3,1,2,2,2,4,1,1,2,3,3,2,1,2,1,2,2,2,4,2,4,2,2,2,2,4,1,1,3,3,1,1,1,2,101,243,1,1,1,1,3,3,2,1,3,2,1,1,1,2,4,1,3,2,4,4,2,4,4,4,1,1,1,2,3,3,2,2,3,3,3,1,1,0,2,25,40,25,10,0,1,3,2,3,2,2,2,2,1,2,2,1,2,2,2,2,2,4,1,1,5,3,4,4
1,101,244,1,2,5,4,4,5,3,45,2,2,2,2,3,1,3,3,1,2,1,1,3,2,1,8,2,2,2,2,1,1,2,2,3,2,3,2,2,1,2,4,4,1,2,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,3,3,3,1,1,1,2,101,244,1,3,1,1,3,3,3,2,1,1,1,2,2,1,2,2,4,4,4,4,4,4,4,2,1,1,5,5,1,5,4,1,3,1,3,1,1,1,2,0,5,75,5,15,1,1,3,3,2,2,2,2,2,2,2,1,1,2,2,2,2,3,4,4,3,4,4,4
1,101,245,1,1,2,4,4,4,3,65,2,2,2,1,3,1,1,3,2,2,1,1,3,2,1,8,2,2,2,2,1,2,2,1,3,2,3,2,2,3,2,4,4,1,1,4,4,1,1,1,4,4,2,1,4,1,1,1,1,4,4,4,2,2,3,2,1,1,3,2,101,245,1,1,1,1,3,3,2,1,3,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,3,1,2,3,1,3,1,2,2,1,2,2,2,10,80,3,5,2,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,4,3,3,4
1,101,246,1,1,2,3,4,5,3,65,2,2,2,1,3,1,2,3,2,1,1,1,3,1,1,8,1,2,2,2,2,2,2,1,3,2,3,2,2,3,2,1,4,1,1,4,4,1,1,4,1,4,2,2,1,4,4,1,4,2,4,2,1,1,3,3,1,1,2,2,101,246,1,1,1,1,3,3,2,1,3,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,3,2,0,3,2,2,3,1,3,1,3,3,1,1,2,5,15,50,10,20,2,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,4,5,3,4
1,101,247,1,2,5,1,4,5,3,84,2,9,2,1,3,1,3,3,2,2,2,2,2,3,3,8,1,2,2,3,3,2,2,2,2,3,2,2,2,1,2,1,4,4,2,4,2,2,2,4,4,1,1,2,1,4,1,1,4,2,4,1,3,2,3,2,1,1,1,2,101,247,1,1,1,1,1,3,2,2,1,1,1,1,1,2,2,2,4,4,1,4,1,4,4,4,1,1,3,3,5,1,4,1,3,1,3,1,1,1,2,0,0,99,0,0,2,3,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,4,2,2,3,1,4,4
1,101,248,1,1,1,3,4,5,3,90,2,9,2,2,3,1,1,3,2,2,1,2,4,3,3,8,2,3,4,3,2,2,2,0,3,2,3,1,2,1,2,1,4,1,1,4,4,1,4,4,4,1,1,1,4,4,4,1,2,1,1,4,1,4,3,3,1,1,2,2,101,248,1,2,1,1,3,3,1,1,1,2,2,3,2,2,2,2,3,4,3,4,0,4,4,1,1,2,1,3,1,2,2,2,3,2,3,2,1,0,1,5,10,80,4,1,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,3,6,2,4,0,4,4
1,101,249,1,2,5,2,4,6,3,90,2,2,2,2,3,1,3,3,1,2,2,1,3,2,1,8,2,2,2,2,1,1,2,0,4,2,2,2,2,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,4,1,4,1,2,1,1,4,3,3,3,3,1,1,1,2,101,249,1,1,1,1,1,3,1,2,1,1,1,1,2,1,2,4,4,4,2,4,4,4,4,4,1,2,1,2,2,2,2,1,2,1,2,3,3,1,2,5,50,25,5,15,2,1,3,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,4,4,3,5,4
1,101,250,1,2,5,1,4,5,3,130,2,2,2,1,3,1,1,3,1,1,1,1,3,3,2,8,1,3,2,2,1,2,2,1,3,2,3,1,2,2,2,1,4,2,2,1,1,2,4,4,1,1,4,4,1,4,4,1,4,1,1,3,3,2,2,2,1,1,1,2,101,250,1,1,1,1,3,3,2,2,1,1,1,1,1,1,2,1,4,2,2,4,3,4,4,4,1,2,1,5,5,3,4,2,1,1,1,1,1,2,1,5,25,50,15,5,2,1,3,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,5,5,3,5,1,4
1,101,251,1,1,5,1,4,10,2,80,2,2,2,2,3,1,1,3,1,1,1,1,3,1,1,8,1,2,2,11,1,1,6,2,4,2,4,2,2,1,1,4,4,4,2,4,2,1,2,1,2,4,2,1,4,4,4,1,3,4,4,4,1,3,3,3,1,1,2,2,101,251,1,1,1,1,1,3,1,1,1,2,2,0,0,1,4,4,4,3,4,4,3,4,4,4,1,5,1,5,5,5,2,1,2,1,2,1,1,1,2,5,75,10,3,7,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,0,5,3,4,4,4
1,101,252,1,1,1,1,4,9,3,136,2,2,2,3,3,1,1,3,1,1,1,2,2,2,3,8,0,3,2,2,1,2,1,1,4,2,0,2,2,2,2,4,2,4,4,4,1,4,1,4,4,1,2,1,1,2,4,2,3,1,1,3,3,1,3,2,1,1,2,2,101,252,1,1,1,1,2,3,2,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,1,5,5,5,1,5,4,1,2,1,1,2,1,1,1,5,50,40,5,0,1,1,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,6,5,6,6,4,4
1,101,253,1,1,3,1,4,8,3,80,5,5,2,1,3,1,1,3,1,2,1,1,2,1,1,8,1,2,2,3,1,2,1,1,4,2,1,2,2,2,2,4,4,4,2,4,1,1,1,4,1,4,1,2,1,4,4,1,1,2,1,2,1,3,2,2,1,1,2,2,101,253,1,1,2,1,3,3,1,2,1,1,2,1,1,1,3,3,4,3,4,4,3,4,4,4,3,2,1,5,3,5,2,1,4,1,4,1,1,1,2,3,10,67,15,5,2,3,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,3,3,3,4,3,3,2
1,101,254,1,1,3,1,4,9,3,65,5,9,2,1,3,1,1,3,1,2,1,1,2,2,1,8,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,4,1,4,2,1,1,1,4,1,1,1,4,1,4,1,4,1,1,2,1,3,2,3,2,2,1,1,2,2,101,254,1,1,1,1,3,3,1,1,1,1,1,2,1,1,2,3,2,4,3,4,3,4,4,2,3,2,1,2,1,1,2,1,3,1,3,1,1,2,2,9,45,23,18,5,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,4,4,3,2,4,3
1,101,255,1,1,3,1,4,9,3,45,5,5,2,1,3,2,3,4,1,1,1,1,3,1,1,8,1,2,4,3,1,2,2,1,3,2,3,1,2,1,1,4,4,4,1,4,1,1,4,4,1,4,1,1,4,1,4,1,2,0,1,4,3,3,3,2,1,1,1,2,101,255,1,1,1,1,1,3,3,1,1,1,1,2,1,2,2,2,4,3,3,4,3,4,4,4,3,5,2,5,5,2,3,1,3,1,2,1,1,2,2,30,50,15,5,0,1,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,1,3,6,6,3,4,3,3
1,101,256,1,1,3,2,3,9,3,110,5,5,2,2,3,1,2,3,1,2,1,3,3,2,1,8,1,1,2,3,1,2,2,1,3,2,2,1,2,1,3,1,1,1,2,1,2,4,2,1,1,2,1,2,2,1,1,3,1,2,2,3,3,1,3,3,1,1,1,2,101,256,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,4,4,4,4,4,4,4,4,1,2,1,3,3,1,3,2,3,2,3,1,1,1,1,10,10,40,40,0,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,4,3,3,3,4,3,4
1,101,257,1,1,2,1,4,8,3,999,5,5,2,1,3,1,1,3,2,1,2,1,2,2,3,8,1,2,4,3,1,2,2,2,2,2,2,2,3,2,2,4,1,1,2,4,2,1,1,4,4,1,2,2,2,1,3,2,3,2,4,2,1,2,3,2,1,1,2,2,101,257,1,1,1,1,0,0,0,2,1,2,2,1,1,1,4,4,2,4,2,4,4,4,4,4,3,2,1,4,2,1,2,2,3,2,3,2,1,1,1,10,30,50,10,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,4,5,4,5,2,3
1,101,258,1,1,4,1,4,9,3,70,5,5,2,1,3,1,1,3,1,1,1,1,2,1,1,8,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,4,2,3,3,3,1,1,3,2,101,258,1,3,1,1,1,3,3,1,1,2,2,1,1,1,2,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,4,1,2,1,2,1,1,1,2,0,20,60,10,10,2,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,3,4,3,4,1
1,101,259,1,1,6,2,4,11,3,84,5,5,2,0,0,0,1,0,1,1,0,1,3,1,1,8,1,2,4,9,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,3,1,1,1,2,101,259,1,1,1,1,1,3,1,1,1,1,1,3,1,2,2,2,4,4,4,4,3,4,4,4,1,5,1,5,1,2,4,1,3,1,3,1,1,2,2,0,10,80,10,0,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,6,3,5,3,1
1,101,260,1,1,5,3,4,10,2,30,2,2,2,2,2,1,1,3,2,1,1,1,3,1,1,8,1,3,2,2,2,1,1,1,3,2,4,1,2,1,1,1,1,4,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,2,1,1,1,2,101,260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,2,3,1,4,1,3,1,3,1,1,2,2,17,80,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6,6,3,5,3,4
1,101,261,1,2,5,1,4,5,3,30,2,2,2,2,2,2,3,3,1,2,1,1,2,1,2,8,2,2,1,2,1,1,1,1,3,2,2,2,2,1,2,2,1,4,2,4,1,1,1,1,4,3,1,4,4,4,1,2,4,1,4,4,2,3,2,2,1,1,1,2,101,261,1,1,1,1,1,1,2,1,1,2,1,3,3,1,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,4,1,4,1,1,1,2,1,90,8,1,0,1,0,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,3,4,2,4
1,101,262,1,2,6,3,4,8,3,90,2,5,2,1,2,2,1,3,3,2,2,2,2,3,3,2,2,3,1,5,3,2,1,1,3,2,3,1,2,3,2,1,3,2,3,3,2,1,3,2,2,1,3,2,2,3,4,2,2,3,2,1,1,3,2,2,1,1,1,2,101,262,1,2,1,1,0,0,0,2,3,1,1,2,1,2,1,1,2,0,0,0,0,0,0,0,1,1,1,2,1,1,3,3,3,2,3,1,1,1,1,0,0,30,0,70,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,0,4,4
1,101,263,1,1,5,1,4,5,2,80,2,2,2,2,2,3,1,3,1,2,1,1,3,1,1,8,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,4,4,1,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,1,4,3,3,1,1,1,2,101,263,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,4,4,4,4,3,4,4,4,1,5,1,5,5,2,4,1,2,1,2,1,1,2,2,0,50,50,0,0,2,1,1,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,6,6,4,5,5,4
1,101,264,1,1,4,2,4,4,3,50,2,3,2,2,2,2,1,3,2,1,1,1,3,1,3,8,1,1,2,11,2,2,2,2,2,2,3,2,2,2,2,4,1,2,2,1,1,1,1,1,4,4,3,1,4,1,4,1,2,2,1,4,1,1,3,3,3,1,2,2,101,264,1,1,1,1,2,3,2,1,1,1,1,2,2,4,2,4,2,4,2,4,2,4,4,3,1,5,1,5,2,2,1,1,3,1,3,2,1,1,1,15,35,49,1,0,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,3,3,6,4,3,4,4
1,101,265,1,1,3,1,4,9,3,84,5,5,2,1,2,2,1,3,2,1,1,2,2,1,1,8,2,2,1,3,2,2,2,1,3,1,1,1,2,1,1,4,0,0,3,1,0,0,1,1,4,4,4,2,4,4,1,1,3,2,1,3,1,4,3,3,1,1,1,2,101,265,1,1,1,1,1,3,2,2,1,1,2,1,1,2,1,2,3,4,4,4,2,4,4,4,3,3,2,5,5,2,2,1,3,1,3,3,3,2,1,0,5,45,45,5,2,3,4,4,2,2,1,2,2,2,2,2,2,2,2,2,1,0,6,2,4,2,4,1
1,101,266,1,1,6,3,4,12,2,40,5,5,2,1,2,3,1,3,1,1,1,2,2,1,1,8,2,2,1,9,2,2,1,1,2,2,3,2,2,2,2,1,1,1,2,4,2,2,1,4,1,4,2,2,1,1,2,1,2,2,1,4,1,2,3,2,1,1,3,2,101,266,1,3,1,1,3,3,2,1,1,1,1,2,2,2,1,4,4,4,4,4,1,4,4,4,3,1,1,2,3,1,1,1,2,2,3,2,1,2,2,20,40,20,10,10,1,3,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,4,5,3,3,4,2,2
1,101,267,1,1,5,1,4,10,2,47,5,5,2,1,2,2,1,3,1,1,1,1,3,1,2,8,2,1,2,2,2,1,2,0,4,2,5,1,2,1,1,1,4,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,4,1,4,4,2,3,3,2,1,1,2,2,101,267,1,1,1,1,1,3,1,1,1,1,1,2,2,2,1,4,2,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,2,1,2,3,1,1,1,2,25,65,5,3,2,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,1,5,5,4,3,3,2
