CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35H.,Q.35I.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.63..14,Q.64.,V.66.,V.66..1,V.67.,V.68.,V.69.,CARD..2,DECK..2,BALLOT..2,FORM..2,FORM..3,V.71.,V.72.,V.73.
1,100,42,2,1,2,11,5,3,53,1,3,2,2,1,3,3,1,2,2,3,2,4,3,2,2,1,8,0,3,1,3,2,3,2,0,3,4,4,4,5,3,3,4,3,3,3,2,1,2,2,1,1,1,3,3,2,2,1,1,1,2,2,1,3,3,2,1,2,2,100,42,2,2,2,2,1,1,3,1,1,2,2,4,3,4,2,4,4,4,1,2,1,2,1,1,2,3,2,1,1,5,1,4,3,1,7,4,2,2,1,1,2,2,2,1,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,1,6,2,5,3,100,42,2,1,4,24,19
1,100,43,2,2,2,3,5,3,90,1,4,2,1,2,1,2,1,1,1,1,3,6,1,1,2,1,8,1,0,1,11,3,2,2,1,3,4,3,3,2,3,3,4,3,3,2,4,1,1,1,1,1,1,0,0,1,1,1,3,1,2,2,2,3,2,2,2,2,2,100,43,2,2,1,1,2,2,3,2,2,2,2,4,4,4,4,4,4,2,2,2,1,2,3,5,1,1,1,1,1,4,5,5,3,1,7,4,2,2,1,2,1,2,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,6,1,7,2,5,3,100,43,2,1,4,26,25
1,100,44,2,1,2,2,10,3,300,1,4,2,1,4,1,1,1,1,1,1,1,2,1,1,2,2,8,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,1,1,3,3,3,3,3,1,1,2,2,100,44,2,3,1,2,3,1,1,2,1,1,1,4,4,4,4,4,3,3,1,2,1,2,1,1,1,1,1,1,5,1,1,1,3,1,10,4,1,1,1,2,1,1,1,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,7,1,14,2,9,3,100,44,2,0,4,26,29
1,100,45,2,2,2,3,10,2,30,1,4,1,3,7,4,3,2,1,2,2,3,6,1,1,2,1,8,1,3,2,4,2,3,1,1,3,2,1,3,1,4,1,2,3,1,2,4,1,1,1,1,1,1,1,0,3,1,1,3,3,1,2,1,2,2,2,2,2,2,100,45,2,1,0,2,1,1,2,3,1,2,2,4,4,2,4,4,4,3,1,1,1,2,1,5,3,1,1,1,1,1,5,2,1,1,10,4,2,1,2,2,1,2,1,2,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,6,2,3,9,2,3,100,45,2,4,4,26,8
1,100,46,2,2,5,13,10,3,90,1,3,7,2,7,2,3,2,4,3,2,2,3,3,1,2,2,8,1,2,1,5,3,3,2,1,3,5,5,5,5,2,1,1,3,3,3,2,1,1,2,1,1,1,3,3,2,2,2,1,1,1,1,1,1,1,3,2,2,2,100,46,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,4,4,4,1,1,1,2,1,5,1,1,2,2,5,4,1,3,2,1,7,4,2,2,2,1,3,3,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,10,1,0,0,0,3,100,46,2,5,4,28,3
1,100,47,2,2,2,8,5,3,46,1,3,7,1,0,4,3,1,1,2,1,3,4,1,1,2,1,8,1,3,2,2,2,2,2,2,3,4,2,2,2,3,1,4,3,3,2,4,1,1,1,1,1,1,3,3,3,1,1,3,1,1,1,1,1,2,2,2,2,2,100,47,2,1,1,1,1,2,1,1,1,2,3,1,3,4,2,4,4,4,2,1,1,2,1,4,1,1,2,2,5,1,1,2,3,1,7,4,2,1,1,2,1,0,1,1,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,1,3,4,1,3,100,47,2,5,4,26,69
1,100,48,2,2,2,2,10,2,30,1,4,3,3,3,2,2,2,1,1,1,3,6,1,1,2,0,0,1,0,2,3,2,2,2,0,3,2,2,2,2,4,3,4,3,3,5,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,4,2,3,2,2,2,100,48,2,2,0,0,0,0,3,1,2,4,2,2,4,4,2,4,4,4,2,2,1,2,1,3,3,3,2,1,2,1,1,2,3,1,10,4,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,9,2,10,9,7,3,100,48,2,1,4,26,6
1,100,49,2,1,2,2,2,3,90,1,4,2,2,2,1,2,2,1,1,2,2,6,1,1,2,2,8,1,3,4,3,2,2,1,1,0,2,2,2,2,3,1,3,3,3,2,4,1,1,1,1,1,1,0,0,1,2,1,1,1,1,1,1,2,2,2,2,2,2,100,49,2,1,2,1,1,2,3,1,1,1,4,1,4,4,1,4,4,4,2,1,1,2,1,3,1,1,1,1,1,1,1,4,1,1,11,4,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,1,4,3,1,3,100,49,2,5,4,25,14
1,100,50,2,1,7,9,7,3,60,1,3,6,2,2,3,2,2,2,2,3,3,4,3,1,2,1,8,1,3,4,4,3,3,2,1,3,4,4,4,4,4,1,3,3,2,3,2,1,1,3,3,3,1,3,1,3,2,2,1,1,1,2,2,3,2,2,2,2,2,100,50,2,3,3,3,2,2,3,2,1,1,4,2,2,4,1,4,4,4,1,1,3,2,1,4,1,1,3,2,2,4,2,4,3,3,10,4,2,1,1,2,1,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,11,1,5,0,4,3,100,50,2,2,4,29,41
1,100,51,2,1,2,11,10,2,45,1,3,1,2,7,4,3,2,2,2,1,3,6,2,2,2,1,8,1,3,1,3,3,3,1,1,2,0,3,2,4,3,1,1,3,2,2,3,1,1,2,1,1,1,3,3,3,1,5,1,1,1,2,1,2,1,2,2,2,2,100,51,2,2,3,2,2,3,1,1,2,2,3,2,4,4,2,4,4,4,1,2,1,2,1,4,1,1,1,2,2,3,5,5,3,1,5,4,2,1,2,2,1,3,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,12,1,1,0,1,3,100,51,2,4,4,25,90
1,100,52,2,2,2,2,6,3,26,1,3,4,3,3,1,1,1,1,1,1,2,6,2,1,2,1,8,1,3,2,2,1,2,1,1,3,1,2,2,3,2,1,4,3,3,2,2,1,1,2,1,1,1,3,3,3,2,2,1,3,2,2,2,4,2,2,2,2,2,100,52,2,2,3,3,1,2,2,1,1,2,4,2,4,4,1,4,4,4,2,2,1,2,1,3,1,3,1,1,5,5,1,5,2,1,11,4,2,2,1,2,2,2,2,1,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,4,10,1,11,1,6,3,100,52,2,1,4,26,23
1,100,53,2,1,2,9,10,2,120,1,3,7,2,1,3,2,1,2,3,2,2,3,3,3,2,2,8,2,2,1,6,3,3,3,2,3,4,5,5,5,1,1,1,3,3,3,2,1,1,2,2,1,1,2,3,2,3,2,3,3,2,2,1,3,2,3,2,2,2,100,53,2,3,2,3,2,2,1,3,2,2,1,3,3,2,3,4,4,3,1,1,1,2,1,5,2,1,4,2,4,5,5,3,3,1,4,4,2,2,1,1,2,3,2,2,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,13,1,5,0,4,3,100,53,2,2,4,25,18
1,100,54,2,2,1,1,12,3,89,2,3,7,2,7,3,3,1,1,1,3,4,1,3,1,2,2,0,2,3,2,4,3,2,1,1,5,4,4,4,4,3,1,4,2,3,3,2,1,1,1,1,1,1,3,3,3,2,1,1,1,2,1,1,2,2,2,2,2,2,100,54,2,3,2,3,1,1,1,3,1,1,4,4,1,4,1,4,4,1,1,2,1,2,2,5,1,1,5,1,3,1,1,4,3,1,6,4,2,1,2,1,2,2,1,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,10,1,3,2,2,3,100,54,2,4,4,27,11
1,100,55,2,1,2,10,3,2,45,1,3,7,3,1,4,2,2,2,2,1,2,3,3,2,2,1,0,1,2,4,8,3,2,2,2,3,3,2,2,2,2,1,4,3,3,2,3,1,1,2,1,1,1,3,3,3,1,2,1,1,2,2,2,3,2,2,2,2,2,100,55,2,2,3,3,3,3,2,2,1,2,4,4,4,4,1,4,4,2,2,1,3,1,2,3,1,1,2,2,2,5,2,2,3,2,5,4,2,1,2,2,3,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,13,1,7,0,5,3,100,55,2,1,4,26,92
1,100,56,2,1,2,8,4,3,90,2,3,4,3,1,2,2,2,2,2,1,3,1,2,1,1,2,8,1,3,1,5,3,3,1,1,1,3,2,3,2,2,1,4,3,1,2,3,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,2,2,2,2,2,1,2,100,56,2,2,2,1,1,2,2,2,1,2,2,2,4,4,1,4,4,4,2,2,1,2,1,3,1,1,2,1,2,1,1,5,2,1,9,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,7,1,3,2,2,3,100,56,2,4,5,24,31
1,100,57,2,0,0,0,10,1,0,0,0,2,1,2,4,2,2,1,1,3,3,2,1,1,2,1,8,1,1,1,3,2,3,1,1,3,2,5,4,4,2,1,4,3,3,2,2,1,1,1,1,1,1,1,0,0,1,1,0,0,2,1,1,2,2,2,3,2,2,100,57,2,1,3,3,3,3,2,5,1,1,1,1,1,4,1,4,4,4,1,2,1,1,3,5,1,1,2,1,1,5,1,4,3,1,6,4,2,1,1,2,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,11,1,4,1,2,3,100,57,2,4,5,13,36
1,100,58,2,2,2,2,8,2,60,1,4,2,3,2,4,3,0,1,1,2,4,1,1,1,2,2,8,0,0,1,5,3,3,1,1,3,2,3,2,4,1,3,4,1,3,5,3,1,1,1,3,3,1,3,3,2,1,2,3,3,1,1,1,3,2,2,2,2,2,100,58,2,0,1,0,1,0,3,5,1,2,2,2,0,4,2,4,4,4,2,2,3,2,3,4,3,3,5,5,5,5,5,5,2,1,5,4,2,1,1,2,1,2,1,4,4,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,6,2,2,9,2,3,100,58,2,4,5,26,4
1,100,59,2,2,2,2,1,2,0,1,0,2,3,2,1,2,2,1,2,1,2,1,1,1,2,2,8,0,0,2,3,2,2,2,1,1,3,3,2,2,2,3,1,2,3,2,1,1,1,1,1,1,1,1,1,3,1,5,3,1,1,2,3,3,2,2,2,2,2,100,59,2,2,2,3,1,2,2,1,2,2,2,4,4,4,2,4,4,2,2,2,1,2,1,3,3,1,2,2,3,1,1,2,1,1,6,4,2,1,2,2,3,2,2,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,9,1,8,1,5,3,100,59,2,2,5,25,77
1,100,60,2,2,1,1,2,3,60,1,4,1,1,3,1,2,2,2,1,2,1,2,2,1,2,2,0,1,3,1,4,3,3,2,0,3,4,4,4,4,4,1,4,3,2,3,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,2,2,1,2,2,100,60,2,1,1,2,1,1,3,2,2,1,2,2,4,4,4,1,4,4,0,1,1,2,1,4,3,1,1,1,1,1,5,2,1,1,10,4,2,1,2,2,3,1,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,1,3,100,60,2,5,5,27,83
1,100,61,2,2,1,1,3,4,10,1,3,7,3,1,2,3,2,1,2,3,2,1,3,1,2,1,0,1,2,2,3,3,3,1,1,3,4,4,4,4,4,3,3,3,3,2,1,1,1,2,1,1,1,0,0,1,2,1,3,3,2,2,1,3,2,3,2,2,2,100,61,2,3,2,3,3,3,2,3,2,3,4,3,4,4,4,4,4,3,1,2,3,1,2,4,1,1,5,1,1,1,1,1,3,3,9,3,2,2,1,2,0,2,3,4,4,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,14,1,4,0,4,3,100,61,2,2,1,27,3
1,100,62,2,2,1,9,7,4,90,1,4,2,3,1,4,3,2,1,2,2,1,3,1,2,2,2,0,1,0,1,4,3,3,2,2,3,3,4,4,4,1,3,4,3,3,2,2,1,1,1,3,1,1,3,3,3,2,2,1,1,1,2,1,2,2,2,2,2,2,100,62,2,0,0,1,1,1,3,2,2,2,2,1,2,1,2,0,0,2,1,2,1,2,1,4,3,3,3,2,3,2,1,4,2,2,8,3,2,2,1,1,1,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,2,2,9,2,3,100,62,2,4,10,27,33
1,100,63,2,4,1,1,9,2,56,1,3,3,1,3,1,2,2,1,1,1,0,1,1,1,0,0,0,0,0,2,2,2,2,2,1,2,3,2,2,1,4,3,4,0,2,1,4,1,1,1,3,1,1,1,0,0,2,1,3,3,2,2,3,3,3,3,2,2,2,100,63,2,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2,1,3,1,1,1,1,1,1,1,2,2,1,9,3,2,1,1,2,1,1,1,1,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,0,8,2,10,9,7,3,100,63,2,0,10,27,27
1,100,64,2,4,1,1,4,4,0,2,4,6,3,3,2,2,2,2,2,3,2,6,1,1,2,2,8,1,0,4,8,2,2,1,1,3,4,3,3,3,3,3,4,2,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,2,2,3,2,2,100,64,2,2,2,1,1,2,2,5,1,1,2,2,2,4,2,4,4,4,1,2,1,2,3,4,1,1,2,2,2,2,1,5,2,2,11,3,2,2,1,2,1,3,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,6,1,8,2,5,3,100,64,2,1,5,27,57
1,100,65,2,1,1,0,4,4,999,2,4,1,3,1,2,3,3,2,2,1,2,6,1,1,2,2,8,1,0,4,4,3,2,1,1,0,2,3,4,4,1,2,2,3,2,3,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,2,1,3,2,2,1,2,2,100,65,2,1,0,1,0,2,3,4,1,0,1,0,1,0,1,0,0,2,2,1,1,1,2,4,1,2,1,0,1,1,1,5,2,2,10,3,2,2,0,0,3,3,3,0,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,4,2,4,9,3,3,100,65,2,3,10,27,73
1,100,66,2,3,1,8,7,4,0,3,3,1,1,1,1,2,2,2,1,1,0,4,0,1,0,1,8,1,2,4,3,1,2,2,2,0,2,4,2,3,2,1,1,3,2,2,4,1,1,3,1,1,1,3,3,2,2,1,1,1,2,2,2,4,3,2,3,2,2,100,66,2,2,2,2,1,2,3,5,2,2,4,4,4,4,4,4,4,4,2,2,3,2,1,3,2,1,5,2,1,1,1,2,4,2,11,2,2,2,1,2,0,2,1,4,2,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,6,1,11,1,7,3,100,66,2,0,2,27,25
1,100,67,2,3,1,1,3,3,10,1,3,7,3,4,1,2,2,1,1,3,4,6,1,1,2,2,8,1,3,2,3,2,2,2,1,3,4,4,4,3,2,3,4,3,3,2,3,1,3,3,3,1,1,3,1,2,3,2,3,3,2,2,2,3,2,2,2,2,2,100,67,2,2,2,1,1,2,2,1,2,2,4,2,4,0,2,4,4,2,2,1,1,2,1,3,3,1,2,1,2,3,1,2,4,1,8,3,1,2,1,2,2,2,3,3,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,7,1,8,2,5,3,100,67,2,1,10,27,63
1,100,68,2,2,1,1,4,4,30,1,4,2,1,2,1,2,1,1,1,2,3,6,1,1,2,1,8,1,3,1,3,1,2,2,1,2,4,4,4,4,2,3,4,3,3,2,4,1,1,3,3,1,1,1,3,2,2,5,3,1,3,3,3,4,3,2,2,1,2,100,68,2,3,3,2,2,3,2,3,4,4,4,4,4,4,3,4,4,4,2,2,3,2,1,3,1,1,5,1,5,1,1,5,3,1,4,3,1,2,1,2,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,12,1,14,0,10,3,100,68,2,0,0,27,68
1,100,69,2,6,1,9,10,2,50,1,4,7,0,0,1,2,0,1,1,1,3,2,1,1,2,0,8,1,0,2,3,1,2,1,1,0,2,2,2,2,4,3,4,2,2,1,2,1,2,3,1,1,3,3,3,1,0,1,1,1,2,2,1,2,2,2,2,2,2,100,69,2,2,3,0,0,3,2,1,2,4,4,4,2,4,4,4,4,4,2,2,1,0,1,3,1,1,1,1,1,1,1,2,1,1,9,3,2,1,0,2,1,1,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,11,2,7,9,3,3,100,69,2,3,1,27,23
1,100,70,2,0,0,0,0,6,999,0,0,1,1,0,1,3,1,1,4,3,1,6,0,0,0,0,0,1,3,3,4,3,2,1,1,3,3,1,1,1,4,2,2,1,3,3,0,0,1,0,0,0,0,0,0,0,1,5,3,3,1,3,1,3,1,1,1,2,2,100,70,2,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,2,2,1,2,0,1,3,1,1,1,0,1,3,1,1,1,4,2,2,3,2,2,1,3,3,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,7,2,4,9,3,3,100,70,2,3,10,26,21
1,100,71,2,1,0,9,7,4,60,1,3,4,3,4,1,2,2,1,2,3,2,1,2,2,2,2,8,2,2,1,4,3,2,2,2,3,4,4,2,2,2,3,4,3,3,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,2,2,1,1,2,2,100,71,2,2,3,2,1,3,2,1,2,1,4,2,1,4,1,4,4,2,1,1,3,2,1,3,1,1,1,1,3,1,1,4,4,1,5,2,2,1,1,1,1,2,2,3,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,7,1,5,1,3,3,100,71,2,3,5,27,47
1,100,72,2,2,2,9,7,4,90,1,3,3,3,2,1,2,2,1,1,3,1,6,1,1,2,1,8,1,3,4,4,3,2,1,1,3,3,3,0,4,2,1,1,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,100,72,2,0,0,0,1,0,2,1,1,0,0,3,0,4,1,4,4,4,2,2,3,2,2,4,1,1,2,1,3,1,1,5,2,1,11,2,2,2,1,1,1,3,2,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,9,2,4,9,2,3,100,72,2,4,10,25,80
1,100,73,2,2,2,2,4,4,0,1,3,3,2,1,3,1,1,1,1,1,2,6,3,2,2,2,8,1,3,4,2,2,3,2,1,3,4,4,5,5,4,1,4,3,2,3,2,1,2,2,1,1,1,3,3,1,3,2,2,2,2,2,3,4,3,2,2,2,2,100,73,2,3,3,3,3,1,1,0,4,4,4,4,1,4,4,4,4,4,2,2,1,2,2,2,2,1,1,1,1,2,1,4,2,1,11,3,2,3,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,4,13,1,11,1,8,3,100,73,2,0,0,25,29
1,100,74,2,1,2,2,4,4,999,1,4,0,1,0,2,2,1,1,1,1,3,6,0,0,2,1,0,0,0,0,3,1,3,2,1,0,4,2,2,3,3,1,2,3,3,4,2,1,3,3,3,1,1,3,3,1,0,5,3,3,3,1,2,2,3,1,1,2,2,100,74,2,1,3,3,1,3,3,5,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,4,3,1,1,1,1,1,1,1,2,1,9,3,2,0,1,1,0,1,0,0,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,6,1,8,2,5,3,100,74,2,2,10,26,52
1,100,75,2,4,7,1,3,2,60,1,3,2,1,1,2,2,1,2,2,1,2,3,2,1,1,1,0,1,2,1,0,0,0,0,0,0,2,3,2,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,2,1,9,0,3,100,75,2,5,10,27,13
1,100,76,2,2,2,9,3,4,35,1,3,1,3,1,1,3,1,1,1,3,2,1,3,1,2,1,8,1,3,1,3,3,2,2,0,3,3,4,3,3,2,3,4,3,3,3,2,1,3,2,3,1,1,3,0,2,3,2,3,1,1,1,2,2,2,1,2,2,2,100,76,2,3,3,3,2,2,2,3,1,2,2,1,3,0,1,3,4,3,1,1,1,2,1,4,3,1,1,2,5,2,3,4,3,3,6,3,2,1,1,1,3,2,2,1,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,3,11,1,3,0,2,3,100,76,2,4,10,25,2
1,100,77,2,1,2,9,4,3,999,0,0,0,0,0,4,1,3,1,2,1,0,6,0,0,2,2,8,1,3,0,3,1,2,1,1,0,3,2,1,3,4,3,3,2,2,2,0,1,1,1,1,1,1,1,1,1,0,1,3,1,2,3,1,3,3,2,2,2,2,100,77,2,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,5,3,1,9,3,2,0,2,2,0,2,0,0,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,11,1,11,1,6,3,100,77,2,1,10,26,42
1,100,78,2,1,2,2,8,4,20,1,0,5,3,5,1,3,2,1,1,1,3,6,1,0,2,2,8,0,0,2,8,2,3,1,1,0,2,1,1,2,4,2,2,2,2,3,0,1,1,1,1,1,1,1,1,2,0,5,1,1,1,1,2,2,1,2,2,2,2,100,78,2,2,2,2,1,2,3,3,1,2,2,2,2,1,1,4,2,1,1,2,1,2,1,4,1,1,1,1,1,1,1,1,3,2,10,2,2,1,2,2,2,3,2,2,4,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,1,2,1,1,3,100,78,2,4,8,25,69
1,100,79,2,1,2,8,4,4,999,3,4,2,0,1,4,2,2,0,2,3,0,6,0,0,0,0,8,1,0,0,2,2,2,1,1,3,2,0,4,4,4,3,2,2,2,2,4,1,1,1,1,1,1,1,3,3,0,1,0,1,2,3,1,3,3,2,2,2,2,100,79,2,2,3,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,4,1,3,2,2,1,1,2,5,3,1,5,2,2,0,1,1,0,2,2,0,3,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,12,1,9,0,6,3,100,79,2,1,10,26,33
1,100,80,2,1,2,2,6,4,12,1,4,3,3,2,1,2,1,1,2,3,2,6,1,1,2,1,0,1,0,0,5,2,2,1,0,3,2,2,2,4,3,3,4,2,2,5,0,1,1,3,1,1,1,3,0,2,1,1,1,1,2,2,2,3,2,3,2,2,2,100,80,2,2,0,2,2,2,2,5,3,4,2,2,2,2,2,4,3,2,2,2,3,2,3,3,3,1,1,1,1,1,1,2,3,1,5,2,2,2,1,1,1,2,2,3,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,10,2,8,9,5,3,100,80,2,1,6,25,68
1,100,81,2,1,2,10,8,4,40,0,4,3,2,1,4,2,1,1,2,1,2,6,3,1,2,1,8,0,3,1,3,2,2,1,1,0,2,5,5,5,4,1,1,2,3,3,4,1,1,2,3,1,1,1,3,1,1,2,3,3,2,2,2,3,3,3,2,2,2,100,81,2,2,2,1,1,2,2,2,2,2,3,2,3,4,2,4,3,3,2,2,3,2,1,3,2,3,2,2,2,1,5,5,3,1,5,2,1,2,1,2,2,2,2,3,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,8,1,9,2,6,3,100,81,2,0,5,25,57
1,100,82,2,1,2,8,5,4,140,1,4,2,2,1,3,3,1,1,1,1,3,1,2,1,2,1,8,2,2,2,6,3,3,1,1,2,4,4,2,4,1,1,1,2,3,3,2,1,1,1,3,1,1,3,3,3,2,2,3,1,1,2,1,1,2,1,1,2,2,100,82,2,2,3,2,2,3,3,1,1,1,2,2,1,2,1,4,4,3,2,1,1,2,2,4,1,2,1,1,4,1,1,3,3,2,9,3,2,2,2,1,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,1,2,0,2,3,100,82,2,4,6,25,88
1,100,83,2,1,2,6,8,4,110,0,4,3,1,0,0,0,0,0,1,2,0,6,2,1,2,0,0,1,0,2,3,2,0,0,1,3,2,2,2,2,0,3,0,3,3,2,0,1,1,1,1,1,1,1,1,1,3,4,3,1,2,2,1,3,1,2,2,2,2,100,83,2,2,3,3,2,3,1,3,2,4,4,4,4,4,2,4,4,4,1,2,1,2,2,3,1,1,2,1,1,1,1,2,3,1,0,0,0,1,2,2,1,2,0,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,13,2,4,0,3,3,100,83,2,2,2,25,7
1,100,84,2,1,2,6,8,4,25,1,4,3,1,4,1,3,1,1,1,1,2,6,2,1,2,1,0,1,0,2,3,2,3,1,1,3,2,2,2,2,4,3,4,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1,3,1,2,2,2,2,100,84,2,2,3,3,2,3,1,3,2,4,4,4,4,4,2,4,4,4,2,2,1,2,3,3,1,1,2,1,1,1,1,2,3,1,3,2,2,1,2,2,1,2,1,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,13,1,4,0,3,3,100,84,2,2,2,25,8
1,100,85,2,1,2,9,7,4,60,1,4,2,1,2,1,2,1,1,1,3,2,2,1,1,2,1,8,1,2,2,5,3,2,1,1,1,3,3,2,2,4,1,4,3,2,1,4,1,3,3,3,1,1,1,1,2,1,1,1,1,2,3,3,3,1,1,2,2,2,100,85,2,3,3,2,3,1,3,3,2,0,2,2,4,4,4,4,4,4,2,2,3,1,2,4,1,1,1,1,1,1,1,1,3,1,4,2,2,3,1,2,1,1,1,3,4,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,9,1,8,1,6,3,100,85,2,1,10,24,38
