CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,Q.36C.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36I.,Q.36J.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.,V.63.
1,101,227,3,3,5,2,2,8,4,999,4,9,1,1,2,3,1,3,2,1,1,2,3,1,1,0,1,3,2,2,2,2,1,1,2,2,3,1,2,1,2,4,4,4,4,3,4,2,1,4,2,4,4,4,4,4,4,4,4,4,4,3,1,1,3,2,1,1,1,2,101,227,3,3,1,1,2,1,1,1,1,2,1,1,1,1,4,4,4,4,4,4,2,4,4,4,3,1,1,5,5,5,2,1,2,1,1,1,1,2,2,0,0,0,0,0,2,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,4,5,4,1
1,101,228,3,2,5,3,2,2,3,4,4,9,1,2,2,3,0,2,1,1,1,2,3,3,1,8,1,2,3,1,0,1,1,2,1,1,1,2,2,1,1,4,4,4,4,4,4,1,4,4,4,4,2,3,1,1,1,3,1,1,1,4,1,3,2,2,1,1,1,2,101,228,3,1,1,1,2,1,0,1,1,1,2,1,1,1,2,2,4,4,3,4,4,4,4,4,1,3,1,5,5,3,3,1,1,1,2,1,1,2,2,20,50,5,2,23,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,4,3,4,2
1,101,229,3,2,5,3,2,9,4,14,4,4,1,1,2,2,1,3,2,2,1,2,1,1,3,8,1,2,0,8,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,2,101,229,3,1,1,1,1,1,1,1,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,5,2,1,5,1,2,1,1,0,2,10,30,60,0,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,6,6,4,3,4,3
1,101,230,3,3,5,1,2,9,4,5,4,13,1,1,2,2,3,2,2,1,1,2,2,1,1,8,2,3,2,3,2,2,2,2,3,2,5,2,2,2,2,2,1,2,4,4,1,4,4,2,4,4,3,1,1,1,2,1,1,4,4,3,1,2,2,2,1,1,3,2,101,230,3,3,1,1,1,1,2,1,1,1,1,2,2,1,4,2,4,4,4,4,4,4,4,4,1,5,1,2,1,5,2,1,3,1,2,1,1,2,2,5,10,80,5,0,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,5,3,1,2
1,101,231,3,1,3,2,3,11,3,25,4,8,1,2,2,3,2,2,2,1,1,2,2,1,3,8,1,1,2,3,2,2,1,0,3,1,0,2,2,2,1,2,4,4,2,4,4,1,4,2,4,1,2,3,1,2,2,1,1,1,1,2,1,2,3,3,1,1,0,2,101,231,3,0,1,1,2,1,1,1,1,2,1,2,1,2,4,2,4,4,4,4,4,4,4,4,1,1,1,2,1,1,3,2,3,2,2,1,2,2,1,2,10,80,8,0,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,4,5,4,1
1,101,232,3,3,5,2,2,12,3,27,4,10,1,2,2,3,1,2,1,1,1,2,3,3,3,8,1,1,2,2,2,1,1,1,1,1,3,2,2,2,2,4,2,4,1,4,2,4,4,4,4,1,2,2,1,1,4,1,2,1,4,4,3,2,3,3,1,1,3,2,101,232,3,3,1,1,1,1,1,1,1,2,1,3,1,2,4,2,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,2,3,2,2,1,1,2,2,0,0,0,0,0,2,1,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,6,1,4,5,1,1
1,101,233,3,3,5,1,4,12,3,20,4,9,1,1,2,3,2,3,2,2,1,2,2,1,2,8,1,2,1,3,2,2,2,2,2,2,3,2,2,2,3,1,1,4,1,4,4,2,1,4,1,1,2,2,1,4,2,1,1,4,4,2,1,1,3,3,3,1,3,2,101,233,3,3,1,1,2,1,3,2,3,1,2,3,3,1,2,2,4,3,4,4,3,4,4,3,1,2,1,2,2,1,2,2,3,1,3,1,3,2,2,5,5,40,50,0,2,3,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,1,1
1,101,234,3,2,4,1,2,9,4,5,4,4,1,2,2,2,1,2,2,1,1,2,3,1,2,8,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,4,4,4,1,4,4,1,4,4,4,1,1,4,4,4,4,4,4,4,4,3,1,1,3,3,1,1,1,2,101,234,3,1,1,1,2,1,2,1,1,1,1,1,1,3,3,3,4,4,4,4,3,4,4,4,1,5,3,5,5,1,2,1,3,1,3,2,1,2,2,1,90,7,1,1,1,3,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,0,3,3
1,101,235,3,3,5,1,2,9,4,4,4,4,1,2,2,1,1,3,2,1,1,2,3,1,2,8,1,2,2,3,2,1,1,1,6,1,1,2,2,2,2,3,2,1,1,4,4,4,4,4,4,4,2,4,4,4,3,4,2,4,4,4,3,4,3,3,1,1,3,2,101,235,3,3,1,1,1,1,2,1,1,1,1,3,1,3,4,4,4,4,4,4,4,4,4,4,1,5,5,5,5,1,3,1,3,2,2,1,0,2,2,0,0,99,1,0,2,3,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,6,2,4,0,4,3
1,101,236,3,3,5,1,2,8,4,5,4,4,1,2,2,2,1,3,2,1,2,2,3,1,1,8,0,3,2,2,2,2,1,0,1,4,2,3,4,3,3,4,2,1,1,2,4,3,1,2,1,2,4,4,1,2,4,1,1,4,2,4,3,4,3,2,1,1,3,2,101,236,3,3,2,1,2,1,3,2,3,1,4,3,2,5,4,3,4,4,4,4,4,4,4,4,1,1,1,5,1,5,2,2,5,2,4,1,3,0,0,0,10,50,20,20,2,1,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,5,6,3,4,4,1
1,101,237,3,3,5,1,2,12,3,5,4,9,1,1,2,3,1,2,2,1,1,2,2,2,1,8,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,3,4,4,1,4,1,4,4,4,4,2,4,1,4,4,4,1,4,4,3,3,4,3,2,1,1,1,2,101,237,3,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,4,4,4,4,3,4,4,4,1,1,1,5,1,1,2,2,3,2,3,1,2,0,0,0,0,58,2,40,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,5,4,2,2
1,101,238,3,3,4,2,2,8,4,4,4,4,1,2,2,2,1,3,2,1,2,2,2,1,1,8,1,3,4,3,2,2,1,1,3,1,1,2,2,2,2,1,4,4,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,3,2,3,3,3,1,1,1,2,101,238,3,1,1,1,1,1,1,1,1,1,4,1,1,3,3,4,4,4,4,4,4,4,4,4,1,1,1,3,4,5,3,1,3,1,3,1,1,2,2,5,50,30,15,0,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,3,2,5,3,4,3
1,101,239,3,2,5,3,2,2,3,0,4,10,2,1,1,2,1,3,1,1,1,2,2,2,3,8,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,3,1,1,3,2,101,239,3,1,1,1,3,1,2,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,1,1,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,5,3,5,3,4,2
1,101,240,3,3,5,3,2,9,4,18,4,9,2,2,1,2,1,3,2,1,1,3,3,1,1,8,2,3,2,2,2,3,1,1,0,1,1,3,2,2,1,4,1,1,1,4,1,2,1,4,1,1,2,1,1,4,4,4,2,4,4,4,1,1,2,1,1,1,3,2,101,240,3,1,1,1,2,1,2,2,1,1,4,1,3,2,4,3,4,4,4,4,4,3,4,4,1,2,2,1,1,1,3,2,3,1,3,1,1,2,2,0,50,45,5,0,2,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,4,2,3
1,101,241,3,1,4,2,2,9,4,20,4,4,2,3,1,2,1,3,1,1,1,2,2,1,1,8,0,0,2,2,1,2,1,1,3,1,1,2,2,2,2,4,4,4,4,4,4,4,4,1,1,4,3,4,4,1,4,4,1,4,4,4,3,1,3,3,2,1,2,2,101,241,3,1,1,1,2,1,3,1,1,1,1,3,3,3,4,3,4,4,4,4,4,4,4,4,0,5,5,5,1,1,4,1,2,1,2,1,1,2,2,0,5,80,15,0,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,4,2,3,3,5,1,3
1,101,242,3,1,5,3,2,9,4,2,4,10,2,1,1,1,1,3,1,2,1,2,3,1,1,0,0,0,0,2,2,1,1,1,0,1,1,1,1,1,1,4,4,4,4,2,3,2,1,4,4,4,1,2,2,4,0,0,0,0,0,4,1,4,2,2,1,1,1,2,101,242,3,3,1,1,3,1,0,1,1,0,1,2,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,2,1,2,1,2,1,1,0,0,0,75,0,0,25,1,1,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,3,0,1,3
1,101,243,3,2,4,3,2,9,4,6,4,3,2,1,1,2,1,3,1,2,1,2,2,1,1,0,0,0,3,3,2,2,1,1,3,1,1,1,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,1,1,3,3,1,1,1,2,101,243,3,1,1,1,1,1,3,1,1,1,2,1,1,5,4,2,4,4,2,4,4,4,4,4,1,1,5,5,2,1,3,1,2,1,2,1,1,1,2,5,5,80,5,5,1,3,2,3,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,5,4,1,3
1,101,244,3,2,5,2,2,9,4,1,4,3,2,1,1,2,2,3,1,2,1,2,3,1,1,8,0,0,2,3,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,4,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,1,2,101,244,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,4,3,4,4,2,3,1,1,2,1,1,2,1,2,1,2,1,1,1,1,10,30,50,5,5,2,1,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,4,2,2,3
1,101,245,3,1,0,1,2,6,2,21,4,9,2,1,1,1,1,3,2,2,1,2,0,1,1,8,1,2,2,3,1,1,2,0,0,1,1,2,2,1,2,2,4,4,0,4,1,2,1,4,4,1,2,3,1,1,2,2,2,1,1,4,1,3,3,3,1,1,0,2,101,245,3,0,2,1,2,1,1,2,1,1,2,1,1,1,2,3,4,3,2,3,4,4,4,2,1,3,1,5,1,3,2,1,2,1,2,1,1,2,1,10,30,50,10,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,3,4,0,4,1
1,101,246,3,3,5,1,2,12,3,2,4,10,2,3,1,2,1,3,2,0,1,2,0,0,1,8,1,3,2,3,2,1,1,1,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,1,1,1,2,101,246,3,1,1,1,3,1,2,2,1,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,2,1,2,1,1,0,0,0,0,0,0,0,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,3,5,2,1,2
1,101,247,3,1,5,1,2,8,1,27,4,4,2,1,1,1,3,3,1,1,1,2,3,1,1,8,1,3,4,3,2,1,1,1,6,1,1,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,2,3,1,1,1,2,101,247,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,0,4,4,4,4,4,1,1,1,1,1,1,3,1,3,1,1,1,1,1,2,25,25,25,25,0,2,3,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,0,0,5,1
1,101,248,3,2,5,3,2,12,2,999,4,10,2,1,1,2,1,3,1,2,1,2,4,1,1,8,3,2,3,2,2,2,1,1,3,1,1,1,2,1,1,4,4,4,2,4,2,4,2,4,1,4,4,3,1,4,4,2,4,1,4,2,3,2,3,1,1,1,1,2,101,248,3,1,1,1,2,1,3,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3,4,1,5,5,1,2,1,3,1,2,2,2,1,2,0,75,24,1,0,1,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,1,1,5,5,4,1
1,101,249,3,2,3,1,2,9,4,1,4,4,2,2,1,2,1,3,1,2,1,2,3,1,1,8,2,3,2,3,2,2,1,1,3,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,1,1,3,2,101,249,3,3,1,1,1,1,3,1,1,1,1,2,1,2,2,2,4,3,2,4,2,4,4,4,1,2,1,1,1,1,4,1,3,1,2,1,3,1,2,2,13,85,0,0,2,3,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,5,3,4,3,2,3
1,101,250,3,2,6,3,2,9,4,36,4,4,2,1,1,1,1,3,2,1,1,2,3,1,1,9,1,1,4,3,2,1,1,1,3,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,3,3,1,1,2,2,101,250,3,2,1,1,2,1,2,1,3,2,2,3,1,1,1,1,2,2,2,4,2,4,4,2,2,1,1,1,1,3,3,1,3,1,2,1,2,1,2,0,10,90,0,0,2,3,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,3,5,1,3
1,101,251,3,1,5,2,2,9,4,4,4,11,2,1,1,1,1,3,2,1,1,2,3,1,1,9,1,0,2,3,2,2,2,2,0,1,1,2,2,1,2,1,4,1,1,4,4,4,4,1,1,1,4,4,4,4,4,1,4,4,4,4,1,4,3,2,1,1,1,2,101,251,3,1,1,1,1,1,2,1,1,1,2,3,2,1,2,4,4,4,3,4,4,4,4,4,1,1,1,5,5,5,3,2,3,1,2,1,1,2,2,2,18,75,0,5,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,3,4,3,3
1,101,252,3,1,5,3,2,6,2,20,4,9,2,3,1,1,1,3,1,2,1,2,3,1,2,9,1,1,2,2,1,2,2,2,4,2,5,2,2,2,1,2,3,4,1,4,4,4,4,4,4,4,1,2,4,4,2,1,4,4,2,4,1,4,3,2,1,1,1,2,101,252,3,1,1,1,2,1,3,2,1,1,1,2,1,3,4,2,4,3,4,4,4,4,4,4,1,3,1,5,2,5,2,2,3,2,3,1,2,2,2,0,60,38,2,0,1,1,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,5,3,3,4,2,1
1,101,253,3,3,5,3,3,9,3,5,4,9,2,2,1,2,2,3,1,1,1,2,3,2,2,8,0,0,2,2,2,1,2,1,0,2,5,1,2,1,2,4,4,4,1,4,4,4,1,4,1,4,1,1,4,4,4,4,4,4,4,4,1,3,3,3,1,1,1,2,101,253,3,1,1,1,3,1,1,1,1,1,1,1,1,1,4,4,2,4,4,4,4,4,4,2,1,1,1,1,5,1,4,2,2,2,2,1,1,2,2,5,35,55,5,0,1,3,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,3,4,3,1,2
1,101,254,3,1,6,4,2,9,4,21,4,4,2,1,3,1,1,3,1,2,1,2,3,1,1,8,0,0,2,2,2,1,1,0,3,2,2,2,1,2,3,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,1,1,3,3,1,1,1,2,101,254,3,1,1,1,2,1,3,2,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,2,1,2,1,2,1,1,1,2,0,90,10,0,0,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,5,2,3,5,4,3
1,101,255,3,1,4,2,2,1,3,26,4,4,2,1,3,1,3,4,1,1,1,1,2,1,3,8,2,1,2,10,1,2,2,2,6,1,1,2,2,1,2,1,4,1,3,1,1,2,4,1,4,4,2,3,4,2,1,0,1,4,4,4,1,1,2,3,1,1,2,2,101,255,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,4,4,4,4,3,4,4,4,1,5,1,5,5,5,2,1,2,1,2,2,3,1,1,0,9,90,1,0,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,6,6,4,3,1,1
1,101,256,3,1,2,1,2,6,2,25,4,10,2,1,3,2,3,3,2,2,1,3,2,1,1,8,1,2,1,3,1,2,2,1,1,1,1,2,2,2,2,4,1,4,3,4,4,4,4,4,4,1,1,3,1,4,4,1,4,1,4,3,1,1,2,2,1,1,3,2,101,256,3,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,1,5,1,5,5,5,2,1,4,1,4,1,1,1,2,0,0,90,10,0,2,1,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,1,3,3,4,3,4,1
1,101,257,3,2,4,2,2,9,4,4,4,4,2,3,3,2,1,3,1,1,1,2,2,1,2,8,0,0,2,2,2,1,1,0,5,2,5,1,2,1,1,2,4,4,4,4,1,4,4,4,4,2,4,1,4,4,4,4,1,4,4,3,2,3,3,3,1,1,3,2,101,257,3,3,1,1,1,1,0,1,1,1,2,1,1,3,2,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,90,8,1,0,1,1,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,3,5,1,3
1,101,258,3,2,3,2,2,9,4,4,4,3,2,1,3,1,1,3,2,2,1,2,3,1,1,9,2,3,2,3,3,2,1,0,2,2,2,3,2,2,4,3,1,1,1,4,4,2,3,1,1,4,4,4,4,4,1,1,1,1,1,2,1,1,2,3,1,1,1,2,101,258,3,1,1,1,1,1,2,1,1,1,1,1,1,2,3,0,4,4,4,4,4,4,4,3,3,1,1,4,5,3,2,1,3,1,2,1,2,1,2,3,10,80,5,2,1,1,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,0,5,3,3,4,1,3
1,101,259,3,2,5,3,2,10,2,17,4,3,2,1,3,1,2,0,1,2,1,2,4,1,1,8,1,3,2,2,2,1,2,2,0,1,1,2,2,2,3,4,4,1,2,4,1,1,1,4,1,4,1,2,1,1,4,1,1,1,4,3,1,2,3,3,1,1,1,2,101,259,3,3,1,1,2,1,2,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,1,1,2,1,4,5,2,2,2,2,2,1,1,1,2,5,50,30,5,10,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,6,2,4,5,3,1
1,101,260,3,3,5,1,2,9,4,4,4,9,2,2,3,1,1,0,2,2,1,2,1,1,1,9,0,0,2,3,1,2,2,1,0,1,0,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,2,3,3,1,1,1,2,101,260,3,1,1,1,0,1,3,2,3,1,1,3,1,1,4,4,2,4,4,4,4,4,4,4,3,5,5,5,5,1,3,1,1,1,1,1,1,2,2,0,5,80,15,0,2,1,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,4,5,4,2,3
1,101,261,3,1,5,3,2,9,4,1,4,9,2,3,3,2,2,2,1,1,1,3,2,0,2,0,0,0,2,3,2,2,6,0,2,2,5,1,1,2,2,4,1,2,4,1,1,1,4,4,1,1,1,4,1,1,4,1,4,4,4,3,1,2,3,2,1,1,3,2,101,261,3,3,1,1,3,1,1,2,1,1,2,1,1,4,2,2,4,4,2,4,2,4,4,4,3,5,1,5,1,5,3,1,1,1,1,1,1,2,2,1,5,90,4,0,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,5,2,4,0,4,3
1,101,262,3,1,2,1,2,9,4,4,4,4,2,1,3,1,2,3,1,2,1,2,3,1,1,9,2,3,4,2,1,1,2,2,3,1,1,1,2,1,1,1,4,4,4,1,4,4,4,4,1,1,4,4,4,4,1,4,1,4,4,4,1,4,3,2,1,1,3,2,101,262,3,3,1,1,1,1,1,2,1,1,2,3,2,2,2,3,4,4,4,4,3,4,4,4,3,5,3,5,2,1,0,1,4,1,2,3,2,1,2,10,55,25,5,5,1,1,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,3,3,3,3,5,2,3
1,101,263,3,3,5,1,3,3,4,15,4,0,2,1,3,0,2,4,2,1,1,2,4,1,1,8,1,3,4,5,2,2,1,1,1,1,1,1,0,0,1,1,0,4,1,4,1,1,1,1,1,1,1,3,1,1,4,4,3,1,1,4,1,3,3,2,3,1,1,2,101,263,3,1,1,1,1,1,2,1,1,0,1,2,2,2,2,2,4,2,1,4,2,4,4,4,2,2,1,3,2,1,3,2,2,2,3,1,2,1,2,0,0,0,0,0,2,1,3,0,2,2,1,2,2,2,1,2,2,2,2,2,2,2,6,3,4,2,5,2
1,101,264,3,2,3,3,2,9,3,27,4,1,2,1,3,2,2,1,2,2,1,2,2,2,3,8,2,2,2,3,2,2,2,2,2,2,3,1,2,2,2,4,2,4,3,4,4,4,4,4,4,4,3,2,4,4,4,4,3,4,4,2,1,3,3,2,1,1,1,2,101,264,3,1,1,1,0,1,3,1,1,1,1,3,3,1,4,2,4,4,4,4,4,4,4,2,1,1,1,2,1,1,4,1,2,1,2,1,2,0,0,5,20,69,5,1,2,1,4,4,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,4,3,3,1
1,101,265,3,1,5,3,2,9,4,6,4,4,2,2,3,1,3,3,2,1,1,3,2,1,3,8,2,2,4,2,2,2,1,2,3,2,2,2,2,2,2,1,1,1,4,4,4,1,1,4,4,4,2,4,4,1,4,4,2,4,4,3,1,1,3,3,1,1,3,2,101,265,3,3,1,1,1,1,2,1,1,1,2,2,2,5,1,4,4,4,2,4,2,4,4,4,1,1,1,5,5,1,3,1,2,1,2,1,2,0,0,1,15,80,4,0,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,2,5,4,1,3
1,101,266,3,1,5,3,2,8,1,26,4,9,2,1,3,1,0,0,1,1,1,2,3,1,1,2,1,2,4,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,3,1,4,3,3,1,1,1,2,101,266,3,1,1,1,3,1,1,1,1,1,1,3,1,1,2,4,4,4,4,4,4,4,4,4,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,5,25,60,5,5,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,5,4,3,4,3,1
1,101,267,3,1,4,3,2,9,4,5,4,4,2,1,3,1,1,4,1,1,1,1,3,2,2,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,4,4,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,3,1,1,2,101,267,3,1,1,1,1,1,3,1,1,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,4,1,1,1,1,1,1,0,0,70,20,10,0,0,2,1,3,3,2,2,2,1,2,2,2,2,1,2,2,2,2,1,3,2,4,0,3,3
1,101,268,3,2,6,3,2,0,0,5,4,1,2,3,3,2,3,1,1,2,1,2,3,2,1,8,0,0,2,2,2,1,1,2,0,2,5,2,2,2,2,4,4,0,0,0,2,2,4,4,2,3,3,4,4,4,4,4,0,1,4,4,3,4,2,3,1,1,1,2,101,268,3,1,1,1,0,1,2,2,1,1,1,2,1,3,3,4,4,4,4,3,4,4,4,4,1,1,1,1,5,1,4,1,2,2,2,1,3,1,2,0,75,22,3,0,2,1,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,1,6,1,3,5,2,2
1,101,269,3,2,3,1,2,9,4,2,4,2,2,2,3,2,1,3,1,1,1,2,2,1,2,8,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,1,1,3,2,101,269,3,3,1,1,1,1,3,1,1,1,1,1,1,2,2,2,4,4,4,4,2,4,4,4,1,2,1,3,1,1,2,2,2,1,2,1,1,1,2,5,80,15,0,0,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,4,3
1,101,270,3,3,5,1,2,9,4,19,4,7,2,1,3,1,1,3,1,2,1,2,3,1,1,0,0,0,2,3,2,2,1,1,0,2,5,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,3,2,1,1,3,2,101,270,3,1,1,1,3,1,2,1,1,1,1,3,3,1,4,4,4,4,4,4,4,4,0,3,3,1,1,1,1,5,4,1,3,3,3,3,1,2,2,0,5,95,0,0,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,6,2,3,1,3,3
1,101,271,3,3,5,1,2,9,4,14,4,4,2,1,3,1,1,3,1,1,1,2,3,1,2,8,1,2,2,2,1,2,1,1,3,1,1,2,2,2,2,2,4,1,4,1,4,4,4,1,4,4,4,4,4,1,1,4,1,4,4,4,2,3,3,3,1,1,3,2,101,271,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,1,5,1,1,2,2,3,1,3,1,2,1,3,1,2,10,40,40,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3
1,101,272,3,2,5,2,2,9,4,5,4,9,2,1,3,1,1,3,2,1,1,2,3,1,1,8,0,0,2,10,1,2,1,0,3,2,3,1,2,1,1,4,1,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,1,4,4,3,1,2,3,2,1,1,3,2,101,272,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,4,3,4,4,4,4,4,1,2,2,2,1,5,2,1,2,1,2,0,0,1,2,10,50,35,0,5,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,5,3,1,3
