CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33A.,Q.34.,Q.35A.,Q.36.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45A.,Q.46A.,Q.47.,Q.48A.,Q.49.,Q.50.,Q.51A.,Q.52A.,Q.53.,Q.54.,V.58.,V.59.
1,174,458,1,7,6,7,74,2,2,3,4,3,1,3,5,2,3,1,1,3,3,1,3,4,5,4,3,1,1,5,2,2,2,3,0,3,1,2,1,2,3,3,0,0,0,0,0,4,1,1,1,1,1,3,3,2,2,53
1,174,459,2,11,1,2,22,5,3,3,3,3,2,2,2,2,4,1,1,3,3,1,2,2,4,1,1,1,1,1,1,2,3,3,6,1,2,5,4,3,3,3,4,1,1,4,1,1,2,1,1,1,3,1,3,2,2,27
1,174,460,1,8,5,2,21,3,3,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,4,4,1,1,1,2,2,2,1,6,5,2,5,4,4,4,4,6,2,2,1,5,3,1,1,2,1,2,1,3,2,2,86
1,174,461,2,11,3,2,22,5,3,2,2,3,2,2,1,1,3,1,1,1,1,1,2,1,2,1,1,1,1,4,2,2,3,2,1,1,2,5,4,1,3,2,4,1,2,3,2,4,2,1,1,1,1,1,3,2,2,96
1,174,462,1,0,1,2,21,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,2,2,2,2,6,2,2,5,4,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,3,2,2,19
1,174,463,3,9,5,2,21,5,3,2,2,2,2,3,3,2,3,2,1,1,1,1,2,2,4,3,3,1,1,1,1,2,3,3,6,2,2,2,4,1,2,3,4,2,1,1,5,4,1,1,2,1,1,1,3,2,2,51
1,174,464,1,9,1,0,0,3,2,3,1,3,2,3,3,2,2,1,1,1,1,1,2,2,1,3,3,1,1,1,2,1,2,3,6,2,0,0,4,2,3,4,4,1,3,4,2,4,1,1,1,1,1,1,2,4,2,90
1,174,465,1,7,2,2,21,5,3,2,2,2,2,2,3,2,1,1,4,1,1,1,2,2,4,4,3,1,1,1,0,2,1,1,6,1,2,1,1,1,1,2,6,2,1,3,4,4,1,1,3,1,1,1,2,2,2,95
1,174,466,1,9,2,2,22,3,3,2,3,2,3,3,3,3,1,1,1,1,1,1,2,4,5,3,3,1,1,1,2,2,2,0,3,3,1,2,4,2,2,3,4,2,2,2,1,3,1,1,3,1,2,1,3,2,2,3
1,174,467,2,11,5,2,22,5,3,2,2,2,3,3,3,2,3,3,1,2,1,1,2,3,2,3,3,2,1,5,2,1,3,3,3,2,2,1,1,1,2,3,3,2,2,2,1,4,1,1,2,2,1,1,2,2,2,13
1,174,468,3,10,2,2,21,5,3,2,2,3,3,3,5,1,3,4,1,1,2,1,2,2,2,3,3,1,1,1,1,2,3,3,0,2,1,1,4,1,1,3,2,2,2,1,5,4,2,1,4,1,2,1,3,2,2,54
1,174,469,1,10,2,2,21,5,3,2,3,3,4,5,5,2,4,2,1,0,0,1,2,4,2,3,3,2,2,1,2,2,3,3,5,4,1,1,4,1,1,3,4,1,1,4,4,4,1,1,1,1,1,1,3,2,2,75
1,174,470,1,6,6,2,21,5,3,3,2,2,3,3,2,5,2,3,1,1,1,1,1,3,3,5,3,1,1,4,2,1,2,2,6,1,2,0,4,1,3,4,4,2,1,3,1,3,2,1,1,3,1,1,3,2,2,61
1,174,471,0,0,4,2,21,5,3,1,2,1,2,0,2,2,2,4,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,0,6,1,2,5,4,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,2,1,2,78
1,174,472,1,11,1,2,21,5,3,2,2,1,2,2,2,3,2,1,1,3,3,1,1,4,5,2,3,1,1,1,2,2,3,2,6,2,2,1,1,0,1,2,4,1,1,1,5,4,2,1,1,1,1,1,3,2,2,80
1,174,473,1,11,4,7,71,0,2,2,1,2,2,2,2,1,5,3,1,2,2,1,1,1,1,2,3,1,1,6,2,2,3,3,2,2,1,1,4,3,4,3,2,3,1,0,0,0,0,1,1,1,1,0,3,0,2,15
1,174,474,1,9,1,7,74,1,3,1,1,1,2,2,1,2,1,3,3,2,2,1,1,4,5,2,2,1,2,4,2,1,2,2,2,1,2,1,4,1,1,2,1,1,1,1,3,2,1,1,1,1,3,1,1,2,2,16
1,174,475,1,7,6,6,62,5,3,3,4,1,4,2,2,2,1,4,2,2,3,3,2,3,5,3,4,2,2,3,2,0,3,3,5,1,1,1,4,4,4,4,1,4,4,4,5,4,3,4,4,4,3,3,3,4,2,11
1,174,476,1,10,6,2,21,5,3,2,3,3,1,3,3,3,4,1,2,1,1,3,2,4,5,3,3,1,1,1,1,2,1,2,3,1,2,1,4,4,4,4,4,2,3,2,3,0,2,1,2,2,1,1,2,2,2,16
1,174,477,2,7,5,2,22,5,3,2,4,3,3,4,4,5,2,3,3,1,1,3,3,4,2,5,3,3,2,1,2,2,3,3,1,2,2,5,4,3,2,3,4,1,2,1,5,4,1,2,1,2,0,0,0,0,2,20
1,174,478,2,9,5,2,22,5,3,3,2,2,3,4,4,3,2,3,2,1,1,3,3,4,5,3,4,1,1,0,2,1,3,2,6,2,2,5,4,4,4,3,3,1,3,1,5,4,2,1,3,2,0,1,3,2,2,17
1,174,479,0,7,3,2,22,5,3,2,3,2,4,4,3,3,3,4,2,1,1,3,4,4,4,3,3,1,2,1,2,1,3,3,3,5,1,3,4,2,4,4,2,3,2,4,5,4,1,1,3,1,2,1,3,3,2,41
1,174,480,1,7,1,5,56,0,0,0,1,2,2,3,1,1,1,2,3,1,1,0,0,5,5,2,2,1,1,3,2,2,3,3,6,2,1,2,4,3,3,3,4,1,1,4,4,4,2,1,1,1,1,2,2,4,2,4
1,174,481,2,11,1,2,22,3,3,2,2,3,4,3,3,3,4,2,2,1,1,4,1,3,2,1,2,2,1,1,2,2,3,3,5,3,1,3,4,1,1,3,3,1,3,4,4,0,2,1,1,1,3,1,3,2,2,39
1,174,482,1,8,1,6,62,5,4,1,3,2,2,5,5,4,2,4,1,1,1,4,1,4,5,3,3,3,1,5,2,2,2,3,2,3,2,5,4,1,4,4,3,1,2,3,5,4,2,1,1,1,1,1,3,2,2,0
1,174,483,3,10,2,2,21,5,3,2,2,2,3,3,3,2,4,1,2,1,1,4,2,2,5,2,2,2,1,5,2,2,3,3,1,2,1,4,4,2,3,3,2,3,2,1,4,3,2,1,2,2,2,1,3,2,2,15
1,174,484,2,11,1,2,22,3,3,3,4,2,3,3,2,3,4,3,1,1,1,4,3,4,5,3,4,2,2,4,2,2,3,3,2,4,2,5,4,3,3,2,3,2,3,1,5,3,2,1,3,3,1,2,3,4,2,32
1,174,485,3,10,5,2,22,5,3,2,2,1,4,5,4,2,2,2,1,2,2,4,3,4,2,2,4,1,1,1,2,1,3,3,6,5,2,5,4,1,1,2,2,1,2,3,5,4,2,1,2,1,1,1,2,4,2,43
1,174,486,1,3,2,5,54,3,1,0,4,3,2,3,4,2,3,2,1,3,3,4,3,4,5,3,5,1,1,4,1,2,3,2,6,2,2,5,4,1,2,3,6,3,1,1,4,1,1,1,1,1,1,1,0,1,2,24
1,174,487,1,11,5,2,22,4,2,3,3,3,4,5,4,4,3,2,1,3,3,4,3,5,3,4,1,1,1,4,2,1,1,2,1,4,2,5,1,1,3,4,3,1,3,4,4,4,2,1,1,1,3,1,3,2,2,18
1,174,488,2,6,4,7,71,3,3,3,2,2,2,3,3,3,3,1,1,3,1,4,3,2,5,3,3,1,1,1,2,2,1,1,1,2,2,1,4,1,3,3,2,1,1,3,4,4,2,1,1,1,1,1,3,2,2,22
1,174,489,1,7,4,2,22,4,3,3,3,1,4,3,3,1,2,3,1,1,1,4,3,4,3,3,3,1,2,1,2,2,2,1,1,1,1,1,4,1,3,3,2,2,1,1,2,1,2,1,1,1,1,3,2,4,2,7
1,174,490,1,11,1,2,22,4,3,3,3,3,4,5,5,4,5,2,4,3,3,4,3,5,5,4,4,2,2,5,2,2,3,3,1,4,0,4,4,1,2,3,1,1,4,4,5,3,3,2,4,2,1,2,2,2,2,31
1,174,491,1,9,1,5,54,1,3,3,4,3,4,4,5,3,3,1,1,1,1,4,3,4,3,4,3,3,1,1,2,2,3,3,6,5,2,5,4,4,3,3,1,3,2,3,4,3,2,1,2,1,1,1,1,2,2,33
1,174,492,1,8,5,2,22,4,4,2,3,1,3,4,5,3,1,3,2,1,1,4,3,4,3,2,3,3,2,1,2,2,1,3,6,1,1,1,1,1,2,3,3,3,3,3,4,4,2,1,1,1,3,1,1,2,2,6
1,174,493,2,9,5,2,22,5,3,3,3,3,4,5,5,4,3,1,1,3,3,4,3,4,4,4,4,1,1,4,2,1,1,1,1,2,1,2,4,3,3,3,2,3,2,4,5,4,1,1,1,1,2,1,3,2,2,27
1,174,494,1,10,4,2,21,5,3,2,4,3,4,3,5,4,3,1,2,0,1,4,3,5,5,3,4,1,1,4,1,2,3,3,2,2,2,2,4,1,2,3,3,1,3,3,1,4,1,1,3,2,3,1,3,2,2,48
1,174,495,2,11,5,2,21,5,3,3,4,2,3,3,3,4,3,2,2,3,3,4,4,5,2,4,4,2,2,5,2,2,3,3,1,2,2,5,4,1,1,3,1,2,3,1,5,4,3,2,3,2,1,1,3,2,2,30
1,174,496,2,9,6,5,58,5,3,3,3,3,2,5,4,3,3,1,2,1,1,5,3,5,5,4,4,1,1,1,2,2,3,3,6,3,2,2,4,3,3,3,2,2,3,2,1,3,2,1,2,2,3,1,1,2,2,42
1,174,497,2,9,2,2,21,5,3,2,3,1,4,2,3,4,1,4,1,1,1,5,3,4,2,4,4,1,1,5,1,2,3,3,1,0,2,3,4,1,3,3,6,4,3,1,5,4,1,1,1,1,3,1,3,4,2,14
1,174,498,1,0,6,0,0,5,3,3,3,3,4,5,5,4,4,2,2,0,0,5,3,5,4,4,4,2,2,5,0,0,3,3,6,2,2,4,1,3,3,3,2,2,2,4,5,4,2,1,4,1,3,1,3,2,2,10
1,174,499,1,9,2,2,22,4,3,3,3,3,4,5,5,4,1,2,2,1,1,5,3,4,2,4,4,1,1,1,2,2,1,3,1,1,1,4,1,3,3,3,5,1,3,1,5,4,1,1,1,1,3,1,3,4,2,23
1,174,500,1,11,3,0,0,5,2,3,4,3,2,4,5,4,5,4,1,3,1,5,4,2,0,0,3,3,0,0,0,0,0,0,5,4,1,2,4,2,2,3,6,4,1,1,5,4,3,1,4,2,0,3,1,2,2,45
1,174,501,5,11,5,2,22,4,3,2,2,1,2,2,2,2,2,3,1,1,1,2,1,1,2,2,2,1,1,1,2,2,2,3,6,1,2,1,4,4,1,4,0,2,2,4,1,4,1,1,2,2,1,1,3,1,2,1
1,174,502,1,9,0,5,53,2,0,3,1,2,4,1,1,3,1,1,1,3,3,2,1,3,1,2,3,1,1,6,2,2,3,2,6,1,2,0,4,0,2,4,3,1,1,4,5,2,2,1,1,3,1,1,2,1,2,47
1,174,503,1,11,6,2,21,5,3,3,2,2,4,4,3,2,1,2,2,2,2,2,1,3,2,1,2,1,1,1,1,2,1,3,6,1,1,1,1,1,3,3,1,3,1,3,4,4,1,1,2,1,2,1,3,2,2,3
1,174,504,1,10,4,2,21,5,3,2,4,1,2,2,3,3,3,2,1,1,1,2,1,3,4,3,3,1,1,3,1,2,1,1,6,2,1,1,4,1,3,3,2,2,1,1,4,4,1,1,1,1,2,1,3,2,2,49
1,174,505,2,11,5,2,21,5,3,2,3,3,4,4,5,2,2,1,1,1,1,2,1,4,5,3,4,3,1,1,2,2,3,3,6,1,1,1,4,1,3,3,5,1,2,2,4,4,2,1,3,4,2,3,3,2,2,29
1,174,506,1,11,3,5,58,3,3,2,1,1,0,1,2,2,3,3,1,2,2,2,2,1,2,1,1,2,1,3,1,2,3,3,1,2,1,0,1,4,2,2,0,3,2,2,2,3,3,3,2,2,2,1,3,2,2,44
1,174,507,0,7,4,2,22,5,2,2,2,2,2,3,2,3,3,1,1,1,1,2,2,3,2,3,3,1,1,3,2,2,3,3,1,3,2,1,4,1,1,2,5,2,1,4,5,2,2,3,1,1,1,3,2,2,2,36
1,174,508,3,10,5,2,21,5,3,2,1,2,3,2,3,1,3,3,1,1,1,2,2,2,5,2,2,1,1,1,2,2,3,2,2,2,2,1,4,1,2,4,3,2,2,3,4,3,1,1,1,1,1,1,3,2,2,35
1,174,509,1,7,1,5,51,3,3,3,2,2,3,3,3,3,3,2,1,2,2,2,2,3,5,3,4,2,1,4,2,2,3,3,2,2,1,1,1,1,2,3,3,1,3,2,1,4,1,1,2,1,2,1,3,2,2,38
1,174,510,2,11,5,2,21,5,3,2,4,2,3,4,3,2,3,3,1,1,3,2,2,3,2,3,3,3,1,1,2,2,2,2,5,2,1,2,4,1,2,3,4,2,2,2,1,2,1,1,2,1,2,1,3,2,2,19
1,174,511,1,10,1,2,21,5,3,3,3,3,4,5,5,3,4,2,1,1,1,2,3,4,4,3,4,1,1,4,2,1,3,3,1,2,2,5,1,1,3,3,6,4,3,3,5,4,2,1,1,1,1,1,3,4,2,26
1,174,512,1,4,5,7,74,2,2,3,4,2,3,2,2,5,1,2,2,0,0,1,3,2,4,4,4,1,1,0,2,2,3,3,1,5,2,5,4,1,3,3,1,3,2,1,4,4,2,1,2,1,1,1,3,2,2,40
1,174,513,1,10,1,5,58,2,3,2,1,1,2,1,1,2,4,3,1,1,1,1,3,1,2,2,3,2,1,1,2,1,3,3,6,3,2,1,1,1,2,3,4,1,3,4,4,3,2,1,1,1,1,1,3,2,2,13
1,174,514,4,8,4,2,21,5,3,3,2,2,2,4,4,2,4,4,1,3,3,1,3,2,5,3,1,1,1,4,2,2,3,1,1,0,2,5,4,1,2,3,5,2,3,3,4,4,2,1,1,1,1,1,2,3,2,25
1,174,515,2,10,1,0,0,2,3,3,4,3,4,5,5,5,5,1,1,3,3,1,3,3,2,3,5,3,1,1,2,2,3,3,6,4,1,2,4,4,4,4,2,3,2,1,4,1,2,1,1,1,1,1,3,2,2,2
1,174,516,1,6,6,2,21,5,3,2,2,1,2,2,2,2,1,1,1,1,1,1,2,3,3,4,3,1,1,5,1,2,3,2,1,1,1,1,4,2,3,3,4,1,1,4,2,3,1,1,1,1,2,2,3,2,2,34
1,174,517,7,9,5,2,21,5,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,3,3,6,1,2,2,4,1,2,2,5,1,1,3,3,4,2,1,2,1,1,3,2,1,2,46
1,174,518,1,6,3,2,22,3,2,2,1,2,2,3,2,3,1,3,1,1,1,1,2,3,1,1,4,1,1,1,2,2,3,3,6,1,2,1,1,1,3,3,5,1,3,2,3,4,3,1,1,1,2,2,2,2,2,9
1,174,519,2,10,3,2,22,3,3,2,1,2,2,3,3,1,3,3,2,1,1,1,2,4,4,3,3,1,1,5,2,2,3,3,6,1,1,1,1,1,2,2,3,1,2,1,1,4,2,1,2,1,1,1,3,1,2,12
1,174,520,3,11,2,2,22,4,2,2,1,2,4,2,2,2,4,3,1,1,1,1,1,1,2,1,2,1,1,1,2,2,3,3,2,1,2,1,4,2,2,2,6,2,1,1,1,1,2,2,1,1,1,1,3,2,2,21
1,174,521,1,9,5,8,85,3,2,3,2,2,3,2,2,3,1,3,2,1,1,1,1,4,4,3,3,2,2,1,2,2,2,3,1,2,1,3,3,1,3,2,3,1,1,3,4,4,2,1,1,1,1,3,3,2,2,5
1,174,522,2,11,1,2,22,4,2,3,2,3,3,2,2,2,5,3,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,3,4,3,1,1,4,1,2,3,4,1,1,1,5,0,2,1,1,1,1,1,3,2,2,37
1,174,523,2,6,6,5,57,5,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,2,2,2,6,1,2,1,4,1,1,2,2,1,2,3,5,2,1,1,1,1,1,1,2,1,2,8
1,174,524,2,3,4,2,22,5,3,2,2,2,2,3,4,5,4,2,1,1,3,1,1,4,1,2,4,1,1,4,1,1,3,3,4,1,2,2,1,2,3,3,4,3,1,4,4,4,1,1,1,1,2,1,3,2,2,50
1,174,525,0,11,3,2,21,5,3,3,3,3,3,4,4,1,5,2,2,1,1,1,1,4,3,3,4,1,2,3,2,2,3,3,1,1,1,1,4,3,3,3,3,3,1,2,5,4,2,1,4,1,1,3,3,4,2,28
1,174,526,1,9,1,5,54,1,3,3,4,3,3,4,5,5,3,3,1,1,1,3,1,4,4,4,3,1,1,1,2,2,3,3,5,4,2,5,4,2,3,3,3,2,2,2,2,4,3,1,2,1,1,1,3,1,5,41
1,174,527,2,7,5,6,64,1,3,2,1,2,0,2,2,2,1,2,1,1,1,3,2,2,4,2,2,1,1,1,2,2,3,3,6,1,1,1,4,2,2,3,4,2,1,2,1,2,1,1,1,1,1,1,3,3,5,80
1,174,528,2,10,4,7,72,5,3,2,2,2,3,2,2,3,5,1,1,1,1,3,2,2,1,3,3,1,1,1,2,2,3,3,3,4,1,1,4,1,3,3,4,1,2,3,5,3,2,1,1,1,1,1,2,2,5,32
1,174,529,2,0,4,7,71,1,4,2,1,2,2,2,2,5,3,1,1,1,3,3,3,4,5,2,3,1,1,1,2,2,2,3,0,2,2,1,4,2,3,3,6,2,3,4,4,3,1,1,1,2,2,1,2,1,5,1
1,174,530,2,7,4,5,59,5,3,2,2,2,2,3,3,3,4,3,1,1,1,3,3,4,2,4,3,2,1,1,2,2,2,2,3,4,1,1,4,1,3,3,4,3,2,1,5,0,3,4,1,1,3,1,3,2,5,71
1,174,531,2,7,1,6,64,1,3,2,1,3,2,1,5,2,4,2,3,2,1,3,3,3,4,3,3,2,2,3,1,2,3,3,1,2,1,2,4,4,4,3,1,2,2,3,5,3,2,1,1,1,1,1,3,3,5,50
1,174,532,5,10,4,6,64,3,4,2,1,1,2,2,1,3,3,3,1,1,1,0,1,0,5,1,2,1,1,2,2,1,3,3,6,2,2,3,4,1,2,3,1,1,2,4,5,2,1,2,2,1,2,3,3,2,5,66
1,174,533,3,0,1,0,0,1,3,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,3,6,4,1,1,4,1,1,2,3,3,1,3,1,1,1,1,1,1,1,1,3,2,5,88
1,174,534,1,0,0,7,72,0,3,3,4,3,0,5,5,0,0,4,1,2,2,0,4,1,1,3,5,2,2,1,2,0,0,0,5,5,2,3,4,0,0,4,6,3,0,3,5,1,1,1,1,1,3,0,2,4,5,43
1,174,535,2,11,1,4,43,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,0,0,1,1,1,0,1,0,2,0,3,3,0,1,2,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,21
1,174,536,1,11,1,2,23,5,3,3,3,3,4,5,4,4,4,0,0,0,0,0,0,4,5,4,4,1,1,1,2,1,3,3,2,5,2,0,4,1,3,3,3,1,4,1,5,4,2,1,4,3,3,0,3,4,5,46
1,174,537,4,4,4,7,72,5,3,2,1,2,2,2,2,1,3,1,1,1,1,4,1,2,4,1,2,1,1,1,2,2,3,3,6,3,2,5,4,2,2,3,4,1,1,3,5,3,2,1,1,1,1,0,3,2,5,4
1,174,538,2,10,3,5,53,3,3,3,1,3,2,1,1,2,3,1,1,3,3,4,1,4,1,4,4,1,1,4,1,2,3,3,1,3,1,1,4,3,3,3,4,2,3,2,5,3,2,1,2,3,3,1,3,4,5,83
1,174,539,5,10,3,4,43,5,3,3,2,2,4,3,3,3,3,3,1,3,2,4,1,3,5,4,3,1,2,1,2,0,3,3,6,2,2,0,4,0,0,3,6,0,4,0,5,3,3,4,2,2,3,1,2,4,5,68
1,174,540,2,7,5,6,63,5,3,2,1,2,3,2,3,5,1,2,1,3,3,4,1,4,2,3,3,1,1,5,1,2,1,2,6,2,2,2,4,2,2,3,3,3,2,3,1,4,2,1,2,2,2,1,3,2,5,31
1,174,541,4,11,3,7,74,3,3,3,2,2,3,4,4,3,3,2,1,1,1,4,1,3,5,2,3,1,1,1,2,2,3,3,6,2,2,1,4,1,3,3,4,2,2,1,4,3,1,1,1,1,1,2,3,1,5,96
1,174,542,1,9,4,5,56,4,3,2,2,2,3,3,4,1,1,2,1,1,1,4,1,2,5,2,3,2,1,3,2,2,3,3,2,2,1,1,4,1,3,3,4,1,2,3,4,4,2,1,2,1,2,3,3,3,5,33
1,174,543,1,9,1,6,64,1,2,2,2,3,4,4,5,2,5,1,1,1,1,4,1,1,2,4,2,1,1,4,2,2,1,3,6,4,1,1,4,1,2,4,4,3,2,4,4,1,2,1,1,1,2,1,3,1,5,58
1,174,544,4,7,3,7,72,1,3,3,2,3,4,5,5,1,5,3,1,1,1,4,1,2,1,2,3,1,1,1,1,2,3,3,1,1,2,2,0,1,2,3,5,1,4,1,5,1,1,1,1,4,2,1,3,1,5,82
1,174,545,2,7,5,7,71,1,3,1,3,2,3,4,2,2,2,1,1,1,1,4,2,2,2,3,4,1,2,1,1,2,3,3,6,2,2,2,4,1,1,3,4,2,2,3,5,1,2,1,1,1,2,3,1,2,5,65
1,174,546,2,9,5,4,42,4,3,2,3,2,2,2,2,3,2,1,2,1,1,4,2,2,4,4,3,1,1,4,1,2,3,3,2,3,1,2,4,1,2,3,6,1,3,1,4,1,2,1,2,1,2,1,3,2,5,8
1,174,547,1,10,2,6,64,3,2,2,3,2,4,4,0,3,1,3,1,3,3,4,2,4,5,2,3,1,2,6,2,1,1,3,2,3,2,0,1,1,3,3,4,1,2,1,4,1,1,1,1,2,2,1,3,2,5,57
1,174,548,4,0,5,5,54,4,4,3,1,0,4,4,3,4,3,1,1,1,1,4,2,4,5,4,4,2,2,3,2,2,1,2,6,2,2,0,4,2,2,3,3,1,1,3,5,4,1,1,3,2,3,3,3,3,5,76
1,174,549,3,10,5,5,59,4,4,2,2,2,3,3,3,4,3,2,1,1,1,4,2,3,5,3,3,2,2,5,1,2,3,3,6,3,2,3,4,1,2,3,3,2,2,2,5,3,2,1,2,1,1,3,1,2,5,78
1,174,550,2,6,5,4,47,5,3,2,2,2,3,3,4,2,3,1,1,1,1,4,2,5,3,4,4,2,2,4,2,2,3,2,6,3,2,5,1,1,1,3,5,1,1,4,4,3,2,1,1,1,2,1,3,1,5,64
1,174,551,2,9,5,7,71,3,2,3,1,3,1,5,4,4,1,1,1,1,1,4,2,4,1,4,4,1,1,1,1,1,3,3,6,4,2,1,4,3,3,3,6,1,1,1,5,4,2,1,1,1,1,1,3,3,5,94
1,174,552,2,9,6,4,43,5,4,3,3,3,4,4,5,4,4,1,0,2,0,4,2,2,3,4,3,2,2,4,1,0,0,0,6,4,1,4,4,1,4,3,2,2,2,3,4,3,1,1,1,1,0,1,0,4,5,51
1,174,553,2,0,6,7,74,4,3,3,2,3,4,5,5,1,4,1,1,3,3,4,2,2,4,4,4,1,1,1,2,2,3,3,1,4,1,2,4,2,2,3,4,1,1,1,4,3,3,1,1,1,3,1,3,3,5,22
1,174,554,1,10,1,6,64,1,4,3,3,3,3,2,2,4,4,2,1,3,3,4,3,3,1,3,4,2,1,5,2,2,3,2,5,4,2,5,4,1,3,3,4,2,3,4,4,3,2,1,1,1,2,1,3,2,5,52
1,174,555,1,9,5,5,59,5,3,3,3,1,2,4,2,4,3,2,1,0,0,4,3,4,3,4,4,1,3,5,0,0,0,0,6,3,2,5,4,1,1,4,5,1,2,4,5,4,1,1,0,1,3,3,3,4,5,69
1,174,556,1,10,0,4,43,5,3,3,4,2,2,3,2,3,1,3,1,2,2,4,3,4,5,3,3,1,1,4,2,1,3,3,5,3,1,2,4,2,2,2,6,3,3,4,5,3,1,1,2,2,0,1,3,2,5,14
1,174,557,1,7,4,7,72,5,3,2,0,2,2,3,3,5,1,1,1,1,1,4,3,4,5,3,4,1,1,1,2,2,3,3,2,2,2,5,4,2,2,3,5,2,2,3,5,4,3,1,2,2,2,1,3,2,5,54
1,174,558,2,7,7,5,56,1,3,2,2,3,2,5,3,1,4,1,1,3,3,4,3,4,2,4,4,1,1,4,2,1,3,3,6,3,1,2,4,2,3,3,4,2,3,3,4,3,2,1,2,1,3,1,2,4,5,59
1,174,559,1,0,6,4,47,3,3,2,2,2,3,3,3,3,5,0,1,1,1,4,3,4,4,4,4,1,2,1,0,2,0,2,4,4,1,2,4,0,1,4,0,1,2,0,4,0,2,1,1,2,2,1,0,2,5,61
1,174,560,2,9,6,5,58,5,2,3,2,2,2,3,3,2,3,1,1,1,1,4,3,2,4,3,2,1,1,1,2,2,3,3,6,2,2,2,4,2,0,3,4,1,2,1,4,4,1,1,3,1,2,1,3,2,5,70
1,174,561,2,10,5,8,84,5,3,2,4,2,4,3,3,3,3,2,1,1,1,4,3,1,2,3,3,1,1,1,2,2,3,2,6,4,1,3,4,4,2,3,2,1,1,2,1,3,1,1,2,1,2,1,3,2,5,10
1,174,562,1,9,1,5,53,4,4,2,2,2,2,3,3,2,3,4,1,1,1,4,3,3,2,3,4,1,1,1,2,2,1,3,6,2,2,2,4,2,2,3,3,3,3,3,5,4,1,1,1,2,1,1,3,2,5,30
1,174,563,2,7,3,7,74,3,3,3,2,2,4,4,4,4,1,3,1,2,2,4,3,4,4,3,3,1,1,4,1,2,3,2,1,1,2,5,4,1,2,3,3,1,1,2,5,4,1,1,3,2,2,1,3,2,5,67
1,174,564,2,10,5,7,74,4,3,2,2,2,2,4,4,3,4,3,2,1,1,4,3,4,5,3,3,1,1,4,2,2,3,3,4,2,1,4,4,2,2,3,3,3,2,3,5,4,1,1,3,2,1,1,3,2,5,72
1,174,565,2,9,7,3,31,5,3,2,2,2,3,4,4,3,3,2,1,1,3,4,3,3,5,4,4,2,1,1,2,2,2,3,6,4,2,4,4,2,1,3,5,2,2,3,4,3,1,1,2,1,3,1,3,4,5,81
1,174,566,1,10,3,2,21,5,4,3,3,2,3,4,4,4,3,2,4,1,1,4,3,5,3,4,4,1,2,5,2,2,1,2,6,4,0,0,4,1,2,3,2,2,3,1,5,2,2,1,4,2,3,1,2,4,5,89
1,174,567,2,9,2,6,63,3,4,2,4,3,4,5,4,5,5,3,2,1,1,4,3,3,4,3,1,2,1,4,2,2,3,3,1,3,2,3,4,2,2,3,5,3,4,3,5,3,1,1,3,2,1,3,2,4,5,90
1,174,568,1,9,3,7,71,2,3,3,3,3,3,4,4,3,4,0,2,1,1,4,3,4,4,3,3,2,2,0,0,0,3,2,6,4,2,3,4,2,3,3,6,3,3,3,5,3,2,1,2,1,2,1,3,2,5,28
1,174,569,1,9,1,5,58,2,3,3,3,3,4,5,5,4,3,3,1,1,1,4,3,4,5,4,4,1,1,1,0,0,3,3,1,5,1,2,4,1,1,3,3,1,4,1,5,4,2,1,4,2,0,2,3,4,5,47
1,174,570,2,3,5,7,72,5,3,2,3,3,4,4,5,4,4,2,2,3,3,4,3,4,2,3,3,1,1,4,2,1,3,2,6,4,2,0,4,2,2,4,4,2,2,2,5,4,2,1,2,2,2,1,3,2,5,62
1,174,571,2,9,6,7,72,4,3,3,2,2,2,3,5,3,2,2,1,3,1,4,3,4,2,3,3,1,2,1,2,2,3,3,6,4,2,2,4,2,3,3,4,3,2,3,4,3,1,1,2,2,3,1,3,2,5,75
1,174,572,2,9,1,6,64,1,2,2,2,3,2,3,5,3,4,3,1,3,3,4,3,3,5,3,3,2,2,5,2,2,3,3,6,3,1,3,4,1,2,3,6,3,2,3,5,2,2,1,3,2,1,1,3,2,5,87
