CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16A.,Q.16B.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A....DID,Q.21B....DID,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,CARD..1,DECK..1,BALLOT..1,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,Q.101.,Q.102.,Q.103.,Q.104.,Q.105.,Q.106.,Q.106A.,Q.106B.,Q.106C.,Q.106D.,Q.106E.,Q.106F.,Q.106G.,Q.107.,Q.108.,Q.109.,Q.110.,Q.111.,Q.112.,Q.113.,Q.114.,N.116.,N.117.,N.118.
1,177,47,1,2,4,1,3,5,4,1,5,2,7,8,7,3,7,4,9,4,1,1,3,1,1,1,1,2,5,3,1,1,12,1,5,5,5,1,1,3,1,1,1,2,1,2,1,3,3,8,2,2,3,3,4,2,1,1,2,1,1,4,1,1,2,6,1,2,177,47,1,12,2,1,1,1,1,3,3,1,1,1,11,1,1,1,2,2,1,1,12,1,1,1,1,1,1,2,2,2,1,1,2,2,2,7,1,1,0,1,2,1,2,4,4,4,4,4,4,4,0,2,2,5,2,2,1,1,44,818,0
1,177,48,1,2,4,1,4,5,4,1,11,11,8,8,7,1,7,6,0,3,1,5,1,1,1,2,1,2,4,3,1,1,1,2,2,2,4,2,3,1,2,5,1,2,3,1,4,2,1,7,4,4,1,1,2,1,2,1,1,1,1,2,1,2,3,1,5,2,177,48,2,12,1,2,2,3,2,2,1,1,1,1,12,5,1,1,1,1,1,4,12,6,1,1,1,1,4,1,2,1,1,2,1,1,4,4,2,1,1,1,1,3,4,4,4,4,4,4,4,4,1,1,1,1,1,2,4,1,28,474,0
1,177,49,1,2,4,2,3,4,4,2,4,9,6,3,1,4,6,5,7,1,2,2,6,1,1,2,2,2,1,1,1,1,5,1,4,1,3,2,2,1,2,3,1,2,1,1,2,3,3,8,4,4,1,1,2,2,2,2,1,3,3,2,2,2,1,2,1,2,177,49,2,1,3,5,2,5,1,1,1,1,4,3,6,1,1,1,1,2,1,1,4,5,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,4,4,4,4,4,4,4,1,2,3,3,1,2,1,1,3,45,840,0
1,177,50,2,2,4,5,4,4,4,1,5,0,7,8,7,1,7,6,0,3,2,1,0,1,1,2,1,3,5,1,1,3,12,0,0,1,1,1,2,1,0,1,2,0,0,1,2,1,4,12,0,4,3,2,2,3,1,3,1,1,0,2,2,0,1,3,0,2,177,50,2,12,2,3,1,1,1,3,2,2,1,1,12,5,6,2,1,1,2,3,12,1,0,0,2,0,4,5,4,0,0,0,0,5,4,6,1,1,1,6,4,5,4,4,4,4,4,4,4,4,1,2,2,2,4,5,2,5,43,682,0
1,177,51,1,2,4,2,4,4,4,1,5,7,8,2,2,3,6,5,0,3,2,3,2,1,1,2,2,1,5,1,1,1,5,1,4,1,3,1,4,1,1,3,3,3,5,1,1,2,4,3,4,1,4,1,4,3,2,1,1,1,5,3,1,2,4,0,0,2,177,51,2,1,2,3,4,3,5,2,5,4,2,4,2,4,1,1,1,2,2,3,1,1,2,2,0,0,4,2,4,0,2,1,0,2,4,1,2,1,2,1,3,2,1,1,4,2,1,1,1,1,3,2,5,3,3,4,2,2,33,742,0
1,177,52,1,2,4,2,3,4,4,1,4,8,7,8,7,5,6,6,8,3,2,2,1,1,1,1,1,2,4,1,1,1,12,1,1,5,4,3,0,4,2,1,1,1,1,1,4,2,1,12,4,4,1,2,1,3,2,2,1,4,2,1,2,2,1,3,1,2,177,52,3,12,1,1,1,1,2,2,1,1,1,1,12,4,5,1,1,3,2,3,12,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,1,1,1,3,1,1,3,3,3,1,2,56,886,0
1,177,53,1,2,4,2,3,4,4,1,5,5,7,2,1,2,5,5,5,2,1,5,2,1,1,2,1,3,5,2,1,2,12,1,2,3,0,1,1,1,2,3,1,3,3,1,2,2,1,4,4,4,1,3,1,3,3,2,2,3,3,3,2,2,3,1,5,2,177,53,2,12,2,1,2,2,1,2,2,2,3,5,12,1,1,1,2,1,1,2,12,5,2,2,1,1,2,1,1,1,2,2,2,1,2,5,2,2,1,1,2,2,2,4,4,4,4,4,4,4,3,4,3,4,3,3,2,2,54,665,0
1,177,54,1,2,4,2,4,5,4,1,3,11,7,6,1,4,6,5,9,1,2,2,5,2,1,2,2,0,5,3,1,1,5,4,4,4,5,3,1,1,1,5,5,5,2,1,1,2,1,1,1,1,4,2,1,3,4,2,1,2,4,1,2,3,1,2,5,2,177,54,3,9,3,4,5,4,4,1,1,2,4,3,11,2,1,1,1,3,1,1,12,4,1,3,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1,4,4,4,1,4,4,2,3,3,2,3,4,2,2,45,843,0
1,177,55,3,2,4,1,4,5,4,1,4,10,7,8,7,1,8,6,6,3,1,5,2,1,1,1,1,1,1,1,1,1,5,4,2,1,2,2,4,1,4,2,1,2,3,1,3,4,1,6,4,4,2,3,4,2,1,2,1,1,1,3,2,2,1,3,2,2,177,55,4,1,2,1,2,3,3,3,1,1,1,3,1,2,2,1,1,2,1,1,12,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,2,2,1,1,1,2,2,2,3,2,2,2,3,1,2,3,2,1,2,1,3,2,36,401,0
1,177,56,2,2,4,4,4,5,4,1,3,10,6,4,1,3,6,6,9,3,1,2,2,1,1,1,1,2,0,1,1,1,12,1,1,1,5,3,2,1,1,3,1,1,2,1,3,2,1,8,4,4,3,3,1,3,2,2,2,2,4,2,2,2,2,1,1,2,177,56,3,12,3,5,4,4,3,2,1,1,2,4,12,1,1,2,1,3,3,3,12,3,2,2,2,1,2,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,4,4,4,4,1,2,2,2,1,3,3,3,2,2,45,839,0
1,177,57,1,2,4,1,4,4,4,1,3,7,7,8,1,3,6,6,0,3,2,1,1,1,1,2,1,2,3,2,1,1,5,1,1,3,2,1,2,2,2,2,1,2,3,1,2,2,1,4,4,1,2,3,3,3,2,1,2,4,4,3,2,2,2,1,3,2,177,57,4,3,2,4,4,4,3,1,2,2,2,3,4,3,2,1,2,2,1,3,6,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,3,3,2,3,3,4,1,2,54,660,0
1,177,58,1,2,4,1,4,5,4,1,5,8,8,8,7,1,8,6,6,3,1,5,1,1,1,2,2,1,1,1,1,1,5,1,2,1,4,1,2,1,1,1,1,1,4,1,2,2,1,6,4,4,2,3,4,3,1,1,1,2,2,5,1,2,2,3,1,2,177,58,2,1,1,1,2,1,1,4,1,1,1,5,11,1,2,2,1,2,2,2,11,6,2,2,3,1,1,2,1,2,2,1,2,2,2,1,2,2,2,5,2,1,1,4,4,4,4,4,4,4,1,4,1,4,4,1,2,2,27,879,0
1,177,59,1,2,4,1,3,5,4,1,2,8,6,1,3,3,7,6,7,2,2,3,4,2,1,1,2,2,5,2,1,1,5,4,3,1,5,1,2,1,2,5,1,5,2,1,2,4,1,8,4,4,3,2,2,1,1,1,1,2,3,4,2,1,3,2,2,2,177,59,2,11,1,2,2,2,2,3,2,1,2,3,12,2,1,1,1,2,2,3,12,5,1,1,2,1,2,3,1,1,2,2,2,2,1,5,1,2,1,2,2,1,4,4,4,4,4,4,4,4,3,2,3,1,3,4,2,3,21,617,0
1,177,60,1,2,4,2,4,5,4,1,5,8,8,8,7,1,7,6,8,3,2,3,6,1,1,1,0,3,5,1,1,1,1,2,4,5,2,2,1,2,1,1,1,1,1,4,2,1,1,4,1,1,3,4,3,2,1,1,2,2,1,2,2,3,1,2,6,2,177,60,2,8,2,2,2,2,5,2,1,2,2,4,3,1,2,1,1,2,2,2,0,1,1,2,2,1,2,1,1,3,1,2,2,1,2,6,1,2,1,2,1,1,2,2,2,2,2,2,1,2,3,4,2,2,3,4,2,2,27,805,0
1,177,61,1,2,4,2,3,4,4,1,11,6,0,3,5,3,5,5,6,2,2,2,4,1,1,2,1,1,5,2,1,2,7,2,3,4,5,2,2,1,2,2,1,1,2,1,2,1,4,7,4,4,1,2,1,1,1,2,1,4,2,1,1,1,2,1,2,2,177,61,2,12,1,2,1,2,1,3,2,1,2,5,1,1,1,1,1,2,1,2,11,1,1,1,2,2,1,2,2,3,2,2,2,2,1,2,1,2,1,3,2,1,2,4,4,4,4,4,4,4,1,4,2,1,3,4,1,1,44,830,0
1,177,62,3,2,4,1,4,5,4,1,5,11,8,1,7,2,7,6,9,2,2,2,3,1,1,1,1,1,5,1,1,1,5,1,4,4,1,1,3,1,2,2,1,3,5,1,1,2,1,6,4,4,1,1,2,3,1,2,1,1,3,2,2,2,1,1,5,2,177,62,2,1,1,2,2,2,3,3,1,1,2,3,4,1,1,1,1,2,2,2,1,5,1,2,2,2,2,3,3,3,2,3,2,2,3,5,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,3,3,3,2,2,33,707,0
1,177,63,1,2,4,1,4,4,4,1,4,5,7,8,7,3,8,6,7,3,1,1,2,1,1,2,1,2,5,2,1,1,5,1,5,3,2,1,2,1,2,5,1,4,1,3,2,1,1,4,4,4,2,3,3,3,2,2,2,3,3,4,1,2,4,3,5,2,177,63,4,2,1,2,2,2,3,2,1,1,2,3,1,2,2,2,2,2,2,2,2,5,2,1,3,2,3,2,3,2,3,2,3,2,3,1,2,2,1,2,2,2,4,4,4,4,1,4,4,4,3,4,2,1,3,4,1,1,55,741,0
1,177,64,1,2,4,1,4,5,4,1,4,9,7,8,7,4,8,6,9,1,2,1,1,1,1,2,1,2,5,3,1,1,12,1,1,3,5,3,3,1,2,4,1,2,4,1,3,1,4,8,4,4,1,3,4,5,4,3,2,3,4,1,2,3,1,1,6,2,177,64,3,10,3,3,3,3,3,3,2,1,3,4,12,1,4,1,1,3,1,1,12,1,3,3,3,1,3,3,3,2,2,2,3,3,3,6,2,2,1,6,2,1,3,3,3,3,3,3,3,3,2,2,2,1,1,2,1,1,45,838,0
1,177,65,1,2,4,1,4,4,4,2,3,7,7,8,7,4,8,6,6,3,2,1,6,1,1,2,2,1,5,2,1,1,12,1,1,1,4,3,3,1,2,3,1,3,1,1,2,2,1,8,4,4,3,1,4,1,1,2,1,2,4,2,1,1,1,1,5,2,177,65,4,3,2,1,2,2,1,3,1,1,1,1,9,1,1,1,1,2,2,2,11,5,2,2,2,3,3,2,1,3,2,3,3,2,2,1,2,2,3,2,2,2,4,4,4,4,4,4,4,1,2,1,1,3,3,3,3,2,56,804,0
1,177,66,1,2,4,2,2,4,4,1,4,2,4,1,1,1,3,4,0,2,2,2,5,2,2,2,2,1,5,1,1,2,12,4,1,5,2,4,2,1,2,0,1,1,1,1,4,1,1,6,4,4,1,1,4,1,1,1,3,1,2,0,1,1,3,2,6,2,177,66,4,2,1,1,2,1,2,3,1,1,1,5,12,3,2,3,1,3,4,3,12,1,2,3,2,2,2,1,2,3,2,3,3,2,2,5,2,2,1,1,2,1,2,2,2,3,1,2,2,1,1,3,2,1,2,2,3,1,32,629,0
1,177,67,1,2,4,2,4,5,4,1,2,9,8,8,7,1,8,6,6,3,2,1,4,1,1,1,1,0,1,2,1,1,12,2,2,2,4,3,2,3,2,2,1,1,1,1,2,2,1,6,4,4,1,2,4,1,1,2,3,1,5,5,2,2,4,2,5,2,177,67,2,10,2,2,2,2,2,1,1,1,1,3,4,1,3,1,1,3,3,4,5,6,2,2,0,0,2,4,3,3,2,2,2,4,2,5,2,1,1,1,2,1,4,4,4,4,4,4,4,4,1,2,2,1,3,3,2,1,27,860,0
1,177,68,3,2,4,2,3,5,4,1,6,11,5,3,3,4,7,6,7,3,2,2,1,1,1,2,1,2,5,2,1,1,12,2,1,5,3,1,3,1,3,5,1,1,1,5,4,1,2,4,4,4,1,1,1,1,1,1,1,3,2,3,1,1,2,3,4,2,177,68,2,12,1,1,2,1,1,4,1,1,1,2,12,3,5,3,2,1,3,4,12,5,2,3,3,2,3,4,3,3,3,2,3,3,2,5,2,2,1,2,2,1,4,4,4,4,2,4,4,4,3,4,3,1,1,3,1,1,32,605,0
1,177,69,2,2,4,1,4,5,4,1,4,11,7,1,6,3,8,6,7,3,1,5,2,1,1,2,2,2,5,3,1,1,7,1,2,5,5,1,2,1,2,5,1,5,1,1,4,2,4,8,4,4,1,1,1,1,1,1,1,1,3,2,2,2,2,2,5,2,177,69,4,3,2,4,2,2,2,3,2,1,1,3,9,2,4,1,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,5,2,2,1,1,2,1,3,2,2,2,3,1,3,1,2,3,1,2,3,4,2,2,21,489,0
1,177,70,2,2,4,1,4,4,4,1,8,10,7,8,7,4,8,6,6,4,1,5,1,1,1,2,1,2,3,1,1,1,6,1,1,2,2,1,2,1,3,1,1,1,2,1,4,2,1,12,4,4,5,1,4,1,1,2,3,1,2,3,1,2,2,3,1,2,177,70,1,1,1,2,2,2,3,3,1,1,1,3,11,3,1,5,4,4,5,5,12,6,0,0,3,3,2,3,3,3,3,3,2,3,2,2,2,2,2,1,2,4,2,1,2,3,1,2,3,3,3,4,4,2,3,4,2,2,54,436,0
1,177,71,2,2,4,1,4,5,4,1,5,10,8,8,7,1,8,6,6,3,1,5,1,1,1,2,2,2,1,2,2,1,5,3,3,4,3,3,2,1,2,5,1,4,2,1,3,3,1,6,4,4,1,1,1,3,1,2,1,3,3,1,2,2,2,1,2,2,177,71,3,3,2,4,3,4,2,2,2,1,2,5,9,1,1,1,1,3,2,2,5,1,2,3,3,2,2,3,2,3,3,3,2,3,2,1,2,2,6,1,1,1,3,3,3,3,2,2,2,2,1,2,3,3,2,2,1,1,32,405,0
1,177,72,1,2,4,1,2,3,4,1,11,3,6,4,0,1,4,4,0,3,1,5,2,1,1,2,2,3,5,1,2,2,12,4,2,4,2,1,0,4,2,1,1,1,1,1,4,4,0,12,0,5,0,5,5,0,0,3,0,0,0,0,0,0,0,3,2,2,177,72,4,12,2,2,3,2,3,2,1,1,3,2,12,2,3,1,1,2,3,3,12,6,2,3,3,2,3,3,2,3,3,2,3,3,2,5,2,2,1,1,2,1,4,2,2,3,2,3,2,3,2,4,3,2,3,4,2,1,36,434,0
1,177,73,1,2,4,1,4,5,4,1,7,9,7,1,2,4,6,5,6,3,1,5,1,1,1,2,2,2,5,2,1,1,1,2,2,3,4,2,3,1,2,0,1,2,2,1,3,2,1,6,4,4,2,1,4,3,2,2,1,1,2,2,2,2,1,1,1,2,177,73,4,12,2,2,1,2,2,3,2,1,2,2,12,1,3,2,1,2,2,2,12,5,2,3,2,3,2,3,2,3,2,3,2,3,3,1,2,1,1,2,2,2,2,3,2,3,3,2,3,2,1,3,3,1,3,3,3,2,21,613,0
1,177,74,1,2,4,2,4,5,4,2,4,7,6,8,7,4,8,6,5,3,2,2,1,1,1,2,1,2,3,2,1,1,8,1,2,1,3,1,2,1,2,3,1,1,4,1,3,3,4,8,4,4,2,1,4,2,1,2,1,2,3,5,1,1,4,2,6,2,177,74,3,1,2,2,2,2,2,3,1,1,2,3,11,3,2,2,2,2,2,2,9,1,2,3,3,2,3,3,3,3,2,2,3,3,3,5,2,2,2,1,2,1,3,2,2,3,2,3,3,2,2,4,3,1,3,4,2,2,56,513,0
1,177,75,3,2,4,1,4,4,4,1,11,0,0,0,0,7,0,8,0,3,1,5,4,1,1,2,2,2,5,1,1,1,1,2,1,4,2,1,3,2,3,1,1,1,1,1,3,1,1,6,4,4,2,1,3,3,1,1,1,2,2,4,1,1,3,3,6,2,177,75,4,12,1,2,2,1,2,3,1,1,1,2,12,2,2,2,3,2,3,4,12,5,2,3,3,2,2,3,3,3,3,3,2,3,3,1,2,2,1,1,2,2,3,3,3,2,2,2,1,2,3,3,3,1,2,4,2,2,56,497,0
1,177,76,3,2,4,1,4,5,4,1,4,8,8,2,1,3,6,5,7,2,1,5,1,1,1,2,2,2,5,1,3,3,12,0,0,0,0,5,0,0,2,1,1,1,2,1,4,4,1,1,4,4,2,5,3,2,2,1,1,2,2,4,1,1,4,3,5,2,177,76,4,12,1,1,1,1,1,4,1,1,1,2,12,3,2,2,2,1,4,4,12,5,3,3,3,3,3,3,3,3,3,3,2,3,3,5,2,2,1,1,2,1,3,3,2,3,1,2,3,3,2,4,2,2,3,3,3,1,33,713,0
1,177,77,2,2,4,1,4,5,4,2,11,8,7,8,7,4,8,6,2,4,1,5,1,1,1,2,2,3,5,1,1,1,1,1,1,4,2,2,2,4,2,2,1,1,1,1,4,4,1,11,4,4,1,1,3,1,1,1,1,2,2,2,2,1,3,1,6,2,177,77,4,10,1,2,2,2,2,3,1,1,1,2,4,2,2,1,2,2,3,4,11,5,3,3,3,3,3,3,2,3,3,3,2,3,3,1,2,2,1,1,2,2,4,4,4,4,4,4,4,1,2,3,2,1,3,3,1,2,56,515,0
1,177,78,1,2,4,1,2,5,4,1,5,9,7,4,3,4,7,6,7,3,2,2,2,1,1,2,2,3,5,1,1,1,1,3,3,5,2,1,2,1,2,2,1,1,1,1,2,3,1,6,4,4,3,1,1,3,2,2,1,2,3,3,3,2,3,2,6,2,177,78,2,12,2,2,2,2,5,3,1,1,2,5,12,4,2,1,2,2,3,1,3,5,2,3,3,2,2,3,2,3,2,3,3,3,3,1,2,2,1,1,2,1,4,4,4,4,4,4,4,4,2,3,3,2,3,4,1,1,43,612,0
1,177,79,1,2,4,1,2,4,4,1,11,8,6,8,7,3,7,6,7,3,1,5,1,1,1,2,2,2,5,1,1,1,5,1,2,2,4,2,2,1,2,1,1,1,5,1,3,4,1,4,4,4,2,1,1,1,2,1,2,2,1,3,1,1,2,1,0,2,177,79,1,12,1,2,2,2,1,3,1,1,2,5,12,4,2,1,1,2,3,4,12,5,3,3,3,3,3,2,3,3,3,3,3,2,3,6,2,2,5,2,2,1,1,2,2,1,2,1,3,2,2,4,3,1,3,4,2,1,54,439,0
1,177,80,1,2,4,2,5,4,4,1,4,4,7,6,1,3,6,5,4,3,1,5,2,1,1,2,2,1,5,2,1,1,1,1,2,4,2,1,3,1,3,1,1,5,1,2,4,2,1,8,4,4,3,1,4,2,1,1,1,3,2,1,2,1,3,3,3,2,177,80,3,4,1,1,2,3,2,4,1,1,2,5,8,3,4,1,2,1,4,4,12,1,2,3,2,3,3,3,3,3,2,3,3,3,3,5,2,2,1,1,1,1,2,3,3,4,1,3,3,2,2,4,2,1,2,3,2,1,21,465,0
1,177,81,1,2,4,2,4,5,4,2,11,8,8,8,7,0,6,7,2,1,1,1,6,1,1,2,2,2,5,1,1,1,1,4,1,4,2,2,2,1,2,1,1,5,5,1,4,4,1,5,4,4,2,3,3,2,2,1,1,2,2,2,1,1,2,2,5,2,177,81,4,1,2,2,2,2,2,4,1,1,2,2,1,2,1,3,2,2,3,2,12,5,3,3,3,3,3,3,3,3,2,3,3,3,3,5,2,2,1,1,2,2,3,2,3,2,2,3,2,3,2,4,3,1,3,4,2,1,27,865,0
1,177,82,2,2,4,3,4,5,4,1,11,8,8,8,7,1,8,6,6,4,1,5,1,1,1,2,2,2,5,2,1,1,1,4,2,1,1,2,4,4,2,5,1,2,1,2,4,2,4,4,4,4,2,2,3,1,2,1,1,2,2,3,2,0,3,1,5,2,177,82,2,12,1,2,4,4,3,3,2,1,2,2,8,5,6,2,2,2,3,3,5,5,3,3,3,3,2,3,3,3,3,3,2,4,3,6,2,2,5,1,3,4,1,4,4,4,4,4,4,4,1,2,1,1,3,4,2,2,32,412,0
1,177,83,1,2,4,1,0,5,4,1,5,10,4,8,2,2,7,3,0,3,1,5,4,1,1,2,2,2,5,3,1,1,5,1,1,1,5,1,2,1,2,1,1,2,1,1,1,1,1,4,4,4,2,3,4,1,2,1,3,2,1,1,1,2,2,1,1,2,177,83,3,12,2,2,1,2,2,3,1,1,1,2,12,1,1,1,2,2,1,2,2,3,2,3,3,3,3,4,3,3,3,3,3,3,3,5,2,2,3,2,2,1,2,4,2,4,4,4,4,4,3,2,3,3,2,3,2,1,21,488,0
1,177,84,1,2,4,2,4,5,4,1,4,8,8,8,7,1,7,6,7,3,1,5,1,1,1,2,2,2,5,2,1,1,1,1,1,2,3,2,3,3,2,1,1,1,5,1,4,3,1,8,4,4,1,1,3,1,1,1,1,2,2,3,2,2,2,2,1,2,177,84,2,1,1,1,1,2,2,3,1,1,2,3,1,1,1,2,1,2,4,4,4,5,2,3,2,2,3,3,3,3,3,3,3,3,3,5,2,2,2,2,2,1,2,2,1,2,2,2,3,1,3,3,2,1,3,3,2,2,28,447,0
1,177,85,1,2,4,1,4,4,4,2,11,7,4,8,7,3,8,6,5,3,1,5,1,1,1,2,2,3,5,1,1,2,12,4,1,4,1,4,4,2,2,1,1,2,2,1,4,2,1,12,4,4,1,1,3,1,1,1,1,1,1,2,1,1,3,2,0,2,177,85,2,12,1,2,2,2,2,4,1,1,1,2,12,3,2,2,2,1,3,3,12,5,3,3,3,3,3,4,3,3,3,3,3,4,3,5,2,2,1,1,2,1,4,4,4,4,4,4,4,4,2,4,3,1,2,2,2,1,56,893,0
1,177,86,1,2,4,1,4,6,4,1,4,3,7,6,1,1,4,4,3,3,2,2,2,1,1,2,2,2,5,3,2,2,12,4,2,5,2,1,2,1,2,5,5,5,4,5,1,4,1,12,1,4,4,3,4,3,3,1,2,3,3,1,3,3,3,1,5,2,177,86,4,12,3,4,4,5,4,3,1,1,5,3,12,4,5,1,1,2,2,3,10,1,3,3,3,2,2,3,3,3,2,2,2,3,3,5,2,2,1,1,2,1,3,2,2,3,2,3,3,2,2,3,3,1,2,3,1,1,54,646,0
1,177,87,1,2,4,1,4,4,4,1,3,7,7,2,1,1,6,5,8,2,1,3,3,1,1,2,1,1,5,0,1,1,7,1,5,1,5,2,4,4,1,2,2,1,1,1,2,1,1,8,4,1,2,2,4,4,2,2,3,2,1,5,1,2,3,1,1,2,177,87,4,7,1,4,4,2,2,3,2,2,2,4,12,4,1,3,1,2,3,4,5,2,2,3,2,3,2,3,3,2,2,3,2,4,2,1,1,2,1,1,3,1,4,4,4,4,4,4,4,4,2,3,3,3,3,4,3,3,45,915,0
1,177,88,1,2,4,1,4,4,4,1,5,8,7,3,2,4,6,5,5,2,1,5,1,1,1,1,1,2,3,1,2,1,7,1,1,5,1,2,2,1,1,5,5,5,5,1,2,2,1,6,4,4,3,1,3,1,1,1,2,3,3,1,1,1,3,3,1,2,177,88,3,7,1,1,3,1,1,4,1,1,1,2,9,1,1,1,1,2,1,4,10,5,2,3,3,3,3,3,3,3,1,3,1,4,3,6,2,1,1,1,2,1,4,1,4,4,1,4,1,1,1,4,3,1,3,2,2,1,55,792,0
1,177,89,1,2,4,1,4,5,4,1,4,7,7,8,7,1,8,6,10,3,1,5,1,1,1,2,1,2,3,1,1,1,5,1,1,2,3,2,1,1,2,2,2,5,2,1,3,3,1,8,4,4,2,3,3,2,1,1,1,1,2,2,2,2,4,1,1,2,177,89,4,1,2,3,3,3,3,3,1,1,2,3,12,2,3,1,2,1,3,3,2,5,2,3,3,3,3,3,3,3,2,2,3,3,3,5,2,2,1,1,2,2,1,4,1,1,4,4,4,4,2,4,4,2,3,3,1,3,44,815,0
1,177,90,1,2,4,1,4,4,4,1,4,5,7,6,1,3,6,5,5,3,2,2,1,1,1,1,1,1,5,2,1,2,12,1,4,2,5,2,2,3,2,2,2,4,1,1,3,1,1,12,4,4,2,3,4,3,4,2,2,4,4,2,3,2,2,3,5,2,177,90,3,1,2,3,2,4,4,1,2,2,1,4,12,1,1,1,1,2,1,1,11,1,3,2,2,3,2,2,1,3,3,3,2,2,3,5,2,2,1,1,2,2,2,1,1,2,1,1,2,2,3,1,3,3,1,2,1,2,56,869,0
1,177,91,1,2,4,4,3,5,4,1,0,11,0,8,3,2,7,8,0,3,2,1,1,1,1,1,1,3,0,0,1,1,5,1,0,1,2,1,1,0,1,1,2,2,2,2,1,2,1,12,4,2,1,3,4,1,2,2,1,2,4,0,1,0,0,1,6,2,177,91,0,12,0,0,0,0,3,3,2,3,1,5,12,3,1,5,4,4,5,5,12,6,0,0,3,3,3,3,3,3,3,3,3,3,4,5,2,2,1,3,2,1,1,2,4,1,3,1,4,1,2,1,2,5,2,2,2,3,22,730,0
1,177,92,3,2,4,2,6,4,4,2,11,7,6,8,7,4,8,6,5,3,1,5,6,1,1,2,2,3,5,3,1,1,8,1,1,4,1,2,4,4,3,1,3,5,1,5,2,2,4,1,1,4,1,1,1,1,1,1,1,3,2,5,1,2,3,1,6,2,177,92,2,1,2,2,2,2,2,3,1,1,2,5,11,1,1,1,2,1,4,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,3,3,2,2,3,3,3,2,2,2,2,1,3,1,1,1,1,1,56,518,0
1,177,93,2,2,4,2,4,4,4,1,4,9,7,8,7,4,8,6,5,3,1,5,1,1,1,2,2,2,5,1,1,2,12,1,1,3,1,2,2,1,2,5,5,5,2,1,4,4,4,12,4,4,1,1,2,2,2,1,1,3,2,4,2,2,2,3,5,2,177,93,1,12,1,1,2,1,2,3,1,1,1,1,12,3,2,3,2,1,4,4,12,5,2,3,3,2,2,3,2,3,3,3,2,3,3,5,2,2,1,1,2,1,2,3,3,3,2,2,3,2,2,3,3,1,3,3,2,1,55,461,0
1,177,94,3,2,4,1,4,5,4,1,5,10,8,8,7,1,7,6,7,3,1,5,1,1,1,2,1,2,5,3,1,1,5,2,2,3,3,1,2,4,2,4,3,4,3,1,2,2,1,12,4,4,1,3,3,2,2,2,1,3,3,1,3,3,1,2,5,2,177,94,1,12,1,1,2,1,2,4,1,2,1,1,2,4,4,2,1,1,3,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,2,5,2,2,1,2,2,2,3,2,3,3,2,3,3,2,2,3,3,1,3,4,2,1,27,803,0
1,177,95,1,2,4,1,4,4,4,1,4,10,7,2,1,3,6,5,6,4,2,1,1,1,1,2,2,2,5,2,1,1,12,1,3,4,1,3,1,1,2,5,5,5,5,1,2,4,1,12,4,4,3,3,2,3,1,1,2,2,2,1,2,2,1,3,5,2,177,95,2,11,1,2,2,2,3,4,1,1,2,2,12,1,2,1,2,2,2,3,12,5,2,3,3,3,3,3,3,3,2,3,3,3,3,5,2,2,1,2,2,2,4,4,4,4,4,4,4,1,2,2,3,1,3,3,2,1,54,608,0
