CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36C.,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36H.,Q.36I.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.
1,101,182,2,1,4,3,4,5,2,200,2,11,1,1,2,3,1,3,3,1,2,2,3,1,3,4,1,1,4,3,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,4,1,4,4,4,0,2,1,0,4,1,1,2,4,4,2,3,0,3,3,3,2,1,2,101,182,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,4,4,4,4,2,4,4,4,1,2,1,4,3,0,4,2,3,1,2,2,1,2,2,0,5,90,5,0,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,0,3,4,3,4
1,101,183,2,1,3,1,4,7,1,104,2,2,1,2,2,2,1,3,2,2,1,2,2,1,3,0,3,2,2,2,2,2,2,0,3,1,1,1,2,1,2,4,1,4,3,4,1,4,4,4,4,4,4,1,4,4,4,4,2,1,5,0,0,4,3,3,3,1,2,101,183,2,1,3,1,1,3,3,1,1,1,2,1,1,1,1,2,2,4,4,2,4,4,4,4,4,1,1,1,2,2,3,3,1,3,1,2,1,1,0,0,0,50,50,0,0,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,0,3
1,101,184,2,2,5,2,3,11,3,103,2,2,1,1,2,3,2,2,2,1,1,0,1,1,1,0,2,3,1,3,3,2,2,2,2,2,3,1,1,1,1,1,4,2,3,4,4,4,1,2,1,3,3,4,4,1,4,1,3,1,2,0,0,3,3,3,1,1,2,101,184,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,4,2,4,4,2,4,4,0,1,3,3,5,5,5,3,1,3,1,3,1,1,1,1,1,9,75,5,10,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,6,1,4,0,4
1,101,185,2,3,5,1,2,5,4,32,2,10,1,2,2,3,1,3,2,2,1,3,3,3,3,8,3,2,4,3,1,3,2,2,1,2,3,2,2,2,1,2,4,4,3,4,2,4,4,4,4,4,1,1,4,4,4,2,4,3,0,0,1,1,3,3,1,1,2,101,185,2,2,1,1,1,2,2,1,1,1,2,2,3,3,1,2,3,4,4,4,4,4,4,4,4,1,5,1,5,5,2,3,1,5,1,5,2,2,2,2,10,20,70,0,0,3,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,0,0,4
1,101,186,2,1,3,1,4,10,3,107,2,2,1,2,2,2,1,2,2,1,1,2,2,1,3,9,2,3,4,3,3,2,0,2,4,2,2,2,2,1,1,4,4,4,2,2,4,2,1,2,1,3,2,1,2,4,4,1,2,2,2,1,1,1,3,3,2,1,2,101,186,2,2,1,1,1,2,2,1,1,1,1,3,2,2,2,1,1,2,4,1,4,4,4,4,4,2,2,1,5,5,4,4,2,2,2,2,2,1,1,1,0,5,90,5,0,1,2,2,0,2,2,2,2,1,2,2,2,1,2,2,2,2,2,5,5,4,3,4
1,101,187,2,3,3,3,4,12,1,270,2,2,1,2,2,2,1,3,3,2,1,2,1,1,3,8,3,1,4,3,3,3,2,1,3,1,1,1,2,1,1,4,1,4,2,4,3,4,4,4,4,4,2,3,4,4,4,3,4,2,5,1,1,4,3,2,3,1,2,101,187,2,2,1,1,1,2,1,3,1,1,2,1,3,1,1,1,1,2,2,1,4,2,4,4,1,1,2,1,2,3,1,3,1,4,1,4,2,2,1,2,0,10,90,0,0,2,3,2,4,2,2,2,2,1,2,2,2,2,1,2,2,2,4,1,6,4,0,4
1,101,188,2,2,5,3,4,1,4,215,2,2,1,2,2,2,1,3,2,2,1,2,2,3,2,8,2,2,2,2,3,3,2,1,1,1,4,2,2,2,1,1,2,1,3,4,1,1,4,1,4,1,1,2,4,1,4,1,2,1,5,2,1,1,2,2,2,1,2,101,188,2,1,1,1,1,2,2,3,1,3,2,2,3,2,2,2,4,4,4,4,4,3,4,4,3,1,5,1,5,5,5,0,1,3,1,3,3,1,1,2,20,0,80,2,0,2,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,5,1
1,101,189,2,3,5,2,3,4,4,42,2,2,1,2,2,3,3,2,2,1,1,2,3,1,3,8,1,1,4,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,3,4,4,4,3,1,4,1,1,1,4,4,4,1,1,2,5,2,1,4,3,3,1,1,2,101,189,2,1,1,1,1,1,1,1,2,2,1,2,3,3,4,1,1,2,1,1,2,1,4,1,1,1,2,2,2,1,1,3,1,5,1,5,1,1,1,2,1,5,20,4,70,1,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,5,2
1,101,190,2,1,3,1,4,11,2,100,2,2,1,2,2,2,1,3,1,1,1,2,2,3,2,2,2,3,2,1,2,2,2,2,4,1,1,2,2,2,2,4,1,4,2,4,1,4,2,4,4,4,4,2,1,4,4,4,4,1,5,2,1,1,3,3,2,1,2,101,190,2,1,1,1,1,2,2,3,1,1,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,1,1,1,4,4,5,2,2,3,1,2,2,2,0,0,60,20,10,5,5,2,1,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,3,3,3,4,5,4
1,101,191,2,2,5,2,4,10,3,107,2,2,1,2,2,3,1,3,1,1,1,2,2,1,3,8,2,1,4,7,3,1,2,2,3,2,3,1,2,2,1,4,2,4,2,4,4,4,4,2,4,4,2,4,4,4,4,4,3,4,5,2,1,1,3,3,2,1,2,101,191,2,1,1,1,0,2,2,1,1,1,1,0,3,2,2,1,2,2,4,4,4,3,4,4,4,1,4,1,4,4,4,1,2,1,1,2,1,2,0,0,0,20,80,0,0,1,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,5,4,5,4
1,101,192,2,2,4,4,4,6,3,80,2,2,1,1,2,2,1,1,2,1,1,2,2,1,2,8,3,2,2,3,2,2,2,1,3,1,1,1,2,1,1,4,1,4,3,4,4,4,4,4,4,4,2,2,4,4,4,4,4,2,3,2,1,1,3,2,2,1,2,101,192,2,2,2,2,1,2,2,3,1,1,1,1,3,3,1,2,2,4,4,4,4,3,4,4,4,1,1,1,2,2,5,3,1,2,1,3,2,1,1,1,0,5,80,5,10,2,1,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,1,5,2,4
1,101,193,2,2,2,1,3,5,4,28,2,0,1,3,2,3,1,3,2,2,1,2,2,2,3,4,2,2,1,3,2,2,2,2,3,1,1,1,1,1,1,4,1,1,2,4,1,1,1,1,1,1,2,1,1,1,4,4,2,1,5,2,1,4,3,2,1,3,2,101,193,2,2,3,1,1,2,3,3,1,3,2,2,1,1,2,2,2,4,2,2,4,2,4,4,1,3,1,1,4,3,1,3,2,3,1,2,2,2,1,1,0,20,70,10,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,3,2,1,4,2,2
1,101,194,2,1,5,3,4,7,1,107,2,2,1,2,2,3,2,3,2,1,1,2,2,2,2,2,3,3,1,3,2,2,3,2,3,2,2,2,2,2,2,4,4,4,3,4,1,1,1,1,4,4,2,1,1,1,4,2,3,4,3,2,1,2,3,3,2,1,2,101,194,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,4,4,4,1,4,4,4,2,1,1,5,5,2,3,2,4,2,2,1,2,1,1,0,10,80,10,0,1,3,1,3,2,2,1,2,1,2,2,2,2,2,2,2,2,5,0,2,4,3,4
1,101,195,2,1,4,2,4,10,2,107,2,2,1,0,2,3,1,2,2,1,1,2,2,2,3,8,3,1,1,3,2,1,2,1,3,2,2,1,2,1,1,4,1,4,3,4,1,4,2,1,4,4,1,2,4,4,4,4,1,4,5,2,1,1,3,3,2,1,2,101,195,2,2,1,1,1,2,2,3,1,1,2,1,3,1,1,2,2,2,4,4,4,2,4,4,4,1,1,1,5,5,1,2,1,3,1,2,1,1,1,2,5,10,70,10,5,1,3,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,4
1,101,196,2,2,5,1,4,7,2,107,2,2,1,2,2,3,1,3,1,1,1,3,2,3,2,2,2,1,1,3,1,1,2,2,2,1,1,2,2,2,2,4,3,1,3,4,2,4,1,1,4,1,4,2,4,4,1,2,1,4,1,2,1,2,2,3,1,1,2,101,196,2,1,1,1,1,2,1,3,1,1,1,1,3,1,4,2,4,4,4,4,4,4,4,4,4,1,2,1,4,5,5,2,2,2,2,2,2,1,1,2,0,0,80,20,0,1,3,1,3,2,2,2,2,2,1,2,2,1,2,2,2,2,4,1,1,4,3,1
1,101,197,2,1,3,2,4,6,3,90,2,2,1,2,2,2,2,2,2,2,1,2,2,3,3,8,2,2,4,3,3,2,4,2,3,2,5,1,2,1,1,3,4,4,3,3,4,4,2,4,4,3,3,3,2,4,4,4,2,4,5,2,1,3,3,3,1,3,2,101,197,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,4,4,4,4,2,4,4,4,1,1,2,3,3,1,3,1,2,1,2,1,2,2,1,8,10,60,20,2,1,1,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,4,2,1,0,0,4
1,101,198,2,2,5,1,4,7,2,107,2,10,1,1,2,3,1,3,2,2,1,2,2,3,2,8,2,2,4,3,2,2,3,2,3,2,1,2,2,2,3,4,3,2,2,4,1,4,3,1,1,1,2,2,2,2,1,2,4,1,5,3,1,1,3,3,3,1,2,101,198,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,4,3,4,4,4,4,4,4,4,3,3,2,3,3,3,2,2,3,1,2,1,1,1,2,5,5,85,5,0,5,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,3,4,2,3
1,101,199,2,2,2,2,2,5,4,32,2,2,1,2,2,1,1,4,2,2,1,2,2,2,2,2,2,3,1,3,2,2,2,1,0,2,3,2,2,2,2,4,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,4,2,2,1,1,2,101,199,2,3,1,1,1,3,3,1,1,1,1,1,1,1,3,2,2,4,4,3,4,4,4,4,2,1,1,1,2,5,1,3,1,3,1,3,1,1,1,2,0,0,97,0,0,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,3,6,6,4,5,4
1,101,200,2,1,1,3,4,10,2,100,2,2,1,2,2,1,1,2,1,1,1,2,2,2,3,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,4,4,4,1,4,1,4,1,4,4,4,4,1,4,4,4,4,2,4,5,4,1,3,3,3,1,1,2,101,200,2,1,1,1,1,1,1,1,2,1,2,5,1,1,1,2,2,4,4,4,4,4,4,4,4,3,5,1,2,1,2,3,1,2,1,2,2,1,1,1,10,60,20,10,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,6,3,4,3,1
1,101,201,2,2,2,2,4,10,3,150,2,2,1,2,2,1,1,3,1,2,1,2,4,2,2,0,2,2,1,2,2,2,2,1,3,2,2,2,2,1,1,4,1,2,3,4,1,4,4,1,1,1,4,4,1,4,4,4,3,4,5,4,1,2,3,3,1,1,2,101,201,2,1,1,1,1,2,2,3,2,1,1,1,3,1,2,4,2,4,4,4,4,4,4,4,3,1,3,1,5,5,1,3,1,2,1,2,3,1,1,2,15,50,24,1,10,2,1,3,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,6,4,4,3,4
1,101,202,2,2,4,2,4,5,3,180,2,2,1,1,2,3,1,3,1,2,1,2,3,1,3,8,2,2,2,7,1,2,1,1,3,2,3,1,2,1,1,4,1,1,2,1,4,1,4,2,1,2,3,1,1,1,4,4,2,1,4,4,1,2,3,2,1,1,2,101,202,2,3,1,1,1,2,2,3,1,1,1,1,1,3,1,4,4,4,4,2,4,4,4,4,4,1,1,2,1,3,5,4,1,3,2,3,1,1,1,2,2,7,50,0,40,2,1,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,4,4
1,101,203,2,3,2,1,4,9,1,90,2,10,1,2,2,3,1,2,3,1,1,2,3,1,1,2,2,2,3,7,3,1,1,1,3,2,2,1,1,1,1,4,2,4,3,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,4,1,4,3,3,1,1,2,101,203,2,1,1,1,1,1,1,1,1,1,1,2,3,1,4,2,4,4,4,2,4,4,4,4,2,1,1,1,1,1,1,0,1,4,1,3,1,1,1,2,0,20,80,2,0,1,1,3,3,2,1,2,2,1,2,2,2,2,2,1,2,2,1,3,3,0,0,5
1,101,204,2,1,5,2,4,12,3,200,2,2,1,1,2,3,3,3,1,2,1,2,2,1,3,8,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,4,3,4,1,4,4,2,1,4,1,4,2,1,4,3,4,4,3,4,5,3,2,3,3,3,1,1,2,101,204,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,2,4,4,4,4,4,4,4,4,1,5,5,5,5,1,0,1,1,1,1,2,2,1,2,5,90,5,0,0,1,1,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,5,6,1,3,2
1,101,205,2,2,5,1,4,5,3,240,2,2,1,2,2,3,1,2,1,1,1,2,3,1,3,1,1,1,2,3,1,2,4,2,1,1,1,1,1,1,1,4,4,4,3,4,4,4,1,4,4,4,1,3,4,4,4,4,4,4,5,4,2,1,3,2,2,1,2,101,205,2,2,2,1,1,2,2,1,1,1,3,1,1,1,1,4,4,4,4,3,4,4,4,4,4,1,5,1,5,4,5,2,1,1,1,4,2,2,1,2,0,0,97,0,0,1,1,3,3,2,2,2,2,1,2,2,2,1,2,2,2,2,4,3,3,4,3,1
1,101,206,2,1,4,3,4,9,1,200,2,2,1,2,2,3,3,3,2,2,1,2,3,1,2,2,2,2,2,3,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,4,2,1,4,1,4,1,2,2,4,2,4,2,2,3,2,4,2,3,3,3,1,1,2,101,206,2,1,1,1,1,1,1,1,1,1,2,2,3,2,1,2,2,3,4,4,4,4,4,4,4,0,2,1,2,5,1,3,1,3,1,3,1,1,1,2,30,60,8,2,0,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,3,4,4
1,101,207,2,3,5,1,2,5,4,30,2,9,1,2,2,3,1,2,0,0,1,2,0,1,0,8,2,2,2,2,1,1,2,2,3,2,0,2,2,2,2,1,2,4,3,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,1,4,2,3,2,2,1,1,2,101,207,2,3,1,1,1,2,1,1,0,1,1,0,3,1,0,4,4,4,4,4,4,4,4,4,4,3,1,1,5,5,5,4,1,4,1,3,2,2,1,2,0,0,0,0,98,1,1,3,3,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,3,4,4
1,101,208,2,2,5,3,4,4,3,60,2,2,1,1,2,1,1,3,1,2,1,2,2,1,2,4,2,2,2,2,1,1,1,2,1,2,3,2,2,2,2,1,2,1,2,4,4,4,4,2,4,2,2,1,4,4,4,4,2,2,5,4,2,1,3,2,1,1,2,101,208,2,1,1,1,1,2,2,3,1,1,2,5,2,1,2,3,2,3,4,2,4,3,4,4,4,1,1,1,3,3,2,2,2,2,2,2,2,2,1,2,2,48,30,20,0,2,1,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,3,4,3,4,0,4
1,101,209,2,1,5,2,4,8,1,100,2,2,1,2,2,3,1,3,1,1,1,2,4,2,3,8,3,1,2,2,2,1,1,2,1,2,0,1,1,1,1,4,1,4,2,4,4,4,4,4,4,4,3,1,4,4,1,4,1,2,3,1,3,1,3,3,2,1,2,101,209,2,2,2,2,1,2,2,3,1,1,1,2,3,3,4,1,4,3,4,4,4,2,4,4,4,1,5,2,5,1,5,3,1,3,1,3,1,1,1,1,1,20,70,2,7,1,3,1,3,2,2,2,2,1,2,2,2,2,2,1,2,2,3,3,3,3,1,3
1,101,210,2,3,5,2,2,5,4,28,2,2,1,1,2,3,1,3,2,2,1,3,2,1,1,8,1,2,2,3,3,2,0,2,0,2,3,1,2,1,1,4,4,1,2,4,4,4,4,2,4,4,4,1,4,4,4,4,4,1,5,2,3,3,3,2,1,1,2,101,210,2,1,1,1,1,3,3,0,1,1,1,2,1,1,1,2,2,4,4,4,4,4,4,4,4,1,5,5,5,5,1,3,1,3,1,3,1,1,2,2,5,5,80,10,0,3,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,3,4,3,5
1,101,211,2,1,5,3,4,7,1,102,2,2,1,2,2,3,3,3,2,2,1,2,2,1,2,8,2,2,2,2,2,0,2,2,3,1,1,1,2,1,1,4,2,4,1,4,1,4,4,4,4,4,1,1,4,4,4,1,1,1,5,2,3,1,3,3,1,1,2,101,211,2,1,1,1,1,2,1,3,1,1,2,1,1,1,1,2,2,4,4,2,4,4,4,4,4,3,1,1,5,4,2,3,1,4,1,3,1,1,1,1,50,49,0,1,98,2,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,5,4,4
1,101,212,2,2,3,1,3,10,3,40,2,10,1,1,2,2,1,3,3,1,1,3,2,3,3,2,2,1,2,3,2,3,2,0,3,2,2,1,1,1,1,4,2,4,2,4,2,4,2,4,4,4,4,2,4,4,4,4,1,4,5,2,3,2,2,3,1,1,2,101,212,2,3,3,1,1,2,2,3,1,1,1,1,2,2,1,4,2,4,4,2,4,4,4,4,4,1,1,1,5,1,1,4,1,2,1,2,2,1,2,1,0,50,50,0,0,2,1,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,6,3,0,0,1
1,101,213,2,2,5,1,4,9,2,150,2,14,1,2,2,2,1,3,1,2,1,2,4,1,1,1,2,2,4,2,0,2,2,0,3,1,1,1,2,0,1,4,4,4,2,4,4,4,1,4,4,1,4,4,4,1,4,4,1,4,0,3,3,4,3,2,1,1,2,101,213,2,1,1,1,1,3,3,0,1,1,1,1,2,2,2,2,1,4,2,1,4,4,4,4,4,1,2,1,5,2,5,0,1,3,1,3,1,1,0,2,2,20,78,0,0,2,1,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,4,5,3
1,101,214,2,2,5,1,4,5,3,107,2,2,1,1,2,3,2,2,2,2,1,2,3,2,3,8,3,3,4,3,2,1,2,2,3,3,3,4,2,4,4,4,1,4,2,4,4,1,2,1,1,4,4,4,4,1,1,4,2,1,2,3,3,1,3,2,2,1,2,101,214,2,1,1,1,1,2,1,1,1,3,1,2,3,2,1,1,1,4,2,4,4,2,4,4,2,1,3,3,2,5,1,3,1,3,1,2,1,1,1,2,0,2,98,0,0,1,4,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,5,3,3,4,3,4
1,101,215,2,2,5,1,4,10,2,200,2,2,1,1,2,3,1,3,1,1,1,2,3,2,3,2,2,2,2,2,2,1,2,2,3,1,1,1,2,1,1,4,1,4,3,4,1,1,1,4,4,4,1,1,1,4,4,1,2,3,5,4,3,1,3,2,1,1,2,101,215,2,2,2,1,1,2,2,3,0,3,2,2,2,1,1,4,2,3,3,2,4,4,4,4,4,3,1,1,2,2,2,2,1,3,1,2,2,1,1,2,30,68,1,1,0,2,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,3,4,3,4
1,101,216,2,1,5,1,4,8,1,0,2,2,1,2,2,3,1,3,2,2,1,2,4,1,2,2,2,2,0,2,2,1,2,2,2,1,1,1,2,1,1,1,4,4,2,4,4,1,1,4,4,4,4,1,4,4,4,4,4,2,5,4,3,2,3,3,1,1,2,101,216,2,1,1,1,1,2,2,3,1,3,2,1,2,2,3,2,2,4,4,4,4,3,4,4,4,1,5,1,5,5,5,4,2,3,2,2,3,1,1,0,10,85,1,1,3,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,6,1,4,4
1,101,217,2,3,5,2,2,4,4,28,2,7,1,1,2,3,3,3,2,2,1,3,3,1,1,8,1,2,4,2,2,2,2,2,0,3,0,1,2,1,2,4,2,2,3,3,2,3,3,2,2,3,2,2,2,2,3,2,3,2,2,4,3,3,3,3,1,1,2,101,217,2,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,0,1,1,1,2,3,2,4,1,3,1,1,1,2,1,30,60,9,0,5,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0
1,101,218,2,3,5,1,3,4,4,14,2,2,1,1,2,2,1,4,1,1,1,1,3,1,2,8,1,2,2,3,2,2,2,2,4,2,3,2,2,2,2,4,4,4,2,4,4,4,4,4,4,4,2,2,4,4,4,2,2,2,2,4,3,4,3,3,3,1,2,101,218,2,3,1,1,1,2,3,3,2,1,1,5,2,2,1,4,2,4,4,4,4,2,4,4,4,1,5,1,5,1,5,3,2,3,1,3,2,1,1,1,0,0,0,0,0,2,1,3,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,4,0,3
1,101,219,2,3,5,1,4,6,2,100,2,14,2,1,1,2,1,3,2,0,2,2,2,0,1,0,1,2,2,3,1,2,2,0,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,2,1,1,2,101,219,2,1,1,1,1,1,1,1,2,1,1,2,3,3,1,3,3,4,4,4,4,4,4,4,4,1,1,1,1,2,2,0,3,3,1,4,1,1,0,0,0,0,0,0,0,5,0,3,3,2,2,2,2,1,2,2,2,2,1,1,2,2,1,3,2,4,3,3
1,101,220,2,3,5,2,4,9,1,120,2,14,2,1,1,3,1,3,2,2,1,2,3,1,1,8,2,2,2,3,2,1,1,1,2,3,3,2,2,2,2,4,4,4,2,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,5,4,3,1,2,2,1,1,2,101,220,2,1,1,1,1,2,2,1,2,1,1,5,3,3,1,3,4,4,4,4,4,4,4,4,4,1,1,2,3,2,2,1,1,4,1,4,1,1,1,2,1,2,94,3,0,2,3,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,3,3
1,101,221,2,1,5,2,4,9,1,210,2,2,2,1,3,1,1,3,1,2,1,2,4,1,2,8,1,2,4,7,3,1,2,2,2,2,2,1,2,1,1,4,4,4,2,4,1,4,4,4,4,4,4,2,1,4,4,3,4,2,5,0,1,4,3,3,1,1,2,101,221,2,1,1,1,1,2,2,3,2,1,2,1,3,1,1,1,2,4,4,4,4,3,4,4,4,1,1,2,3,3,0,4,1,3,1,3,2,1,1,2,10,40,49,1,0,1,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,0,0,4
1,101,222,2,1,5,1,4,2,2,107,2,11,2,1,3,0,1,3,2,2,1,3,1,1,3,8,2,2,4,3,3,3,2,1,3,2,4,3,2,1,2,1,4,4,2,4,2,1,1,2,4,1,2,1,4,4,4,2,4,4,5,1,1,2,3,2,1,3,2,101,222,2,1,1,3,1,2,2,3,1,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,5,4,1,3,2,3,3,2,1,2,1,0,5,10,70,5,10,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,4,1,2,4,3,3
1,101,223,2,1,6,1,4,8,1,107,2,2,2,1,3,0,1,3,3,2,1,2,2,3,2,2,1,3,1,3,2,2,3,0,3,1,1,2,2,2,2,4,4,2,3,4,4,1,1,2,1,4,3,2,4,2,4,4,1,4,5,3,1,2,3,2,2,1,2,101,223,2,1,1,1,1,2,2,3,1,1,1,2,1,1,1,2,1,4,4,2,4,2,4,4,4,1,4,1,4,1,0,3,2,3,2,3,2,2,1,2,0,0,40,10,50,1,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,5,1,1,4,1,4
1,101,224,2,3,3,1,4,11,1,138,2,10,2,1,3,1,1,3,1,2,1,2,4,1,1,4,2,3,1,5,2,1,2,1,2,2,2,1,2,1,2,4,1,1,3,3,4,1,1,1,4,2,2,1,1,1,4,4,2,1,1,4,1,4,3,3,1,1,2,101,224,2,1,1,1,1,3,3,1,1,1,1,1,3,1,2,2,2,4,4,4,4,2,4,4,4,1,5,1,4,1,5,4,1,3,1,3,1,1,0,0,5,10,85,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,4,3,4
1,101,225,2,1,5,2,3,2,4,70,2,2,2,1,3,3,3,4,1,2,1,2,3,1,1,8,2,2,4,7,2,2,1,1,6,2,5,2,2,0,1,4,1,0,2,4,4,1,1,4,4,2,4,4,4,0,4,4,2,4,5,4,2,3,3,3,1,1,2,101,225,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,4,2,4,2,4,3,4,1,5,1,5,5,2,4,1,2,1,2,1,1,1,2,0,85,3,1,10,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,3,4,3,4
1,101,226,2,3,5,1,2,5,4,28,2,14,2,1,3,2,3,4,3,2,1,1,1,1,2,8,2,1,1,3,3,3,2,0,2,2,3,3,2,2,3,4,2,3,3,2,2,1,3,2,2,4,2,2,4,4,4,1,2,2,5,1,3,1,3,3,2,1,2,101,226,2,1,1,1,1,2,2,3,2,2,2,2,3,1,3,2,2,2,2,4,4,3,4,4,4,1,3,1,5,5,5,3,3,3,3,3,2,3,1,1,2,8,80,10,0,2,3,1,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,1,3,4,5
1,101,227,2,1,5,1,4,7,1,230,2,2,2,2,3,3,1,3,2,2,1,2,2,1,2,8,1,3,4,2,1,1,2,2,5,2,2,2,2,1,2,4,1,4,3,4,1,1,4,4,4,1,1,1,1,1,1,1,3,1,1,4,3,2,2,3,1,1,2,101,227,2,1,1,1,1,2,2,3,2,1,2,1,1,1,4,4,4,4,4,3,4,3,4,4,4,1,5,1,5,4,5,3,1,3,1,3,2,2,2,2,5,5,10,5,75,2,3,3,3,2,2,2,1,1,2,2,2,2,2,1,2,2,3,3,4,1,4,3
