CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.23D.,Q.23E.,Q.23F.,Q.23G.,Q.23H.,Q.23I.,Q.23J.,Q.23K.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27C.,Q.27D.,Q.27E.,Q.27F.,Q.27G.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.45..1,Q.45..2,CARD..1,DECK..1,BALLOT..1,FORM..1,X.,X..1,X..2,X..3,X..4,X..5,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.0.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,V.65.,V.66.,V.67.,V.68.,V.69.
1,205,63,4,3,29,2,1,1,2,1,3,1,4,1,1,2,4,2,2,3,3,3,0,1,1,1,1,2,1,0,1,1,1,1,1,1,2,1,2,2,2,3,3,3,3,2,3,3,3,2,2,2,1,1,3,3,6,3,23,7,1,1,1,1,1,1,2,205,63,4,1,2,2,2,2,2,9,13,2,2,2,2,2,1,1,1,1,1,2,3,0,1,2,2,1,1,3,2,1,3,324
1,205,64,4,3,25,2,2,2,1,6,1,1,3,2,2,2,3,2,1,2,3,4,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,2,3,3,3,1,3,3,3,3,3,4,1,2,2,1,2,3,4,6,2,15,7,3,1,1,1,1,1,2,205,64,4,1,2,2,2,2,2,1,4,1,1,3,2,1,2,2,1,1,1,2,3,0,2,3,2,2,3,1,2,1,1,112
1,205,65,4,3,29,2,0,0,1,6,12,1,2,2,1,3,4,2,1,2,3,7,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,3,2,3,1,3,3,3,3,2,1,2,2,3,2,3,2,3,6,2,21,7,2,1,1,1,2,2,2,205,65,4,2,2,2,2,2,2,7,4,1,2,2,3,2,3,2,1,1,1,2,2,0,2,4,2,4,1,3,2,1,6,507
1,205,66,4,3,26,2,1,1,1,6,3,2,4,3,1,3,3,3,1,2,2,2,1,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,3,3,3,4,1,1,3,1,2,3,4,6,2,21,7,1,1,1,1,2,2,2,205,66,4,1,2,2,2,2,2,2,1,4,2,2,3,2,2,1,1,2,1,5,3,0,2,2,3,2,1,3,2,1,3,325
1,205,67,4,3,36,2,1,1,1,6,3,0,0,3,2,2,4,2,3,2,3,3,2,2,1,1,1,2,1,3,3,1,3,3,1,1,2,1,2,3,2,3,1,4,2,3,4,2,5,1,2,3,0,3,3,4,6,2,22,7,2,1,1,1,1,2,2,205,67,4,2,2,2,2,2,2,10,0,4,2,2,3,3,2,1,1,2,2,4,3,0,2,4,2,3,1,3,2,1,3,334
1,205,68,4,4,21,2,2,2,2,6,1,1,4,2,1,4,5,1,1,3,3,5,2,2,1,1,1,2,1,3,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,3,3,4,1,4,2,2,2,1,2,6,3,15,9,3,1,1,1,2,2,2,205,68,4,1,2,2,2,2,2,1,13,4,2,2,1,2,3,3,1,1,2,4,2,0,3,4,4,4,1,1,2,1,1,108
1,205,69,4,3,30,2,1,1,2,6,3,1,4,2,1,1,6,3,3,3,5,5,1,1,1,1,1,2,1,2,0,1,2,2,1,1,2,2,2,2,1,2,1,3,3,2,3,2,3,2,2,3,2,2,2,1,7,5,20,7,3,1,2,1,1,2,2,205,69,4,2,2,2,1,2,2,9,12,2,1,2,3,1,2,1,1,2,1,4,3,0,2,3,2,2,1,3,2,1,3,389
1,205,70,4,0,35,0,1,1,1,6,3,2,2,2,2,2,3,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,1,3,3,20,9,0,1,1,1,2,2,2,205,70,4,2,2,2,2,2,2,3,3,2,3,2,3,3,2,1,1,4,1,3,2,0,3,4,2,5,1,1,2,1,3,315
1,205,71,4,1,29,2,1,1,1,6,9,4,2,3,1,3,4,2,1,2,3,4,1,0,1,1,1,2,1,1,1,1,1,1,1,3,2,2,2,4,4,4,1,1,1,2,3,3,4,1,4,1,3,5,3,2,2,2,22,7,2,1,1,1,1,2,2,205,71,4,1,2,2,2,2,2,8,4,2,2,2,3,2,1,1,1,1,1,4,1,0,1,3,4,5,1,1,2,1,2,119
1,205,72,4,2,22,2,1,1,2,0,1,1,4,1,1,3,4,1,1,2,2,3,2,2,0,0,0,0,4,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,3,2,3,2,1,3,2,1,2,3,3,4,2,15,7,2,1,1,2,2,1,2,205,72,4,2,2,2,2,2,2,3,1,1,2,3,3,2,1,1,1,1,1,2,2,0,2,3,2,3,1,1,2,1,1,106
1,205,73,4,2,31,1,1,1,1,6,3,2,4,2,3,2,3,1,3,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,3,3,2,2,3,2,3,1,2,2,2,3,3,2,2,1,5,3,5,2,3,4,2,20,6,2,1,2,2,2,2,2,205,73,4,1,2,2,2,2,2,3,1,1,3,3,3,2,1,1,1,1,1,2,1,0,2,2,2,2,2,1,2,1,3,316
1,205,74,4,2,28,2,2,2,2,6,9,1,4,3,2,3,4,1,3,2,2,3,1,2,1,1,1,2,1,2,2,1,1,1,1,3,2,2,3,3,3,3,3,1,3,2,3,3,5,1,2,2,1,2,2,2,4,2,22,7,3,1,1,1,1,1,2,205,74,4,1,2,2,2,2,2,8,4,3,2,2,3,2,3,3,1,1,1,2,4,0,3,4,3,2,1,1,2,1,2,126
1,205,75,4,4,33,2,1,1,1,1,1,2,4,2,1,2,3,2,2,3,3,3,2,2,1,1,1,1,4,0,0,1,0,0,1,1,2,2,2,3,2,2,1,1,2,3,3,3,3,1,4,4,1,4,3,2,5,2,24,8,3,1,1,1,2,2,2,205,75,4,2,2,2,2,2,2,9,13,1,2,0,3,2,2,1,5,4,1,5,3,0,1,1,3,3,4,1,2,1,1,320
1,205,76,4,4,50,2,1,1,2,1,3,1,4,2,1,1,1,1,1,3,3,4,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,3,2,2,1,1,1,3,3,3,3,1,3,1,1,1,3,4,5,3,21,1,3,1,1,2,2,2,2,205,76,4,2,2,2,2,2,1,9,4,4,2,2,3,2,4,2,5,1,1,4,3,0,2,2,2,2,1,3,2,1,3,330
1,205,77,4,3,23,2,1,1,1,6,1,1,2,3,1,4,5,2,1,2,3,4,1,3,1,1,1,2,1,1,1,3,3,1,1,1,2,2,2,3,2,2,1,1,2,2,3,2,4,1,3,2,2,3,3,2,5,2,15,9,1,1,1,1,2,2,2,205,77,4,2,2,2,2,2,2,7,1,4,2,2,3,2,2,3,5,3,4,5,3,0,2,2,2,4,1,1,2,1,1,136
1,205,78,4,3,30,3,1,1,1,6,3,2,2,1,3,3,5,2,2,2,3,4,1,2,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,3,3,1,3,3,1,3,2,2,2,1,2,1,1,1,4,5,2,21,9,3,2,3,1,1,2,2,205,78,4,2,2,2,2,2,2,4,13,1,1,1,1,1,2,1,5,2,2,4,3,0,1,3,2,4,3,3,2,1,3,376
1,205,79,4,3,26,2,2,2,2,6,1,1,4,2,1,2,2,2,2,2,2,2,1,2,2,1,0,1,2,2,1,1,1,0,1,1,2,2,2,3,3,3,1,3,3,3,3,2,3,1,1,3,1,3,2,2,5,5,16,0,3,1,1,1,1,1,2,205,79,4,1,2,2,2,2,2,7,1,4,2,2,3,2,2,1,5,3,1,5,3,0,2,2,2,4,1,1,2,1,1,155
1,205,80,4,2,20,3,2,2,1,6,1,1,4,1,3,3,0,3,1,0,1,1,2,3,1,1,1,3,1,3,1,1,3,1,1,3,2,2,3,3,2,2,1,1,4,0,3,3,4,2,3,2,2,2,3,1,5,5,15,7,3,2,1,1,1,2,2,205,80,4,2,2,2,2,2,2,9,4,3,2,2,3,2,2,3,5,3,1,3,4,0,1,4,2,1,1,1,2,1,1,100
1,205,81,4,2,22,3,11,99,1,6,1,2,2,1,3,4,6,1,1,3,4,5,1,3,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,3,2,3,4,3,3,3,3,2,4,2,4,6,1,7,9,3,1,1,1,2,1,2,205,81,4,1,2,2,2,2,2,9,1,1,1,1,3,2,2,1,5,1,3,4,2,0,2,1,2,2,2,1,2,1,1,109
1,205,82,4,2,41,2,1,1,1,6,1,1,4,3,1,4,5,2,2,2,3,3,1,2,0,0,0,0,4,0,0,0,0,0,0,1,2,2,2,3,2,3,1,1,3,2,3,3,5,1,2,2,1,2,3,5,6,2,15,9,1,1,1,1,2,2,2,205,82,4,2,2,2,2,2,2,9,1,4,2,2,3,2,1,3,5,1,1,5,4,0,1,2,2,3,1,1,2,1,1,110
1,205,83,4,3,26,3,1,1,1,6,1,1,4,2,1,3,4,2,1,1,2,3,1,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,1,3,2,3,3,3,2,4,1,1,2,3,2,6,2,15,7,3,1,1,2,1,2,2,205,83,4,1,2,2,2,2,2,9,1,3,2,2,3,2,1,2,5,2,2,2,4,0,2,2,3,2,2,1,2,1,1,148
1,205,84,4,2,22,3,11,99,1,6,1,4,1,3,1,3,6,1,2,3,5,5,2,3,0,1,1,0,4,1,1,0,0,0,0,1,2,1,3,3,2,3,1,1,3,1,3,3,2,1,4,3,1,1,2,2,6,2,16,8,1,1,1,1,1,2,2,205,84,4,1,2,2,2,2,2,9,0,1,2,2,3,1,2,1,5,3,3,4,4,0,2,2,3,1,4,1,2,1,1,315
1,205,85,4,4,30,3,11,99,1,0,4,1,0,0,1,0,3,2,1,2,2,2,2,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,2,0,1,3,3,0,3,1,0,2,4,2,0,2,3,4,6,0,22,6,0,1,1,1,2,2,2,205,85,4,1,2,2,2,2,2,0,0,1,1,2,3,3,0,3,5,4,0,1,4,0,3,1,2,1,1,3,2,1,6,509
1,205,86,4,4,34,2,2,2,1,6,1,1,4,2,1,2,3,2,2,2,3,4,2,3,2,1,1,2,1,2,2,1,1,1,1,1,2,2,3,3,3,3,1,3,3,2,3,3,2,2,3,1,1,1,1,3,7,3,15,7,3,1,1,1,1,2,2,205,86,4,1,2,2,2,2,2,9,1,2,1,2,3,1,2,1,5,3,2,5,4,0,2,2,2,2,1,1,2,1,1,146
1,205,87,4,2,14,2,1,1,1,6,9,3,2,3,3,3,5,1,1,1,3,5,2,3,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,1,2,3,3,2,2,2,3,2,2,4,3,1,7,2,5,8,3,1,1,1,2,2,2,205,87,4,1,2,2,2,2,2,9,4,3,2,2,3,2,2,3,5,3,4,5,4,0,2,1,3,4,1,1,2,1,2,105
1,205,88,4,0,29,2,1,1,0,6,3,0,0,3,1,4,6,2,2,3,3,3,2,3,3,1,1,2,2,0,2,3,3,0,3,0,0,2,2,2,1,2,1,1,1,5,4,1,2,1,3,4,2,3,2,2,1,2,22,7,0,1,2,2,2,2,2,205,88,4,2,2,2,2,2,1,6,3,2,2,2,3,3,4,2,5,1,4,4,3,0,3,3,4,2,4,3,2,1,3,332
1,205,89,4,1,35,0,1,1,1,6,1,2,2,3,1,2,0,3,3,2,2,2,1,3,1,1,1,1,1,2,1,1,1,1,0,3,2,1,4,4,2,3,1,1,1,2,4,2,4,1,0,4,2,3,0,3,4,3,23,0,3,1,2,2,2,1,2,205,89,4,2,2,2,2,2,2,0,1,1,2,2,3,2,2,2,5,3,4,5,4,0,2,4,4,5,4,1,2,1,1,314
1,205,90,4,2,33,0,1,1,1,0,3,0,0,3,1,3,4,3,2,2,0,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,0,2,2,2,3,0,1,3,3,5,3,4,6,1,2,1,2,5,3,5,4,2,30,7,1,1,3,2,2,2,2,205,90,4,2,2,2,2,2,1,13,0,4,0,0,3,2,0,0,5,3,1,5,4,0,2,2,3,1,1,3,2,1,3,383
1,205,91,4,2,28,2,10,0,2,2,3,4,2,3,1,2,0,2,2,1,3,0,1,3,1,1,1,0,1,0,1,1,1,2,0,3,0,0,2,3,3,3,1,1,2,3,3,2,0,1,3,5,2,5,3,3,3,5,21,0,3,1,0,1,2,2,2,205,91,4,2,2,2,2,2,2,9,0,3,2,2,3,2,2,1,5,1,3,5,4,0,2,1,3,0,0,3,2,1,3,335
1,205,92,4,2,42,1,10,99,2,5,3,2,2,2,1,3,0,2,3,3,5,5,2,3,1,1,1,1,1,3,3,1,3,1,1,1,2,1,4,4,4,4,4,4,4,3,4,2,2,2,0,4,2,3,3,3,1,3,21,8,3,1,3,1,2,2,2,205,92,4,2,2,2,2,2,2,13,0,4,0,2,3,3,4,1,5,4,1,5,4,0,2,4,4,5,5,3,2,1,3,307
1,205,93,4,2,22,0,1,1,1,6,1,1,1,1,1,3,0,2,1,3,3,3,2,3,0,0,0,0,4,0,0,0,0,0,0,3,3,2,4,1,3,2,2,4,3,2,2,3,3,1,1,4,1,2,2,5,1,2,15,7,3,1,3,2,1,2,2,205,93,4,2,2,2,2,2,2,3,1,4,2,2,3,2,3,2,5,2,1,5,4,0,1,1,3,1,1,1,2,1,1,113
1,205,94,4,3,30,3,1,1,2,1,1,1,4,3,2,2,4,1,2,3,3,3,2,3,1,1,1,2,1,1,1,1,1,1,1,0,2,2,2,3,2,3,1,1,1,3,3,4,4,1,1,4,1,4,3,1,4,3,23,9,3,2,1,2,1,2,2,205,94,4,2,2,2,2,2,2,11,4,1,2,2,3,2,1,1,5,3,1,5,4,0,2,2,2,4,1,1,2,1,1,312
1,205,95,4,3,34,3,11,99,2,6,11,0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,4,1,1,0,1,1,3,4,4,5,34,6,4,0,2,1,1,2,2,205,95,4,2,2,2,2,2,2,0,3,1,2,2,0,2,2,2,5,4,1,5,4,0,2,4,3,3,1,3,2,1,3,354
1,205,96,4,1,29,1,10,99,1,6,9,1,2,2,3,2,4,2,1,2,2,2,1,2,0,0,0,0,4,0,0,0,0,0,0,1,3,1,4,4,4,4,4,4,4,2,4,2,4,1,2,2,2,3,3,4,1,2,23,6,2,1,2,2,1,2,2,205,96,4,2,2,2,2,2,2,11,13,2,3,3,0,2,2,1,3,2,3,2,2,0,1,2,2,3,3,1,1,1,2,111
1,205,97,4,4,30,1,1,1,2,3,3,2,4,2,1,1,2,2,1,3,5,3,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,1,3,3,3,2,2,1,1,1,1,1,3,5,6,2,20,3,1,1,1,1,1,2,2,205,97,4,1,2,2,2,2,2,9,1,3,2,2,1,2,3,1,2,1,1,1,1,0,1,2,2,3,1,3,1,1,3,381
1,205,98,4,4,28,2,2,2,2,6,3,3,2,3,2,2,4,3,2,3,4,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,1,3,2,2,3,3,4,1,2,2,1,2,1,3,5,4,19,7,3,1,1,1,1,2,2,205,98,4,1,2,2,2,2,2,9,1,3,3,2,1,1,2,1,4,2,1,5,4,0,2,3,3,3,1,3,2,1,3,385
1,205,99,4,3,36,3,1,1,1,6,1,1,4,2,3,4,5,3,1,3,3,2,2,2,1,1,1,2,1,2,2,1,3,1,1,2,2,1,2,3,2,3,1,1,2,3,2,3,4,2,3,2,1,1,2,3,5,2,24,7,1,1,1,1,1,1,2,205,99,4,2,2,2,2,2,2,11,1,1,1,1,2,2,2,2,4,2,2,5,3,0,2,3,2,3,3,1,2,1,1,332
1,205,100,4,3,34,2,2,2,2,6,1,1,3,2,2,2,4,2,3,2,2,3,1,2,2,1,1,2,1,1,1,1,0,1,1,1,2,2,2,2,2,2,1,1,3,3,3,2,4,1,2,2,1,2,3,4,5,4,16,7,1,1,1,1,1,2,2,205,100,4,1,2,2,2,2,2,9,13,2,2,2,3,2,2,2,4,2,2,4,2,0,2,2,2,5,1,1,2,1,1,162
1,205,101,4,3,21,1,1,1,2,1,1,4,4,2,1,3,3,3,2,3,0,0,2,3,0,0,0,0,4,0,0,0,0,0,0,3,2,2,4,4,4,4,4,4,4,4,4,2,1,1,4,2,2,3,3,1,5,2,16,8,2,1,2,2,1,2,2,205,101,4,2,2,2,2,2,2,9,1,3,2,2,3,2,1,2,4,2,1,5,4,0,2,1,4,4,1,1,2,1,1,124
1,205,102,4,1,14,3,11,99,1,6,3,1,1,3,2,1,4,2,2,3,3,5,1,3,1,1,1,1,1,1,0,3,0,0,0,2,2,1,4,3,2,3,4,1,2,2,3,4,2,2,4,5,3,5,3,4,5,1,5,0,4,3,4,2,1,2,2,205,102,4,2,2,2,2,2,2,3,13,4,2,2,3,2,3,1,4,4,4,2,3,0,1,1,4,5,1,3,2,1,3,350
1,205,103,4,1,30,2,1,1,1,6,9,1,4,2,3,2,4,1,1,1,4,4,1,2,0,0,0,0,4,0,0,0,0,0,0,3,3,1,4,4,4,4,1,3,3,3,4,2,0,2,4,3,3,4,3,3,5,2,24,6,2,1,2,2,1,2,2,205,103,4,2,2,2,2,2,2,2,13,3,3,2,1,2,2,1,4,3,3,2,2,0,1,2,3,2,3,1,2,1,2,114
1,205,104,4,2,44,3,11,99,1,0,1,3,3,2,1,2,0,2,1,3,5,4,2,3,1,1,1,2,1,1,1,1,1,1,1,3,3,2,4,4,3,2,1,1,2,3,3,2,4,1,1,2,3,4,3,4,5,4,23,7,3,1,2,1,1,1,2,205,104,4,1,2,2,2,2,2,0,0,4,2,2,3,2,2,1,4,1,1,4,3,0,2,3,2,1,2,1,2,1,1,302
1,205,105,4,1,24,2,1,1,1,1,1,3,2,2,1,4,6,1,1,3,3,4,2,2,0,0,0,0,4,0,0,0,0,0,0,1,2,2,3,3,2,2,1,1,2,1,3,2,2,1,2,1,1,1,3,2,5,1,15,9,3,1,2,2,2,2,2,205,105,4,1,2,2,2,2,2,3,4,3,2,2,3,2,2,2,4,3,2,5,2,0,2,4,4,3,3,1,2,1,1,143
1,205,106,4,3,27,0,1,1,2,1,1,1,2,1,1,4,6,1,1,2,3,4,1,2,1,3,1,0,4,0,2,3,0,0,0,1,2,2,2,2,1,1,1,1,1,5,3,3,4,1,2,1,3,1,2,2,5,2,15,9,3,1,2,2,2,1,2,205,106,4,2,2,2,2,2,2,3,4,3,2,2,3,2,3,2,4,3,2,5,2,0,2,4,4,3,3,1,2,1,1,144
1,205,107,4,2,24,2,1,1,2,0,1,1,4,2,1,2,5,2,1,2,5,5,2,2,0,0,0,0,4,0,0,0,0,0,0,3,2,2,0,2,3,3,1,3,3,1,3,3,3,1,3,5,1,1,2,3,5,2,15,9,3,1,2,1,2,2,2,205,107,4,2,2,2,2,2,2,3,1,2,3,3,3,3,2,2,4,4,2,5,4,0,2,4,2,5,1,1,2,1,1,123
1,205,108,4,2,22,2,1,1,1,0,1,2,3,2,2,4,4,2,1,2,2,3,2,3,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,3,1,1,3,2,3,3,3,1,3,3,1,2,3,0,5,2,15,8,4,1,1,2,1,2,2,205,108,4,2,2,2,2,2,2,9,1,1,1,3,3,3,2,3,4,2,3,5,4,0,3,4,4,5,1,1,2,1,1,127
1,205,109,4,1,36,3,1,1,1,6,3,2,2,3,1,3,3,3,3,2,2,3,1,3,1,1,1,2,1,3,3,3,3,1,1,1,2,2,2,3,2,3,1,3,4,3,3,3,5,1,2,4,3,3,3,4,5,2,22,0,3,1,2,1,2,2,2,205,109,4,1,2,2,2,2,2,13,0,3,2,2,3,2,2,1,4,3,2,5,4,0,2,4,4,5,1,3,2,1,3,309
1,205,110,4,3,31,2,1,1,1,6,3,1,2,1,3,3,4,2,2,2,3,3,2,2,1,1,1,3,1,3,2,1,1,0,0,1,2,2,2,2,2,3,1,3,2,3,3,3,3,2,2,1,1,1,1,3,5,2,22,7,2,1,2,2,2,2,2,205,110,4,2,2,2,1,2,2,11,1,2,1,1,1,1,1,2,4,1,1,3,1,0,2,4,3,2,1,3,2,1,3,318
1,205,111,4,3,30,2,1,1,1,6,3,4,1,2,1,4,4,2,2,3,7,7,1,2,3,1,1,3,1,3,3,3,3,1,3,1,2,2,2,2,1,3,1,1,3,3,3,2,2,1,4,4,3,3,3,1,5,2,23,7,1,1,1,2,2,1,2,205,111,4,1,2,2,2,2,2,6,4,2,1,2,3,2,2,1,4,3,1,4,3,0,1,1,4,4,3,3,2,1,3,317
1,205,112,4,4,27,2,2,2,1,6,1,2,3,1,2,3,3,2,2,2,2,3,1,1,0,0,0,0,4,0,0,0,0,0,0,3,2,0,2,4,0,0,1,1,4,3,3,2,4,1,1,1,1,1,3,4,5,3,15,7,3,1,1,2,2,1,2,205,112,4,1,2,2,2,2,2,8,1,2,3,1,3,1,2,1,4,1,2,1,3,0,2,4,4,1,1,1,2,1,1,160
1,205,113,4,4,28,3,2,2,2,0,3,1,1,3,1,3,0,2,2,3,0,5,1,3,3,1,1,2,1,2,1,1,2,1,1,1,2,2,2,3,3,3,1,3,2,2,3,2,4,1,4,3,2,4,3,1,6,4,22,7,0,1,1,1,1,1,2,205,113,4,1,2,2,2,2,2,9,3,3,3,2,3,2,2,1,4,1,3,5,4,0,1,4,3,4,3,3,2,1,3,344
1,205,114,4,4,32,2,1,1,1,6,3,1,2,2,2,3,4,2,1,3,3,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,2,2,1,1,2,2,3,3,2,1,1,2,1,2,3,4,6,4,21,7,3,1,1,1,2,1,2,205,114,4,1,2,2,2,2,2,7,0,2,2,2,3,2,3,2,4,1,1,2,2,0,1,2,2,2,2,3,2,1,3,313
1,205,115,4,4,28,1,2,2,1,6,11,1,4,2,3,4,5,3,1,3,2,3,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,3,3,3,3,1,1,2,3,3,4,5,1,2,3,2,2,3,4,6,2,20,7,3,1,1,1,1,2,2,205,115,4,1,2,2,2,2,2,2,1,2,1,3,3,1,3,1,4,1,1,5,4,0,2,3,3,3,1,3,2,1,3,363
1,205,116,4,3,35,1,1,1,1,6,3,2,2,2,1,4,3,1,2,2,2,2,2,3,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,3,3,3,3,3,3,1,3,4,6,1,5,4,2,1,3,4,6,3,24,6,3,1,1,1,2,2,2,205,116,4,2,2,2,2,2,2,3,4,1,2,2,0,2,2,1,4,3,1,5,3,0,2,1,0,1,1,3,2,1,3,358
1,205,117,4,3,31,3,1,1,2,2,3,2,4,3,1,4,5,3,3,2,3,3,2,3,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,3,1,1,3,2,3,2,3,2,3,1,2,1,3,2,6,3,19,8,3,1,1,1,2,2,2,205,117,4,1,2,2,2,2,2,5,4,2,1,2,3,2,3,2,4,1,2,5,4,0,2,1,2,2,1,1,2,1,3,318
1,205,118,4,2,20,2,2,2,1,6,1,1,2,2,3,3,5,2,3,2,3,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,4,4,3,1,4,4,3,3,3,3,1,4,2,0,1,0,3,6,2,15,7,2,1,1,1,2,2,2,205,118,4,1,2,2,2,2,2,9,0,1,1,1,3,3,2,2,4,3,2,4,2,0,2,2,2,2,1,1,2,1,1,130
1,205,119,4,1,28,2,1,1,1,6,1,1,1,2,1,4,6,2,1,2,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,4,4,4,4,2,3,2,4,1,3,4,2,3,3,3,6,2,15,9,2,1,2,1,2,2,2,205,119,4,2,2,2,2,2,2,3,1,3,2,2,3,2,2,2,4,4,2,5,4,0,2,4,2,5,5,1,2,1,1,125
1,205,120,4,3,33,2,2,2,1,6,3,1,4,2,2,4,4,2,1,3,3,3,2,2,1,1,1,2,1,2,2,1,1,1,1,3,2,1,2,3,2,3,1,1,2,1,3,2,2,2,4,2,2,2,2,2,6,2,21,8,4,3,3,1,2,2,2,205,120,4,2,2,2,2,2,2,9,13,1,1,2,1,1,2,1,4,3,1,4,3,0,2,3,2,4,1,3,2,1,3,359
1,205,121,4,4,33,3,11,99,0,0,12,4,1,3,0,1,2,3,2,2,2,2,1,2,1,1,1,0,1,0,0,0,0,0,0,3,3,2,4,2,4,4,4,4,4,3,0,4,3,1,4,0,3,4,3,5,6,5,21,6,1,1,1,2,2,2,2,205,121,4,2,2,2,2,2,1,13,0,2,2,2,3,2,2,2,4,4,1,4,3,0,2,4,4,5,1,3,2,1,6,512
1,205,122,4,4,23,2,1,1,3,1,1,1,4,1,2,4,6,3,2,3,4,6,2,3,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,3,3,1,3,2,2,3,3,3,2,1,3,1,3,1,3,7,3,15,9,3,1,1,1,1,2,2,205,122,4,2,2,2,2,2,2,9,3,2,3,2,1,1,2,1,4,2,2,2,2,0,2,3,2,4,2,1,2,1,1,122
1,205,123,4,4,28,2,2,2,2,6,1,3,2,2,1,5,2,1,2,3,3,4,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,2,3,1,3,3,2,3,3,4,1,2,2,1,1,3,5,7,5,15,5,3,1,1,1,1,2,2,205,123,4,1,2,2,2,2,2,7,1,1,1,1,3,2,1,1,4,1,3,2,3,0,1,3,2,2,1,1,2,1,1,157
1,205,124,4,4,51,2,1,1,1,1,3,2,1,2,2,2,4,3,1,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,3,3,3,1,3,1,3,2,2,2,4,2,2,1,1,4,7,2,19,6,1,1,3,1,2,2,2,205,124,4,2,2,2,2,2,2,9,1,4,2,2,3,2,3,1,4,1,1,3,1,0,2,1,2,3,1,3,2,1,3,315
1,205,125,4,2,32,2,2,2,2,6,1,2,2,1,2,2,3,3,1,3,4,6,1,2,3,1,1,2,1,3,1,1,1,1,1,1,2,2,2,3,2,3,1,3,3,2,3,3,4,2,2,2,1,2,3,4,7,2,15,7,3,1,1,1,1,1,2,205,125,4,1,2,2,2,2,2,9,13,1,1,1,1,3,3,2,4,1,3,3,2,0,1,3,3,2,1,1,2,1,1,140
1,205,126,4,1,23,3,1,1,2,3,1,1,3,1,2,5,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,3,3,2,2,1,2,2,1,2,1,2,7,5,6,6,1,1,1,1,1,1,2,205,126,4,1,2,2,2,2,2,4,1,1,1,1,1,2,2,1,4,3,3,3,2,0,2,2,2,2,3,1,2,1,1,120
1,205,127,4,1,39,0,2,2,2,6,11,4,1,2,4,3,0,3,3,2,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,0,4,4,4,3,4,1,3,1,1,2,2,2,5,4,3,3,2,1,4,3,29,0,0,1,1,1,1,1,2,205,127,4,1,2,2,2,2,2,14,1,2,1,1,1,1,2,2,4,2,1,5,3,0,2,2,3,2,1,3,2,1,3,319
