CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8A.,Q.8B.,Q.9.,Q.10.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.17C.,Q.18A.,Q.18A..1,Q.18A..2,Q.18A..3,Q.18A..4,Q.18A..5,Q.18A..6,Q.18A..7,Q.18A..8,Q.18A..9,Q.18A..10,Q.18A..11,Q.18A..12,Q.18B.,Q.19.,Q.20.,Q.20..1,Q.20..2,Q.20..3,Q.20..4,Q.20..5,Q.20..6,Q.20..7,Q.20..8,Q.20..9,Q.20..10,Q.20..11,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,CARD..1,DECK..1,BALLOT..1,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44.,V.44A.,Q.45.,Q.46.,Q.47.,Q.48A.,V.50.,V.51.,V.52.,V.53.
1,106,74,4,1,1,2,9,9,3,2,10,5,4,3,4,1,10,6,2,3,2,6,3,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,4,1,3,4,2,4,3,2,3,3,3,4,2,2,2,2,106,74,4,2,2,3,30,9,10,90,9,1,1,4,2,3,5,12,1
1,106,75,4,1,1,2,9,9,2,2,10,4,5,3,4,3,10,6,1,3,2,6,3,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,1,1,2,3,1,3,1,1,1,2,2,106,75,4,2,2,1,20,9,10,90,9,1,1,1,1,2,2,12,1
1,106,76,4,4,6,2,9,9,3,2,6,4,5,5,1,5,10,1,1,5,12,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,9,1,2,2,2,1,2,2,2,2,2,2,2,2,5,1,4,1,1,3,3,4,4,2,3,3,3,5,2,2,4,2,106,76,4,3,3,2,30,8,10,80,8,1,1,4,1,1,5,21,2
1,106,77,4,1,1,2,9,9,3,2,3,3,5,5,1,5,10,1,1,1,5,5,3,2,2,1,2,2,2,2,2,2,2,2,2,2,9,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,1,1,2,3,1,1,5,1,2,2,2,106,77,4,1,1,1,20,9,10,90,9,1,2,4,1,2,3,12,1
1,106,78,4,4,6,2,9,9,3,2,11,5,4,6,4,3,16,4,1,4,9,9,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,4,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,78,4,9,9,9,90,5,10,50,5,1,1,1,1,1,5,22,3
1,106,79,4,3,6,2,9,9,3,2,11,5,5,6,4,1,16,6,1,3,1,4,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,5,3,4,2,4,4,2,0,0,0,0,2,2,4,2,106,79,4,3,9,9,90,7,10,70,3,4,1,3,1,2,5,22,3
1,106,80,4,4,7,1,9,9,3,2,11,6,5,2,6,0,10,9,3,10,3,0,0,2,2,2,2,2,1,2,2,2,2,2,2,1,0,1,2,2,2,2,2,1,2,2,2,2,2,2,0,3,4,1,1,3,3,1,1,1,0,1,3,1,1,1,9,2,106,80,4,9,9,9,90,2,10,20,5,3,1,3,1,0,1,21,4
1,106,81,4,4,6,2,9,9,3,2,10,6,5,4,4,1,10,6,2,3,8,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,6,1,2,2,2,1,2,2,2,2,2,2,2,2,5,1,4,1,3,4,4,2,2,2,3,2,4,4,1,3,9,2,106,81,4,9,9,9,90,4,10,40,4,1,2,2,1,2,2,21,0
1,106,82,4,4,6,2,9,9,3,2,11,5,3,6,4,1,10,6,4,3,8,6,5,2,2,2,2,2,2,2,2,2,1,2,2,5,6,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,1,3,3,2,2,2,3,3,4,4,2,2,9,2,106,82,4,9,9,9,90,5,10,50,5,1,2,3,1,2,3,21,0
1,106,83,4,4,6,2,9,9,3,2,10,3,2,6,4,3,10,4,4,1,8,4,5,2,2,2,2,2,1,2,2,2,2,2,2,2,0,3,2,2,2,2,2,1,2,2,2,2,2,2,1,1,3,3,1,3,3,1,1,3,3,1,2,1,1,1,9,2,106,83,4,9,9,9,90,8,10,80,8,0,3,4,1,2,1,21,0
1,106,84,4,4,6,2,9,9,3,2,10,6,5,6,4,3,10,4,4,3,10,6,5,2,2,2,2,2,2,2,2,1,2,2,2,7,5,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,3,2,2,3,3,2,2,1,2,3,2,106,84,4,1,2,2,30,1,20,30,6,3,2,3,1,2,3,21,3
1,106,85,4,4,6,2,9,9,2,2,10,6,2,7,1,5,5,6,1,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,3,2,4,4,2,3,3,3,5,2,2,9,2,106,85,4,9,9,9,90,6,20,20,0,4,3,3,1,2,5,20,3
1,106,86,4,3,6,2,9,9,3,2,11,5,5,7,4,3,5,6,1,4,1,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,4,4,4,4,2,3,3,3,4,2,2,9,2,106,86,4,9,9,9,90,8,10,80,0,4,3,4,1,3,5,20,3
1,106,87,4,4,6,2,9,9,3,2,11,6,5,5,4,2,3,6,1,3,8,6,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,1,2,3,3,1,2,1,1,1,9,2,106,87,4,9,9,9,90,9,10,90,9,1,1,1,1,3,2,22,8
1,106,88,4,2,6,2,9,9,3,2,4,6,5,5,1,5,12,4,1,7,2,6,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,2,1,2,2,3,2,3,3,3,5,2,2,9,2,106,88,4,9,9,9,90,4,20,30,3,2,1,1,1,1,4,20,2
1,106,89,4,2,6,2,9,9,2,1,6,4,4,5,5,1,4,4,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,5,2,1,1,2,4,3,3,3,3,3,2,2,9,2,106,89,4,9,9,9,30,3,10,30,3,1,1,1,1,1,4,22,2
1,106,90,4,4,6,2,9,9,3,2,11,5,5,5,4,1,5,7,1,2,1,3,6,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,4,3,4,3,2,2,3,3,2,3,1,1,3,9,2,106,90,4,9,9,9,90,7,10,70,7,1,1,1,1,2,2,22,5
1,106,91,4,4,5,2,9,9,3,2,11,6,5,4,4,3,10,6,4,1,10,6,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,1,3,3,3,4,4,2,3,3,3,3,2,2,9,2,106,91,4,9,9,9,90,3,10,30,3,1,2,2,1,1,5,11,1
1,106,92,4,4,6,2,9,9,2,1,10,6,2,6,5,1,9,4,4,3,1,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,92,4,9,9,9,90,2,20,60,3,3,2,3,1,1,5,20,2
1,106,93,4,4,6,2,9,9,3,2,10,5,4,6,4,2,6,4,4,3,1,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,5,1,4,1,3,3,3,4,4,2,3,3,3,3,2,2,9,2,106,93,4,9,9,9,90,3,10,30,0,4,3,3,1,3,5,20,1
1,106,94,4,4,5,2,9,9,3,2,11,6,5,7,4,3,5,6,1,4,1,10,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,1,3,3,4,4,2,3,3,2,3,2,2,9,2,106,94,4,9,9,9,90,2,10,20,2,1,2,1,1,1,5,11,9
1,106,95,4,3,5,2,9,9,3,2,11,6,5,7,4,1,5,6,1,4,1,9,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,95,4,9,9,9,90,2,10,20,2,1,1,4,1,3,5,12,4
1,106,96,4,4,5,2,9,9,3,2,10,5,5,7,4,3,5,6,1,4,1,11,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,2,4,5,3,3,4,4,4,2,3,3,3,3,2,2,9,2,106,96,4,9,9,9,90,8,10,80,8,1,1,1,1,1,5,10,9
1,106,97,4,4,5,2,9,9,3,2,11,6,5,7,4,1,5,6,2,4,1,6,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,4,4,2,3,4,3,3,2,2,9,2,106,97,4,9,9,9,90,2,10,20,2,1,1,1,2,2,5,12,8
1,106,98,4,4,6,2,9,9,3,2,11,2,5,7,4,2,5,4,1,4,1,10,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,1,1,3,3,2,3,3,3,3,2,2,9,2,106,98,4,9,9,9,90,6,10,60,6,1,1,1,1,3,4,22,8
1,106,99,4,3,2,2,9,9,3,2,11,6,5,7,4,1,5,6,2,4,1,8,5,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,1,3,3,2,3,3,3,3,2,2,9,2,106,99,4,9,9,9,90,2,10,20,2,1,2,1,2,2,4,12,8
1,106,100,4,3,5,2,9,9,3,2,11,6,5,7,2,0,5,6,1,4,1,8,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,100,4,9,9,9,90,2,10,20,2,1,1,1,1,1,5,12,8
1,106,101,4,5,6,2,9,9,3,2,11,6,1,6,4,3,7,4,3,3,5,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,1,2,2,2,2,0,1,4,5,1,3,3,1,4,1,3,1,1,1,1,1,9,2,106,101,4,9,9,9,90,7,10,70,7,1,1,1,1,2,4,20,5
1,106,102,4,1,1,2,9,9,3,2,10,5,3,3,4,2,10,6,2,3,2,6,3,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,4,3,3,3,4,4,2,3,3,3,3,2,2,4,2,106,102,4,3,3,2,30,9,10,90,9,1,1,1,1,1,5,12,1
1,106,103,4,1,1,2,9,9,3,2,10,6,5,4,4,1,10,3,1,1,2,7,3,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,1,3,3,3,4,4,2,3,3,3,3,2,2,4,2,106,103,4,3,3,2,30,3,20,90,3,1,1,1,1,2,5,12,1
1,106,104,4,4,5,2,9,9,3,2,11,5,3,6,4,4,10,6,4,3,1,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,104,4,9,3,2,30,3,10,30,3,1,1,3,1,2,5,11,3
1,106,105,4,4,5,2,9,9,3,2,11,6,5,7,4,3,5,6,1,4,1,10,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,2,3,3,2,4,4,2,3,3,3,3,2,2,9,2,106,105,4,9,9,9,90,2,10,20,2,1,1,1,1,2,5,10,3
1,106,106,4,4,5,2,9,9,3,2,11,6,5,7,4,3,5,6,1,3,1,6,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,1,3,3,2,2,2,3,2,2,3,2,2,9,2,106,106,4,9,9,9,90,3,10,30,3,1,1,1,1,3,3,10,3
1,106,107,4,4,5,2,9,9,3,2,10,4,3,7,4,3,5,4,1,4,1,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,2,2,4,4,4,2,3,3,3,3,2,2,9,2,106,107,4,9,9,9,30,3,20,40,3,1,1,1,1,3,5,10,3
1,106,108,4,4,6,2,9,9,3,2,10,6,2,5,5,1,10,1,3,1,3,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,5,3,2,2,2,2,3,3,3,1,2,1,2,2,2,106,108,4,1,2,1,20,9,10,90,9,1,2,2,1,2,3,21,2
1,106,109,4,3,6,2,9,9,3,2,6,6,5,5,1,5,6,4,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,2,5,3,1,5,2,1,1,4,3,2,3,3,3,5,2,2,9,2,106,109,4,9,9,9,90,6,10,60,6,1,1,1,1,3,5,20,1
1,106,110,4,4,6,2,9,9,3,2,11,6,5,5,4,1,10,6,1,3,8,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,4,1,3,3,1,1,2,3,1,1,1,1,1,9,2,106,110,4,9,9,9,90,2,10,20,2,1,1,3,1,3,2,21,0
1,106,111,4,4,6,2,9,9,3,2,11,6,5,5,4,1,10,7,4,3,1,7,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,3,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,3,2,4,1,1,1,3,1,1,1,1,3,9,2,106,111,4,9,9,9,90,4,10,40,4,1,3,1,1,1,2,21,0
1,106,112,4,1,1,2,9,9,3,2,10,4,1,5,2,3,10,6,1,3,2,6,3,2,2,2,2,2,2,2,2,2,1,2,2,9,3,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,4,3,1,1,2,3,1,2,5,1,1,2,2,106,112,4,1,2,1,10,5,10,50,5,1,1,4,1,2,2,12,1
1,106,113,4,2,1,2,9,9,3,2,5,4,3,5,4,2,10,1,0,3,6,3,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,1,4,1,3,4,4,2,2,2,3,3,3,2,1,3,1,2,106,113,4,1,2,1,90,4,10,40,4,1,1,4,1,3,2,11,2
1,106,114,4,4,5,2,9,9,3,2,11,5,0,5,4,2,10,6,1,3,8,6,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,5,1,3,3,1,1,1,3,3,3,4,1,3,9,2,106,114,4,9,2,3,21,2,0,60,0,4,1,4,1,4,2,11,1
1,106,115,4,4,5,2,9,9,3,2,10,6,3,7,1,5,2,4,4,1,8,6,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,1,3,4,3,4,4,2,3,3,3,5,2,2,9,2,106,115,4,9,9,9,90,7,10,70,7,1,1,1,3,1,5,12,7
1,106,116,4,4,4,2,9,9,3,2,10,6,4,7,4,3,5,6,1,4,1,11,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,3,3,2,2,4,4,2,3,3,3,3,2,2,9,2,106,116,4,9,9,9,90,2,10,20,2,1,1,1,1,1,5,10,7
1,106,117,4,3,3,2,9,9,3,2,10,6,5,7,4,2,5,6,1,4,1,11,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,117,4,9,9,9,90,2,10,20,2,1,1,1,1,3,5,11,9
1,106,118,4,3,6,2,9,9,3,2,11,6,5,7,4,1,4,4,4,1,1,4,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,5,3,2,4,1,1,2,3,2,2,2,1,1,9,2,106,118,4,9,9,9,90,5,10,50,5,1,3,1,1,1,2,22,7
1,106,119,4,4,5,2,9,9,2,1,11,6,5,7,4,1,5,7,1,4,1,0,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,3,4,2,4,4,2,0,3,3,4,2,2,9,2,106,119,4,9,9,9,90,4,10,40,4,1,2,4,1,2,5,11,9
1,106,120,4,4,5,2,9,9,3,2,11,4,4,7,4,3,5,6,1,4,1,10,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,3,3,4,4,2,3,3,3,3,2,2,9,2,106,120,4,9,9,9,90,3,10,30,3,1,1,4,1,2,5,11,9
1,106,121,4,4,6,2,9,9,3,2,10,6,5,7,1,5,5,6,1,4,1,10,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,3,2,2,2,2,2,3,4,2,5,0,3,9,2,106,121,4,9,9,9,90,2,10,20,0,4,3,4,2,3,2,21,8
1,106,122,4,4,5,2,9,9,3,2,10,4,3,7,1,5,5,6,1,4,1,6,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,4,5,3,4,4,4,4,2,3,3,3,5,2,2,9,2,106,122,4,9,9,9,90,6,10,60,6,1,1,1,1,1,5,12,4
1,106,123,4,3,5,2,9,9,3,2,11,4,5,7,4,3,5,6,1,4,1,10,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,123,4,9,9,9,90,2,10,20,2,1,1,1,1,1,5,12,4
1,106,124,4,4,5,2,9,9,3,2,11,6,5,7,1,5,5,6,1,4,1,9,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,124,4,9,9,9,90,2,10,20,2,1,1,4,1,1,5,12,8
1,106,125,4,3,2,2,9,9,3,2,10,6,4,7,4,2,5,6,1,3,1,6,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,1,4,4,3,3,2,3,3,2,2,2,2,9,2,106,125,4,9,9,9,90,3,10,30,0,4,3,4,1,1,4,12,8
1,106,126,4,4,6,2,9,9,3,2,10,5,5,7,1,5,5,6,1,4,1,8,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,2,4,4,2,3,3,3,5,2,2,9,2,106,126,4,9,9,9,90,5,10,50,0,4,3,3,2,3,5,22,8
1,106,127,4,4,5,2,9,9,3,2,11,6,5,7,4,3,5,6,1,4,1,11,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,4,3,4,4,2,3,3,3,3,2,2,9,2,106,127,4,9,9,9,90,2,10,20,2,1,1,1,1,1,5,12,8
1,106,128,4,3,2,2,9,9,3,2,10,5,1,7,4,2,5,6,1,4,1,11,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,128,4,9,9,9,90,3,10,30,3,1,1,1,1,1,5,12,8
1,106,129,4,4,5,2,9,9,3,2,10,6,5,7,4,2,5,6,1,4,1,6,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,129,4,9,9,9,90,2,10,20,2,1,1,1,1,1,5,12,8
1,106,130,4,4,5,2,9,9,3,2,10,6,2,7,4,2,5,6,1,5,12,0,0,2,2,2,2,2,2,2,1,1,2,2,2,4,8,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,130,4,9,9,9,90,3,20,90,9,3,1,1,1,1,5,12,7
1,106,131,4,4,6,2,9,9,3,2,11,6,5,7,4,2,5,6,2,4,1,6,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,3,2,4,4,2,0,3,3,3,2,2,9,2,106,131,4,9,9,9,90,4,10,40,4,1,1,4,1,3,5,22,4
1,106,132,4,4,6,2,9,9,3,2,10,6,5,7,4,1,5,6,1,3,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,8,0,1,2,2,2,1,2,2,2,2,1,2,2,2,5,3,4,1,2,1,1,4,4,2,3,3,3,3,2,2,9,2,106,132,4,9,9,9,90,4,10,40,0,4,2,4,1,1,5,20,9
1,106,133,4,4,5,2,9,9,3,2,11,5,5,7,4,3,17,4,1,1,1,5,6,2,2,2,2,2,2,2,2,2,1,2,2,5,6,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,3,3,1,3,3,2,2,1,3,3,1,2,1,3,9,2,106,133,4,9,9,9,90,8,10,80,9,3,1,3,1,3,2,10,9
1,106,134,4,2,5,1,1,9,3,2,11,6,5,7,1,5,13,3,4,2,8,3,5,2,2,2,2,2,2,2,2,2,1,2,2,6,8,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,4,4,3,4,2,3,3,3,5,2,2,9,2,106,134,4,9,9,9,90,2,10,20,2,1,3,2,2,1,4,12,4
1,106,135,4,4,6,2,9,9,3,2,10,6,4,5,1,5,10,4,3,3,10,3,4,2,2,2,2,2,2,1,2,1,2,2,2,6,0,1,1,2,2,2,2,2,2,1,2,2,2,2,4,3,4,1,3,3,2,1,1,2,3,2,4,5,1,3,9,2,106,135,4,9,9,9,90,3,10,30,3,1,1,1,1,2,2,21,0
1,106,136,4,1,3,2,9,9,3,2,6,5,5,4,4,1,10,1,3,3,5,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,1,3,4,4,2,2,2,3,3,2,2,0,2,2,2,106,136,4,2,2,3,30,2,10,20,2,1,1,1,3,4,3,11,5
1,106,137,4,1,1,2,9,9,3,2,10,4,1,4,4,1,10,2,1,1,2,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,1,3,4,4,2,2,2,3,3,3,3,1,2,2,2,106,137,4,1,3,1,20,5,20,90,0,4,3,3,1,1,3,12,1
1,106,138,4,4,5,2,9,9,3,2,10,4,1,6,4,1,4,4,4,1,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,5,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,138,4,9,9,9,90,7,20,80,8,2,3,2,1,1,5,11,9
1,106,139,4,4,5,2,2,9,3,2,11,4,5,6,4,4,5,6,1,4,1,7,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,3,2,3,4,4,4,4,2,3,3,3,3,2,2,9,2,106,139,4,9,9,9,90,6,10,60,6,1,1,1,1,2,5,11,9
1,106,140,4,4,5,2,9,9,3,2,10,5,5,6,4,3,5,6,1,4,1,11,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,3,2,4,4,4,2,0,3,3,3,2,2,9,2,106,140,4,9,9,9,90,3,10,30,0,4,3,4,1,1,5,12,8
1,106,141,4,3,4,2,9,9,3,2,11,6,5,6,4,1,5,6,3,4,1,4,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,3,3,2,3,4,2,3,3,3,3,2,2,9,2,106,141,4,9,9,9,90,2,10,20,2,3,2,3,1,3,4,12,8
1,106,142,4,3,5,2,9,9,3,2,10,2,5,6,4,2,3,6,4,3,4,6,5,2,1,2,2,2,2,2,2,2,2,2,2,7,5,3,2,2,2,1,2,2,2,2,2,2,2,2,4,1,3,5,1,3,3,2,2,2,3,3,3,2,1,2,9,2,106,142,4,9,9,9,91,0,11,0,0,4,3,3,1,2,3,12,5
1,106,143,4,4,4,2,2,9,3,2,11,6,5,3,4,2,11,6,1,3,5,7,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,143,4,9,9,9,90,9,10,90,9,1,1,1,1,4,5,11,9
1,106,144,4,3,3,2,9,9,3,2,11,4,5,3,4,2,11,6,2,3,5,7,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,4,2,4,1,1,4,4,4,4,2,3,3,3,3,2,2,9,2,106,144,4,9,9,9,30,9,10,90,9,1,1,1,1,1,5,11,9
1,106,145,4,4,5,2,9,9,3,2,11,4,5,3,4,2,12,6,1,3,8,5,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,2,2,2,2,1,2,2,2,2,2,2,2,2,5,1,3,3,1,3,3,1,1,1,2,1,1,4,1,1,9,2,106,145,4,9,9,9,90,3,10,30,3,1,2,1,1,1,2,10,9
1,106,146,4,4,6,2,9,9,3,2,10,5,2,5,4,2,10,4,4,1,10,3,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,4,3,2,2,1,3,3,3,3,2,3,9,2,106,146,4,9,9,9,90,9,20,90,9,1,1,3,2,3,2,22,0
1,106,147,4,3,5,2,9,9,3,2,11,6,2,5,4,2,10,4,4,3,5,6,3,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,1,1,1,3,2,1,2,1,1,9,2,106,147,4,9,9,9,90,4,20,90,9,2,2,4,1,2,2,12,0
1,106,148,4,4,5,2,9,9,3,2,11,5,3,5,4,1,16,6,1,3,8,9,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,4,3,4,4,2,3,3,3,3,2,2,9,2,106,148,4,9,9,9,30,5,10,50,9,3,1,3,1,1,5,10,3
1,106,149,4,3,5,2,9,9,3,2,11,6,4,5,4,1,3,6,1,3,8,8,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,5,1,4,2,1,3,3,3,4,2,3,3,3,3,2,2,9,2,106,149,4,9,9,9,90,2,10,20,2,1,1,1,1,2,4,10,3
