CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35I.,Q.35J.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.64.,V.66.,V.67.,V.68.
1,100,208,6,6,4,8,2,2,2,1,4,5,3,3,1,1,1,1,1,2,3,1,2,1,2,2,8,3,3,2,2,1,2,1,1,0,2,2,2,2,4,1,3,3,2,2,1,1,1,3,3,3,1,1,2,1,1,5,3,2,3,2,3,3,3,3,2,1,2,100,208,6,2,3,3,2,3,2,4,4,4,4,4,4,4,4,4,4,4,2,2,3,1,1,2,2,3,1,1,1,1,5,1,2,1,9,4,2,1,2,1,2,1,1,0,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,4,8,1,30
1,100,209,6,2,4,11,5,4,3,1,3,3,3,3,2,3,2,1,2,1,2,3,1,1,2,2,0,3,3,4,4,2,3,1,1,0,1,1,1,2,4,3,4,3,2,3,1,1,3,3,1,3,3,3,3,1,1,5,1,1,2,3,3,3,3,2,2,1,2,100,209,6,3,3,3,2,2,2,2,4,4,4,4,2,4,2,4,4,4,2,2,1,1,3,3,2,1,5,5,5,5,1,4,4,1,4,2,2,1,1,1,3,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,8,3,85
1,100,210,6,5,4,9,1,3,3,1,3,4,3,4,2,2,1,1,2,2,3,3,1,1,2,2,0,2,2,1,6,2,2,1,1,3,1,2,4,3,3,3,4,2,3,2,1,1,1,3,3,1,1,1,1,1,1,5,3,1,2,3,3,3,3,3,2,1,2,100,210,6,2,2,2,2,2,2,1,2,2,3,3,4,4,4,4,4,4,2,2,1,1,3,0,3,3,2,2,2,2,1,3,3,1,7,4,2,2,2,1,3,2,1,4,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,2,0,8,2,68
1,100,211,6,2,4,4,9,1,4,1,3,5,3,3,2,2,1,1,2,2,3,4,1,2,2,1,8,2,2,2,2,1,2,1,2,2,3,3,4,2,4,2,2,3,2,3,1,1,1,3,3,1,1,1,3,1,1,1,2,1,2,3,3,3,3,3,2,1,2,100,211,6,3,1,2,2,1,3,3,2,2,4,3,4,4,4,4,4,3,2,2,1,2,1,2,1,3,1,5,5,3,1,3,3,1,4,4,2,1,2,2,3,1,1,3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,8,1,19
1,100,212,6,2,4,2,1,3,3,1,3,5,3,0,2,2,2,2,2,2,3,6,1,1,2,2,8,0,3,2,3,2,2,1,1,3,3,3,2,2,4,1,2,3,3,2,1,1,1,3,3,1,1,1,3,1,1,5,3,2,2,2,3,4,3,3,2,1,2,100,212,6,3,3,3,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,1,3,2,2,2,1,1,4,4,1,7,4,2,1,1,1,1,2,2,3,3,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,8,1,54
1,100,213,6,2,4,9,1,3,3,1,3,5,3,5,1,1,1,1,2,2,3,1,1,1,2,0,8,2,2,2,2,1,2,1,1,3,4,2,2,2,4,2,2,3,3,1,1,1,1,1,1,1,0,1,0,1,1,5,3,1,2,3,3,4,3,2,1,1,2,100,213,6,2,2,2,2,3,3,1,4,3,4,2,4,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,2,1,1,2,3,1,6,4,2,1,2,1,3,2,2,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,9,7,30
1,100,214,6,2,4,4,1,3,2,1,3,4,3,4,3,2,2,1,2,2,3,1,1,1,2,0,8,1,0,4,10,3,3,1,1,3,2,2,2,2,4,1,4,3,3,4,1,1,0,0,0,0,0,1,0,1,1,5,3,1,3,3,3,3,3,2,2,1,2,100,214,6,3,3,3,2,2,3,1,2,4,4,4,4,4,4,4,4,4,2,2,1,1,1,3,1,0,1,1,1,1,1,2,2,1,9,4,2,1,1,1,3,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,9,3,62
1,100,215,6,4,4,9,2,3,2,1,4,4,3,4,1,2,2,1,2,1,3,3,1,3,2,2,8,2,3,2,3,2,2,2,2,3,2,2,2,3,3,3,4,3,3,1,1,1,1,1,3,1,1,2,1,1,1,2,1,1,2,2,3,3,2,3,2,1,2,100,215,6,3,3,3,3,3,1,3,4,3,4,4,4,4,4,4,4,3,2,2,1,1,1,1,1,3,1,1,2,1,5,4,3,1,7,4,2,1,1,1,3,1,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,6,5,73
1,100,216,6,4,4,3,1,3,4,1,3,4,3,2,3,3,2,2,3,3,2,6,1,1,2,2,8,3,2,4,3,2,3,2,1,1,2,4,1,4,1,3,4,3,2,2,1,1,1,3,3,1,1,3,3,3,1,1,1,1,2,2,3,3,2,2,2,1,2,100,216,6,2,2,3,3,1,2,2,1,2,4,2,4,4,2,4,4,1,2,2,1,1,2,3,3,0,5,5,5,3,1,5,4,1,6,4,2,1,1,1,2,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,6,2,94
1,100,217,6,5,4,11,2,3,6,1,3,4,3,3,4,2,2,2,3,1,3,3,1,1,2,1,0,2,3,0,3,2,3,2,2,3,4,4,2,4,4,3,4,3,2,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,3,2,3,2,1,1,2,100,217,6,2,3,3,3,2,2,3,4,3,4,4,4,4,4,4,4,4,0,2,3,1,2,3,1,1,5,1,5,3,1,4,4,1,7,4,2,2,2,1,3,2,2,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,6,6,68
1,100,218,6,2,4,0,1,3,6,1,3,4,3,4,2,2,2,2,2,2,2,2,1,1,2,2,0,0,0,1,3,1,2,2,0,0,3,2,2,2,1,3,4,3,3,2,1,1,1,0,0,1,1,1,0,1,1,1,1,1,2,2,3,0,3,2,3,1,2,100,218,6,3,0,0,3,2,3,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,3,3,3,5,5,5,5,5,3,2,1,10,4,2,1,0,0,3,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,0,6,6,66
1,100,219,6,2,4,8,2,3,5,1,3,4,3,2,2,3,2,2,3,1,2,3,2,1,2,1,8,2,3,4,6,2,2,2,2,2,2,4,4,4,2,2,0,3,3,2,1,1,1,3,3,1,1,2,3,0,2,5,1,1,2,3,3,3,2,2,1,1,2,100,219,6,1,2,1,3,1,2,2,1,1,3,2,2,4,4,4,4,2,2,2,3,1,3,3,3,2,3,2,5,2,1,4,4,1,11,4,2,2,1,1,3,3,3,4,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,4,7,2,67
1,100,220,6,1,4,11,2,3,3,1,0,4,3,3,2,2,2,1,2,3,2,6,1,1,2,0,8,0,0,0,3,2,3,1,1,3,4,4,2,1,2,3,4,3,3,5,0,1,1,1,1,1,1,1,0,1,1,5,3,1,2,2,3,4,2,2,2,1,2,100,220,6,1,3,1,3,3,2,2,3,4,4,4,4,4,3,4,4,4,2,2,3,1,3,3,1,0,3,5,5,5,5,5,3,1,9,4,2,1,2,0,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,7,1,99
1,100,221,6,6,4,4,2,2,8,1,3,3,3,3,1,1,2,2,2,2,2,4,1,1,2,2,8,3,2,2,11,1,1,2,1,3,2,2,2,2,2,3,4,3,2,1,1,1,1,3,1,3,1,1,1,1,1,2,1,1,2,2,3,3,3,3,2,1,2,100,221,6,3,3,3,3,2,1,3,4,4,4,4,4,4,3,4,4,4,2,2,1,1,1,2,1,1,5,1,5,5,1,2,4,1,8,4,2,1,2,1,3,2,1,4,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,6,63
1,100,222,6,2,4,3,1,4,3,1,3,4,3,1,1,2,2,1,1,2,3,1,1,1,2,2,8,1,2,2,3,2,2,2,1,0,1,1,1,1,3,1,2,3,3,2,1,1,1,1,1,1,1,1,3,1,1,5,1,1,2,2,3,3,3,2,2,1,2,100,222,6,3,3,3,3,1,1,2,3,2,4,4,4,4,4,4,4,2,2,2,1,1,1,2,1,1,1,1,1,0,1,2,3,1,4,3,2,2,1,1,3,3,2,4,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,7,3,27
1,100,223,6,4,4,1,2,3,4,1,3,4,3,3,2,2,2,2,2,3,2,2,1,1,2,1,1,2,2,0,3,1,3,2,0,2,2,2,1,2,2,1,1,3,3,2,1,1,1,1,1,1,1,1,3,1,1,2,0,0,2,2,3,3,3,2,1,1,2,100,223,6,3,3,2,3,3,2,3,2,2,4,2,4,2,4,4,4,4,2,0,1,1,1,2,1,1,3,3,3,4,4,5,4,1,7,4,2,1,2,2,3,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,0,7,6,75
1,100,224,6,5,4,4,1,3,1,1,3,5,3,3,2,2,1,1,1,2,3,3,1,1,2,2,8,2,3,1,3,1,2,1,1,3,1,3,1,1,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,2,3,3,3,3,2,1,2,100,224,6,3,3,3,3,2,2,2,2,3,4,4,4,4,4,4,4,4,2,2,1,1,1,2,1,3,1,1,1,1,1,2,3,1,9,4,2,1,2,1,3,2,1,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,8,1,25
1,100,225,6,5,4,9,10,1,5,3,3,2,3,2,2,2,1,1,1,1,2,1,1,1,2,1,9,2,2,2,2,2,2,1,1,3,2,3,5,4,2,1,1,3,2,5,1,1,1,1,1,1,1,1,2,1,1,5,3,3,2,3,3,3,3,3,2,2,2,100,225,6,2,2,2,3,3,1,1,3,4,4,4,4,4,4,4,4,2,2,2,3,1,1,3,1,1,5,1,4,1,1,2,4,1,9,4,2,1,2,1,3,1,1,0,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,8,7,6
1,100,226,6,4,4,4,9,2,3,1,0,5,3,3,1,1,1,1,1,2,3,3,1,1,2,1,8,1,2,0,2,2,1,1,2,3,2,2,2,3,4,1,3,2,2,2,1,1,1,0,0,1,1,1,2,1,1,5,1,1,2,3,3,3,3,3,2,1,2,100,226,6,3,3,3,3,3,2,4,3,4,4,4,4,4,4,4,4,4,2,2,3,2,1,2,1,3,0,1,2,1,1,2,3,1,6,4,2,1,2,1,3,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,8,1,86
1,100,227,6,2,4,9,10,1,4,1,3,5,3,3,1,2,1,2,1,2,3,1,2,1,2,2,8,2,3,2,6,1,2,1,1,3,2,4,3,3,4,1,4,3,3,2,1,1,1,3,3,1,1,2,3,1,0,5,3,3,2,3,3,3,3,2,2,1,2,100,227,6,3,3,3,3,2,2,4,2,4,4,4,4,4,4,4,4,3,2,2,3,2,1,3,3,3,2,1,5,5,5,3,2,1,6,4,2,1,1,1,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,8,2,36
1,100,228,6,2,4,4,9,4,4,1,3,5,3,4,1,1,1,1,4,3,3,4,3,1,2,2,9,3,2,3,9,2,2,2,2,2,2,2,2,4,1,3,4,1,2,5,1,1,1,1,3,1,1,1,3,1,1,3,1,1,2,3,3,3,3,3,2,1,2,100,228,6,3,2,3,3,3,1,4,1,2,4,4,3,4,4,4,4,4,2,2,1,1,1,1,3,3,5,5,5,5,1,2,4,1,5,4,2,1,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,8,2,71
1,100,229,6,1,4,9,1,3,2,1,3,5,3,3,1,2,2,1,3,1,3,1,1,1,2,2,8,1,3,2,1,1,2,1,1,3,3,4,4,4,4,3,2,3,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,4,3,3,2,2,2,100,229,6,3,3,3,3,2,2,1,3,4,4,4,4,4,4,4,4,4,2,2,1,1,1,2,1,3,1,1,1,1,1,4,3,1,7,4,2,1,1,1,3,2,1,4,3,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,9,7,11
1,100,230,6,5,4,4,3,3,3,1,3,5,3,3,1,1,1,2,1,2,3,6,1,2,2,1,8,3,2,4,5,1,1,1,1,6,2,3,2,5,4,3,1,3,3,3,1,1,1,0,0,0,1,0,0,1,0,5,0,1,2,3,3,4,3,3,2,1,2,100,230,6,3,3,3,3,2,2,3,4,2,4,4,3,4,4,4,4,4,2,2,1,2,1,3,1,0,1,1,1,5,1,2,4,1,10,4,2,1,2,1,3,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,9,1,78
1,100,231,6,4,4,11,5,4,3,1,3,5,3,5,2,1,1,2,2,1,3,1,1,1,2,2,8,3,2,2,3,1,1,1,2,3,2,1,1,2,4,3,2,3,3,2,1,1,1,3,3,1,1,1,3,1,1,5,1,1,2,3,3,4,3,3,2,1,2,100,231,6,3,2,3,3,3,2,1,4,4,4,4,4,4,4,4,4,4,2,2,1,2,1,1,1,1,2,1,1,1,1,4,3,1,9,3,2,1,1,1,3,1,1,3,3,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,4,9,2,44
1,100,232,6,4,4,10,1,2,4,1,3,4,3,4,1,1,1,1,1,3,3,1,1,1,2,1,8,3,2,2,3,1,3,2,2,3,2,1,1,1,4,3,3,1,3,2,1,1,1,1,3,1,1,2,1,1,1,5,3,2,3,3,3,3,3,3,2,1,2,100,232,6,3,3,3,3,3,2,4,4,4,4,4,3,4,4,4,4,4,2,2,3,1,1,2,3,0,1,1,5,1,1,5,4,1,8,4,2,1,1,2,3,1,1,1,4,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,9,5,88
1,100,233,6,4,4,11,6,1,4,1,3,4,3,4,2,2,2,0,2,3,3,4,1,1,2,2,8,3,3,0,3,0,3,1,1,0,3,2,1,0,4,3,0,3,2,5,1,1,1,3,3,3,3,2,3,1,1,5,1,1,3,2,0,3,3,3,2,1,2,100,233,6,2,1,3,3,2,2,1,4,4,4,4,2,4,4,4,4,4,2,2,3,1,1,2,0,2,5,5,5,1,5,2,3,1,6,4,2,1,2,2,3,1,2,0,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,6,5,28
1,100,234,6,6,4,0,1,3,2,1,3,5,1,4,1,2,1,1,2,2,2,1,1,1,2,2,8,2,2,1,3,2,2,1,1,3,2,2,2,2,2,3,2,3,3,2,1,1,1,1,2,1,1,1,3,1,1,5,1,1,3,3,3,3,3,2,2,1,2,100,234,6,2,3,3,3,2,2,1,2,3,3,3,4,4,4,4,4,4,2,2,1,1,1,3,1,3,1,1,2,2,2,1,5,1,10,4,2,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,9,1,97
1,100,235,6,6,4,9,1,2,3,1,3,5,3,3,1,1,1,1,1,2,3,1,3,2,2,2,8,3,2,2,3,2,2,1,1,2,1,4,4,4,3,3,2,3,3,1,1,1,1,1,2,1,1,2,2,1,1,2,3,1,3,3,3,3,3,3,2,1,2,100,235,6,3,2,2,1,3,2,1,2,2,4,3,4,4,4,4,4,2,2,2,1,1,1,1,3,1,2,1,5,3,1,1,3,1,7,4,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,4,9,2,96
1,100,236,6,2,4,8,1,3,4,1,3,3,3,2,2,1,2,1,2,2,2,3,1,1,2,2,8,2,2,4,3,1,1,1,1,0,2,2,1,2,2,1,3,2,3,2,1,1,1,0,0,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,2,1,2,100,236,6,2,3,2,3,2,2,1,4,2,4,4,2,4,4,4,4,4,2,2,1,1,1,1,1,3,1,1,2,2,2,2,3,1,7,4,2,2,1,1,3,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,9,3,3
1,100,237,6,2,4,9,1,3,1,2,3,4,3,4,2,2,1,1,2,2,4,3,1,1,2,2,0,3,2,4,3,2,2,1,1,0,2,3,3,3,3,1,4,3,3,2,1,1,1,3,3,1,0,2,3,1,1,5,1,1,3,3,3,3,3,2,2,2,2,100,237,6,2,2,3,1,2,2,2,2,2,4,4,3,3,3,4,4,4,2,2,1,1,1,3,1,1,5,1,3,2,1,2,3,1,9,4,2,1,1,1,3,2,1,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,9,3,22
1,100,238,6,2,4,9,10,4,3,1,3,2,1,2,1,2,1,1,1,2,3,1,1,1,2,2,8,1,2,2,2,2,2,1,1,1,4,4,4,4,2,1,4,3,3,1,2,1,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,3,3,2,1,2,100,238,6,3,3,3,2,2,1,1,2,4,4,2,2,4,2,4,4,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,4,0,2,1,1,1,3,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,9,4,37
1,100,239,6,2,4,3,1,3,2,1,0,4,3,4,1,3,2,2,2,1,3,1,1,1,2,2,8,3,3,2,6,3,3,1,1,3,2,2,2,3,4,3,1,3,3,3,4,1,1,1,1,1,1,0,0,1,2,5,1,1,3,3,3,4,3,2,2,1,2,100,239,6,1,3,1,1,3,2,3,1,4,4,4,4,4,2,4,4,1,0,2,1,1,1,3,1,1,1,1,1,1,1,4,1,1,7,4,2,1,1,1,3,2,2,1,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,10,5,15
1,100,240,6,5,4,9,12,3,4,1,3,4,3,3,2,1,1,1,3,2,3,6,1,1,2,2,8,0,3,1,2,1,2,1,1,0,2,2,1,2,3,2,2,3,2,2,0,1,1,3,3,1,1,1,1,1,1,5,1,1,3,3,3,4,3,3,2,1,2,100,240,6,3,2,3,2,1,2,3,3,4,4,2,4,4,4,4,4,4,2,2,2,1,1,1,1,0,1,1,2,2,1,2,4,1,8,4,2,1,1,1,3,1,1,0,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,10,5,93
1,100,241,6,4,4,10,2,2,4,1,3,4,3,4,1,1,1,1,1,3,3,1,1,1,2,1,8,3,2,2,3,1,3,2,2,3,2,1,1,1,4,3,3,1,3,2,1,1,1,1,1,1,1,2,1,1,1,5,3,1,3,3,3,4,3,3,2,1,2,100,241,6,2,2,2,2,3,2,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,2,1,3,1,1,1,1,1,4,4,1,6,4,2,1,1,2,3,1,1,4,4,4,2,2,2,1,2,2,2,2,2,2,2,1,2,2,4,10,5,94
1,100,242,6,2,4,11,10,1,1,3,3,4,3,4,4,2,1,1,1,3,2,4,3,0,1,1,0,0,1,2,3,1,3,1,2,3,4,3,1,5,2,3,2,2,2,4,1,1,3,3,3,1,1,2,1,1,1,5,1,1,3,3,3,4,3,2,2,1,2,100,242,6,3,3,3,3,1,2,3,4,4,4,4,4,4,4,4,4,4,2,2,1,1,2,1,3,0,5,1,5,0,1,4,3,1,9,4,2,2,2,1,1,1,1,3,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,10,3,86
1,100,243,6,4,4,11,2,2,3,1,3,4,3,3,2,2,2,1,3,3,3,6,1,3,2,2,8,1,3,2,3,2,2,1,1,3,2,2,2,2,3,1,4,3,3,2,1,1,1,3,3,1,1,1,3,1,3,5,2,2,3,3,3,4,3,2,1,1,2,100,243,6,3,3,3,2,2,2,3,4,2,4,3,3,4,4,4,4,4,2,2,3,2,1,3,3,3,1,5,1,1,2,3,3,1,9,4,2,1,2,1,3,2,1,4,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,0,10,3,93
1,100,244,6,4,4,6,1,3,3,1,3,4,1,4,2,1,2,2,1,2,3,1,1,2,2,2,0,1,2,2,9,1,1,1,1,3,2,3,2,2,4,3,4,3,2,2,1,1,1,3,3,1,1,1,3,1,1,1,1,1,3,3,3,4,3,3,2,1,2,100,244,6,3,3,3,2,2,1,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,2,1,3,1,1,1,1,5,2,3,1,4,4,2,1,2,1,3,2,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,10,5,38
1,100,245,6,2,4,8,1,3,3,1,3,4,3,4,4,1,2,1,1,2,3,1,2,1,2,2,8,0,0,0,9,1,2,1,1,0,1,2,2,4,4,1,2,3,3,2,3,1,1,1,1,1,1,2,1,1,1,5,1,1,3,3,3,4,3,2,2,1,2,100,245,6,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,3,1,1,1,3,3,1,1,1,4,5,3,2,1,7,4,2,1,1,0,3,2,1,0,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,10,5,40
1,100,246,6,0,4,13,1,3,2,1,3,3,1,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,3,1,1,1,1,1,1,1,4,1,2,3,1,1,1,1,1,3,1,1,1,1,2,1,1,5,3,3,3,3,3,4,3,2,2,1,2,100,246,6,3,3,3,3,3,3,3,4,2,4,2,4,4,4,4,4,4,0,2,1,1,1,1,1,1,1,1,1,1,1,5,5,3,12,3,1,1,2,2,3,1,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,10,3,61
1,100,247,6,2,4,1,2,3,3,1,3,3,1,3,1,2,2,1,1,2,3,3,1,1,0,0,0,1,3,1,3,1,2,1,1,0,1,1,1,1,4,3,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,5,3,3,3,3,3,4,3,2,2,1,2,100,247,6,2,3,2,1,3,2,2,0,0,2,0,0,0,0,0,0,0,2,2,1,1,1,3,1,1,1,1,1,0,1,4,2,1,9,4,2,1,1,1,3,2,1,0,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,10,3,65
1,100,248,6,2,4,9,2,3,4,1,3,5,3,5,4,1,2,1,2,2,3,2,1,1,2,1,8,0,0,2,3,1,2,1,1,3,1,2,2,2,4,3,3,2,2,4,3,1,1,0,0,0,0,1,0,1,1,5,1,1,3,3,3,4,3,1,1,2,2,100,248,6,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,4,1,4,3,1,9,4,1,1,0,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,10,1,87
1,100,249,6,2,4,10,0,0,4,1,3,5,1,5,1,1,2,1,1,2,3,6,1,1,2,2,8,1,3,2,3,1,2,1,1,3,2,2,1,3,4,3,0,3,2,2,1,1,1,1,0,1,1,1,3,1,1,1,3,1,3,3,3,4,3,3,2,2,2,100,249,6,3,3,3,2,3,2,4,4,4,4,2,4,4,4,4,4,4,2,2,1,2,1,2,1,1,1,1,1,1,1,2,3,1,1,3,1,1,2,1,3,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,10,2,40
1,100,250,6,4,4,2,1,3,4,1,3,4,3,4,1,2,1,3,2,2,4,1,1,1,2,2,8,2,3,2,9,2,3,1,1,1,1,2,2,4,1,3,1,3,2,1,1,1,1,3,3,1,1,1,1,1,1,2,1,1,3,3,3,4,3,1,3,1,2,100,250,6,1,1,2,1,2,3,1,1,4,4,4,4,4,4,4,2,3,2,2,2,1,1,3,1,3,5,1,5,1,2,1,2,1,8,4,2,1,1,2,3,2,2,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,10,2,87
1,100,251,6,2,4,9,4,4,4,1,3,5,3,3,1,1,2,2,2,2,2,6,1,2,2,0,8,2,2,2,2,1,1,1,1,3,3,3,4,3,3,1,3,3,3,2,1,1,1,3,3,3,1,1,3,1,2,1,1,1,3,3,3,4,3,2,2,1,2,100,251,6,3,3,2,2,2,2,1,4,4,4,4,4,4,4,4,4,3,2,2,1,1,1,2,2,2,5,1,5,5,1,4,4,1,8,2,2,1,0,0,3,2,1,4,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,10,2,89
1,100,252,6,2,4,13,1,4,3,1,3,2,1,5,3,2,1,1,2,3,3,3,1,1,2,1,0,2,3,4,3,3,2,1,1,5,4,5,4,5,3,1,1,3,3,2,1,1,1,3,3,1,1,0,1,1,1,5,3,1,3,3,3,4,3,2,2,2,2,100,252,6,1,2,1,2,3,1,2,2,4,2,4,4,4,4,4,4,4,2,2,1,1,1,2,1,3,2,1,1,1,3,5,3,1,6,4,2,1,1,1,3,1,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,10,4,66
1,100,253,6,6,4,13,9,1,3,1,3,2,1,2,1,2,1,1,1,2,3,1,1,1,2,2,8,1,2,2,3,1,2,1,1,3,2,4,4,4,2,1,4,3,3,1,2,1,1,1,1,1,1,2,3,1,1,5,3,3,3,3,3,4,3,3,2,1,2,100,253,6,2,3,2,1,2,1,2,2,4,4,4,4,4,4,4,4,4,2,2,3,2,1,3,1,3,1,1,5,1,1,1,3,1,7,4,2,1,1,2,3,1,2,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,10,4,77
1,100,254,6,2,4,9,2,3,0,1,4,4,3,2,4,2,2,2,0,3,3,1,1,3,2,1,8,3,2,2,6,2,2,1,1,0,3,3,3,3,4,3,4,3,2,3,1,3,3,3,3,3,3,3,3,3,0,2,0,0,2,2,2,3,2,3,2,1,2,100,254,6,3,2,0,2,2,2,1,2,4,4,4,2,3,4,4,4,4,2,2,1,2,1,2,1,1,1,1,1,1,1,4,4,1,10,4,2,1,0,2,0,1,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,0,5,6,43
1,100,255,6,2,4,9,1,3,0,1,4,5,3,2,2,2,1,1,1,3,1,3,1,1,2,2,8,1,3,2,3,2,3,1,1,3,4,4,4,4,4,3,4,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,3,2,2,2,1,2,100,255,6,1,2,1,1,2,3,1,1,1,2,1,2,2,2,4,4,4,0,2,1,1,1,3,1,3,1,5,1,5,1,3,2,1,12,4,2,1,1,1,1,2,2,0,3,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,5,7,74
