CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.16A.,Q.16B.,Q.16C.,Q.16D.,Q.16E.,Q.16F.,Q.16G.,Q.16H.,Q.17A.,Q.17B.,Q.18.,Q.19.,Q.20A.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.30E.,Q.30F.,Q.30G.,Q.30H.,Q.30I.,Q.30J.,Q.30K.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.32.,Q.33A.,Q.33B.,Q.34.,Q.35A.,Q.35B.,Q.36.,Q.37.,Q.38.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50.,Q.51A.,Q.51B.,Q.52A.,Q.52B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.55A.,Q.55B.,Q.56A.,Q.56B.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.61A.,Q.62A.,Q.62B.,Q.63A.,Q.63B.,Q.64A.,Q.64B.,Q.65A.,Q.65B.,Q.66A.,Q.66B.,Q.67A.,Q.67B.,Q.68.,Q.69A.,Q.69B.,V.71.,V.72.,V.73.,V.74.,V.75.,V.76.
1,211,49,2,4,1,4,23,2,1,9,1,4,9,1,1,1,1,0,2,1,3,3,2,2,1,1,1,3,1,4,4,4,2,4,0,3,1,3,1,2,1,1,1,0,1,0,0,1,1,1,1,4,3,3,3,3,0,3,2,3,3,2,3,3,2,1,1,2,211,49,2,3,4,0,3,5,3,5,0,73,2,3,4,0,0,1,2,5,3,5,1,1,1,3,2,1,2,4,3,6,0,1,5,1,2,0,2,5,2,3,1,2,1,3,2,2,2,0,3,3,5,2,3,11,2,2,404
1,211,50,2,4,2,4,20,2,1,8,1,3,9,1,1,1,1,6,2,1,2,1,1,1,2,2,2,3,3,4,4,4,1,4,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,3,3,2,3,1,3,3,3,3,4,2,1,4,2,1,2,2,211,50,2,0,4,3,3,2,3,2,3,70,2,1,3,3,3,1,2,3,1,5,3,3,1,3,1,2,2,4,2,5,3,3,3,2,1,1,3,3,1,5,1,2,1,3,1,2,2,0,3,3,4,1,0,3,2,2,214
1,211,51,2,4,2,4,25,4,1,8,1,3,9,1,1,1,1,6,2,2,3,3,2,2,1,1,1,3,3,4,4,4,1,4,2,2,1,3,1,1,3,1,1,2,1,1,1,1,3,3,1,2,3,2,2,1,1,0,3,3,3,2,2,3,1,1,2,2,211,51,2,2,3,0,3,2,3,2,3,78,1,1,5,1,1,2,2,4,3,5,2,1,3,2,2,1,1,1,3,2,3,1,5,1,1,2,3,4,3,4,2,1,2,3,2,1,1,1,3,1,5,5,6,12,2,2,26
1,211,52,2,4,2,5,27,2,1,8,1,3,9,1,1,1,1,6,5,2,1,1,1,1,1,2,1,1,1,4,4,4,1,3,3,1,1,3,2,1,2,1,1,2,1,2,1,1,2,1,1,2,3,3,3,1,1,3,3,4,5,2,2,3,2,1,2,2,211,52,2,2,4,4,3,1,3,2,3,74,2,1,5,1,2,2,3,4,2,4,2,1,1,2,2,3,2,4,2,2,2,1,3,1,2,1,3,3,2,3,2,1,1,2,2,2,2,0,2,2,2,7,7,6,1,2,279
1,211,53,2,4,3,4,38,1,1,6,1,1,6,1,1,1,2,6,1,3,4,3,3,3,1,2,1,3,3,4,4,4,2,2,3,3,1,3,2,3,1,1,1,2,1,2,1,1,2,1,1,2,3,2,3,1,1,3,3,3,4,2,1,3,2,1,1,2,211,53,2,2,2,1,4,2,3,1,4,72,1,1,5,1,1,1,3,5,3,5,2,1,3,1,2,1,2,4,3,2,3,1,3,1,1,1,3,4,3,4,2,1,2,3,2,2,2,0,3,1,5,5,6,15,2,5,168
1,211,54,2,4,2,4,36,2,1,8,1,1,6,1,1,1,2,6,2,3,3,3,3,3,1,2,2,3,3,4,4,4,2,3,3,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,3,3,3,1,1,3,2,3,4,2,1,4,2,1,2,2,211,54,2,2,4,1,3,3,2,3,2,70,2,1,1,1,2,2,3,4,3,4,2,2,2,3,2,2,2,4,2,2,3,1,4,1,2,1,3,4,3,4,2,2,2,2,2,2,2,0,3,2,4,7,7,13,1,5,21
1,211,55,2,3,1,4,17,2,1,8,1,2,8,1,1,1,1,6,2,2,3,2,2,2,2,1,1,3,3,4,4,4,2,4,3,3,1,3,2,1,1,1,1,1,1,1,2,2,3,1,1,2,2,2,4,1,1,2,3,3,4,3,2,2,2,1,2,2,211,55,2,2,3,1,3,2,3,2,3,53,1,1,5,1,1,1,2,4,2,4,2,2,1,2,2,3,2,4,2,1,3,1,4,1,2,1,2,4,2,4,2,2,2,3,2,3,1,2,3,1,4,7,7,10,1,2,287
1,211,56,2,3,3,5,36,2,1,25,2,11,99,3,2,2,1,6,2,1,3,2,2,2,2,2,2,3,2,4,4,4,1,2,3,4,1,3,2,2,2,1,1,2,1,2,1,1,2,1,1,2,3,3,3,1,3,2,3,3,4,3,3,2,2,1,2,2,211,56,2,2,2,4,3,2,3,2,3,60,1,1,5,1,1,3,3,5,2,5,2,1,1,3,2,2,2,4,1,5,2,1,3,3,3,3,3,5,1,3,3,3,1,2,2,3,2,0,3,0,6,4,2,7,2,10,98
1,211,57,2,1,2,5,34,2,1,27,3,2,2,2,2,1,1,6,2,3,3,3,3,3,1,2,1,3,3,4,4,4,1,4,3,3,1,3,2,1,1,1,1,2,1,2,2,1,1,1,1,2,3,2,2,1,1,2,3,2,4,1,3,2,2,1,1,2,211,57,2,3,1,4,3,2,3,2,3,75,1,2,4,2,2,1,3,4,1,4,1,3,1,3,1,2,2,4,2,3,0,2,3,2,3,1,3,4,1,4,1,2,1,2,1,2,2,0,2,3,4,0,0,14,2,2,124
1,211,58,2,2,2,3,37,4,1,24,3,4,4,14,2,1,1,0,4,3,1,2,2,2,2,3,2,3,3,4,4,4,4,2,1,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,2,2,1,5,4,4,2,3,2,211,58,2,3,2,4,1,4,1,4,1,79,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,7,2,10,82
1,211,59,2,2,6,1,35,4,1,28,3,2,2,14,2,1,1,6,3,1,3,3,2,2,1,1,1,3,3,4,4,4,2,4,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,2,3,3,3,1,3,2,2,2,2,2,211,59,2,3,4,5,2,2,3,2,3,71,1,1,4,1,2,1,2,2,2,4,1,1,3,3,1,2,1,1,2,5,3,1,4,2,1,1,2,4,3,4,1,1,1,3,3,3,2,2,2,5,4,7,7,11,1,2,17
1,211,60,2,4,4,5,38,4,1,27,3,2,2,41,2,1,2,6,2,3,3,1,3,3,2,2,1,3,1,4,4,4,1,2,1,3,1,3,2,2,1,1,1,2,1,1,1,1,2,1,1,2,4,2,2,4,4,4,3,3,4,1,3,3,3,1,2,2,211,60,2,3,4,0,1,3,4,4,4,73,1,1,5,1,1,2,3,5,3,5,2,1,2,3,2,1,1,1,3,3,3,1,5,1,1,2,3,5,3,5,2,1,2,3,2,1,2,0,3,5,4,6,6,11,2,6,159
1,211,61,2,2,6,0,36,4,1,30,3,2,2,12,2,1,1,6,2,2,4,3,3,3,2,2,2,3,0,4,4,4,0,0,1,1,1,0,2,2,1,1,1,3,3,3,1,1,1,1,1,3,3,2,2,3,3,3,2,3,4,1,2,4,2,1,2,2,211,61,2,3,5,5,1,2,3,2,3,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,7,7,12,1,6,114
1,211,62,2,3,3,4,39,4,1,27,3,2,2,2,2,1,2,6,3,3,3,2,3,2,1,2,1,3,3,4,4,4,2,2,2,3,2,3,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,3,2,1,2,3,2,1,3,2,211,62,2,3,4,4,3,2,2,2,1,75,1,1,3,2,2,3,2,3,2,3,1,2,1,3,1,2,2,4,2,5,3,1,3,2,2,1,2,3,2,3,1,2,1,3,1,2,2,0,2,3,3,1,1,12,2,5,162
1,211,63,2,4,3,5,36,4,1,29,3,2,2,41,2,1,2,6,1,2,4,3,3,2,1,2,2,3,3,4,4,4,2,2,1,2,2,3,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,2,2,1,4,2,1,2,2,2,211,63,2,3,5,4,3,2,3,2,3,73,1,2,3,2,2,1,2,3,1,5,1,1,1,3,2,2,2,4,2,5,2,2,3,2,1,3,2,3,1,5,1,2,1,3,3,3,2,0,2,5,3,1,0,12,2,1,96
1,211,64,2,2,5,1,35,4,1,30,3,1,1,11,2,1,2,6,3,1,2,2,2,2,1,2,2,3,3,4,4,4,2,4,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,0,4,2,3,4,4,4,4,2,3,3,1,4,2,5,3,1,2,211,64,2,3,4,4,2,2,2,2,3,99,3,1,5,1,1,3,1,3,2,3,3,3,3,3,1,2,0,1,3,2,3,1,4,3,3,3,2,3,2,3,3,3,3,3,1,2,2,0,3,1,5,7,7,7,1,9,59
1,211,65,2,2,3,3,40,4,1,32,3,2,2,2,2,1,1,0,3,3,2,2,3,2,1,2,2,3,3,4,4,4,2,2,2,2,1,3,1,2,2,1,1,2,1,1,2,1,1,1,1,1,3,2,3,1,1,3,3,2,2,1,3,4,1,1,1,2,211,65,2,3,4,1,3,2,3,2,3,81,2,1,5,1,1,1,2,5,2,5,3,2,1,1,2,2,2,4,3,5,3,1,4,3,1,3,2,5,2,5,3,1,3,3,2,1,1,3,3,5,3,3,2,10,2,10,20
1,211,66,2,2,3,3,43,4,1,28,3,2,2,41,2,1,3,6,4,2,2,1,2,1,3,3,3,3,3,4,4,4,1,2,1,1,1,1,1,2,3,1,1,3,1,3,1,1,3,3,3,4,4,4,4,4,4,4,4,4,5,1,1,3,5,2,5,2,211,66,2,3,4,4,2,2,3,2,2,81,3,3,4,1,2,3,2,4,2,4,2,2,1,2,2,2,1,1,3,2,3,1,4,2,2,1,2,4,2,4,2,2,1,2,0,0,0,0,0,0,6,3,2,2,2,4,44
1,211,67,2,4,3,2,38,4,1,25,3,2,2,2,2,1,2,6,2,2,4,3,3,2,2,3,3,3,1,4,4,4,2,3,1,3,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,3,2,3,1,1,3,3,3,3,1,4,3,3,1,2,2,211,67,2,2,3,4,3,3,2,2,3,82,1,1,3,1,2,1,3,3,2,3,1,2,3,2,2,2,2,4,2,2,3,1,3,1,2,1,2,3,2,3,3,3,1,2,2,2,1,2,3,2,3,3,3,9,2,5,127
1,211,68,2,1,3,1,38,4,1,30,3,3,3,12,2,1,2,6,3,2,2,2,2,2,1,1,1,3,3,4,4,4,2,2,2,1,1,3,2,2,1,1,1,2,1,2,1,1,1,1,1,2,3,3,2,1,1,3,2,3,4,1,2,3,2,3,4,2,211,68,2,3,5,5,1,2,2,3,3,82,1,1,3,1,1,2,1,3,1,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,10,2,3,87
1,211,69,2,3,3,5,38,4,1,29,2,2,2,2,2,1,2,6,1,2,2,3,3,2,2,1,1,3,3,4,4,4,2,4,1,2,1,3,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,2,2,1,3,3,3,3,4,1,2,3,3,2,1,2,211,69,2,3,3,4,1,3,3,2,3,79,2,1,3,1,1,1,2,3,2,3,3,3,1,3,3,3,2,4,1,3,3,1,4,1,2,1,3,5,2,4,2,2,1,3,2,2,1,1,1,3,4,2,4,11,2,2,118
1,211,70,2,2,3,4,36,4,1,22,2,2,2,3,2,1,2,6,3,2,2,3,2,2,1,2,2,3,3,4,4,4,2,2,1,2,3,1,1,1,3,1,1,2,1,2,1,1,3,1,1,2,4,1,3,1,1,3,3,3,3,1,1,3,3,1,2,2,211,70,2,2,4,4,1,5,1,3,3,70,3,1,5,1,1,1,1,5,3,5,2,1,2,3,2,1,2,4,3,1,4,1,5,1,1,2,3,5,3,5,2,1,2,3,2,1,2,0,1,1,5,7,7,9,1,2,457
1,211,71,2,4,2,4,29,4,1,11,2,5,11,1,2,2,1,6,4,1,3,2,1,2,2,2,1,3,3,4,4,4,1,3,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,3,4,4,1,3,3,3,3,2,1,2,3,2,1,1,2,211,71,2,3,5,4,2,2,2,2,2,78,2,1,4,1,1,2,2,3,2,3,2,2,3,2,2,2,1,2,3,5,3,1,4,1,1,2,1,5,2,2,2,2,3,3,2,2,2,0,3,5,2,4,4,7,2,2,153
1,211,72,2,1,4,3,37,4,1,28,2,3,3,12,2,1,2,6,3,2,2,1,2,2,2,2,1,3,1,4,4,4,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,1,1,2,3,2,4,1,3,3,2,2,2,2,211,72,2,3,4,4,2,2,3,2,3,78,1,1,3,1,1,1,3,5,2,3,2,2,1,2,2,1,2,4,1,2,3,1,4,1,1,1,3,5,2,4,3,2,1,1,2,1,1,1,2,2,4,4,3,7,2,7,34
1,211,73,2,3,3,2,38,4,1,26,2,2,2,13,2,1,1,6,1,3,4,2,2,2,2,2,2,3,3,4,4,4,2,3,1,2,3,3,1,2,2,1,1,2,1,1,2,1,2,1,1,3,3,3,3,1,3,3,2,3,4,1,1,3,2,1,2,2,211,73,2,3,4,5,1,2,3,2,3,73,3,2,5,2,2,1,2,5,1,4,1,2,1,3,3,1,2,4,1,5,3,1,4,2,2,1,2,5,2,4,1,2,1,3,3,2,3,2,2,5,4,0,1,10,2,7,22
1,211,74,2,3,2,4,36,2,1,26,2,3,3,23,2,1,1,6,4,3,3,2,1,2,2,2,1,3,3,4,4,4,1,4,1,2,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,2,3,2,3,1,3,3,3,2,4,1,2,3,2,1,2,2,211,74,2,3,3,4,2,2,4,2,4,75,2,1,4,1,1,1,2,4,3,4,2,2,1,3,2,2,1,1,3,2,3,1,4,1,2,1,2,4,2,4,2,2,1,3,2,2,2,0,3,2,4,5,4,9,2,7,33
1,211,75,2,1,2,3,30,4,1,23,2,1,1,13,2,1,2,1,4,2,3,2,2,2,2,2,3,3,3,4,4,4,4,3,1,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,4,1,5,4,6,1,2,1,4,2,2,2,211,75,2,3,4,4,2,5,1,3,3,70,3,3,2,3,3,3,1,5,3,5,2,1,3,2,2,1,2,4,1,3,3,3,1,2,1,3,2,1,2,1,2,2,2,3,3,3,2,0,3,5,2,3,2,7,2,7,7
1,211,76,2,2,3,4,35,4,1,28,2,3,3,13,2,1,1,6,3,1,3,2,1,1,2,2,1,3,3,4,4,4,1,4,2,2,1,3,2,1,1,1,1,3,1,3,1,1,1,1,1,2,3,4,2,1,1,4,3,3,3,1,2,3,2,1,2,2,211,76,2,3,4,0,3,2,3,2,3,72,1,1,5,1,2,3,2,4,2,4,3,2,3,3,2,1,1,1,3,2,3,1,4,1,2,2,2,4,2,4,3,2,3,3,2,1,2,0,3,2,4,3,3,6,2,7,27
1,211,77,2,3,4,3,36,2,1,31,2,2,2,12,2,1,1,0,3,1,2,0,2,2,2,2,2,3,3,4,4,4,3,3,1,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,1,1,3,4,3,3,1,2,3,2,1,2,2,211,77,2,3,4,5,2,2,3,2,3,75,1,2,3,2,2,1,2,3,1,3,1,1,1,3,1,1,2,4,3,5,3,2,3,2,2,1,2,3,2,3,1,1,1,2,1,1,2,0,2,5,3,0,0,5,2,7,36
1,211,78,2,1,5,3,36,4,1,22,2,3,3,11,2,1,2,6,3,2,3,2,2,1,2,2,2,3,3,4,4,4,1,4,1,1,1,3,2,1,1,1,1,2,1,2,2,1,2,1,0,3,2,3,3,1,1,3,3,3,3,1,3,2,1,1,1,2,211,78,2,3,4,4,3,2,3,1,3,72,1,1,4,1,2,1,2,4,2,4,3,3,1,3,2,2,2,4,2,2,3,1,4,1,2,1,2,4,2,4,1,2,1,2,2,2,2,0,3,2,4,3,3,7,2,7,16
1,211,79,2,2,3,5,39,4,1,35,2,2,2,13,2,1,1,6,2,3,4,3,3,3,2,2,1,3,1,4,4,4,1,3,2,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,1,2,3,2,3,1,3,3,3,3,4,1,2,4,1,1,1,2,211,79,2,3,4,4,3,2,3,2,3,77,2,1,3,1,2,1,3,4,2,5,3,3,1,3,2,1,2,4,2,5,1,1,3,1,2,1,3,4,2,5,2,3,1,3,2,1,1,2,2,5,3,3,4,14,2,6,136
1,211,80,2,1,2,3,33,4,1,30,2,1,1,13,2,1,1,6,2,1,2,3,2,2,1,2,1,3,0,4,4,4,1,4,2,3,1,3,2,2,1,1,1,2,1,3,1,1,1,1,1,2,3,2,3,3,3,4,2,3,2,1,1,2,1,1,1,2,211,80,2,3,4,4,1,2,3,1,3,70,3,1,4,1,2,1,3,3,1,3,2,2,3,3,2,1,2,4,3,2,3,1,3,1,2,1,1,4,3,4,2,2,2,3,2,2,2,0,3,5,2,4,6,9,2,6,175
1,211,81,2,4,4,4,34,4,1,25,2,3,3,3,2,1,2,6,4,3,2,2,3,1,3,2,2,3,3,4,4,4,2,2,2,2,2,3,1,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,3,3,1,3,3,2,1,1,2,211,81,2,3,4,4,3,2,3,2,3,70,3,1,4,1,1,1,2,4,2,4,2,2,1,3,2,1,2,4,3,2,3,1,5,1,1,1,2,4,2,5,2,2,3,3,2,1,2,0,3,2,4,7,7,7,1,5,190
1,211,82,2,1,2,3,41,1,1,30,2,2,2,2,2,1,2,6,3,2,3,2,2,2,2,2,2,3,3,4,4,4,1,4,1,1,1,3,2,2,3,1,1,1,2,2,3,1,2,2,2,4,3,3,3,1,1,1,4,3,4,1,2,3,5,1,2,2,211,82,2,3,4,1,1,5,4,5,4,79,3,1,3,1,2,1,2,3,3,3,1,2,3,3,3,2,3,2,3,2,3,1,3,1,2,2,2,3,2,3,2,2,3,3,1,2,2,3,3,2,4,3,3,8,2,5,155
1,211,83,2,2,2,4,32,1,1,23,2,5,5,3,2,1,1,6,2,2,3,3,3,2,2,2,2,3,3,4,4,4,2,2,1,2,3,3,1,2,3,1,1,2,1,2,1,1,2,1,1,2,3,2,4,1,3,3,3,3,3,1,3,3,2,1,2,2,211,83,2,3,4,4,2,2,3,2,3,78,2,3,3,2,2,1,2,3,1,5,1,1,3,3,2,2,2,2,3,5,3,1,3,3,3,3,2,3,1,4,3,3,3,3,2,2,2,0,3,5,3,1,2,10,2,10,102
1,211,84,2,3,3,4,41,4,1,28,2,2,2,2,2,1,1,6,4,3,3,3,3,2,2,3,2,3,3,4,4,4,2,4,1,2,3,3,1,1,2,1,1,2,1,2,2,1,2,2,1,2,3,3,3,1,3,3,3,3,3,1,2,4,2,1,1,2,211,84,2,3,4,1,3,2,3,2,3,77,2,1,5,1,1,2,2,4,2,4,2,2,3,2,2,1,2,4,3,2,3,1,4,1,2,2,3,4,2,4,2,2,3,2,2,2,2,0,3,2,4,4,4,10,2,10,46
1,211,85,2,2,2,3,43,2,1,21,2,2,2,2,2,1,1,0,3,3,4,3,3,3,1,2,2,3,3,4,4,4,2,2,1,4,3,3,0,2,1,1,1,2,1,3,3,3,3,1,3,2,3,2,4,3,1,4,3,2,2,1,4,3,3,2,3,2,211,85,2,3,1,6,2,3,2,3,2,71,1,2,4,2,2,1,1,5,1,5,1,1,1,3,2,2,2,4,3,5,1,3,3,3,2,1,1,5,2,4,1,2,1,3,2,2,2,0,3,5,3,1,1,14,2,10,61
1,211,86,2,2,5,3,38,4,1,27,2,2,2,2,2,1,1,6,3,2,3,2,3,2,2,2,2,3,3,4,4,4,2,1,1,3,3,3,2,2,1,1,1,2,1,2,2,1,2,2,1,2,3,3,3,1,1,2,3,2,2,1,3,2,2,1,1,2,211,86,2,3,3,1,3,2,3,2,3,73,3,1,5,1,1,3,3,5,3,5,2,1,2,3,2,1,2,4,3,2,4,1,4,1,2,3,3,5,2,4,2,2,3,3,2,2,2,0,3,5,3,6,4,9,2,10,55
1,211,87,2,2,5,4,26,4,1,19,2,1,1,21,2,1,2,6,3,2,4,2,3,2,2,3,2,3,3,4,4,4,2,3,1,1,1,3,2,3,2,1,1,2,1,2,2,1,1,1,1,2,3,3,3,1,3,3,2,3,3,1,1,4,2,1,1,2,211,87,2,3,5,0,3,2,3,2,3,50,1,1,5,1,1,1,3,5,2,5,3,3,3,3,2,1,2,4,3,2,3,1,5,1,1,1,3,5,2,4,2,2,2,3,1,1,1,1,3,2,3,3,4,9,2,3,104
1,211,88,2,3,2,4,35,4,1,31,2,2,2,2,2,1,2,6,3,2,3,2,3,1,2,2,2,3,3,4,4,4,2,3,2,2,1,3,2,2,3,1,1,3,1,1,2,1,2,3,1,4,4,4,3,1,4,4,3,2,2,1,3,3,2,3,2,2,211,88,2,2,3,1,2,2,3,2,3,66,3,3,3,2,2,1,2,2,2,3,1,2,1,2,2,2,3,4,3,5,2,1,3,1,2,1,2,3,2,3,3,2,3,2,2,2,2,0,3,5,3,1,3,8,2,5,120
1,211,89,2,1,6,1,40,4,1,25,2,1,2,13,2,1,1,0,3,3,3,2,3,3,2,2,2,3,3,4,4,4,2,3,1,2,1,1,2,2,0,1,1,2,1,0,1,1,2,1,2,4,4,4,0,4,4,4,3,3,3,1,3,3,2,2,2,2,211,89,2,3,5,5,2,2,2,2,0,68,3,1,3,3,3,3,2,2,2,2,1,3,3,2,3,3,3,4,3,5,0,1,3,1,3,2,2,3,2,3,3,3,3,2,2,3,2,0,3,5,6,1,3,11,2,1,258
1,211,90,2,3,3,5,43,2,1,31,2,5,5,2,2,1,1,6,3,2,2,2,1,1,2,2,2,3,3,4,4,4,1,4,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,1,2,4,4,4,1,3,3,3,2,3,1,4,4,1,2,1,2,211,90,2,3,5,4,3,5,4,5,4,94,2,2,5,2,1,3,1,5,1,5,1,1,1,3,3,3,3,4,2,3,3,2,3,2,2,1,3,5,1,5,1,1,1,3,1,2,2,0,1,3,4,0,0,5,2,2,376
1,211,91,2,1,6,1,34,4,1,28,2,3,3,0,2,1,1,0,3,2,4,2,3,2,1,1,1,3,1,4,4,4,1,4,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,1,1,2,5,2,1,1,2,3,2,1,1,2,211,91,2,2,5,5,1,2,3,2,3,75,1,1,3,3,3,1,2,3,3,5,2,2,1,3,1,1,1,1,1,3,4,1,4,1,1,2,2,3,2,3,1,1,1,3,1,1,2,0,2,5,3,3,2,13,2,1,65
1,211,92,2,1,5,2,36,4,1,28,2,2,2,13,2,1,2,6,3,1,2,2,2,1,2,2,2,3,3,4,4,4,1,4,1,1,1,3,1,3,2,1,0,0,1,2,1,1,2,2,1,2,3,2,3,1,4,2,2,3,4,1,2,3,2,2,2,2,211,92,2,3,4,3,3,5,4,2,3,73,3,3,5,2,1,1,3,5,1,5,1,1,1,3,1,1,2,4,2,5,3,3,3,2,2,1,3,5,1,5,1,1,1,2,2,2,2,0,3,5,3,0,1,5,2,3,42
1,211,93,2,2,5,3,35,4,1,30,2,5,5,11,2,1,1,0,2,3,3,2,3,2,1,2,2,3,3,4,4,4,2,1,1,2,1,3,2,2,1,2,1,2,1,1,1,1,1,1,1,3,3,3,2,1,1,2,3,3,2,1,3,3,3,2,3,2,211,93,2,3,3,5,3,2,2,2,3,99,3,1,4,1,1,1,3,5,2,5,1,1,1,1,1,1,2,3,2,2,3,1,3,1,2,2,2,3,2,3,1,1,1,3,1,1,1,2,2,5,3,2,2,11,2,6,185
1,211,94,2,1,3,1,40,4,1,29,2,4,4,3,2,1,1,1,0,2,4,2,3,2,1,2,1,0,0,4,4,4,1,3,1,2,1,3,2,2,0,0,1,0,1,0,0,1,0,0,0,3,3,3,3,1,3,4,2,2,7,1,4,2,2,2,2,2,211,94,2,3,2,4,0,0,2,2,0,99,3,1,4,0,0,0,2,4,2,3,1,1,1,3,0,0,0,4,2,2,0,1,4,1,2,2,2,3,2,2,1,3,2,3,0,0,0,0,2,0,6,1,3,12,2,10,49
1,211,95,2,1,3,1,49,4,1,28,2,3,3,2,2,1,1,1,3,3,3,2,1,1,2,2,2,3,3,4,4,4,1,2,1,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,3,3,3,3,3,3,5,4,3,1,0,0,0,0,0,2,211,95,2,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,2,10,15
1,211,96,2,3,4,3,42,4,1,26,2,9,11,2,2,1,1,6,3,2,1,3,2,1,2,3,3,3,3,4,4,4,2,2,1,3,1,2,1,1,1,1,1,2,3,3,3,1,2,1,1,2,3,2,3,1,1,3,3,3,4,1,5,3,1,2,3,2,211,96,2,3,1,1,3,1,2,2,0,99,0,1,3,1,3,1,2,5,3,3,2,2,1,3,2,1,1,1,2,5,1,1,3,2,2,1,3,5,1,3,3,3,1,3,2,3,1,1,2,4,5,5,2,5,2,10,32
1,211,97,2,3,5,2,36,4,1,21,2,10,0,22,2,1,2,6,3,1,1,1,1,1,1,1,2,3,3,4,4,4,0,2,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,2,1,1,5,0,1,1,1,2,211,97,2,1,1,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,2,1,104
1,211,98,2,0,0,3,41,4,1,31,2,2,2,12,2,1,1,6,1,2,2,2,2,2,2,3,2,3,1,4,2,2,2,0,1,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,1,1,2,4,2,2,1,0,0,0,0,0,2,211,98,2,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,6,0,1,6,2,3,56
1,211,99,2,2,2,4,34,4,1,28,2,7,7,2,2,1,1,6,2,2,3,2,2,2,2,2,2,3,3,4,4,4,2,3,2,1,1,3,2,3,2,1,1,2,1,2,1,1,2,1,1,2,3,2,3,1,3,3,3,2,4,1,2,3,1,1,1,2,211,99,2,3,4,4,2,2,2,2,4,80,2,2,5,3,3,1,2,2,1,5,1,1,1,2,3,0,2,4,3,5,0,3,0,2,3,1,2,2,1,3,3,1,1,3,3,3,2,0,3,5,6,0,0,8,2,2,263
