,CARD,DECK,BALLOT,S79.Q1,S79.Q2,S79.Q3,S79.Q4,S79.Q5,S79.Q6.x,S79.Q8,S79.Q9,S79.Q10,S79.Q11,S79.Q12,S79.Q13,S79.Q14,S79.Q15,S79.Q16,S79.Q17,S79.Q18,S79.Q19,S79.Q20,S79.Q21,S79.Q22,S79.Q23,S79.Q24,S79.Q25,S79.Q26,S79.Q27,S79.Q28,S79.Q29,S79.Q30,S79.Q31,S79.Q32,S79.Q33,S79.Q34,S79.Q35,S79.Q36,S79.Q37,S79.Q38,S79.Q39,S79.Q40,S79.Q41,S79.Q42,S79.Q43,S79.Q44,S79.Q45,S79.Q46,S79.Q47,S79.Q48,S79.Q49,S79.Q50,S79.Q51A,S79.Q51B.n,S79.Q52A,S79.Q52B.n,S79.Q53,S79.Q54,S79.Q55,S79.Q56,S79.Q57,S79.Q58,S79.Q59,S79.Q60,S79.Q61,S79.Q62,S79.Q63A,S79.Q63B.n,S79.Q64,S79.Q65,CARD..1,DECK..1,BALLOT..1,S79.Q66,S79.Q67,S79.Q68,S79.Q69,S79.Q70,S79.Q71,S79.Q72,S79.Q73,S79.Q74,S79.Q75,S79.Q76,S79.Q77,S79.Q78,S79.Q79,S79.Q80.n,S79.V81
488,1.0,79.0,489.0,1.0,11.0,7.0,3.0,5.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,10.0,4.0,10.0,4.0,4.0,2.0,3.0,,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,,1.0,3.0,2.0,79.0,489.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,,2061.0
489,1.0,79.0,490.0,3.0,11.0,5.0,4.0,5.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,11.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,,2.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,,1.0,2.0,2.0,79.0,490.0,5.0,0.0,4.0,4.0,4.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,,13421.0
490,1.0,79.0,491.0,1.0,11.0,2.0,3.0,3.0,1.0,5.0,3.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,4.0,,4.0,,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,,2.0,2.0,2.0,79.0,491.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,,10601.0
491,1.0,79.0,492.0,1.0,11.0,5.0,9.0,5.0,2.0,3.0,3.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,10.0,1.0,8.0,4.0,4.0,5.0,3.0,,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,79.0,492.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,,4141.0
492,1.0,79.0,493.0,6.0,11.0,4.0,7.0,3.0,5.0,4.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,2.0,,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,4.0,1.0,2.0,79.0,493.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,,1441.0
493,1.0,79.0,494.0,1.0,11.0,2.0,5.0,2.0,1.0,5.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,6.0,1.0,3.0,3.0,1.0,3.0,2.0,,4.0,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,,4.0,1.0,2.0,79.0,494.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,,7151.0
494,1.0,79.0,495.0,2.0,11.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,7.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,7.0,1.0,10.0,4.0,2.0,5.0,3.0,,3.0,,2.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,,2.0,3.0,2.0,79.0,495.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,2.0,4.0,,4591.0
495,1.0,79.0,496.0,1.0,11.0,3.0,4.0,3.0,1.0,5.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,10.0,4.0,3.0,3.0,4.0,,2.0,,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,,2.0,1.0,2.0,79.0,496.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,,8721.0
496,1.0,79.0,497.0,5.0,11.0,8.0,2.0,5.0,1.0,5.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,7.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,6.0,1.0,6.0,1.0,4.0,3.0,3.0,,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,,3.0,2.0,2.0,79.0,497.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,,4211.0
497,1.0,79.0,498.0,2.0,11.0,5.0,2.0,5.0,1.0,5.0,3.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,,2.0,,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,,1.0,3.0,2.0,79.0,498.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,,1421.0
498,1.0,79.0,499.0,4.0,11.0,7.0,5.0,4.0,1.0,5.0,3.0,2.0,5.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,,1.0,,4.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,,2.0,2.0,2.0,79.0,499.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,,391.0
499,1.0,79.0,500.0,2.0,11.0,4.0,4.0,3.0,1.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,7.0,3.0,1.0,1.0,4.0,3.0,,1.0,,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,79.0,500.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,12981.0
500,1.0,79.0,501.0,3.0,11.0,6.0,7.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,10.0,2.0,1.0,2.0,1.0,5.0,3.0,,3.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,,4.0,1.0,2.0,79.0,501.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,,2611.0
501,1.0,79.0,502.0,3.0,11.0,5.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,10.0,1.0,10.0,4.0,3.0,4.0,1.0,,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,,3.0,2.0,2.0,79.0,502.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,,4321.0
502,1.0,79.0,503.0,1.0,10.0,6.0,9.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,8.0,1.0,4.0,1.0,3.0,,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,79.0,503.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,,8311.0
503,1.0,79.0,504.0,2.0,10.0,6.0,8.0,5.0,1.0,5.0,3.0,1.0,6.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,6.0,1.0,6.0,1.0,3.0,2.0,4.0,,4.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,2.0,2.0,79.0,504.0,5.0,3.0,5.0,4.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,,13081.0
504,1.0,79.0,505.0,0.0,10.0,6.0,0.0,3.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,10.0,7.0,0.0,3.0,1.0,4.0,2.0,,3.0,,2.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,,4.0,5.0,2.0,79.0,505.0,3.0,4.0,1.0,4.0,5.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,,11531.0
505,1.0,79.0,506.0,3.0,10.0,6.0,3.0,5.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,2.0,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,4.0,2.0,2.0,79.0,506.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,9191.0
506,1.0,79.0,507.0,1.0,10.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,,3.0,,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,4.0,3.0,2.0,79.0,507.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,,9691.0
507,1.0,79.0,508.0,4.0,10.0,5.0,2.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,,2.0,,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,2.0,79.0,508.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,,10001.0
508,1.0,79.0,509.0,2.0,10.0,3.0,5.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,,1.0,2.0,2.0,79.0,509.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,421.0
509,1.0,79.0,510.0,3.0,10.0,4.0,6.0,5.0,4.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,5.0,2.0,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,,1.0,4.0,2.0,79.0,510.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,,6011.0
510,1.0,79.0,511.0,1.0,10.0,5.0,5.0,3.0,1.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,11.0,11.0,2.0,11.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,4.0,1.0,2.0,79.0,511.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,,11461.0
511,1.0,79.0,512.0,5.0,10.0,4.0,5.0,2.0,5.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,6.0,3.0,10.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,9.0,2.0,3.0,6.0,1.0,,2.0,,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,4.0,3.0,2.0,79.0,512.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,6631.0
512,1.0,79.0,513.0,2.0,10.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,,3.0,,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,2.0,3.0,2.0,79.0,513.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,3.0,,11651.0
513,1.0,79.0,514.0,1.0,10.0,7.0,7.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,10.0,3.0,1.0,2.0,3.0,4.0,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,,2.0,3.0,2.0,79.0,514.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,,13521.0
514,1.0,79.0,515.0,3.0,10.0,5.0,2.0,4.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,5.0,3.0,,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,79.0,515.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,,3231.0
515,1.0,79.0,516.0,1.0,10.0,4.0,4.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,11.0,2.0,11.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,,4.0,3.0,2.0,79.0,516.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,,7881.0
516,1.0,79.0,517.0,5.0,10.0,6.0,2.0,3.0,5.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,6.0,3.0,6.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,,3.0,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,1.0,2.0,2.0,79.0,517.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,,13691.0
517,1.0,79.0,518.0,1.0,10.0,4.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,10.0,4.0,10.0,4.0,4.0,3.0,4.0,,4.0,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,2.0,2.0,2.0,79.0,518.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,,5061.0
518,1.0,79.0,519.0,2.0,10.0,5.0,3.0,5.0,1.0,5.0,3.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,,2.0,,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,,2.0,3.0,2.0,79.0,519.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,2851.0
519,1.0,79.0,520.0,2.0,10.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,79.0,520.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,,8991.0
520,1.0,79.0,521.0,2.0,10.0,5.0,2.0,5.0,1.0,5.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,7.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,10.0,2.0,4.0,2.0,3.0,4.0,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,,2.0,2.0,2.0,79.0,521.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,,2031.0
521,1.0,79.0,522.0,3.0,10.0,7.0,3.0,2.0,1.0,5.0,3.0,1.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,11.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,,3.0,,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,,4.0,2.0,2.0,79.0,522.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,,12141.0
522,1.0,79.0,523.0,1.0,10.0,5.0,9.0,2.0,1.0,5.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,10.0,4.0,10.0,4.0,4.0,3.0,3.0,,4.0,,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,,1.0,2.0,2.0,79.0,523.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,,3341.0
523,1.0,79.0,524.0,5.0,10.0,5.0,3.0,5.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,6.0,1.0,1.0,1.0,2.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,79.0,524.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,,11161.0
524,1.0,79.0,525.0,2.0,10.0,5.0,2.0,5.0,5.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,2.0,79.0,525.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,,5581.0
525,1.0,79.0,526.0,2.0,10.0,7.0,3.0,5.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,,3.0,,1.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,2.0,2.0,79.0,526.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0,1.0,2.0,2.0,4.0,,9341.0
